,2015-02-01,2015-03-01,2015-05-01,2015-07-01,2015-08-01,2015-09-01,2015-11-01,2016-04-01,2016-05-01,2016-10-01,2017-01-01,2017-03-01,2017-04-01,2017-08-01,2017-11-01,2017-12-01,2018-01-01,2019-05-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-07-01,2020-10-01,2020-12-01,2021-03-01,2021-08-01,2021-10-01,2022-02-01,2022-03-01,2022-05-01,2022-06-01,2023-02-01,2023-03-01,2023-05-01
0,-0.03801633582383879,-0.025026965707276805,0.04300944665527573,-0.05083106150299388,0.017349703643077197,0.11526895932037506,-0.060504112780625396,-0.02388210990422257,0.005280172499324554,-0.003263855170055674,0.0014599356457538626,-0.005708111680680528,-0.007132912514528744,-0.009965602895066539,0.0090465570250724,0.019317039350230214,-0.027205379197140722,-0.006113728312985289,-0.0216953876819046,0.0401693406978203,-0.029126022668731544,-0.01533521960716655,-0.0021731955103416745,0.026049430381592575,-0.0023389495366579194,-0.007600888077031076,-0.03558232325410593,-0.0007178591338417029,0.0035328406694556946,0.010364013685294271,-0.028866511419538846,-0.04397627418718786,0.003640480141162583,-0.005828815084020417,-0.028341589222540514,0.032263669679018614,-0.026034976479993643
1,-0.046036449414000646,0.07243301623537657,0.029302460177738965,-0.07968736795716658,-0.06467640290682342,,-0.07351845874643637,-0.02713586429653625,-0.014282704593564066,0.004996943782357155,-0.001488138903891878,0.007805263227981474,-0.013474666966090343,-0.022432855950059283,-0.0030579905707992516,0.047455999501112345,-0.05409667584280542,-0.005269276626326702,-0.013813562790844447,,-0.02839814606763058,-0.006813799904997753,-0.003013567677351503,0.05228103988467092,-0.0027866679094437075,-0.004529035929438319,,-0.008086987944275759,0.05304474425858996,-0.002911900709079207,-0.02346684180880472,-0.006259916903381457,0.006829911040755365,-0.00937842378881057,,0.00375422018660565,-0.013898305505203323
2,-0.10431897974695081,,0.014743092893047871,-0.05694681304390281,-0.11586001275526803,,-0.07605118424498891,-0.001738160386363763,-0.007773544598792981,0.001296204725251382,-0.004032221493939003,0.0034796381436494883,-0.027029605914144605,-0.03330882843090155,-0.0017469194804031751,,,-0.006731157399510357,-0.007248890395075147,,-0.039884040384749575,0.023667461454077277,-0.021712055724785184,,-0.014531468555063043,-0.0008340573941350016,,-0.02201931633394938,,0.0072870009995136265,-0.04641059672813437,-0.00919170596532326,0.00256894726854362,-0.015403838075680215,,-0.037362819661667324,-0.0070719240236820635
3,,,-0.002423184206906681,-0.026480716580412622,,,-0.11778480252277346,-0.037020890643876925,0.004965012095336174,-0.01693539330384297,-0.0014886784112391194,-0.00850449866906322,-0.04062487363851197,,-0.0012830437288693375,,,-0.01617978521814112,-0.022894895070701526,,-0.028750476178909468,,-0.018065173670975376,,-0.010211325943274563,0.01958664848563263,,,,-0.0006135974096455055,-0.060880370093921624,-0.014114616244048195,-0.020821741513235348,-0.00995101667395068,,-0.030726595130212253,-0.011017699375639678
4,,,0.005315315071451554,0.012940601991429546,,,,-0.03300275137016073,0.009914148126380251,0.011341471662363434,0.009287926202757646,0.005380679500516461,,,-0.013453725807581751,,,-0.011683735021109198,-0.01765030960320102,,-0.01186692851236204,,-0.023396712042038637,,-0.0006362064455918137,0.009902731275263754,,,,-0.011638687789179869,,-0.013018697087612718,,0.0022377194343765894,,-0.05149759021496125,0.006571929238587071
5,,,-0.051199926672402585,0.06111623325233784,,,,-0.07007743038788927,0.041654361580663934,0.03084855583844326,0.036887810937481724,-0.012094647375229695,,,-0.035194481152430956,,,-0.002706397108374725,-0.03372861973988206,,-0.019018914362082473,,-0.02202818302991094,,-0.03627687554852832,0.020843832069981527,,,,0.00729104705236594,,-0.004259094194737578,,-0.0020842052159235347,,,0.0363135311023155
6,,,-0.03880939913031556,0.09695383323310969,,,,-0.048155569309421775,,,,0.0009498843197408569,,,,,,0.00855802933282579,,,-0.022902973389590242,,-0.016579682023505127,,,0.025406196915738644,,,,0.01146131428019359,,-0.015092413833474927,,-0.005980253477192193,,,
7,,,-0.0493628035868261,0.0408623675201496,,,,-0.05985421727399043,,,,-0.0012162349107085468,,,,,,0.027766467826340957,,,-0.021140992859912888,,-0.020705853007723984,,,0.02785706226558826,,,,0.01022476229572189,,-0.015541629692051417,,-0.0054889391354686345,,,
8,,,-0.04976245057557316,0.07767704845193202,,,,-0.060184963132284164,,,,-0.028839625061325425,,,,,,,,,-0.018510964311925004,,-0.005912040387307194,,,0.1245663924999092,,,,0.010488821521020153,,0.020120215099610927,,-0.008160076296565871,,,
9,,,-0.036008838415522826,0.08106405639025738,,,,-0.07468079591915333,,,,-0.016268046477032616,,,,,,,,,-0.019359669685273584,,0.011336858411933548,,,,,,,0.009457797890924713,,0.02831355541818037,,-0.018078127864635557,,,
10,,,-0.028450056552980163,0.05266140499920291,,,,-0.05056936687655367,,,,-0.04014284716078187,,,,,,,,,-0.013443982322533632,,0.008194839031721024,,,,,,,0.014544818646122337,,0.04560321022082059,,0.00025101736057034363,,,
11,,,-0.0535937115388343,0.05943304529571325,,,,-0.07337757967651592,,,,-0.03546154727181117,,,,,,,,,-0.021406982696557275,,-0.000499580991180526,,,,,,,0.006607307946169261,,0.055472200982541464,,-0.010957186721162832,,,
12,,,-0.053821862888757455,0.05171852485647577,,,,-0.08889012524988771,,,,0.026577962312825498,,,,,,,,,-0.027884923270635298,,0.022363630380186628,,,,,,,0.008962103382179176,,,,-0.004695286251189729,,,
13,,,-0.06484393648886466,0.007286255831807198,,,,,,,,0.016242730564958396,,,,,,,,,-0.01199779554385505,,0.019875084060261283,,,,,,,0.013996608070584005,,,,0.0058191470007736,,,
