,2017-09-01,2017-11-01,2017-12-01,2018-02-01,2018-05-01,2018-10-01,2019-01-01,2019-06-01,2019-08-01,2020-01-01,2020-02-01,2020-09-01,2020-10-01,2021-03-01,2021-04-01,2021-08-01,2021-12-01,2022-01-01,2022-06-01,2022-07-01,2022-10-01,2022-12-01,2023-02-01,2023-03-01
0,0.00514433203879161,-0.009824591760918544,-0.011668129115826265,-0.009031661901044097,-0.007725256588098306,0.05678941687837025,0.020511589390004303,0.003795898038516876,-0.020324391950905074,0.09412253600134868,0.0033408606347017367,0.005537208647837133,-0.015047320976182332,-0.0019435256276807422,-0.0022453422945509782,-0.004007857453365293,-0.0012701848794094417,-0.015831053444755216,-0.010343099834935865,-0.01814752083109794,0.021728807565867925,-0.004459169102173366,-0.009195579399924547,-0.005380795857569787
1,0.0004456360892479694,-0.01959124430158732,-0.010501653816081813,-0.007973525547066096,0.006439095750796708,,0.02739556757686823,0.0017932764710082427,-0.008401163958988711,,0.015315470589593816,-0.04006532281639563,-0.010719896707627852,0.0020603261729512656,-0.006697384529508188,0.0024654265170558354,-0.011734385101102252,,-0.0122035704646144,-0.02927876408684771,-0.007455923621909832,0.0036719237424156503,-0.0015207042298657214,-0.006763865678983905
2,-0.0116125749228706,-0.012183857305922752,0.0055135942314854525,0.004876005347567602,0.006879449064541965,,0.03670730853827264,-0.00032916733083765415,-0.02443676064221023,,-0.0029503971310704813,-0.012659551666241331,-0.009637935639288608,0.002257370508564116,-0.004466182067315749,0.09744918699113858,,,-0.013926959205724732,,-0.02354952064096416,0.007208515719947961,-0.009401481392321553,0.02804810800721924
3,-0.02089284760641874,-0.01171008577019994,-0.0021675225818211796,0.028177270910134777,0.005646348265642587,,,0.0008469147147475153,-0.004946383581234226,,0.0022306543314858374,-0.023087076868780976,0.026213262809186233,0.0028923249946904983,-0.023497266648678572,,,,-0.011625591192948592,,-0.018821362369651595,-0.0011398712837857872,0.004285644170063385,
4,-0.02444560676670715,-0.005110078910630866,-0.004063251085884456,,0.00296890006852224,,,-0.016444072444985358,0.025997603087311028,,0.005318268071126342,-0.006744531849494084,,0.004927407597794087,,,,,-0.0006672749148224355,,-0.02660469083386019,0.0020062853291511473,0.005199763277334846,
5,,-0.0025245889416043443,-0.011731392734741997,,0.030310621263282655,,,-0.028712240402793632,0.02028190419828757,,-0.017698797126315502,-0.0234137896784552,,0.0021761962476677388,,,,,-0.015867825408687808,,-0.03227013092071651,0.0006902792171952221,0.004895459730479779,
6,,-0.00897799952530054,-0.013449488442751178,,,,,-0.003224767083830682,0.008324185714551291,,-0.0019434319647014808,-0.011545621658811012,,-0.00917185376686902,,,,,-0.0035648792057707546,,-0.006639150306925856,0.012629646358501834,0.01886610222712015,
7,,-0.019456284353854825,-0.002465008270314817,,,,,-0.009089220548504473,0.0017265462326827574,,0.008768113801409738,-0.018517524694174003,,-0.009836178314412525,,,,,-0.018132676587869323,,-0.021983411809062048,-0.0021929763009826964,-0.001351632271255454,
8,,0.0008733720645188736,-0.0030280185837530116,,,,,-0.027454952591943527,0.0034241291567811416,,-0.0019335433646898714,-0.04083577919280579,,0.0011423247928249447,,,,,,,-0.03276789777857658,-0.0008446506182111513,0.015813878075556342,
9,,-0.02344636236217723,-0.009428905483468863,,,,,-0.01550127866956641,0.012520986057047878,,-0.015825878653019432,-0.026272879528109083,,0.006760599062211714,,,,,,,-0.030988150314550822,-0.013365133331660228,0.0005410775363206,
10,,,-0.03470405974166901,,,,,-0.0052261527784319695,0.010332064233804061,,-0.01933132532911086,-0.008823481817016976,,0.004727568405984761,,,,,,,-0.024620763313633276,-0.00023619490271542531,-0.008573706914174473,
11,,,,,,,,-0.016078212796746705,-0.013697294703283625,,-0.026219399538808252,-0.01690167418728672,,0.0019279525704004596,,,,,,,-0.010174091773610172,-0.004267960762354139,-0.01642181277630561,
12,,,,,,,,-0.03155197992877501,0.009350163818627522,,-0.009283635045813532,-0.016929367433618836,,-0.003026421199564644,,,,,,,-0.0362226430768775,0.011996688107924314,-0.0075522777576404465,
