,2018-07-01,2018-09-01,2019-06-01,2019-07-01,2020-01-01,2020-08-01,2020-11-01,2020-12-01,2021-02-01,2021-03-01,2021-05-01,2021-06-01,2021-10-01,2021-12-01,2022-03-01,2022-05-01,2022-06-01,2022-08-01,2022-11-01,2023-01-01,2023-02-01,2023-05-01
0,-0.006985842311759027,-0.025608536535170368,0.021249437885269007,0.006437881120234579,-0.031747327473127696,0.0020092832368368008,0.002697557476906809,0.02600871413560868,-0.03124152419316406,-0.014984975549967583,0.009186985692994698,0.01149210529844108,-0.019640316475917352,0.039572923309475705,0.00137067887691944,0.00455979682770824,-0.022129426294831056,-0.0021782392590029565,0.01183962931572502,0.002290883074230976,0.018576573907618577,-0.05041853092605875
1,0.03693606189017451,-0.04064456692113638,0.015131978438363447,-0.011986510889175683,,0.03051103160539581,-0.018907504156377097,,-0.02583185322744641,-0.01034435640490261,0.015269970787208154,0.021314201235881958,-0.036457611554953306,,-1.0742271254970959e-05,0.02000664483152992,-0.02375646131479603,-0.0015771136938339536,0.007429994090573544,-0.006790489550933199,0.00985322923449361,
2,0.018512987635533662,-0.023181346254703916,0.02668100024244424,-0.006993710496093097,,0.06452536699462086,-0.01414409752565604,,-0.008106919697408843,-0.030045148225174678,0.01162477476481727,,,,0.004521954152603591,,-0.016329633748608074,-0.0028339279188109856,-0.0018165851613876072,0.01308802984777957,0.017180523685450755,
3,0.027651906719511454,-0.04392642927328949,0.02525778614044505,-0.032196927482058824,,,-0.006120627816655788,,-0.017697148497376913,-0.013086376286596701,0.029155656667115393,,,,-0.009820600021883452,,0.007526256184044122,-0.0012234111480303733,-0.0028745555144489288,-0.004969362714414505,0.025481928459081704,
4,0.04215144419970829,-0.08676847795832865,0.01939990286284421,-0.010475080968074257,,,-0.02646156936259647,,-0.020623630947952387,-0.009602606004211367,0.023228041007374856,,,,0.0004710512989973825,,-0.010463640179552147,-0.0014965206630466188,0.013791368210338106,-0.021350476880264813,0.04302117885194323,
5,0.04025292369805833,,-0.010878676764908501,0.007213502298583974,,,-0.02457150629698801,,-0.027762630244589914,-0.01192577136345574,0.028524004167857164,,,,0.010674301896276939,,0.004597653376318345,0.005524094512885491,-0.007366867961799528,,,
6,0.07101116824063636,,-0.011669940137029267,0.007167589914693462,,,-0.018697802963425825,,-0.038758927660839326,0.004877695386399594,0.021776545043575846,,,,-0.003459802093784159,,-0.028036619986396616,-0.009033679042508513,0.022043873787209733,,,
7,,,-0.015395697624775329,0.009321132829972933,,,-0.03029855148955296,,,-0.0015617461681034506,0.025473280356455685,,,,-0.014899818062804604,,-0.039189662355427535,0.012246227914598617,0.02267660966133178,,,
8,,,-0.0026639861870396686,0.013262970361680226,,,-0.025997030676716992,,,0.01704246912612284,0.023123501428666815,,,,0.02356499265910461,,,0.0029416083522991743,0.07073180344866437,,,
9,,,-0.008006456502544834,0.020122876857022742,,,-0.034869326613476304,,,0.001263808052722748,0.0238989121606632,,,,0.019116123325642498,,,0.00687691346039776,,,,
10,,,-0.013088408141130214,-0.021862514299583635,,,,,,0.010150588023720264,0.018756388180235062,,,,0.008375749123170406,,,0.004864637431848617,,,,
11,,,-0.012637079337084467,-0.051461274030049964,,,,,,-0.00025613124899526163,0.0006098671691039392,,,,0.006578349768823877,,,-0.005432502947590123,,,,
12,,,-0.0071187001330288435,,,,,,,0.010622624444146522,0.0008067228634780488,,,,0.009708165045449135,,,-0.010492383976555386,,,,
13,,,-0.017128161278959997,,,,,,,0.017325311035823132,-0.005350909072270538,,,,0.07675225940941699,,,-0.024481517457639823,,,,
14,,,-0.010870633381782069,,,,,,,0.03769756605966412,0.0019195260925697344,,,,,,,-0.021852489629770933,,,,
15,,,-0.010529290972214556,,,,,,,0.0358308150527713,0.013881767632249131,,,,,,,-0.03204318492291802,,,,
16,,,0.01191262609766941,,,,,,,0.04689375535247997,0.030459339424133702,,,,,,,,,,,
17,,,0.02004449749623416,,,,,,,0.0647003663317336,0.023213452447422345,,,,,,,,,,,
18,,,0.02875697137484834,,,,,,,,0.028661994233465382,,,,,,,,,,,
19,,,0.020917119569372256,,,,,,,,0.020294232934947143,,,,,,,,,,,
20,,,0.03207887336223658,,,,,,,,0.020132444788946158,,,,,,,,,,,
21,,,0.015135907874556542,,,,,,,,0.02640352380036104,,,,,,,,,,,
22,,,0.008476783250691344,,,,,,,,0.03645415132388119,,,,,,,,,,,
23,,,-0.011083796096106768,,,,,,,,0.013107926180380591,,,,,,,,,,,
24,,,-0.005898587053643878,,,,,,,,0.013122665384113441,,,,,,,,,,,
25,,,-0.031878132986877805,,,,,,,,0.004802245288610729,,,,,,,,,,,
26,,,-0.009821393823290725,,,,,,,,0.01627490774650342,,,,,,,,,,,
27,,,0.007306919560871483,,,,,,,,-0.0037045378405029528,,,,,,,,,,,
28,,,0.008097942846767126,,,,,,,,0.008010671616534681,,,,,,,,,,,
29,,,0.009611739687030996,,,,,,,,0.027980994175463625,,,,,,,,,,,
30,,,0.01349740484724471,,,,,,,,0.032306511247648384,,,,,,,,,,,
31,,,0.0210808433711287,,,,,,,,0.028088319145418428,,,,,,,,,,,
32,,,-0.0222824665502106,,,,,,,,0.03409136594404005,,,,,,,,,,,
33,,,-0.05125510383498377,,,,,,,,0.0184367979372686,,,,,,,,,,,
34,,,-0.005739332911919304,,,,,,,,0.03181539688358015,,,,,,,,,,,
35,,,-0.018938641811406587,,,,,,,,0.020598530439934315,,,,,,,,,,,
36,,,-0.0022395135098061125,,,,,,,,0.010533623774186207,,,,,,,,,,,
37,,,0.02432135641833244,,,,,,,,0.02241190477907562,,,,,,,,,,,
38,,,0.01855785649503794,,,,,,,,0.013577242581817028,,,,,,,,,,,
39,,,0.026453475171682728,,,,,,,,-0.019095385461462833,,,,,,,,,,,
40,,,0.029291564455472097,,,,,,,,-0.0032852089553054853,,,,,,,,,,,
41,,,0.021061077495964087,,,,,,,,-0.020658166975455083,,,,,,,,,,,
42,,,0.016369715471900914,,,,,,,,,,,,,,,,,,,
43,,,0.01613577965534385,,,,,,,,,,,,,,,,,,,
