,2010-01-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-02-01,2013-04-01,2013-06-01,2013-07-01,2013-08-01,2013-10-01,2013-11-01,2013-12-01,2014-03-01,2014-05-01
0,-0.009280015380477291,7.719630051483684e-05,0.019297755948390893,0.02710391253510913,0.07301169343851077,-0.027028232229664884,0.02093686944328188,0.009227333464327359,-0.003631348071983398,0.019496365105186264,0.03715230812176595,-0.007434293425910399,-0.012224815186864413,0.0062889337310703675,0.012876503351601676,0.03813950863363913,-0.0734896861160017,-0.038091249821150086,0.039283480362619194,-0.00795311165594148,-0.0062483443723477805,0.02537653258659822,0.04194359331003428,0.039656539662848544,-0.0013566350725089382,0.027299058103415597,0.021676360621766477,-0.02665402800014327,0.020087727686802115,0.04796756339768038,0.0011659302308304476,0.049555175111315464,-0.006071986472921731,0.022484567438378456,0.011818559531275863,-0.01646259125623617,0.03731277437721037,0.009951841259411509,0.029894971704014228,0.029112584458976798
1,0.002056538578017797,0.028510733659912413,-0.0253150107636535,0.03914657811042499,0.04209868983858778,-0.018596032265799867,,0.002091806250797079,0.0030438823583784913,-0.005731646787063838,0.014530993269710413,-0.006575806167294029,-0.019730871834631125,0.0036370688006486795,0.007309564784996836,0.019494070877358993,-0.06538485345332035,-0.06895757863825835,0.04415346613738347,0.015260477277958984,-0.02318681983670956,0.0505389210584557,,0.014198931016759175,0.052276001548389406,0.04028768713891795,0.023371194874410417,0.025839749162675396,0.0013430451975304791,,0.027464590118508436,,-0.06192476657572343,0.020489767656044044,0.06959661500003467,-0.023605747987026415,0.03714222879665652,-0.013502374006140627,0.03621005341690786,0.03077719367785381
2,0.015579841242162384,0.03962149125483139,-0.027815962188222798,0.0380548218963952,0.06087062139910526,0.004660851915910591,,0.0025712345137289816,0.0045214320840518685,-0.008797420648355647,-0.00424248923113546,-0.011850150635457357,,0.002399696164518572,0.001973791902802724,-0.02256822849078488,0.023591652791639106,,0.0334512497162458,0.015683260052714587,-0.024234785858700647,,,0.0406557454544334,,0.02639253449078005,0.008978141664564454,-0.0034742729783889814,0.029867050020105257,,0.04958470622167166,,-0.05910945584109073,0.02253813876759514,0.04850351172518552,-0.0048416145466418925,0.0016256276978605655,-0.020019919957109167,0.006907730230218068,0.021384200031928202
3,0.016470816565372637,,-0.061216290593235856,0.05933058184277673,0.05304204227208942,0.005981419756181605,,0.02459615815987215,-0.0011624333986797186,-0.010341527248487914,0.0211462011539425,-0.010593785642849962,,-0.017957777139319953,-0.02090141204981094,-0.02234747944398774,-0.03333570459646751,,0.01706431594983826,0.03149273751760173,-0.0408680254407221,,,0.04342124387899826,,0.04797933315119707,0.022827069605315664,-0.0020115946695788978,0.020215066263038928,,,,-0.019619986025474434,0.01066597175504791,0.05756996692910343,-0.01138908558613716,-0.0009064218937782087,-0.010534513490788378,0.03465001734495399,0.036146536375266436
4,0.007739936964908711,,,,0.07415021579201198,-0.01542651679215723,,,-0.013587675285317014,-0.03534332757368919,0.031849348859404936,-0.02807215816940767,,0.0007885722086549696,,-0.0049816297199578585,-0.06643568371774755,,0.023191501587440655,,,,,0.05007789968224419,,0.03720342038073099,0.05631792085335996,-0.005459173650796956,0.033661580543073555,,,,-0.029877762246564243,-0.007181594987054396,0.06125611829723576,-0.0167397900846451,-0.0062912027214721,-0.016895122437492027,0.03502768909190346,
5,0.006110183537190839,,,,0.07352761001734365,-0.023957363793843722,,,-0.005451533127302843,-0.0018677953045598272,0.025708708591526408,-0.01985792399271613,,0.007867219608985343,,-0.003173300386644984,-0.0879521797823859,,0.014887986364582773,,,,,,,0.052396004845143285,,-0.005211499141342557,,,,,-0.02553081169007787,-0.020450262714091227,0.04289822175614777,-0.04375276408690709,-0.000839044788051968,-0.014734634140412428,0.05798027734747668,
6,-0.00271219397435285,,,,0.089609205446187,-0.010326532332197491,,,0.0008864006659843326,-0.01847077885097903,0.03846184760256177,0.0032317350484145635,,0.018724111459216097,,0.001978864756333021,,,0.03413210938734679,,,,,,,,,-0.01290150971801829,,,,,-0.009704505986184442,-0.033120333650735745,0.08295253670771219,-0.017888288564799293,-0.019830034538970587,-0.02965592836975306,,
7,-0.013737996298282429,,,,,-0.011102632330477924,,,-0.01032704976249188,-0.004896969705221466,0.04180499382999492,-0.020648269981267564,,0.014978693358124462,,-0.026849816362635837,,,0.05927832681879952,,,,,,,,,-0.015081492098566684,,,,,-0.031871829478055114,-0.020650077889150964,,-0.004676696035375905,-0.013018941801385076,-0.015215227569828738,,
8,-0.02896236072021896,,,,,-0.019487451423611635,,,-0.005327926028152463,0.009865140970834574,0.0030876495951737137,-0.00648453296651974,,-0.0016601166069111772,,-0.054519744316817054,,,0.04933138304874518,,,,,,,,,-0.05334857089660705,,,,,-0.059286097583382213,0.07859459309024208,,-0.013321583825674832,-0.04077051709300772,-0.03670550728578714,,
9,-0.033077597603050624,,,,,-0.015851554207189533,,,-0.015056218163476576,0.007437501692366233,-0.01314311001765156,-0.006581495590847197,,0.002215653178974597,,-0.04868917593140609,,,0.08339196644359959,,,,,,,,,,,,,,-0.04381413797372491,,,0.00658790161338807,-0.053714983563819985,,,
