,2007-03-01,2007-06-01,2007-07-01,2007-08-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-11-01,2009-12-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-03-01,2011-04-01,2011-05-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-08-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-05-01,2013-06-01,2013-07-01,2013-09-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-07-01,2014-08-01
0,-0.032169629324173776,0.034027331201394784,0.027335864245832564,0.11690906923763777,-0.056541739218676446,0.031514723421494084,0.07277603815778422,-0.03366752176136045,0.09781280305039686,0.15707259208768876,0.02337113100510524,-0.05645453254938981,-0.11049952294257537,0.14952644858660546,-0.12438602091792772,0.14707906349724076,-0.04752387848279116,0.05702064865361489,0.06949805321919711,0.10967802740777155,-0.03194486040223765,0.07405195753401106,-0.012012524362209565,0.08454855556918561,-0.012382117260010816,-0.018782867513919332,0.017658782269341255,-0.016588926672278625,-0.06535075796997725,0.030876808049532523,0.04922783985995349,-0.0889488004973199,0.0737412316234245,-0.049986826364884385,-0.002656835779086819,0.01264138672453674,-0.03285223513463939,-0.029683153383123217,-0.022515348855140782,-0.0031814670147963797,0.012916539487290019,-0.011009230121455715,0.0005839041411750401,0.05178013587462482,0.05152250687036708,-0.012983751183251457,-0.0021941747688792868,-0.00993484305929715,-0.0011782480983093535,-0.004034619577227505,-0.05087583024948383,0.060610689124927175,0.005778628928622187,-0.05271906855629671,0.08339078846149306,-0.045857336633175566,0.003654693415871768,-0.033410522719405034,-0.03604227417039502,0.0008018630522788062,0.01504760821081419,0.06425771476920517,0.0002636409584835797,-0.058021326789559236,0.011653919814644476,0.014200864228569143,-0.002240888041908917,0.014174273371537927,0.011237394281185642,-0.040764026828677524
1,0.0016006374693571246,0.034313265838066265,-0.006454124232853076,0.11092263129028712,-0.07884907752338455,0.0028854428543538813,0.034780531828567884,0.009128981136198977,0.23227061300313023,0.17447606757512268,0.0055634846815202366,-0.07692098224704114,-0.07489874253655304,0.160096878957821,-0.08210323714431444,0.20557411901650502,-0.07147237664601036,0.07939514261497571,0.09789679403460894,,-0.035624936258019435,,-0.025835339031938576,,-0.004161637847816757,-0.004589422439789326,0.047069547248103305,0.0063811978143653025,,0.04463348882796514,0.035154862787304175,-0.0582781737737359,,-0.022406037319230965,0.01611259547655086,0.056472027968562655,,-0.009728149802380903,-0.039278914981767,-0.0016496594034985934,0.01756355422268821,-0.007141719173467509,-0.0008782981956718672,0.09296165941626056,0.08209788894831727,-0.005853532406982387,0.09152244624692518,-0.01048694797325267,-0.0009480720125883968,,,,0.009351662973975272,-0.0659723178876217,,,0.016428980500325707,-0.03403506934226008,-0.06615691804399654,-0.01171452685322072,0.010949024384970252,,-0.029688895857009567,,0.026896532244183313,-0.0031656564818158817,-0.009063154910277316,0.004966267195768481,0.002519015629054766,-0.04059106393847667
2,0.0625425100626611,0.051952656539321795,-0.021533971377450722,0.1513444367701411,,-0.0071234513867659555,0.04732738046619245,-0.0752567956988186,,,0.012373125589846046,,-0.2834031822674772,,-0.05376305071736609,,-0.046769227395338175,0.07720413966099593,,,-0.03433563327120659,,-0.03164018450160855,,-0.027615705662026868,0.012189891232022854,0.02716118773181808,0.017580924162152067,,0.05913755631061468,0.034563598587693534,-0.027763965662617407,,-0.024498605629165393,0.019095663604680624,,,-0.00918307468151891,,-0.019198961384307656,0.013545498965920527,0.01041343648729165,0.06102185746541089,0.010146345792007239,,-0.03226994421897866,,-0.00864778243575215,-0.0014084771772588933,,,,0.0027225218551902297,,,,0.049150582836754775,-0.03652833077255191,,-0.023632235435355364,0.02958893897095427,,,,,-0.008356863873862475,-0.014306716287666887,-0.013107946584102914,0.006553060992042448,0.005870700136658691
3,0.10105394671620171,0.06531308637849831,-0.08344801280748837,0.10469304310607308,,0.016192263941186003,0.041062553881468844,-0.058594336526926805,,,0.005282489429554227,,,,-0.041884864159775104,,-0.004560922395950184,0.1068197058083944,,,0.018769307753823128,,-0.04070073385068507,,-0.04267455023012168,-0.0033306472083720617,0.03997080138522868,0.056889924268817116,,,0.049890329343306616,-0.02436134384283095,,-0.025490735949249554,0.006231382890904413,,,-0.005400398427950259,,-0.03916977257986032,0.0026194539260018523,0.013694317042318271,0.05810983520664248,0.038430249179343345,,-0.032121167510817394,,-0.008969392325730907,-0.0018690944124871711,,,,0.007335436001964457,,,,,-0.04623465843429431,,-0.024877437849649686,0.03861089973341403,,,,,0.02849880602087007,-0.04544611008593735,0.005369176997726377,0.023642804385610727,-0.007378258201034993
4,,0.05557174714219748,-0.049753905728431747,0.11081322836408769,,0.021720746236811417,0.032709563094415195,-0.09159206655600216,,,-0.011184205743236086,,,,-0.12073171632977009,,0.027362736994082315,0.06614619677044353,,,0.028937329589301175,,0.015307578387813381,,,0.014513557014873557,0.05486209079972193,,,,0.03788829990621223,0.03704969183341922,,-0.015986674882328744,0.011052711532616444,,,0.008732595362754836,,,-0.049160391834941114,0.01627303461854246,0.0754007388579927,0.023647469510796437,,-0.046731214498685336,,-0.007683572898022906,-0.003298357663240492,,,,0.03760437908168329,,,,,,,-0.026923029222345518,,,,,,-0.0024079850224101307,-0.038462884111579054,0.022699876020599752,0.01547466804978681,0.03403694875933827
5,,0.062485214718175364,-0.06170880876401874,0.09732225459383947,,0.0028904775679279293,-0.009775526898342157,-0.08670227086014881,,,-0.03385255748202365,,,,-0.13828712010912714,,0.013338934942275449,0.14525978579200105,,,0.011707831319265338,,0.027236379253747334,,,0.014041993187696722,0.05342803216047942,,,,0.06534349801600925,0.01947178432382013,,-0.014776626069680221,0.009826832398102558,,,0.05535704952200993,,,-0.05674828231878179,-0.008092379969857566,0.08246544485809304,0.04990337511249798,,-0.036911855113191616,,-0.007454136164195435,-0.0015005836524092375,,,,,,,,,,,-0.019490991483117837,,,,,,0.014536929075583682,-0.08277404087426232,0.016388147002831033,-0.07861988578444845,0.07391101221811647
6,,0.04101693954895058,-0.03144372842231702,0.09505932069533629,,-0.10140514393549749,0.01574502726020155,-0.0616380066941975,,,0.011631070098966578,,,,-0.09607498752331134,,0.008770882785994027,,,,0.08548226983989515,,-0.004810337876794746,,,0.0046380264018448525,0.0515604426704126,,,,0.0630930889696193,-0.0033353365688514325,,0.0006764528513345525,0.00947768666127402,,,,,,,0.0424020738934876,0.00020928345974091656,0.06630279880259904,,-0.016048249659959213,,-0.009337073182892897,-0.002422115303119754,,,,,,,,,,,0.070232741163342,,,,,,-0.009750096213895665,-0.08804887590985633,0.04088114894299111,-0.0111807752685944,
7,,0.031606442320121,-0.10166547499581302,0.1675339349010736,,,0.06403933289470132,-0.06293044374906898,,,-0.008228311612554107,,,,-0.08238999382703716,,-0.025461176399499186,,,,0.10450576332782457,,-0.007032930489959455,,,0.0008121829533895841,0.052483604260030736,,,,0.0633389555675361,-0.003913940058546617,,-0.01808954876356972,0.0034194018649247315,,,,,,,-0.00036281361480794416,0.08349512389716862,-0.006559859965473258,,-0.011175957481000864,,-0.006032802163653317,-0.0018230231402209807,,,,,,,,,,,,,,,,,0.1919697099414145,-0.12514217983108278,,-0.015940195585212313,
8,,0.026943951576802405,,0.12010739327740438,,,0.02419520149661336,-0.08670168303205772,,,-0.0005918462547356285,,,,-0.005426219791305309,,-0.004908614997051641,,,,0.07738491196734909,,0.002519474992677795,,,0.0008792091392013646,0.04686081679910137,,,,0.06371440567742948,-0.002936865125815369,,-0.038406000255607475,-0.0012852161586138777,,,,,,,-0.021391231540844657,0.06448078571701243,-0.14074792558898563,,0.011442805684388047,,-0.006353572014037856,-0.0011782480983093535,,,,,,,,,,,,,,,,,,-0.038998961384294706,,0.008728847736849898,
9,,0.014039543820834055,,0.0974921418832222,,,0.038095353387550546,-0.030532335426940227,,,0.03138086810688723,,,,0.04149007935779081,,-0.008598819173303296,,,,0.08768080754057062,,-0.007126140165191197,,,-0.02721538381914901,0.02657444202748782,,,,0.05946652864435742,0.029825906892515297,,-0.03308490432648137,0.0020171524986440925,,,,,,,-0.06712388995016827,0.10624099396878162,,,0.0029692738795045193,,-0.005620534917026965,-0.0006259144747674528,,,,,,,,,,,,,,,,,,0.019348839464541356,,0.004859413741358232,
