,2003-01-01,2003-02-01,2003-03-01,2003-04-01,2003-05-01,2003-07-01,2003-08-01,2003-09-01,2003-10-01,2003-11-01,2004-01-01,2004-03-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-11-01,2004-12-01,2005-03-01,2005-05-01,2005-07-01,2005-09-01,2005-11-01,2005-12-01,2006-02-01,2006-03-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2008-01-01,2008-03-01,2008-04-01,2008-05-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-03-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-02-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-11-01,2012-12-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-11-01,2013-12-01,2014-02-01,2014-04-01,2014-05-01,2014-08-01
0,0.11256863530916061,0.0047122074543457515,0.008887696459390804,-0.04898628807959915,0.011945780047164845,0.059065984115686865,-0.009091852107037668,0.12977816720715918,0.049823275224597285,0.02665331812362637,-0.056489339137374195,0.060680068483786265,0.0779378137468747,0.02423869191780531,0.02958816457479463,0.014263557805466398,0.07009497201692111,-0.012637399307693364,0.03994561641439254,0.01216649578539597,0.08597407253638067,-0.0013950131283155809,0.00612845147354113,-0.014473209404647136,0.02052415407146224,-0.01644566590182084,0.2261655319317324,0.02928093042085278,0.020050378899675758,0.021183949606278674,-0.0375487072311006,-0.009740353096005738,-0.01276230227894426,-0.04144212532901781,0.027740648947017554,-0.019558826657816608,-0.003917505832893964,0.01412192054610717,0.0007707942633796705,-0.00128587598431662,-0.015590919292621574,0.0179002805271673,0.06753263647603758,-0.07763823741115394,0.03989114769474411,0.05597420652027063,0.1004649980540595,0.1006406900566752,0.00591592564088117,-0.01896843620583999,-0.027283402324516537,-0.10429858264489944,0.41010836205220613,-0.11861655394935866,0.06598707057582898,-0.06938768944025897,0.05103320889842422,0.03570328035858772,0.035052951755834894,0.05138411860012171,0.001185867978450661,0.013585928800704306,0.011879260535902159,0.05831147039355855,-0.0008755833887603703,-0.02071114058334489,-0.02276578244731553,-0.0051252120421880765,-0.02673509052024592,0.07084865391368056,0.00237871750664298,0.037513325662610786,0.0016691000707944603,0.0046170867657555625,-0.013148719417196642,-0.0017165235114897648,-0.005645210314634497,0.0014740649741713518,0.004258519940101291,0.017277941290900843,0.01952202357224664,0.025507465421279685,0.03774737233361147,-0.0017071829139641004,0.028109661270118824,0.05188679040064215,-0.022893580167420602,-0.09370336763567777,0.003358179529789007,-0.028903650217539045,0.016969622159794362,0.02069047979642602,-0.015351191951717302,0.036168117540905875,0.026880173593026857,-0.01453103053571736,0.037227744942634367,-0.04088769907562262,-0.014157905536104853,-0.02104096314865256,-0.08820470894738763,0.00021978991493676325,0.0012470273333986537,0.03426947573053174,-6.0120723571532864e-05,-0.0038545604336703843,0.03370174868512521,0.02601571753781906
1,,-0.007675346871216293,-0.006415549003496168,-0.05501150258275167,0.009831929036641096,0.04877867686688142,-0.02932738963608661,,0.05010739828590993,0.047629702434137,-0.09403553127753805,0.09005984670596412,0.037215600699116,-0.013297927723035119,0.023620298038254495,0.04574415735674564,,-0.03414121348430932,0.06152888743388152,0.008998890678254767,,-0.0014791020944915356,0.03140383874713981,-0.013356062238501831,0.026302132031506886,-0.03368676521201408,,0.028798435054416593,0.004063868017915695,0.029120778157177618,-0.013911294926617135,-0.01774474072182486,-0.015110214522493726,-0.04285669249765922,0.036165499706413584,-0.027876495014413027,-0.018221124075545436,0.0028223678746481795,-0.009118684126004695,0.01233947438872618,-0.013638266115891806,0.04114492842746875,,,-0.006400129994941217,0.016395464397942483,,,0.0153321604935579,-0.012456993315721032,-0.010354373596663469,-0.12919104518062885,,-0.09021206358304035,0.10269563518175695,-0.01924793389370194,-0.07207022429169907,-0.029151654663841953,0.047188487067736595,0.09721240011421928,0.02881463753768676,0.02581754204653386,-0.013142275383879243,,-0.007129726385808777,-0.011102101765965156,-0.03566844443979389,-0.0317770528929342,-0.02968087444032319,,0.012888233356659784,,-0.018400281009828046,0.02657212932426578,-0.05913659067864896,0.04128369014306532,0.008120689963864614,-0.008827949953392533,0.0031185082416218535,-0.0003609518731949937,0.002929134567876801,0.019756750378567167,0.029477179761773442,-0.001929294936405146,0.052403670977914985,0.04102332425563815,-0.018577012999406728,,-0.015273220503767782,8.466289726349885e-05,0.036335073258360495,0.0522727505061632,-0.028873495383084702,,0.015570457179189479,0.020775683002687506,0.061576855220923044,-0.051017595277918604,-0.03925536009417829,-0.03444934162714497,0.004430063731172051,0.016679620584794996,0.003078078767106529,0.05122248178493849,0.008394621608160735,-0.012054864837987456,0.08821894906521033,0.025745042040312027
2,,-0.012679726208730147,0.00890989125675945,-0.002055449817870425,0.006460625941577036,0.05393290104727555,-0.045994454706997034,,0.02301726609070398,,,,0.06247964550209817,0.027226485151477686,-0.0016960554044929133,,,,,0.021875196719065793,,-0.011710811538816479,0.022749020773057405,-0.02303409821269753,0.019303841961378687,-0.012371745494912822,,0.02728990013859489,-0.0013584103300352535,0.021399245004706025,-0.022673974108901818,-0.024974253747746977,0.007176968036388454,-0.04698902264310112,,0.0143660303588935,-0.02541672018359109,0.03190909139066189,-0.05988090937267909,-0.028210647468894567,-0.04144711758125541,0.05921241070553496,,,-0.013579798140381794,0.018747184245822668,,,0.0027539776126004334,-0.021624765978021765,-0.016832090035188263,,,-0.07549369367179937,0.18015205026631875,-0.01420821762410096,-0.056277773236427464,-0.024010780755379102,0.0416884860627742,,0.008421052702135556,0.03123862468320282,-0.03572260374307734,,-0.000471191800594406,0.003971386403824884,-0.0794043517097478,-0.045292724071519075,-0.030129726130832868,,0.0283242910859407,,-0.035200618694088526,-0.00048045153259934636,,,0.020799825288720042,-0.00873863230155525,0.00445370664934952,0.01680053402325051,0.10511324838132374,0.04379220800677586,0.12821405100092864,-0.09367528507253153,,0.08916605093196361,-0.017997810134714687,,-0.02097167098097419,0.05062752929205949,,,,,0.01669193548855752,0.04743516742880538,,,,-0.011945329237846192,-0.032824180871603215,0.015439047540575457,0.01828344824369532,,0.013528812828390135,-0.008080905340984268,,0.025163729527794
3,,-0.051188887154604235,-0.02240542446651439,-0.03430552092353201,0.014234238336314653,0.09046897389724773,-0.02485514786526355,,0.032828641886193166,,,,0.0022842289722815323,0.019207489853715842,0.010452746584170614,,,,,0.005878461995721729,,-0.028892831938050145,0.012426918683695387,-0.02885422643981239,0.057516823462279376,-0.016738458330348482,,0.018589443244442894,0.011423400377188253,-0.011408819452152885,-0.01985569317457303,-0.011854161814443542,0.0006798778473584566,-0.03723199723225257,,-0.01673135114577584,-0.060716080265087236,0.04104568439409917,,-0.018736353257127192,-0.07474491102479752,0.06286868724937023,,,-0.031359151012800845,-0.011425353651143944,,,0.012942534248988391,-0.03183357487121152,-0.03877558341502596,,,0.04177526939138376,,0.017392828863043164,0.0007433886949455015,-0.043388441790822796,0.06828725228113797,,0.0027532740689844015,0.025740187569604833,,,0.0029815747485602007,0.0041319517191080735,,-0.03767554791676009,-0.008959929405014222,,0.013122123453847667,,-0.027268886522482383,0.014104486015614315,,,-0.004019444456637267,-0.013709072403188305,0.0005727219135547301,0.029659563215919414,,0.014732347155083536,,-0.06265548808878041,,,-0.020258824852747326,,,0.06892467671381297,,,,,0.005090556611299313,0.08499660811684562,,,,-0.0006688075157912365,-0.028451438071563917,0.020779442202236265,,,0.0034409969351578695,0.001687389937176098,,0.010739577476433615
4,,-0.1301234322383511,-0.011752882158012734,-0.0338152113785084,0.027005489186954557,,-0.043408238199428184,,0.044193806604385655,,,,0.017597908196473,0.037795811463249784,0.016742686525474726,,,,,0.009479312264603967,,,0.012467371727724386,-0.03415071827635985,,-0.022677842040273788,,0.028712293132402422,-0.011710229871570332,-0.023210591620186793,-0.04919065270382883,-0.030656666302322333,0.03650193859268014,0.011846482981627382,,-0.05963302381882185,,,,-0.023915055755351133,,0.0585504369989871,,,-0.025586998959920892,-0.012651356746582021,,,0.020593827482610294,-0.0611823361181838,-0.062238404468501485,,,-0.036872293269379686,,0.007152150895625375,-0.12139042840214787,-0.05983822630613744,0.02981768518394734,,0.0316435308683809,0.0173089950939751,,,-0.005890415814798544,-0.008310266901456309,,-0.05809254297145561,-0.001202041855250524,,-0.002925264982874598,,-0.01774282848805342,-0.001389440714207435,,,0.007648128504554874,-0.0037003473801098252,0.0016500356576600872,0.02219461921438278,,0.04180604333218785,,-0.0866129299015932,,,-0.07127068824414184,,,,,,,,0.017480455358503733,,,,,-0.012169245457690048,-0.038854573760561895,0.022325787375594652,,,0.015252564014119452,-0.00686345507224706,,0.00827116236530201
5,,,-0.0065627879241370035,-0.036687483875946,0.015056086724106188,,-0.03318491531523804,,0.04264852527980545,,,,0.03833661792511034,0.02335509071845704,0.03371566020196859,,,,,-0.007868069859606752,,,-0.017332412783177098,-0.03905787180306364,,-0.02659687566187463,,-0.01597512933321177,0.000183598599628354,-0.0343444696681634,-0.023940220729412487,-0.011870556550468314,,0.002079149355212362,,,,,,-0.01571147763645775,,0.05335567679699427,,,-0.03589717129725134,0.010046854957609153,,,0.0005730456833961117,,,,,0.026219835112855083,,0.05252017958960353,,-0.08865551921173331,0.025541593800797013,,0.0358350278536963,0.01784801045403328,,,0.001357553610038309,-0.0013395307115620092,,-0.034987983557475566,0.00732757685715546,,0.021792609417138342,,-0.009480341797502234,0.026781182555366545,,,0.026244605326510406,-0.005606083046371335,-0.0027958576628197562,0.008683068429705086,,0.013575457652986511,,-0.0913110765710079,,,,,,,,,,,0.0400398714720005,,,,,-0.026904994277894057,-0.03140793014637788,0.0323892904222034,,,0.012070489893746261,-0.008983676910828464,,0.004906896950582995
6,,,0.01429348489119009,-0.012283089009319959,0.018097282129401204,,-0.005743950383131025,,0.009758202182944542,,,,0.018616164250852663,0.013292754365816173,0.028419059807789582,,,,,-0.004004557197354597,,,-0.0472509083702819,-0.040763683769608594,,-0.0550771502189118,,-0.0345907778181711,-0.0025641992409348724,-0.06334335576335404,-0.018545173074216992,-0.02554860090069966,,0.05048663218037541,,,,,,-0.028012523224318464,,0.06990543037411401,,,-0.07975754517386657,0.01609615139656473,,,0.07301222278830011,,,,,0.11853286184608747,,0.02741661906194448,,,0.03373933059588685,,0.024320156972498896,0.03217107789989537,,,-0.006224380376586236,-0.007727564812213927,,-0.04094893594780813,0.014996569851819075,,0.012738605656627877,,0.028826216878031552,0.014450048651275527,,,-0.0010897506785756406,-0.00923736077122106,-0.008526860903411926,0.004751073601405219,,0.008036499910640815,,-0.09625726202299756,,,,,,,,,,,,,,,,-0.044653944952924185,-0.09687480284377292,0.034403152985108765,,,-0.00016233408027788165,0.004581627007423483,,0.011350513232332826
7,,,0.00471567374211479,-0.00738772966337331,-0.0017360610138946742,,-0.05210032322612135,,-0.008859738009574958,,,,0.013866198363237991,-0.01198262473154349,0.01855175305732981,,,,,5.152076485237522e-05,,,,-0.06893151434074296,,,,-0.025086133829698598,-0.022845314073635326,,-0.023327803412669823,-0.0169380990892406,,-0.0025506253639671073,,,,,,-0.00348156409834921,,,,,,0.0118421286086976,,,,,,,,0.10802962273824779,,-0.004997942499369579,,,0.05262408315845457,,0.044387567411440454,0.04176520471393741,,,-0.008011218081573901,-0.024323170004718175,,-0.04943550472890257,0.018203404615705132,,0.006319341414434909,,-0.010137525788776358,0.01211136065022056,,,-0.005468661747226822,-0.013018047513526643,-0.036824551707351105,0.02945209773784193,,-0.04179118139086713,,-0.07401380076126829,,,,,,,,,,,,,,,,-0.044775696620504846,-0.08184734794825932,0.028277466593686018,,,-0.0024209216499464503,-0.003099327320608136,,0.021190888535642438
8,,,-0.00585721838872022,0.05384051396223988,-0.0005088276635070166,,-0.09278756654742781,,0.009010808898992417,,,,0.011882294600928489,-0.03017652131011256,0.03095236117941247,,,,,0.010185265724644177,,,,,,,,-0.05411452584016363,-0.007488801475571405,,-0.016692665961229647,-0.02970500416635502,,0.008560831613877884,,,,,,0.019452265081076447,,,,,,0.004168716056070609,,,,,,,,0.1791159190625442,,0.08510059363851452,,,0.05687941964126253,,,,,,-0.032333427991071195,-0.03184841879264955,,-0.04343074590764617,0.01522848351985262,,0.0029700278372992717,,0.0055433193522405055,-0.019998304644803566,,,-0.005431303069183269,-0.029351652000368045,,0.013133817642523825,,-0.036465346411206134,,-0.05140766428004584,,,,,,,,,,,,,,,,-0.023038867693847553,-0.08594833389767498,0.026003927959808992,,,-0.01853097385970348,0.019111639902705146,,0.00821505622384544
9,,,-0.01070181494189959,0.06362291859675118,0.03641284400043043,,,,0.028958134237554223,,,,0.011785421190182443,-0.030146098832042056,0.03227702444291425,,,,,0.009473934452956634,,,,,,,,,0.005793743119059114,,-0.019751097008617657,-0.04083021648570606,,-0.0033670118290403117,,,,,,0.017703176012606958,,,,,,0.05476795049337935,,,,,,,,0.10700155522264687,,0.07763782858577883,,,0.053182495815258246,,,,,,,-0.022030937808144913,,-0.06609369646932661,0.021897123853169997,,-0.00111543870348485,,0.004503321121319015,0.000942181164347522,,,-0.007194444533374034,-0.03825204398003823,,-0.03152948059728403,,-0.04688222697382072,,-0.0390630739673159,,,,,,,,,,,,,,,,0.018679288519959147,-0.48451963773738216,0.03173147344633409,,,-0.02876919173626047,0.028582372175968596,,-0.0009177244038476307
