,2002-05-01,2002-07-01,2002-08-01,2002-09-01,2002-11-01,2002-12-01,2003-01-01,2003-03-01,2003-06-01,2003-07-01,2003-08-01,2003-09-01,2003-11-01,2003-12-01,2004-02-01,2004-03-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-05-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-11-01,2006-12-01,2007-03-01,2007-07-01,2007-09-01,2007-10-01,2007-11-01,2008-01-01,2008-03-01,2008-04-01,2008-05-01,2008-07-01,2008-09-01,2008-11-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-08-01,2011-09-01,2011-11-01,2011-12-01,2012-02-01,2012-03-01,2012-05-01,2012-07-01,2012-08-01,2012-09-01,2012-11-01,2012-12-01,2013-01-01,2013-03-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01
0,-0.03452278610239268,-0.061492139920755085,-0.02543074513674448,-0.001334297356748948,0.03609169526057973,-0.013170127234962026,-0.015326086455688892,-0.027778451513909674,-0.01855544861156222,0.07414223800854547,-0.011717855721326886,0.0802978786970215,0.0015029542421737263,0.029483679636353954,0.05101988385916911,0.02863622720699155,0.021656471454311488,-2.4052106555066954e-05,-0.002997282395754808,0.008980287605791726,0.012513662455397478,-0.021431367551210334,0.04787755937355742,0.03730421258774097,-0.01936654837995877,-0.011278840827184666,0.008151237426887059,0.009780329392317988,-0.006690171411264267,-0.20896317548931287,0.03004908938590689,-0.047658365754430054,-0.02635692429255887,0.043640301860025876,0.0314055223522699,-0.024347701823937307,0.008332133337837222,-0.10688073639325335,0.03416608096806051,-0.007558096118194135,-0.026251939746707365,-0.0970442565859152,-0.04793971757489324,0.073875930370491,0.01825503456860489,-0.006300280478765075,-0.021420418419938247,0.07125586397604233,0.09501086829247773,0.2110861612010566,-0.0769738562325607,-0.03507177904719386,-0.014620090116400863,-0.0256340933422613,-0.08833929592081724,0.007081401415090616,0.00021254638904433243,-0.003983618463998528,0.00030407577206847947,0.018844954297375538,-0.06144316687900497,0.0416029006036851,-0.008310582394887356,0.033571782605042566,0.0319430699039418,-0.001983678188289373,-0.03335823531141191,-0.008701528200289133,-0.007427622365916209,-0.003937011465634743,-0.025395946755490173,-0.029131779443323014,-0.035301992102751534,0.023877368528451737,0.04697452419175607,-0.005830329144288604,0.022431716354380682,0.00017336938897441478,0.015116396583618224,0.004860501842271825,-0.02473916067426274,-0.08337759743821982,0.027371665671513168,-0.02585800598132104,0.024774967733225628,-0.012089182867926929,-0.011867308923675823,0.01869749059518866,-0.07125580416294075,0.022725621511060057,0.005715565183135762,0.06822655652558629,0.003363647591089036,-0.0361183682941999,0.05681064176855499,0.02102168457845821,0.0018562749348447483,-0.05901304283633185,0.0055645037659250995,0.03644481862309901,0.020437741895531047,-0.013382984125904551,-0.0011509654166061978,0.031242343556367125,0.011341411998578188,-0.010300073854005332,-0.027412862493343848
1,-0.07697891370520948,-0.11568085215852297,-0.029445125900682823,0.0572113472314566,0.040984073542049165,-0.02627833131197077,-0.015075094350202378,-0.03687270137721588,-0.02295949247565976,0.05305050470592221,-0.025432382865951064,0.1015179070500148,0.04781148069625707,0.03610518344506669,0.048013527758088426,0.04960445659051782,0.021771610131940067,0.01994498008836168,0.010021402420303471,0.030585416440390145,0.014791604235670441,-0.02260342152727257,0.036885590656268175,0.09799163115452592,-0.039155383552959444,-0.019857258652243193,-0.007368710193739969,-0.0134393235850645,-0.0031026523741766177,,0.0018865365385911659,-0.027442692830978,0.011639979879013662,0.05130796376046742,0.059145981158922445,-0.03461512289646962,0.013201421556350956,,0.056601784137049194,0.005414009602444425,0.006555463479053447,,-0.037191775588362175,,-0.009767136209595018,-0.09609007007731618,0.02015230026370718,,-0.010749560095467459,,-0.03911168688020894,-0.03332461070554507,-0.01652603331204594,-0.03771299155771857,-0.19194125623713654,0.01560614943414751,0.02886394173671425,-0.05958456108614896,0.08276300591865127,0.04935620940093188,-0.08628949059860025,0.08214558599299959,-0.017332095443602924,-0.008582670548332616,-0.004460769165091527,0.03497690691458999,-0.00010095032729351416,-0.028183368161596167,-0.0422440513202087,0.013232371264725318,0.009583384181895416,-0.023381771831329723,-0.002202018761642499,0.011940468016944428,,-0.020298205887055665,0.03922550289926652,-0.026746491675839396,0.0001595090259901939,-0.012443135506628789,-0.030768985757284595,,-0.0016513007027931792,-0.010014588874683539,-0.010966208081527484,-0.01691201479339277,-0.0038862724566188778,0.02831433061311306,,-0.0009453706264175299,0.016418093719284488,,0.004408536201989721,-0.11726071770093394,,0.03797698619808754,0.020312128597869794,-0.060889024513336276,0.006351824420599339,0.037718265895919645,0.010258436259483972,-0.004184099822692078,-0.03585155561037978,0.04044187622303608,0.038517087241451975,-0.03941032393810895,-0.019795951826280245
2,,-0.12378186521092016,-0.07474198424234035,,,-0.013670950197782195,-0.029396836524112735,,-0.005771179289147721,0.0634120294047058,-0.06958890906860837,0.14286811299561336,0.007950925536376219,0.017712526070046752,0.13478716014199277,0.049844053414061396,-0.009746641232847297,0.030156687439490876,-0.01661991568281318,0.01983436711683051,0.03193141488221901,-0.02263996439396676,-0.005979939983457916,,-0.00897293035010871,-0.01626029541503682,0.012295301278609783,-0.03215292704418671,-0.015215906355011022,,0.024740283090523674,-0.03182097506129988,0.02975533256270857,,0.04257069241725553,-0.03998076508122084,0.10325652449834055,,,-0.01311834633218023,-0.014569322044751032,,0.019169648964839414,,-0.023210286498209443,-0.1248253875664882,0.037301106863876665,,0.016219634452308007,,-0.07106184248804437,0.012516584309468864,-0.02734199154350192,-0.048458568440983174,,-0.005558011545546027,0.0732496987958553,-0.02269119866480529,,0.04726011439794919,-0.08590459196731137,0.0565379469994598,-0.021934943640185667,-0.005196103204020308,-0.05637504863406417,0.04452380279062762,0.00022816846013196113,-0.06553252663336218,-0.043601741318487486,0.005694048160258536,0.007485683937768495,-0.023481075053800926,-0.0069016958041883125,0.028205421169217593,,-0.025162448660569825,0.03658524048446066,,-0.025691722107284837,-0.0017730480745132837,-0.016130852609676394,,-0.000819345129309923,-0.0021300305092801786,0.00586633407841286,-0.027923158735147502,0.027083098104929704,0.03801724745369561,,0.010704305673395198,0.002128644903469201,,0.022820647626368207,,,0.024917697637764857,0.04400337859900616,,0.008938292723591035,0.041683522894484515,0.011308072568969152,0.04643837027758302,-0.005133580777218372,,0.033363230408748556,-0.0015006923095970404,-0.002738921899855251
3,,-0.16648161168553077,,,,-0.013439635545988038,-0.0349843412896671,,-0.014954091002954195,0.1024070925220002,,,0.006850685759731245,0.01724318034361555,0.13345517185637634,0.08518364389120014,-0.02141874689212453,0.04722184731680926,0.006502956586891151,0.018682509076304754,,-0.000898497447633595,-0.00896650021495482,,-0.016058267014073868,-0.027363492295950698,0.015332971829317699,,-0.0011662972204383726,,0.009762302822342361,-0.03271890840198033,0.03199545409273319,,0.017439405452182144,,,,,-0.01910184361783307,0.034236548230920594,,0.11296973194316307,,-0.010323255563569722,,0.020896098336036895,,0.04354966556706685,,-0.06641800431215017,0.0016725292736353425,-0.021227895649788886,-0.06202123518843372,,-0.0013047699475685626,0.10713690508681273,-0.007201882692609685,,0.10642713860523889,-0.08071350221184703,0.07038329458000003,0.0032241083268751414,-0.014411580862727758,-0.08287685504340603,0.062247804274620844,0.021385053242021668,,-0.034155587946469,0.03033492189359721,0.0097169495226187,-0.0017765252275231402,-0.005104037603450573,0.0008497438136457203,,,0.032868150994162404,,-0.02685745610060793,-0.01583638036380597,-0.012721359987694192,,0.03718833498656704,-0.024812788682392783,0.014883066760713604,-0.07392399092661417,0.023866413738632408,,,-0.002349648792346115,0.02713924225265485,,0.006961348592848415,,,0.0359106716022054,,,0.012347028822701889,0.07433215919354197,0.0361965245017144,0.022972911977592103,-0.04929332389583241,,0.01916921475747113,0.007122861770287869,-0.00266803501111168
4,,-0.13813391391382301,,,,0.03122757523476305,-0.0391456538613556,,0.008686455907455093,0.060895695338324174,,,0.024739080156110704,0.035777754149895424,0.11560952035844485,,-0.057367009487311105,0.053353694865784035,0.04734257276274423,0.021508171090034556,,-0.010269693673665037,-0.019197921553969488,,0.025266151084217592,,0.008646366539801997,,-0.01809372479223581,,-0.003970353909756419,-0.02943156323778262,,,0.02650864789185614,,,,,-0.01616532972046225,0.04326731108889481,,,,-0.0074540543517364055,,0.025653589385246756,,0.03789841413277717,,-0.09108999515016214,-0.015066962126444677,-0.052114959761897284,,,-0.05895229647364997,,-0.04978880225747273,,,-0.11050449485229974,0.1027820354232114,0.01465240564353587,0.013119057427099179,-0.08469347976315045,,0.011231642809573561,,-0.034188369164882326,0.04119159910471426,-0.001423505602373143,0.008148789373303433,0.021550091837030383,0.029794961049677327,,,0.06607381140638724,,-0.037980777751222515,-0.011933201511797442,-0.005479441976965482,,,-0.04351095275578343,0.001304399577641835,,0.03351567521532006,,,0.01410344604095215,,,0.012388939896246731,,,0.042003558325935164,,,0.015858625006616833,,,-0.01661715412797271,-0.023805469798861,,0.09788678577277476,0.022227205201428513,-0.02863623513732083
5,,-0.1280950664182433,,,,,-0.030710805441581,,0.012905421548690343,0.089823386747935,,,0.017379569234932224,0.06891047587235127,0.12265609379528097,,0.010345562119021823,,,0.021928189629778605,,0.0112620904731624,0.015443925182915708,,0.020232789273826546,,-0.023785265540248623,,-0.038437299194534535,,0.007005920232614038,-0.027638009735529545,,,0.04306084485535511,,,,,-0.006403888943555924,0.04977865561102446,,,,-0.008817237535847289,,-0.013142097795570962,,0.052124486501659906,,-0.05495105408150025,0.022647241497103815,,,,-0.04402889977155211,,-0.07365453151356682,,,,,0.008000832989969453,-0.016701169659483095,-0.09575313593318757,,0.01380192842850092,,-0.0434841369613328,0.04306926435884262,-0.016387768925212876,0.0005581509883524349,0.019323371640795672,-0.00886098417515696,,,,,,-0.028418478152419047,0.006706957509388545,,,,0.0061923467136209,,0.04077152045200849,,,0.02934005436181386,,,-0.00527631678053847,,,0.05877940085855815,,,0.0033676550071657374,,,-0.02283172302708847,-0.00019787627293332832,,0.0821571538894812,-0.004535739107707881,-0.031418446801331434
6,,-0.11505707404043863,,,,,-0.019945729857761663,,0.0659320443021052,0.018770539951079357,,,0.01580650970800679,,0.17926960490875432,,0.005107928302733322,,,0.0206700188146135,,0.011148437595991822,-0.0053045537641767115,,0.005269828856896863,,-0.0067331203302603004,,-0.036444195305764704,,-0.02125100638483368,-0.03415400977181038,,,0.004514350667816802,,,,,-0.01715329190093451,0.09879584677857822,,,,-0.028660717824526616,,-0.002768533428412212,,0.09857278427278438,,-0.03515373286345824,0.02434431646913779,,,,0.06787710605652197,,,,,,,0.012695404067060156,0.006931831935873212,-0.10366410847020924,,0.02195809318214703,,-0.05824227596483489,0.05713995239190184,-0.03719743689811461,0.03734336267914551,0.051812055199707885,0.008281152321179264,,,,,,-0.045394740072208783,0.017476327408148973,,,,0.011633175085507541,,0.046249560721234095,,,0.07009481436990428,,,-0.021613809207025214,,,,,,-0.003593498291862618,,,-0.0037851405629949486,0.002760444721510158,,0.1547989927146669,-0.001365596809139502,-0.046376224655952036
7,,-0.11100044639721407,,,,,-0.023888733125779105,,0.04197251896907983,0.08435307816440041,,,0.02522948507793521,,0.14392898978340574,,-0.0016716103171283692,,,0.030905957521866645,,0.1109092891609409,0.020572573320809084,,0.003967822855914349,,-0.012252605343752832,,-0.07747807379806138,,0.0035399655892740522,-0.013664753894107151,,,0.00440590059992918,,,,,-0.02054729918792919,,,,,-0.06969563555981073,,0.04878335159303493,,0.05340850613495807,,-0.07324632375961626,0.03374090226018475,,,,0.042813703462745156,,,,,,,0.022082102221492317,0.015232869716157116,,,0.03859200221427983,,-0.07794382967791913,0.07007358459693935,0.009653277560545681,0.043772710803145376,,-0.008402060226350094,,,,,,-0.04152320462545234,-0.04254104207570897,,,,0.0042602070346282606,,0.0159639951268713,,,,,,-0.004179958759466806,,,,,,0.03931787776014062,,,0.269699898067864,0.012352617652319653,,,0.0010344975105125442,
8,,-0.10502110137978593,,,,,-0.009236524553639325,,0.040431702686686055,0.1321102152987974,,,0.02206317478563624,,-0.00513637932579547,,0.020741314320965598,,,0.039820753562436195,,,-0.00857602449913486,,0.013507898649667505,,-0.008062723194755095,,,,-0.021067757882041294,0.011350882869431644,,,0.04063826533272652,,,,,-0.0146636842975999,,,,,-0.047528060245429105,,0.0917349358839179,,0.01082638170767991,,-0.09289260755635886,0.04663419875805572,,,,0.04764647498567132,,,,,,,0.020583742955091577,0.022572985699637615,,,0.0016033863934832304,,-0.059829240511184656,0.05770790262088066,-0.004443544237294428,0.0019043416709748628,,-0.004436222098905318,,,,,,-0.046424021225837775,-0.014337473671308443,,,,0.042871962320139234,,0.02509288862975012,,,,,,-0.02074878553525722,,,,,,,,,,0.005650952301541778,,,0.02342953896652422,
9,,-0.11464617344432992,,,,,0.009092380347304196,,0.07371540235517782,0.1216559156687067,,,0.0857862058348664,,-0.029885420028902043,,0.013079753152931195,,,,,,-0.0015288846757772756,,0.012612402952221657,,-0.038021293711218096,,,,-0.03792258195110976,0.01578030512279327,,,0.04265993227953124,,,,,-0.012393058257550216,,,,,-0.056333993331767473,,,,-0.09288168948837106,,-0.1300483025557143,0.06805459463657434,,,,0.05308031952249803,,,,,,,0.009113988649000815,0.045477117659177724,,,-0.026660825457859083,,-0.049254525045782316,0.05610464785358249,0.013550596345628718,0.034471359549307246,,0.012213439877298005,,,,,,-0.059532555929256104,-0.015043716098748439,,,,,,-0.01475207352611596,,,,,,0.003249705564119021,,,,,,,,,,-0.006368093361082794,,,0.036907797418970656,
