,2014-12-01,2015-09-01,2015-10-01,2016-04-01,2016-05-01,2016-09-01,2017-12-01,2018-01-01,2018-03-01,2018-05-01,2019-06-01,2019-08-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-03-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2021-01-01,2021-04-01,2021-05-01,2021-07-01,2021-11-01,2022-04-01,2022-05-01,2022-07-01,2023-02-01,2023-03-01
0,-0.04966692781232629,0.00533439187638729,-0.0043710713265654455,-0.010278201114452434,0.01534786910260344,-0.022900346738240707,-0.018279781115280336,-0.02329582959885035,0.014923100450009663,0.014811212158861609,-0.005362250397943191,-0.009084949167620593,0.007189918607401702,0.03885560356919912,-0.03810646128253237,-0.0017575608257330289,0.06265926248929254,-0.08058036808074065,0.007701879699435699,0.030288985329282925,0.05421850688364693,0.04067680445162286,-0.022949331444399368,-0.01888250042964179,0.0001258422588479302,-0.005077607216398827,-0.0013569907051528274,0.005581409250464464,0.02967231280998628,0.018246512817082117,0.03890101180650729
1,-0.06612406097970402,-0.011097519081788132,0.0033244885645873357,-0.005001361067611176,0.008612199018269151,-0.022060452164258226,-0.014783357416778331,-0.015901796115655786,0.0029327456197387747,-0.012770978040697933,-0.03411870244182519,0.010282831675783477,-0.018084809395914503,,,-0.027872636175411747,0.06337832580121616,-0.07137273064868732,0.0097333130497681,0.049217339982414954,,0.17397638294307433,-0.007443104466705153,-0.0791626009074684,0.019391466079953013,-0.020296416797919492,0.009597601673339007,0.0021236003655766833,0.015445710784100841,0.01672361690120505,
2,,0.006737536268491606,0.0025982094092527053,0.017502155200293634,0.008579161093959509,-0.03714246489563555,-0.046605768565965044,-0.0309337349459462,0.016172237721667093,-0.018476852328728643,-0.04812974530699504,-0.020601535379964897,-0.028086752104853452,,,-0.019198569706477653,0.046227410982389916,-0.016427405528671946,0.016308303208086627,,,,-0.0052230331035425515,,-0.008993219580222034,0.0272860569867025,0.018433323024372172,-0.006367621186078365,-0.009026573240627611,0.02667065219369036,
3,,0.05470709221515091,-0.0040881493739648445,0.010259764497871027,0.013152205735752598,-0.03895768957768375,,-0.03890217193497714,0.027485169952738753,-0.042353918387195155,,-0.015145377689177453,-0.02065578615138386,,,-0.06469019486178323,-0.009423085870979175,-0.04091741544217142,0.05790559222772629,,,,0.01663009529819237,,0.005840571592364618,0.0003466263609995801,0.01654004684866206,0.0006776591744106497,-0.009161659839245218,0.029071319104910565,
4,,0.05134441222324537,-0.022172168412701865,0.02296702801772388,-0.00893743493886423,-0.02977133049463676,,-0.04285205209347809,0.01975696820754913,,,0.007019042347886861,-0.01697020529898341,,,,-0.049802218306479684,-0.029551298198703835,-0.008721094030909482,,,,0.025838095708073494,,0.04885475231532643,0.003000512103098818,0.011050038300274734,-0.0007496618475826278,-0.04707013653903158,0.0074861022883327966,
5,,0.056245870752691385,-0.048299309709397775,0.017848458788243482,0.01219296313280005,-0.008491565854346295,,-0.0489658588199986,0.01070139812560944,,,-0.000897799019110912,-0.023929526450649385,,,,-0.024304839664794686,-0.017209519934550332,0.017151773613596655,,,,0.0018026928034260425,,0.03224948207721501,0.0003488338318601292,-0.0027262473606316506,-0.00743462936159478,,0.006111914945697405,
6,,0.035676769294389565,,-0.007596436255666639,0.010063089581229367,-0.017151137148790907,,-0.04779160789252801,0.006997445140484837,,,0.0030723314963595483,-0.011538281789347127,,,,0.010886360883098023,-0.07253791857479697,0.02878262339936155,,,,-0.06736591757730293,,0.07534614237916326,0.002233459677502103,-0.0019690926286975996,-0.01815531604585363,,0.008246693592482535,
7,,0.03242638120372643,,0.005017471209192159,0.010905935150409496,-0.015892111017787425,,-0.037945543893362466,0.01584989962845751,,,0.013292349848097906,-0.011995509447031205,,,,0.02929725559416596,-0.007816935540737369,0.06656979498730697,,,,,,0.07227044219238832,0.01178941752514151,-0.012013027374255358,-0.006963953412801871,,0.010899919965554838,
8,,0.025773146037746164,,-0.0019400338557264973,0.018608004361785224,-0.005055347059376825,,-0.05662836521567716,0.019656893792885155,,,0.014467510992560384,-0.01072806230764245,,,,0.00016726746748618737,-0.007195460907158724,0.05730329559027125,,,,,,0.08263344865401012,0.01787050529958656,-0.012165994833933214,-0.02124735010585943,,0.020117991798087598,
9,,0.02915278160131929,,-0.006719808833901109,0.022634603432417744,-0.0034969654050192034,,,0.014050675759941456,,,0.0061548351523743605,-0.018384124403615476,,,,-0.05013601924825739,-0.024158525547761656,0.04732468332286466,,,,,,,0.04942559620722997,-0.016686892152513955,-0.015347870291364973,,0.01816001180423732,
