,name,yieldRate,excessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,slope,intercept,std
0,2018-09-01,0.25955706,0.17068947,5,4,4387.52,31863.95,36251.47,0.7902637683844872,0.12738450452297467,0.029343100393890896
1,2018-10-01,-0.00419049,2.4859999999999813e-05,0,0,613.65,3576.84,4190.49,0.556456942313496,0.9703893485061812,0.027156414596119362
2,2018-11-01,-0.0695672,0.008569840000000009,1,0,331.05,6967.64,7298.69,0.1360185906108109,2.5256676561680216,0.0345690016395562
3,2019-05-01,0.01028683,0.06715604,2,1,1559.73,11904.74,13464.47,-0.49455744597183404,4.563076834905523,0.029395489001477242
4,2019-07-01,-0.02705616,-0.08747177,1,0,1311.88,7369.20,8681.08,1.6039237828471422,-3.0790768512591686,0.0316392153611435
5,2019-08-01,-0.04794647,-0.07353345,4,3,2229.18,11889.72,14118.90,1.0697864492194036,-1.2212418107915388,0.03242283417727749
6,2019-09-01,0.03253486,1.9689999999995822e-05,0,0,927.73,1876.06,2803.79,1.1477418979792064,-1.5084909378806621,0.023346172945192804
7,2019-11-01,0.00036698,-0.01094929,1,0,1239.27,1821.52,3060.79,2.2573706967919427,-5.2802241596012705,0.03435568827040062
8,2020-01-01,-0.07335673,-0.16679873,1,0,878.73,7316.90,8195.63,0.5072473772511618,0.9662234518128354,0.034266575340055345
9,2020-04-01,0.00297832,-0.05125032,3,2,2931.35,15556.57,18487.92,0.847291044292659,-0.24414529334324056,0.029490967809392185
10,2020-09-01,-0.01321358,-0.04044031,2,1,1054.42,7300.13,8354.55,2.18729757805019,-5.000458649477422,0.03835049683391104
11,2020-10-01,-0.04487219,-0.05447431,1,0,1320.63,7155.23,8475.86,1.751743274202418,-3.5356411881127863,0.030060303705104256
12,2021-01-01,-0.05284472,0.04031270000000001,2,1,1513.06,13833.80,15346.86,0.20946585004228935,1.6358016420983676,0.03116413943936549
13,2021-06-01,-0.00346725,1.3020000000000306e-05,0,0,763.57,2703.68,3467.25,0.6756557103056968,0.059389532206395756,0.025050838553923437
14,2021-08-01,0.17497592,-0.03884341999999999,2,1,1916.98,11819.26,13736.24,1.053278950913096,-1.097839023932982,0.040662474772145366
15,2022-06-01,0.1072781,-0.056050559999999985,3,2,2965.42,19611.18,22576.60,1.4613789684694174,-2.4861221388865076,0.028561545133995725
16,2022-07-01,0.04456658,-0.040756759999999996,1,0,1300.14,3365.75,4665.89,1.036933168143949,-0.9933214793871712,0.028960837727219316
17,2022-08-01,0.02067356,0.02313755,4,3,3360.22,21767.55,25127.77,1.0474062713237495,-1.0314249707507894,0.030759902592637507
18,2022-09-01,-0.06872183,-0.009560759999999995,1,0,1057.60,6924.11,7981.71,0.8298444059930721,-0.20994574246251085,0.033301164165014135
19,2022-10-01,-0.03925615,-0.03505171,1,0,1211.97,3156.07,4368.04,1.0511783607903684,-1.0808405982443041,0.03159593849721365
20,2023-01-01,-0.00238734,-0.01549171,1,0,1239.36,3302.69,4542.05,0.9719546585408845,-0.777101411834504,0.01746408830935521
