,2014-12-01,2015-04-01,2015-05-01,2015-11-01,2016-01-01,2016-08-01,2017-09-01,2017-10-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-09-01,2018-11-01,2019-03-01,2019-07-01,2019-08-01,2020-05-01,2020-07-01,2020-09-01,2020-11-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-11-01,2022-01-01,2022-03-01,2022-08-01,2022-11-01,2023-01-01,2023-04-01
0,0.03929236789221291,-0.02288783732322819,0.04960125500088575,0.04794522958764835,0.04128515602804472,0.011062095178502318,-0.022954843722405194,-0.034286990338312506,0.0696054716323482,0.002848787776631889,-0.06470913109218399,0.0063806336817859854,-0.005101410187501598,0.01715433354456386,0.03429158748870295,-0.0014065410909180898,0.03182057725669862,-0.03994184258656586,0.03789853944997734,0.005748581390852436,0.0010776309397815265,-0.014651557009697669,0.07522741221131435,0.0009636210720360694,0.02278477034556403,-0.0014413696228599004,-0.03677050273384308,-0.042708873662796965,0.06537289300923044,0.08918320304592209,-0.017756721169467582,-0.005439683637528336,-0.033064400100820956
1,0.037997751723179984,-0.06526054574269113,0.03697575255421359,0.09425278602951437,0.018292061189962627,0.0030005843730207538,-0.006727239809077412,0.00547429353795259,,-0.04763307748982415,,0.014350025720439197,-0.007025809601912958,0.017640416202290066,0.037175777971753504,-0.00019111773073987592,,-0.07407000723843016,,0.035680377963689835,0.016871707094669786,-0.028426226456142345,,0.02398798664008961,0.023788111944852308,0.001554085148675055,-0.01823794677155166,-0.0460699768369901,,,0.0409277057802504,-0.007769844834910833,-0.03729807710472538
2,-0.008713157855629428,-0.0641013111047577,0.043724710598252337,,0.07109632568594881,-0.01415312303868399,0.007930582089991534,-0.02782673510427447,,-0.01667676918258043,,0.016135013730308234,0.012667942904450669,-0.025032170647194096,-0.001774865300120082,0.030296117155211633,,,,0.04755974265823615,0.0009338314891773614,,,0.008022337253669631,-0.009033661010033112,-0.02927059471383686,-0.03860418272584165,-0.07415218083625774,,,0.03303034664141524,-0.00046899376722375763,
3,0.016068582429322298,-0.06853975642880838,0.007561080373074902,,0.0662380393313966,-0.032564162316250034,0.008815570188737132,-0.05485305904007465,,0.024978303884856112,,-0.008121507980503262,0.01888122963217692,-0.05568352787619868,0.008479266868887197,,,,,0.045997669444174605,0.014522052111326511,,,0.008143545939173435,-0.03007646366030603,,-0.04381287453610727,,,,0.05683833897416979,-0.0059397234501616936,
4,0.004807264947692236,-0.08337606519878271,-0.03413312857195172,,0.08739971224880372,-0.049897593458875455,0.008291200197373172,,,0.010987959543730774,,0.013025186575174708,0.0390324752547026,,-0.02913767921018043,,,,,0.04902237078211402,0.0006672864766634756,,,0.018685698591991207,,,-0.0287656833257115,,,,0.04084780966620305,0.00949579727817107,
5,-0.01651254640776223,,-0.029449794189891354,,,,0.004145103719300547,,,-0.03686988501170019,,0.029312988618371838,,,-0.04202343303936354,,,,,0.03559032543502738,-0.0072876536285828575,,,0.01750388065326436,,,-0.037407233746608926,,,,0.03572714466770788,-0.0005836419123341763,
6,-0.02881341635222001,,0.014749466726278526,,,,-0.020006912058072368,,,0.018111133347625374,,0.017330083204828872,,,-0.06079892142530055,,,,,0.008607270388461208,-0.033040392518668416,,,0.015090474012244393,,,-0.0157267458267214,,,,0.05419352440959413,-0.007776357639998288,
7,-0.035892150105800935,,0.007288925428028947,,,,-0.013838670381797424,,,-0.011282299617070946,,0.05788213798566688,,,,,,,,0.07489484406815561,-0.03517933586118094,,,0.0015999998386964087,,,-0.015703292007609004,,,,0.06996732332059685,0.01373942725368238,
8,-0.002628454580665518,,0.06183047551947929,,,,-0.014699700335474297,,,0.005013000857066796,,0.04865881337781319,,,,,,,,,-0.02202810357152707,,,0.022336862544319214,,,-0.017784067778247925,,,,,0.003478700115177036,
9,-0.016855034610646746,,0.03769318508544872,,,,-0.020071170599610166,,,0.006586949847786849,,0.020501972696338244,,,,,,,,,-0.027412925316645742,,,0.012861026421681299,,,0.009032777494849986,,,,,-0.019973780118487383,
