,2007-10-01,2007-11-01,2008-01-01,2008-02-01,2008-04-01,2008-05-01,2008-08-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-09-01,2009-10-01,2009-12-01,2010-01-01,2010-06-01,2010-07-01,2010-09-01,2010-10-01,2010-12-01,2011-01-01,2011-02-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-10-01,2011-11-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-11-01,2014-01-01,2014-02-01,2014-03-01,2014-05-01,2014-08-01
0,-0.007292770121061443,0.11349001396421343,0.028798005760342082,-0.01869328006177673,-0.05641957150438748,0.02769718219376127,0.028619369101640313,-0.07367774275915484,-0.003964042179966487,0.03794499138347662,0.06581813126246905,0.06306913140328163,-0.003079940591064645,0.07972107048483523,0.003361828630275454,0.0017780936217786092,-0.014403252420651047,0.05954433613441834,-0.016579626177387785,0.13490788608295112,-0.005813935677422943,0.04538848283481034,-0.05656820281968877,0.021827608698690604,-0.0016525081459715096,0.07030869049700983,0.04803334979457663,0.005516407246275001,-0.03845840277742307,0.017512377461196493,-0.01656173027243124,0.019742539605127618,-0.015046429921311777,-0.0005934105877423157,-0.011292222151025655,0.06036922820637436,0.009948098638944636,-0.037118740639100256,-0.023550523987614813,0.023450920106802275,0.010857766368056243,0.0036289203507626766,0.005508167659631344,-0.026704180859482562,0.08779613387114127,-0.05103514974013024,0.034064278428330486,0.06358665634904437,0.010836533180874852,0.014498011214053808,0.015622059353122886,-0.009946493005920765,0.03517098275558972,0.010612701557749515,-0.015215896210144297
1,-0.02546132962919989,,0.030862577372176236,0.01265891112376849,,0.04474703379853917,0.08842889193953196,,-0.046831219397102775,0.04802230857007528,0.11702631356414317,-0.012643576667393353,0.04511825929483093,,0.022993009482175086,0.020720727982902698,0.02330326271832711,,-0.014858505858855897,,0.005863786376543612,0.07610664876732454,,0.01099845037872571,-0.015035783210165299,,0.055296671446225965,0.0127122764744243,-0.0280966462316099,0.03723853974597624,-0.003326009678283448,0.00026917020499417355,-0.022039798995627802,-0.026431456288527055,0.016458754404673925,0.09675524755574783,0.014681586975729743,-0.03616104678445886,-0.00020252469003212425,0.024791609746613208,-0.01331874409832512,-0.0054425323836149175,-0.012621758747951808,-0.017081434515953564,,,-0.08182189093980474,0.06507687896278869,0.01819066632002997,-0.032962095606441366,0.025932928560562285,-0.021914733903732664,0.0177327202662676,0.007667730708584619,-0.035742752446473514
2,-0.034259754589323066,,-0.04116749948080001,-0.04918420403941459,,0.022885787477475716,0.08535055368148914,,-0.07532810548172275,0.08513432703870283,,-0.026320899148776,0.006267281463076202,,0.011938568275860817,0.04072672469542393,0.00998268071283509,,0.006295757819159642,,0.0008655964580701614,,,-0.012623848214444067,-0.07253628818290814,,0.06302281395313036,-0.03746279407528874,-0.05864953796149952,0.0554815366023278,0.0034192594963995404,0.0031722131352478478,-0.028633327537406217,,0.04805167872057936,,-0.003365187610945064,-0.045226443470166355,-0.0090714279037587,0.02822955763565682,-0.022929470842198096,-0.001710288889176237,-0.06731386152553755,-0.05732662971490665,,,,0.04864098293298724,0.01607646624211423,-0.05277610626912965,-0.008445062429398575,-0.03290111389143702,-0.012618497698423159,0.009274179816762818,
3,-0.0468371707229287,,-0.03475327493553948,,,-0.016561852555869283,0.08080036827297388,,-0.01354753843120049,,,-0.02885131539110608,0.02556997741466782,,0.008690762347910663,,-0.002791480895069587,,-0.019920945332158213,,0.030026273004063242,,,0.036228702189524675,,,,-0.022348528359860786,-0.04348975980005476,,0.010629731617646687,0.0026269187397596205,-0.034283347738216285,,0.012689454102960518,,0.05173210078966051,,-0.001981228477221375,0.033014250489723285,0.01631084947390038,-0.0007914101200401369,,,,,,0.046508963360537336,0.018612984188551174,,-0.022595042533940735,,0.03741035096207179,0.01305237866650133,
4,,,0.011390849009224269,,,-0.01422891015619765,0.05339920482703109,,-0.08060846948175682,,,-0.06404819724229815,0.03010866104387455,,0.03166305442154016,,-0.04383179553998523,,0.0021700687548707465,,,,,-0.008359288298439349,,,,-0.09896423869527204,0.002998240477498859,,0.02482836049032855,-0.029031105892961095,-0.03436171494530349,,0.007647811868480403,,,,0.022955024890537246,0.010351836655323687,0.0029528434300796214,-0.025882825190954417,,,,,,0.016418140363985145,0.03472233236267552,,-0.0011509787319021747,,0.02906229199350774,0.024698421065459275,
5,,,-0.01161081495462346,,,-0.024173709914040664,0.13723934168541474,,-0.026104283102632575,,,-0.0911459337938001,0.09707493771513143,,,,-0.03785839218596215,,-0.024093883570036334,,,,,-0.032665488054592906,,,,,-0.015000665280077596,,0.030070274349066395,-0.01937225676133325,-0.04956946957319763,,0.005169243816056657,,,,0.03218479344401226,0.011976076296488003,-0.0030274411929642753,0.0001958854902515128,,,,,,0.017106215940337233,0.020873117718305245,,0.006544402301108754,,-0.015787766775743783,0.028311232490399574,
6,,,0.03502460310391653,,,-0.03080948937120276,,,-0.22725994133433103,,,,,,,,-0.026962808502689672,,-0.016208701076893595,,,,,-0.003976912567453805,,,,,-0.01894487617862528,,,-0.02876408263032615,,,0.03272146552605015,,,,0.0285661519051561,0.0033172615409076123,-0.017838581635157613,-0.042230579410014624,,,,,,0.04297769997245737,-0.01749450284392573,,-0.003951675871965321,,-0.017261748370095642,,
7,,,0.027975604802222165,,,-0.05363298672557315,,,,,,,,,,,-0.04034468506480665,,-0.004821144289204271,,,,,-0.01627481629354799,,,,,-0.0302131496819944,,,-0.012890225144062128,,,0.0444457750826448,,,,0.04004332519326015,-0.0029890886615859813,-0.008499081076779547,,,,,,,0.0955224838391926,-0.06452806069146799,,0.003127044229404685,,-0.0808824116978637,,
8,,,-0.0018756277715765712,,,-0.028069249498841486,,,,,,,,,,,-0.01258680318335853,,-0.049929564365084944,,,,,0.010054713145185357,,,,,-0.03239831746846611,,,0.017015581812550362,,,0.07429118611777508,,,,0.061809587922778686,-0.017080355942586056,-0.010918041902839182,,,,,,,0.15869378981847104,,,0.014070249924336586,,,,
9,,,0.020749413431209618,,,-0.01525549462089204,,,,,,,,,,,-0.007340778077534804,,,,,,,0.004472234237807182,,,,,-0.026228080306318402,,,0.02926184006673327,,,,,,,0.05786247611992179,0.008173521238506343,-0.017556561779912272,,,,,,,,,,-0.0033582507591529698,,,,
