,2014-12-01,2015-01-01,2015-02-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-10-01,2015-11-01,2016-01-01,2016-04-01,2016-07-01,2016-08-01
0,-0.05058016775522223,0.041596046891599237,-0.00017370348524492485,0.01839708388602057,0.010345515841940323,-0.03726940413783897,0.000570948486803502,0.06123935370086153,-0.014765606782470186,0.005832196400586742,-0.003900648841433707,-0.014342238851986266,-0.012705793663710718,-0.021535880563477328
1,,,-0.008963400814827605,-0.005960928546566269,0.026180438191706124,-0.033284777954093236,-0.010813404602038723,,-0.05796686899768222,0.007903464837359042,0.018736526150335386,0.00012644128739847105,0.015221866453595911,-0.052063299207344205
2,,,0.004603522299202023,-0.021087317379744785,-0.03426904080239801,-0.03492144344323078,-0.06611833332339145,,,-0.1079817454726908,0.060787213680729035,-0.010195800337426508,0.02903762414032185,
3,,,0.04052504208269658,-0.030912566462028224,-0.03734354894445602,-0.014457571406435665,,,,,0.043345976224161475,0.0017055361246400835,0.021477226209252187,
4,,,0.024889970858566812,-0.040392687388251414,-0.06211636031575507,-0.03497234194525767,,,,,0.024032491626790886,0.011073357684055818,0.020972712788014825,
5,,,0.02232894910326344,,,-0.01761789666019098,,,,,0.006290407565466616,0.0065989954652194704,0.014471853717828775,
6,,,0.010192953287359252,,,0.01531264135840349,,,,,0.006079416192952269,-0.04121503862340914,0.02116144470114989,
7,,,0.007729162690522706,,,0.005072594528346741,,,,,0.015428877286824072,-0.041400909251578355,0.03949047270094175,
8,,,0.02782867775492326,,,-0.009506538719000979,,,,,0.005606122121399437,-0.06537714858214239,0.008790861844506725,
9,,,-0.0010643517742741082,,,-0.0072117277275483005,,,,,0.05579846138327804,-0.0588266139114495,-0.011477286286077248,
10,,,-0.00045255678080868833,,,-0.009919614149833667,,,,,0.09260950235451348,-0.0786150220318178,-0.011887362188302664,
11,,,0.025251228898651945,,,-0.0060155216834330005,,,,,0.07443606040079542,-0.06039326544962664,-0.026297298675726388,
12,,,0.0006048619880867356,,,0.0031505987542246316,,,,,0.08996707401219028,-0.09617917301273105,-0.010637318397530127,
13,,,0.048575400932436175,,,-0.022652972967076135,,,,,0.10577000164563355,,-0.009157930529076097,
14,,,,,,-0.042776795002368306,,,,,0.09537363367715646,,-0.03346415684646198,
15,,,,,,-0.026834417419794754,,,,,0.0627709333205182,,-0.02532880070705046,
16,,,,,,-0.03284406641139004,,,,,0.04746497799642313,,-0.0265397020761986,
17,,,,,,-0.03656801433355206,,,,,0.03401882633666631,,-0.019510932055844865,
18,,,,,,-0.00890804189079697,,,,,0.03170921990389708,,-0.01767923670376259,
19,,,,,,-0.025927979618058927,,,,,0.04359236357095364,,-0.019591585181252036,
20,,,,,,-0.025954397572075738,,,,,0.05716647144629583,,-0.03882612784877759,
21,,,,,,-0.02118517955152477,,,,,0.05348378653610064,,-0.07195709332645883,
22,,,,,,-0.032023372281893,,,,,0.03673248165402754,,-0.08732533922913044,
23,,,,,,-0.08562911802398165,,,,,0.02720542529944714,,-0.09458468211473026,
24,,,,,,,,,,,0.038405437785240526,,,
25,,,,,,,,,,,0.02643506472635604,,,
26,,,,,,,,,,,0.032874027889016944,,,
27,,,,,,,,,,,0.07269075494778354,,,
28,,,,,,,,,,,0.09174120738476566,,,
29,,,,,,,,,,,0.09908614078685307,,,
30,,,,,,,,,,,0.09539117789589824,,,
31,,,,,,,,,,,0.09271505439176586,,,
32,,,,,,,,,,,0.10943264966069144,,,
33,,,,,,,,,,,0.10752789817428088,,,
34,,,,,,,,,,,0.10390464289224743,,,
35,,,,,,,,,,,0.10515053234310567,,,
36,,,,,,,,,,,0.08437740385902126,,,
37,,,,,,,,,,,0.08382144742222142,,,
38,,,,,,,,,,,0.07604716423583158,,,
39,,,,,,,,,,,0.10415974197643374,,,
40,,,,,,,,,,,0.08321190600927464,,,
