,2017-01-01,2017-04-01,2017-10-01,2018-12-01,2019-04-01,2019-05-01,2019-06-01,2019-08-01,2019-11-01,2019-12-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-09-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-06-01,2021-11-01,2022-04-01,2022-09-01,2023-04-01
0,0.023139682811828877,-0.015759666064788957,0.005118441860215928,0.027178481764447593,-0.012079540170227165,-0.0007270655373914359,0.002965339643910214,0.00014917770690736631,-0.023770236998528205,-0.0646450475960636,-0.005067387096698628,-0.08333469677644256,-0.004899380709140644,-0.009997513337934194,0.0220651653668944,-0.03512715048994197,-0.019000928165832542,-0.0009235130090679,-0.01583145981541012,0.03188441901982997,-0.013469670099744091,0.011908704983790597,0.0019681922081041803,-0.00986955729349781
1,0.013938812132565648,0.003088469561445928,0.006760366023317754,0.02043941473961164,-0.013089480365485517,0.014199834178538318,0.017232347664102754,-0.018772268112411172,,,-0.016462499715074408,-0.0980464559395493,-0.003916532406895268,-0.011468023024042928,0.00285228787668812,-0.04369211007661722,0.05389610111453669,0.009786510309468976,-0.03433936391084691,,-0.0021373765576373494,-0.010712844371726926,-0.013471921129800113,-0.019417763480698347
2,0.0178385788143256,-0.008378099763748814,0.0003384279276965607,0.0050382207400399,-0.0026982028486739473,0.030410260095675046,0.03337973181153164,-0.012473914571991873,,,-0.026260075050008158,,0.0051511509205237616,-0.02043086731405186,0.005097847237838682,,0.017998351730279083,0.014667102644907892,-0.07530991702311507,,0.0017443467299538273,0.024872101688383164,-0.0268625529681753,
3,0.023165035397722633,-0.020977202179234933,0.027290059403814126,-0.008103741365165007,-0.011583292078393814,,0.05082309280360198,-0.02155608380247953,,,-0.03957759638835201,,0.011734951128844706,-0.015796406881243286,-0.01132023954032979,,0.05443369255122388,-0.02774111186239603,,,0.005457027653118285,0.01516393558110607,-0.031040493497737853,
4,0.03812609134810785,-0.014111110721143794,0.019879979872047926,0.0007862447156372632,-0.016179902820766756,,,-0.017148734716281755,,,,,0.007033648073969889,-0.020694445949266616,-0.011544788482797497,,0.1154234534463805,0.006578106376867954,,,0.009553503211347625,0.007003764153093006,,
5,,0.02473282935381893,-0.004101104811332412,0.009163277596694108,-0.01780431168138641,,,-0.018144166960940122,,,,,-0.014252416543727886,0.0010076565843930574,-0.029255380985123036,,,0.04692576827436579,,,0.011088382981964351,0.024750449880544756,,
6,,0.014276200707346032,-0.0021461577949835053,-0.0019776848957624438,0.0006035576884175775,,,-0.028546239495358172,,,,,-0.0035946142872074205,0.010195075417299027,-0.012317857990604697,,,0.01053042568297391,,,0.008729591054412511,0.023151851080109087,,
7,,-0.004957881164450839,-0.005403282520774599,0.00752293858606512,-0.008395367057141723,,,-0.011672867716203683,,,,,-0.03198607137841236,0.010257103586710059,-0.030044717901105855,,,-0.07664624660569785,,,0.009688714361475226,0.022194311369753472,,
8,,-0.007769595000378882,0.026666792378695625,0.002423345836838564,0.019440015655630027,,,-0.003242264064266198,,,,,-0.030955535853976368,0.02527275548678931,-0.031425931262202056,,,,,,-0.009556097381691275,0.028906228263688827,,
9,,0.00620667061811031,-0.025742916454476017,0.00202605940580014,0.008922572392572548,,,-0.009000594466732625,,,,,-0.013814351239224365,0.013234478044376718,,,,,,,-0.030755370304604623,0.017040280502776617,,
10,,-0.016653193816968725,-0.04237699607530443,-0.003216777756177791,-0.005532936496315699,,,0.01872220578660322,,,,,0.0005108525677419706,0.013817182338443867,,,,,,,,0.011095882809092461,,
11,,-0.023178312075847973,,-8.469673988997783e-05,-0.0062262286276491,,,0.0061476620007754335,,,,,0.010689945982887306,0.012400370504082048,,,,,,,,0.00898385116990974,,
12,,-0.03239670795924532,,0.009179403743063919,-0.011237909241443411,,,0.005669553389298976,,,,,0.011449673340009792,-0.020990661841628455,,,,,,,,0.007366097324452148,,
13,,-0.020637973474707527,,0.020249928654115124,-0.014458559204347576,,,-0.0039678160489744485,,,,,-0.01659492446097932,-0.035252965824566385,,,,,,,,0.0019418301719223985,,
14,,-0.0018880214865539813,,0.011466042011931243,-0.0031329173648608766,,,0.015488817176230185,,,,,-0.017865881835251063,,,,,,,,,0.008699530339793093,,
15,,-0.0008868565268140838,,0.009861589996048803,-0.017752206187639175,,,0.014652837944763686,,,,,-0.012572728971769198,,,,,,,,,0.03412895925765935,,
16,,-0.0077834160991376855,,0.003744474609959525,0.0012571353830748144,,,-0.010245033597499287,,,,,-0.02409056242417984,,,,,,,,,0.03180188016055474,,
17,,-0.0037391220233546907,,0.01287869765996641,-0.0019053364019545604,,,0.015138542377227449,,,,,-0.05493402764612876,,,,,,,,,0.022214382937823962,,
18,,0.016465501773509583,,0.011518238177096407,0.004237902886954803,,,0.02082876985264237,,,,,-0.02241039145918311,,,,,,,,,0.043171273028245305,,
19,,0.016078323190921617,,-0.012977571679328559,,,,-0.01751265672219393,,,,,,,,,,,,,,,,
20,,,,-0.018259355708815317,,,,,,,,,,,,,,,,,,,,
21,,,,0.007930999871014865,,,,,,,,,,,,,,,,,,,,
22,,,,0.030598598263910315,,,,,,,,,,,,,,,,,,,,
