,2020-10-01,2020-11-01,2020-12-01,2021-02-01,2021-09-01,2021-12-01,2022-02-01,2022-06-01,2022-08-01,2022-09-01,2022-11-01,2023-02-01,2023-03-01,2023-05-01,2023-06-01
0,-0.048604984098366,0.0016827997868817945,-0.06242879124514933,-0.036591733086735356,0.015531762689308115,0.023447911315832126,0.0038564273934693916,0.030279462407872187,-0.014428216717812248,-0.08643665836955322,-0.03437281953948079,-0.021200100710345282,0.028382066181240728,0.009424879416202847,-0.00040487783171894165
1,0.16348661269336606,-0.0015304538294120817,,-0.025619542793712702,0.028882396680914635,,0.018377125067218697,0.031043453706654206,-0.006097911037553527,,-0.0722995228138823,-0.03156980012374988,,0.002650051342223403,-0.01650792505705989
2,,0.014399551414323808,,-0.040087106341361256,0.027172763439333503,,0.007866920664562543,-0.004309251753467497,-0.012254500911647814,,-0.01348669091944621,-0.04292981284399966,,-0.005701087049340026,-0.020304452851638954
3,,-0.014001781205235986,,-0.03532986256077986,0.036907973142795925,,0.025030988017476635,-0.01126240238279605,-0.01659408717806521,,-0.0781055434315252,-0.011159690741155748,,-0.0023647279153773404,-0.020612494593328146
4,,0.005381819496355522,,-0.05478073573147024,,,0.027383667805395168,-0.01598811193783331,-0.0306882294216132,,,0.0003450683475374472,,-0.004541707229568481,-0.038371502754647846
5,,-0.036933623214244315,,,,,0.01878495442639297,-0.0187494357686748,,,,0.03740517712211178,,-0.0033980381734551868,
6,,,,,,,0.007991834466902797,-0.022343689782141823,,,,0.0183727202255628,,0.052644238919680064,
7,,,,,,,-0.032006297340155115,-0.008560801412309499,,,,0.01657725758102857,,,
8,,,,,,,0.016235815489898303,-0.024891825605898282,,,,0.0035424498520104652,,,
9,,,,,,,0.0023469809507264128,-0.010736283680944342,,,,0.022974734645474282,,,
10,,,,,,,-0.0233479709270423,-0.006834794031029573,,,,0.030126526030496814,,,
11,,,,,,,-0.0965327314991726,-0.020400005307668473,,,,0.05333717176962116,,,
12,,,,,,,,-0.017207482504899535,,,,,,,
13,,,,,,,,-0.006357399418797954,,,,,,,
14,,,,,,,,-0.0002244586597057452,,,,,,,
15,,,,,,,,0.011580274409712016,,,,,,,
16,,,,,,,,0.03972531865020493,,,,,,,
17,,,,,,,,0.07005994550342301,,,,,,,
