,2015-08-01,2015-11-01,2015-12-01,2016-03-01,2016-07-01,2016-09-01,2016-12-01,2017-02-01,2018-01-01,2018-08-01,2018-11-01,2019-05-01,2019-07-01,2019-10-01,2019-12-01,2020-03-01,2020-04-01,2020-05-01,2020-09-01,2021-02-01,2021-05-01,2021-12-01,2022-03-01,2022-07-01,2023-03-01,2023-04-01
0,-0.013748818673097407,0.05093050921129327,0.027684187238320668,-0.06588904196424195,0.018189093382091653,-0.013810053136473766,0.030377334522245558,-0.001966441508030492,0.009764817039504159,0.032525353038768356,0.002049636209739303,0.010709846343573637,-0.010094954041523607,0.008774547066413563,0.004512248300716948,-0.00947642495955514,0.010616911761190284,0.006533794718272312,-0.016060377712913354,-0.017115485548177878,0.021624774683392856,-0.005591428273766574,-0.05768212217739799,0.004900603645053181,0.010585086161512214,-0.023879894308508398
1,-0.03118971237260637,0.08394440269133208,0.19374940408351238,,0.003669088283066363,-0.01630949437936824,0.013717854378469063,0.011509180021816112,0.0051633705547918796,-0.012103617811511258,0.011770945258056997,0.02033679062127236,-0.01364835366460948,0.012914810154803558,0.013534039265291509,-0.027472307136829688,0.017960487986732332,0.015312656448401296,-0.014066673844794764,-0.01409739973329982,,-0.06185981753407077,-0.052945927535402504,0.0053444391755422815,0.011410363485140351,
2,-0.08822016044264536,,,,0.0005474458047056985,-0.014268197059532417,0.001185072979985824,0.0027888618710774082,-0.006433888230849671,0.0035594256196054275,0.001201815157876096,0.0037541030197120184,-0.02105631495203064,0.009557566043151056,,-0.035531213983944765,0.01717385971326113,0.009160443240543215,0.007681679083853865,-0.04773444961706241,,,-0.04321982958923054,3.575068971428674e-05,0.02762750443610895,
3,,,,,0.006886717931143621,-0.03041841182455496,-0.01559632702174607,-0.0012490139444900628,-0.006821352978910733,-0.010257605338147568,0.010197378652634814,-0.007563982670409697,,0.01298009922217247,,-0.00934987118385533,0.03522463989762281,0.015931095263105433,-0.017369031058357187,,,,-0.05738174566303367,0.010050787238860215,,
4,,,,,0.035250132103093385,-0.04057091747723596,-0.03112100203834367,-0.00030169339612751145,0.0033625597565696275,-0.011218420932977313,-0.023439609549722684,-0.005365704840112784,,0.01621767861834944,,-0.00028089000471642755,,0.01206886163999088,-0.008313243049819619,,,,-0.07673150589485367,0.014072192250885851,,
5,,,,,,-0.03683661622184875,-0.0405714211334558,0.0026176295745135025,-0.04801198929896322,-0.005329239313252243,,0.009504722272567712,,0.00870556323898719,,-0.0020197401462789255,,0.027452847497385857,-0.015805237794609184,,,,-0.07937861581109518,0.026369724557054552,,
6,,,,,,-0.03407787100181037,-0.03576479946586364,0.0022342221631024284,,-0.009161123971515028,,0.003725889394072257,,0.019030100377054104,,0.010049461263135218,,,-0.009971282471918919,,,,,,,
7,,,,,,-0.017234274915351566,-0.029024952422305406,-0.00986284550694183,,-0.009975048559756061,,-0.01604755641526978,,0.01760340956276507,,0.010344085706955886,,,0.01598202565165341,,,,,,,
8,,,,,,0.03187864858746203,-0.03388603145222557,-0.011482806368855458,,-0.012761488072786209,,-0.01451422052908391,,0.031278257782658025,,0.02905458147550699,,,-0.0025059008947190264,,,,,,,
9,,,,,,0.027109988856725442,0.005150678447364054,-0.004741413457110655,,-0.015845784973580246,,-0.01362652244880358,,0.007328313019311583,,0.041379341345526566,,,-0.0027254017845899092,,,,,,,
10,,,,,,0.011206354483533909,0.03252032759132861,-0.01209360118934022,,-0.003109463883562036,,-0.01178967762378158,,0.026035805474725615,,0.025357779209316922,,,0.0064078505570766,,,,,,,
11,,,,,,0.03247104758611119,0.03672033046003964,-0.009527669248337256,,0.013946734041262676,,-0.006339220579121618,,0.02394590738173452,,0.00779203863748168,,,0.03933305523007302,,,,,,,
12,,,,,,0.019263448737715905,0.049674335328004915,-0.004211968716953507,,0.009648478616491651,,-0.013173336258865853,,0.039418763229443154,,0.00895917508483346,,,0.035615938071251296,,,,,,,
13,,,,,,0.03060341377548914,0.026572957279739517,0.003612054123923958,,0.0018802393688603924,,-0.02052457519665918,,,,0.002433875777414496,,,0.039928396526839105,,,,,,,
14,,,,,,-0.022256959821523647,0.03157127112256575,0.008458798719999328,,-0.0035464616801319515,,-0.028759463956591236,,,,0.004477316405984366,,,,,,,,,,
15,,,,,,,0.030678914975136307,0.005789682494606652,,0.00704526075048495,,,,,,0.010892823979854693,,,,,,,,,,
16,,,,,,,0.05790442924807593,0.019309536752207812,,0.00021440440729914023,,,,,,0.015354359021530817,,,,,,,,,,
17,,,,,,,0.046447902538035546,0.01837845941523719,,0.024316621293346108,,,,,,0.03663297013681199,,,,,,,,,,
18,,,,,,,,0.005041826405227656,,,,,,,,,,,,,,,,,,
19,,,,,,,,-0.010639363779498368,,,,,,,,,,,,,,,,,,
20,,,,,,,,-0.0010221740269849011,,,,,,,,,,,,,,,,,,
21,,,,,,,,0.014964134378762095,,,,,,,,,,,,,,,,,,
22,,,,,,,,0.013715598095036308,,,,,,,,,,,,,,,,,,
