,2015-04-01,2015-08-01,2016-01-01,2016-05-01,2017-08-01,2017-10-01,2018-02-01,2018-10-01,2018-12-01,2019-04-01,2019-06-01,2019-11-01,2020-03-01,2020-06-01,2020-11-01,2021-10-01,2022-03-01,2022-06-01,2022-08-01,2022-11-01,2023-03-01,2023-04-01
0,0.0019993075272091154,-0.04699820437770752,0.02065213121130205,0.02510487116253879,-0.04350704461392496,-0.02375651542287338,-7.175488744515235e-06,-0.0017932040310992825,-0.04709181821998509,0.038510257041911355,-0.015210059051029123,-0.015274589969015873,0.07665228096074994,-0.013242418295915659,0.013854360491219797,-0.0008880129702664163,0.014498260378619454,-0.0036532038473906514,0.002479166159750079,-0.012519900835494813,-0.029326799240454893,-0.051101315595171726
1,-0.06426908308100154,-0.06472318710342617,-0.002847447533258385,0.031327188642222836,-0.04638530985294764,-0.01805302155722277,-0.00765551008540033,0.029633087125278568,,,-0.012114527070575143,-0.01874104662047471,,0.004547223974223247,0.038060308132095155,-0.004077923077501655,0.039837924741764175,0.0009387146936139512,-0.002167075555361553,-0.011465467071140711,,
2,-0.10060879464790862,,-0.03438932729014066,0.023526361551421182,-0.06763076861439288,-0.015068468780270461,-0.019651337836100957,0.016358489504676665,,,-0.008838510235158914,-0.021520250231924498,,-0.022154450957822203,0.030870992912399142,-0.015330631617667567,0.03294362263478634,-0.0018006759682109852,-0.01857645856273571,-0.010247592512230952,,
3,,,-0.0442046869908056,0.033828853436652206,,-0.02391256590017088,-0.04200658529516854,0.0334167374401062,,,0.006492722356018277,-0.02198426947047394,,0.006526854621752509,0.0268544779884623,,0.034937045822849955,0.007454587920823208,-0.013140350713960913,-0.04965992373750261,,
4,,,,0.055619977373052354,,-0.014454731599892856,-0.034960858636174486,0.03394142314406556,,,0.010468211075492562,-0.008613864294863438,,0.03566983920470568,0.012748181482068244,,0.038913687101219896,0.0006943673780319681,-0.032627571633840224,,,
5,,,,,,-0.01671596025054045,-0.025284640724384744,0.026133212674175788,,,0.03042932139059218,-0.01594744467507314,,0.04961820921801108,-0.004795507920529296,,0.03307058266831353,-0.01596338863803326,,,,
6,,,,,,-0.0022372734144724404,6.871823953069622e-05,0.029824935170302158,,,,-0.014788163514384722,,,-0.008624403158316252,,0.03409856286870161,-0.01487184593581814,,,,
7,,,,,,0.018186529936011997,0.008766557658012708,0.037174506477511304,,,,0.007496767387598302,,,-0.022082206124952375,,0.04701417537619901,-0.001252095442325185,,,,
8,,,,,,0.028709539267607553,-0.0008642042027888763,-0.004769326971728827,,,,0.040102503582677196,,,-0.033152038287898034,,0.04685544667100672,-0.024240499277253358,,,,
9,,,,,,0.017498920046222555,-0.01645881102420077,0.024122566129983536,,,,,,,-0.04955441669319871,,0.04925242093239568,,,,,
10,,,,,,0.002424739880813487,-0.019973628818341194,0.03314405213943772,,,,,,,,,,,,,,
11,,,,,,-0.006397431948703236,-0.013604942152246835,0.0017641769346448122,,,,,,,,,,,,,,
12,,,,,,0.013516316088760139,-0.004689800967014879,0.030379830246075823,,,,,,,,,,,,,,
13,,,,,,-0.007756100071616867,-0.035322995401009916,-0.004287736108938844,,,,,,,,,,,,,,
14,,,,,,-0.007734976946089045,-0.07552065838926358,0.00919012966015309,,,,,,,,,,,,,,
15,,,,,,0.033922614311117094,,0.006265688283408899,,,,,,,,,,,,,,
16,,,,,,0.0598930756907472,,-0.006993381172334168,,,,,,,,,,,,,,
17,,,,,,,,-0.006795149331435546,,,,,,,,,,,,,,
18,,,,,,,,-0.005040164296884253,,,,,,,,,,,,,,
19,,,,,,,,0.0012863079605898164,,,,,,,,,,,,,,
20,,,,,,,,-0.0055810759092023154,,,,,,,,,,,,,,
21,,,,,,,,-0.018625683251999536,,,,,,,,,,,,,,
