,2011-11-01,2012-02-01,2012-04-01,2012-08-01,2012-12-01,2013-03-01,2013-04-01,2013-07-01,2013-11-01,2014-04-01,2014-06-01,2014-07-01
0,0.07437163310677741,0.02927904212725796,-0.005144977755839442,0.025026227637447995,0.06317690277149346,-0.12128922349412008,0.02402223759330102,0.036147579333667856,0.020341074407353776,-0.05874634118603783,0.027304552812668526,0.0024136214706418357
1,0.13233113816653175,0.012318122514413776,-0.07158478503687427,0.010521005806312544,,,0.039360345248673934,0.041222068523698585,0.022282306999206636,-0.07142260887466367,0.0566450317479914,-0.0013519096233505223
2,,-0.0023581030026380567,,-0.018239075253029036,,,0.03465468133704208,0.014041382958389192,-0.0028944191916449036,,,0.0320172937895542
3,,-0.026587463947719936,,-0.012126950293588123,,,-0.0008032207037476091,-0.016835091808711233,0.002479669559941833,,,0.011823475808979467
4,,-0.05329994127445836,,0.01963068160907344,,,-0.0007030144823043649,-0.010888862485998185,-0.025922630007455982,,,0.0034832740074097757
5,,-0.010417681820611424,,0.044693607609146646,,,-0.05747444082486641,-0.04989793068943538,-0.03969002135355337,,,-0.03098881896090333
6,,0.02032577420611359,,,,,-0.01531135774089476,-0.030355076885616228,-0.02332496237019077,,,-0.02915254176589155
7,,0.01241004387324729,,,,,-0.03038768274741699,-0.01497776432035458,-0.031431324163207375,,,-0.00795757924727214
8,,0.02133369697628229,,,,,0.01053263670155724,-0.05513864000522828,-0.07833387215202947,,,-0.008739040213868066
9,,0.02317679959347796,,,,,0.03277350789970601,-0.009654143737577225,,,,0.006251594861620191
10,,0.04575809764045147,,,,,0.03337009028680393,-0.003689684722221198,,,,0.011310521374126026
11,,0.04895027568074939,,,,,0.0599717304470162,0.01161344338177095,,,,0.016202079621926657
12,,0.014657086315897239,,,,,0.096173309044433,-0.0069899532839157175,,,,0.008770785511099
13,,0.007010565232702604,,,,,0.017871338892664568,-0.043494910565319955,,,,-0.020114560084998345
14,,-0.017342077580912107,,,,,0.02526561674166672,-0.04043393928235428,,,,-0.02140093254414621
15,,-0.00921931399564846,,,,,0.024587176244424747,0.016798622473056746,,,,-0.04650788860483024
16,,0.004147226719281694,,,,,0.04498567371488882,0.020242149722440317,,,,-0.017372409849447656
17,,0.015770874394059664,,,,,0.017482193934691637,-0.006132475943719129,,,,0.0021012218022793405
18,,-0.013816234203904543,,,,,0.04203524114887314,-0.05009588541410004,,,,0.03725525859487444
19,,0.03352312644126121,,,,,0.07666015776887569,-0.043061180046277236,,,,0.014484354702287483
20,,0.04725266341585188,,,,,0.07455175738938813,-0.014240047040425363,,,,0.001113440356098394
21,,0.04621249926583504,,,,,0.07382491279872916,0.004694423865165387,,,,0.025697495591348485
22,,0.0033529312486182405,,,,,0.09360371853972316,0.0076408279707096405,,,,-0.0068697597653830655
23,,0.025290144965218975,,,,,0.08779780892884137,-0.0029313711314298274,,,,0.016594807919527277
24,,0.00011823817368705747,,,,,0.06166003225728112,0.02169621731137994,,,,0.02944658996738081
25,,0.0025233799435553372,,,,,0.0678295243757776,0.013015652829444502,,,,0.03854125680259379
26,,0.015215498415854345,,,,,-0.01630968408105815,-0.015200326836143141,,,,0.013282027251952044
27,,0.036395986868658525,,,,,0.02458774430802757,0.007074516392163055,,,,0.021883013835692466
28,,0.02390953335150625,,,,,0.01937673872810519,0.03451864601963006,,,,-0.004365067812345025
29,,0.0372381988900119,,,,,0.07188149692776724,0.039738987306024764,,,,-0.013590083674411169
30,,0.004674521083966265,,,,,0.04750432754237943,0.017786678873040973,,,,-0.023195924077483276
31,,0.05519285832474141,,,,,0.03862358639859931,0.07733538920685312,,,,-0.007881425679591825
32,,0.06783499164744544,,,,,0.03868766808163171,0.07249148153285745,,,,-0.02137846141022237
33,,,,,,,-0.010584675102150776,0.05164486259773682,,,,0.0016228591552440719
34,,,,,,,0.0030500745956296704,0.05315916516878971,,,,0.007649268734960302
35,,,,,,,-0.015137706460686573,0.0206629709213364,,,,-0.0005041841512465339
36,,,,,,,0.04406846332822312,0.0059965101162027246,,,,-0.025871960885610168
37,,,,,,,0.03424668390319052,0.020748230106918175,,,,-0.03233094837512285
38,,,,,,,,0.019744360346994227,,,,-0.025916400151361874
39,,,,,,,,0.006112619537435027,,,,-0.030246820378803996
40,,,,,,,,,,,,-0.03546974767330546
