,2011-01-01,2011-05-01,2012-02-01,2012-09-01,2012-12-01,2013-02-01,2013-04-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-06-01,2014-07-01,2014-10-01,2015-01-01,2015-04-01,2015-08-01,2015-10-01,2016-02-01,2016-08-01,2016-10-01
0,-0.0004633003155093407,-0.01815493936322332,0.02650648382848031,0.03660984835242098,-0.005547838566211105,0.024550399963509495,-0.03960550244335481,-0.06890729075144475,-0.07312275641893562,-0.0031595942030338,0.0036754281023276825,0.042035842795932865,0.027456538140012476,-0.016336963652283654,-0.03945189562569151,0.010052672766733384,0.04885062014310271,-0.03421987237793933,0.012313195992377124,-0.014985613648498153,-0.017615816700956244
1,-0.02383034914684823,-0.011325511155380386,0.003908426598735026,0.025624206925282333,-0.031193138600589698,0.01717923863344839,-0.03119374030715738,,,-0.08281988874688384,0.024601042246986393,0.13630431899618856,0.03300299677734175,-0.04719780550620323,-0.008735087722020474,-0.00850285471280876,0.017303305133349767,-0.045851173905406384,0.006009962018480031,-0.011922764484237902,-0.021079178897676853
2,-0.03724055654752101,-0.027679183422732012,-0.0555103500741585,0.029294285832990097,-0.019764040269265593,0.024076204235691456,-0.00035772654175936225,,,,-0.021200132923953507,0.13674518469697983,0.03682969551797788,-0.0070137975700279576,-0.017550984063576802,-0.0687225847699624,0.01844541207226491,-0.030995930212608602,0.02677194719158882,-0.0032130902115549143,-0.049797717163595934
3,,,,0.011831994564455384,-0.0695340896372203,0.017141690998488723,0.013613222712338002,,,,-0.014550340664846728,0.06134532961014649,0.04671464815188875,-0.029942701258220072,-0.006045541937279353,-0.07511313702050337,0.03585312321040546,0.037821935553224995,0.02494376330602377,0.009111625201961515,
4,,,,0.08045775492678964,,0.002092047902253924,0.012998849680755153,,,,0.011605349466508541,-0.007385534694000384,0.056030302266163456,-0.037824701286273577,-0.0473825043988616,-0.04050146603782867,0.03810245516632216,0.038089428373468515,0.08734861381876924,0.01699096031143532,
5,,,,,,0.021835641894219382,-0.005669759054023782,,,,0.04651364316286327,-0.004009581386864802,0.0032479103652915953,0.09185080901845,-0.06413207711488988,0.011787412258330354,0.03718131183970841,0.04670911530138144,,0.02955617790636267,
6,,,,,,-0.01205450136877495,-0.0029687334412897837,,,,0.07675836678308595,0.08852988209946311,0.011139909310569962,,-0.09270163101039186,-0.04144471205480449,0.05331391262638252,0.024399674933520354,,0.07157247260089328,
7,,,,,,-0.0554693415021319,-0.004816487877829623,,,,0.04516771113186341,0.04619825209161288,-0.006037508433184957,,-0.08075238257145667,-0.047660325360096456,0.013807274819657933,0.030728868059564207,,0.05677797428080944,
8,,,,,,,-0.0008294520994909238,,,,0.10049043613290004,0.0874938146119737,-0.01148703968569853,,-0.09029808000933182,-0.06142797719731741,-0.037372016250423634,0.13534432941192553,,0.04480605513004643,
9,,,,,,,-0.021466016880677063,,,,0.14989467639485599,0.18012687129077687,0.01514396430477083,,-0.09046287824968058,-0.07009778282371504,-0.02932533642825219,,,0.01277726103280341,
10,,,,,,,-0.019158719348925324,,,,0.16380296699218894,0.1334647583632913,0.03455588879326976,,-0.07300355767558209,-0.005260602718880625,0.020363448661448347,,,0.04859102868739851,
11,,,,,,,-0.04165850814420846,,,,0.0893861304135039,0.14550560911887445,0.007470749702192858,,-0.05516029357403518,-0.05274137544137658,0.0035777822968754425,,,0.028998179291250814,
12,,,,,,,-0.05425599651834068,,,,0.1249995126309667,0.19415846939588466,-0.016597161939865046,,-0.030915243237171097,-0.06377953757499455,0.033568821585394204,,,0.03851765165022969,
13,,,,,,,-0.03276058479441235,,,,0.12975847953611358,0.14656533565443386,-0.006471138033133261,,-0.02705095546789016,-0.02963247346968223,-0.04325170183381477,,,0.037017682293929655,
14,,,,,,,-0.05510030736854632,,,,0.10295293740459283,0.1514023865208829,-0.009935103762436892,,0.05869262754094917,-0.038613825836163684,-0.027175672433187525,,,0.027339926898470757,
15,,,,,,,-0.055588813251252756,,,,0.1089067549645017,0.14242097369025153,-0.039409517126880456,,,-0.03477104603327352,-0.050523790418673054,,,0.023317450504880877,
16,,,,,,,-0.06763826699062236,,,,0.07775078472753238,0.2853631820325795,-0.06667691171983181,,,-0.08728180596309243,-0.08069742713712125,,,-0.006885727194924307,
17,,,,,,,,,,,0.10261319045276879,,-0.07276905173059989,,,-0.05423913530639801,-0.1123535186752348,,,0.013363496002208985,
18,,,,,,,,,,,0.09493103003179348,,-0.04865398363180384,,,-0.029316319782697553,-0.09120462408469976,,,0.030982391161635703,
19,,,,,,,,,,,,,-0.11488688452320517,,,-0.0439092773631089,,,,0.022953423721222,
20,,,,,,,,,,,,,-0.08611960332980084,,,,,,,,
21,,,,,,,,,,,,,-0.0928022891615572,,,,,,,,
