,2015-04-01,2015-08-01,2015-10-01,2016-04-01,2017-02-01,2017-03-01,2017-09-01,2018-04-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2019-01-01,2019-02-01,2019-06-01,2019-08-01,2019-09-01,2019-10-01,2019-12-01,2020-04-01,2020-06-01,2020-07-01,2020-08-01,2020-12-01,2021-01-01,2021-02-01,2021-11-01,2022-01-01,2022-03-01,2022-06-01,2022-07-01,2022-10-01,2022-12-01,2023-01-01,2023-04-01
0,-0.009765963673245004,-0.012841411446423923,-0.0381911772322856,-0.011065328946867403,0.00048351841213323254,-0.015742219854949724,0.029074238989087453,-0.005272247009866532,-0.012767288171012137,-0.021985518621981726,-0.022275500356076172,-0.021414583964127765,-0.019538053932843802,-0.018261736832263065,0.016746680054612995,0.01927353150324196,0.019204130896919303,0.0012258948308381257,-0.030766769719677622,-0.05605136426156854,-0.01287089734134117,-0.027647847925669655,0.008979411724366226,-0.005261390175927971,0.01740537803878306,-0.00032309341586023166,-0.023726222285212373,0.018878060481422487,0.012443364467132678,-0.021734844072962556,0.005835954394552978,-0.034278089910686926,0.004042400146803349,-0.003076545711140799,0.020334123279825256
1,0.010051242255553205,-0.039003844224422934,0.00777796435078848,-0.0020055222707622278,0.01425816465570584,-0.017919913055316705,0.03887295303162874,-0.016643522347460166,-0.03999458686521207,-0.041059896047840994,0.045999576699623734,-0.025816017017982418,-0.04255858230447984,-0.01808008245340309,0.023609170299740523,0.004321935859960213,0.02614371813882377,0.0037077963613891818,,,0.0019212684167957406,,-0.008163175678595369,-0.017203838090295243,0.040941974145225046,0.0017731237710720826,,-0.019982545080484027,0.026325074205268528,-0.02520779346011759,-0.007220202272357312,,0.010961528248102592,-0.007388339681750455,
2,-0.03425037197246095,-0.10229261208430462,0.0031435144204778886,-0.007592893870742579,0.004205937780370483,-0.020375858148361736,,-0.036604364946831086,,,,-0.03439597680864148,,-0.012097977543902072,0.03224597183851774,0.00828692840402967,-0.017447196576357182,0.00665751964555561,,,-0.031093794066141545,,-0.0014191464164636791,-0.010203985485511602,,-0.004313819741996738,,-0.02425805995464536,0.007031447014296255,,-0.0029016254934108865,,0.005706863046760713,0.005069822241963617,
3,-0.054042043250520866,,-0.012498193035472394,-0.02353480033855737,0.012811743857573,-0.011277647770777666,,,,,,-0.030482021403193116,,-0.021726133842336015,0.021057090556267255,0.024770463555662037,-0.0043380440477425175,0.024805865924619752,,,,,0.003749165536489407,-0.004433426360601178,,-0.011124472919546768,,-0.014069886044467683,-0.009832250093632755,,-0.015825698890123974,,0.013214961704729689,-0.005566254657214831,
4,-0.07609645713648927,,-0.06136118044065908,0.03133195183024551,0.02446401618250249,-0.037385600856290946,,,,,,-0.02375137957640927,,,0.006110342322105389,0.03299121692923679,-0.015955686334621966,,,,,,0.037500044059640025,0.01405291075835402,,0.007186051355046352,,-0.05403072246219409,-0.015801590588679026,,-0.010279598286938807,,0.00711382312655795,0.0005290778933182416,
5,,,,0.08669023235646112,,-0.028951416726462398,,,,,,-0.047434771223572536,,,0.03593788715895885,,0.016534025141992537,,,,,,,0.0033082927331280487,,-0.008766196115161051,,,-0.0746108311545628,,-0.027995470292533575,,-0.0011744603739125559,-0.004003561508567177,
6,,,,,,-0.028158490730911367,,,,,,,,,,,0.017781398503043278,,,,,,,0.014406963316966781,,-0.005821117934504461,,,,,-0.004796413320125481,,0.015205901766936591,0.014669237548700753,
7,,,,,,-0.026455992632223424,,,,,,,,,,,0.010383601740518777,,,,,,,0.002379973608015895,,-0.023639862065544914,,,,,0.028014118295611734,,0.033751838490266195,,
8,,,,,,-0.03293919552024738,,,,,,,,,,,0.0323264576569815,,,,,,,0.05209117606206792,,,,,,,0.0251832687744713,,,,
9,,,,,,-0.030699694971644043,,,,,,,,,,,0.03262506714935798,,,,,,,,,,,,,,0.023820494713339357,,,,
10,,,,,,-0.01960602725627769,,,,,,,,,,,0.03342116803729622,,,,,,,,,,,,,,0.030611303207073615,,,,
11,,,,,,-0.03550088104245974,,,,,,,,,,,0.04657349538026434,,,,,,,,,,,,,,0.023419577856926388,,,,
12,,,,,,-0.04574005840301254,,,,,,,,,,,,,,,,,,,,,,,,,0.035466797381359605,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03675778424881493,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046368707785691576,,,,
