,2002-07-01,2002-09-01,2002-11-01,2002-12-01,2003-03-01,2003-10-01,2003-12-01,2004-07-01,2004-09-01,2005-02-01,2006-01-01,2006-02-01,2006-05-01,2006-06-01,2006-08-01,2006-10-01,2007-01-01,2007-02-01,2008-05-01,2008-06-01,2008-10-01,2008-11-01,2009-03-01,2009-05-01,2009-09-01,2010-01-01,2010-04-01,2010-06-01,2010-07-01,2012-04-01,2012-07-01,2013-08-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-06-01
0,0.05256595924101859,-0.09195231062087084,0.06049814856882873,0.0064723854124797975,-0.08847357768171271,0.08952393788819402,0.014241659848553523,0.024544012934335377,0.143307823943226,0.001558793908578382,-0.0060734688428034644,-0.03243229312649398,-0.026078551333551747,0.007321001721212639,-0.005409051258632225,0.010741559208852891,0.006772036159146344,-0.03337368767962334,0.048015499035830134,-0.05337288387112271,0.24151859771770656,0.04466622687612598,-0.054001433367114604,0.043551963926081516,0.03327114139387222,-0.021198895940699902,0.02190403794657403,0.019226229326848143,0.028849923449991377,0.005201025333012588,0.025701228566035184,0.044274474535402675,0.0238004762195978,0.014234729210303332,0.02144963379729603,0.006425491434773445,-0.0220003480814841
1,0.04940547627880498,,,0.004626674857036939,-0.0977889282018336,0.04116166659757825,0.06278587693277826,0.038846435602555615,,-0.007676226439557121,0.020737443179546178,-0.0045598506508801595,-0.06629356401187714,-0.026806947391825986,-0.006232755953741176,0.0027138498961676305,-0.006877507080720768,-0.04951969422043012,,-0.13130311378727066,,0.03630063888904811,-0.03924119076544219,0.056351623761191405,0.0031697303790245712,0.0374479950966875,-0.04040634620158512,0.014205343909350798,0.040872846657547535,0.0256271322770405,0.05767217147306658,0.025267968590145795,0.01367715410883319,0.015664448122336694,-0.01078702519554442,0.014183600077053438,
2,0.03653182970415525,,,0.03697501148372723,-0.05682674159131329,-0.009126052989094635,0.01851920594240819,-0.033786270648764063,,-0.03569433314222015,0.00191217866070037,0.030546798119860608,0.011975195182056808,-0.06741746757139522,-0.003586168428713954,0.019864294443375563,-0.005448380204123637,,,,,0.07251593690866609,-0.033452239412527174,0.10828430702058789,0.019409586973653692,0.014487580950387713,,0.03680810812266366,0.02346771126035796,,,0.0349190768716765,0.017936204088420116,-0.00828400933088469,-0.031035470291059575,0.005313161537036315,
3,0.03527998098028284,,,0.09463565366643828,-0.0711877796062641,-0.08212957712625935,-0.009192060720286221,-0.03929114963722492,,-0.03450112208031597,0.02200308417371466,0.07046060634154516,-0.05223222663164062,,0.03425483900274395,0.004416883971652741,-0.0029144423883222803,,,,,0.11245538802877131,0.07094210123422151,,0.01950858387062393,-0.02105385258160597,,0.05395014654936614,0.03739746152428769,,,0.07439788200219866,0.01603578561909269,-0.016036008710977434,-0.017484635020603267,0.03374151142141546,
4,-0.10049186462880844,,,,-0.07961174760989209,-0.05806539235737551,-0.01560649551882154,-0.017796067238809013,,-0.025194326305080006,0.010835755675210779,,-0.014424143179290638,,0.06549647372888856,-0.02247556046021204,0.005739543116662693,,,,,0.06355143912384298,-0.024178703091564113,,0.02625420956349589,-0.027598046754586214,,0.06668596478017186,0.03273915850469422,,,,0.002123605232185133,-0.025339294342944463,-0.023105078647114308,0.03341584516295315,
5,-0.08791344218364028,,,,-0.047877065377974315,0.0579178628875221,-0.04793147402933773,-0.023266596689857214,,-0.0042653744124621085,0.022700152099691673,,-0.030526207156479357,,,-0.09781702346797694,0.01914387709180887,,,,,0.0965671393045715,0.02806392006737024,,0.029603160253635075,-0.03335847032280492,,,0.029939978068346584,,,,-0.017392434852013805,-0.017546210962380737,0.006444567826739966,0.03621491862798987,
6,-0.08356246501232434,,,,0.12369914324040687,-0.06939644733117456,-0.007295503017778815,-0.04516439037732102,,0.0005702143054782116,0.015156998808085076,,-0.10355008122287734,,,,0.02103506805964206,,,,,0.19639145848715645,-0.04870878110678811,,0.004499876482722209,-0.05816344386960859,,,0.018087214276832353,,,,-0.006983895578300148,-0.03816603614306535,0.0027392236295336048,0.044091021365200156,
7,-0.04930895600327467,,,,,-0.03476916183616918,-0.09334600615677235,-0.05266692268389041,,-0.009909913773973544,0.012989590478224233,,-0.060909467015701546,,,,0.035548206310150876,,,,,0.27042550910229735,-0.011086729014262442,,-0.0055522556146350155,,,,0.01572979702862176,,,,-0.0010735523640539313,,0.005205348950930944,,
8,-0.0795921147945764,,,,,0.04469729633603903,,-0.09985492604309622,,-0.006565554170057775,0.02462193483564379,,-0.07214773960543197,,,,0.045224869046769145,,,,,,0.05686617663502114,,-0.010842040621538818,,,,-0.0013880254914683254,,,,-0.018879631257076257,,-0.0067372937198304506,,
9,-0.09260675348366476,,,,,0.03989897375226059,,,,-0.051255546249240336,0.066046839099281,,-0.10374659198593505,,,,0.03849011994473073,,,,,,0.09340646467692837,,-0.018505823935770938,,,,-0.0008049089856675407,,,,-0.012756775708009371,,0.011514337730695434,,
