,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2007-01-01,2007-03-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-11-01,2008-01-01,2008-02-01,2008-04-01,2008-05-01,2008-07-01,2008-08-01,2008-09-01,2008-11-01,2009-01-01,2009-02-01,2009-03-01,2009-06-01,2009-07-01,2009-09-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2011-02-01,2011-03-01,2011-04-01,2011-06-01,2011-07-01,2011-08-01,2011-10-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-08-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01
0,-0.008009545822241115,-0.005870772977320193,-0.015644974727803795,-0.005773930447175335,-0.05875769219002769,-0.01099833807924333,0.018410473143956274,0.0200768462461951,0.004703989898420469,0.144082607781145,0.016329807992139234,-0.10090634753113248,-0.0035417194959312948,0.05320483880770732,0.03119806707264905,-0.027545379542015747,0.0047187818025047346,-0.1716719510772325,-0.005747303952909011,-0.027410564332713272,0.013241176622095119,0.12687884522261683,0.11971121185903044,0.037092418857839315,0.014594861031803408,0.049636965183847304,-0.1081164594145061,-0.06894016488444543,-0.013776545449439848,0.0102771026793127,-0.008409253946205064,-0.016371384322449778,0.03037336366385812,-0.002594382646875948,0.03874687827843437,0.044177356245739485,0.008786466521876868,0.02115817045999635,0.033422613522623434,-0.02440161374393357,0.004622968630167756,0.00336390566532474,0.0012340429735924197,-0.03870053106194682,0.015279006806579787,0.043591789764084954,-0.013716211260003774,-0.02090579006917692,-0.011567609521803635,-0.027075860259700324,0.06147620245560226,0.029403325977586325,0.007928963691027247,0.03424789159728503,-0.03197817617779153,-0.04300952396560054,0.008283202506551346,0.024476384138226115,-0.0659964875658956,0.02930714543239321,0.03478915227764867,0.02168718253434654,0.002835229304756104,0.03351062461175025,0.022533618955404844,-0.05511640199615292,-0.02663530412718562,0.04410293244482166,-0.006219083881892962,0.041407657357082295,0.00654867993223851,-0.012460428369122534,-0.014006770480870845
1,-0.009892604059704158,-0.007175608976606185,,-0.0041896747129155365,-0.0553379573677415,-0.025920507595885267,0.022926656833485604,0.006765377614588175,0.02255935517055785,,-0.03303684661572581,,-0.005594584285875337,0.10735213219263096,0.021608649705547434,-0.044069066720339056,-0.004283198036748925,,-0.052619713447459526,-0.02751789483007072,-0.001634798614483457,,0.08497961066536686,0.05204856451242135,-0.009996997033595356,-0.008746072137797212,,-0.022981091231082384,0.013892607180400418,0.03777485992613849,0.05087496683335102,-0.02915761792929006,0.058548076795076565,-0.0020620605910248724,,0.04550946091680719,0.017214224028866854,0.015356247843888227,,-0.020367293882685544,0.006058562741652285,0.0017615911962893804,-0.029075486249083404,-0.08200617272959043,0.03900602622209437,0.08286902308257238,-0.02022049152263561,-0.047626664091356075,-0.0530028332686972,-0.0276351834369426,,0.04570599591422164,-0.0029201626638217792,0.017830412932554385,-0.03176852035178657,,0.004441035511481672,0.04491679608027216,-0.08022681144893506,0.023436497512719034,0.047028947184936776,0.00860998833048554,0.005841607929354287,0.007080077106412119,0.0033302493883817785,,-0.02149191735686684,,-0.004784449370379473,,0.00715875871732341,-0.017985785051745973,-0.01391472970674279
2,-0.008921719240163939,-0.004993342947525736,,-0.023440474360624908,-0.07600207440476747,-0.05029367945162366,0.02677078567080482,-0.004342053552518488,0.02235365205085893,,-0.057838164266360126,,-0.023006266181144763,,0.0027983834320779444,,-0.009237785751795347,,0.019477907151829843,-0.0365880647081942,-0.0011259178356730626,,0.07746717663635883,0.015170422566193387,0.004689139744110449,-0.02870045086030637,,-0.04499007429104518,0.029080935332421287,0.04973937553868213,,-0.03132123929149877,,0.00038473558316876044,,0.06211884275733892,0.015846577762488545,0.0330851807302428,,-0.031586475618141874,0.011473002004311228,-0.020846076455084184,-0.01906135353004146,,0.07020200798417653,0.025043483531012267,-0.019721934133952512,,,0.0057754819086333065,,,-0.008912158658855973,0.013977441510959698,-0.09349008120810653,,-0.01702206429716302,,,0.027385568047854525,0.045277546261952795,0.007930805691038323,0.01121172568380524,-0.005565087127412216,-0.0026184141556911955,,-0.015034941280598346,,-0.005392639667362253,,0.005275185215763534,-0.013903994556922372,-0.019488396646379247
3,-0.010479780292188101,-0.007414192593446334,,-0.00849193254225522,,,0.04688477426464632,-0.048225824263909534,-0.00035842236988625764,,-0.07345955730546283,,-0.015247147285008644,,0.0032626416717931317,,-0.005159617705621566,,-0.0938047629737937,-0.13236163419703662,-0.006551763452885662,,0.09235199157289786,0.010491597824975996,0.009882444746754038,-0.019869092617637474,,-0.07146091466463012,0.031335200010718545,0.08553394597216646,,-0.012305544405699198,,0.018872254403151656,,,0.00780328926292384,0.039544039019022925,,-0.043933171294594286,-0.02215557243329558,-0.027590851055366628,-0.0007643393229579409,,,0.006580943995137201,-0.02341480126620299,,,0.013442541890788196,,,0.008119721284916004,0.02134401186841628,,,-0.019970021623165746,,,0.011681942185561844,0.06823407806056281,0.015665046233985347,0.0009172890831484759,-0.0044743312261017465,-0.0009019699177057472,,-0.02827359551233577,,-0.001964797550163988,,0.019561374601750225,-0.01645910064209377,-0.001361313074047743
4,-0.012111811391994354,0.0075570848220472,,0.01044818797119662,,,,-0.05430506076318897,0.0240786886900326,,-0.03235053407254784,,-0.03640764876447844,,0.019317170785561943,,-0.02030845535759096,,-0.12452928777601757,,-0.03534605731082163,,0.0948944777637708,-0.0014290652270916304,0.05668286255978239,-0.014979386537155248,,-0.08463411340205007,0.009161615033306925,,,0.0064249734696024685,,0.0204381174313768,,,-0.024713220640095734,0.01559372112925983,,,-0.018963470877519706,-0.07457733526767063,0.009313202139227261,,,0.031361326067264716,-0.025023981903688597,,,-0.0010429478363511713,,,0.04276041759097682,0.026500198394698637,,,-0.0035431505462999446,,,-0.001172488629266999,,0.01274181153413001,0.006200372401742649,-0.0013906330812154533,0.005628039670900087,,-0.028325277280278227,,-0.013856901870288763,,0.027459902535176717,-0.015399014086451501,0.00447596380190407
5,-0.009177753286494283,0.012712771277208823,,0.0004048743020448331,,,,-0.054433027895987474,-0.008335459538324708,,-0.11783029550753366,,-0.04678081484331287,,-0.010783406780191518,,0.037742956615153034,,-0.10349352821827873,,-0.023510238353345536,,0.008869369518291759,0.005199008267966931,0.08336993653580693,0.005586793708622029,,-0.08740788325947513,0.01944825974358233,,,0.004246413660967008,,0.021603488684378558,,,-0.016987503245113,0.027703953957507466,,,-0.03379762046110102,-0.06859740529898706,-0.010136449189185992,,,0.057593383044111324,-0.00500112354854787,,,0.009307806635808547,,,0.0460663068242545,0.03446717657525622,,,-0.012163538989819367,,,-3.324829861872658e-06,,0.02479966292738167,-0.0036987185324329763,0.01834081897073503,0.011932402667021114,,-0.03668973675633913,,-0.016152563601048442,,0.020938916721394918,-0.020201408436846258,-0.003035647068049263
6,-0.006965015967220323,0.000718415026101038,,-0.005711834663594484,,,,-0.015116155806943476,0.0032378434526423305,,,,-0.023500701279267844,,-0.014901272798327092,,0.036823528143569706,,-0.2120671532871996,,0.011839375002273944,,0.028692261157710508,0.018203124849871966,,0.023421485977600742,,-0.1172589200584464,0.03255601119155882,,,0.038596103910577106,,0.01107000461506269,,,-0.017318011487304164,0.015145866435785527,,,-0.045130258008617474,-0.1341225781026445,-0.014486186245488586,,,-0.000276046694732468,-0.0019342241629356494,,,0.015166780253190293,,,,0.051834167076149296,,,-0.004046695246531007,,,-0.0067978592097230894,,0.015223306754926114,-0.01156761159434383,0.017428286517300773,0.007257603925558853,,-0.037293256432910926,,-0.01958994113043322,,0.010564790688399661,-0.016646018500782178,-0.004618238673362196
7,-0.019939742215882572,-0.003728446181347378,,-0.03958006004209369,,,,-0.07669576711812431,-0.0202174372235302,,,,0.003657581019231637,,-0.030607283451730805,,0.03933178373200463,,,,0.014964309196130454,,0.031045113835739713,0.02624270306987575,,0.03469487276437988,,,0.037096537691972964,,,0.04260081632910517,,0.03928064702686296,,,-0.01652615255243428,0.0330869998825023,,,,,-0.04535222345245904,,,-0.001585103171089397,0.00877871227070992,,,-0.0003093855497513509,,,,,,,-0.014136136526615495,,,-0.00674151642017673,,0.011013483961745285,0.004451477286042116,0.013600595543338034,0.026566602591189814,,-0.04350031951315847,,0.0012360659000218988,,-0.0033836380998737425,-0.01798305342353146,-0.009828471554573781
8,,0.002415635454345866,,,,,,-0.054187859150213846,-0.024791807413510947,,,,0.0004229909762487605,,-0.029678423958999556,,0.027172604096639352,,,,0.01623740298198595,,0.013400529004351291,0.051742201699428336,,0.03264372286192563,,,0.03998791988265071,,,,,,,,-0.0044506488223527985,0.029611907652031588,,,,,-0.022568443786339376,,,-0.013664465359972233,0.02066350467060385,,,0.010161914317543985,,,,,,,-0.03437773843591496,,,0.03981797990207214,,0.014068955089858504,-0.01547239959659652,0.006408863760908323,-0.002707216239973498,,-0.04731733548461503,,-0.007599465881549472,,-0.0030428795557835286,-0.012279874066925656,-0.026809251943705092
9,,-0.004532006770380015,,,,,,-0.077558503046806,-0.011022026843173327,,,,-0.01780730192122082,,-0.02663687868297937,,0.022827809938741783,,,,0.06156086288509599,,0.025945937152532572,0.07520559631934909,,0.021301936005334587,,,0.017148206455680493,,,,,,,,-0.010022114222168144,0.06389766181839485,,,,,-0.024645850619866128,,,-0.0013657837232039505,0.024547892294006335,,,0.0017141344056113006,,,,,,,-0.006016768056141597,,,0.04737201526053658,,-0.021400679986069315,-0.024283664845630937,-0.0024216455640229118,0.01316236683908989,,-0.05701867763470159,,0.0030114709072834867,,0.0028838426378068327,0.0014367783030613257,
