,2002-05-01,2002-07-01,2002-08-01,2002-09-01,2002-11-01,2003-01-01,2003-03-01,2003-04-01,2003-05-01,2003-06-01,2003-07-01,2003-08-01,2003-09-01,2003-10-01,2003-11-01,2003-12-01,2004-02-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-04-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2007-01-01,2007-03-01,2007-05-01,2007-07-01,2007-08-01,2007-10-01,2007-11-01,2008-01-01,2008-02-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-10-01,2010-11-01,2010-12-01,2011-05-01,2011-07-01,2011-08-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-03-01,2012-06-01,2012-08-01,2012-09-01,2012-10-01,2012-12-01,2013-02-01,2013-03-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01
0,-0.028861272665555243,-0.00544482703386695,-0.0958591336904282,0.07079965643304814,0.013619808693985047,0.011452989961372229,-0.06206314017531828,0.17732395640147014,0.07725028862693328,0.16552299351155597,0.03615811333150987,0.1614496198591877,0.08460045057956656,-0.06229868261212235,0.014867578976934137,-0.08532351778214098,-0.08036206729296658,0.05178630561290687,-0.022747368896230746,0.06708466350219888,0.0555367192347348,0.08065642146538737,0.05180243963579767,0.06112135660787832,0.03935322779460104,0.00615253387477166,0.044217661039149925,0.029829144089247306,-0.014760930762339863,-0.021880523939114438,0.020959611774912235,-0.01718621526321429,-0.022642275091268482,0.21450628135055316,-0.06708898018787579,0.012665044536225523,0.10967971194470683,-0.030778485633415453,-0.034105575979334724,0.0626279762180415,-0.041225993030653774,-0.0077678392831894705,-0.028764832618699776,0.06790621541352837,0.10695159407022725,0.04857931431522111,0.12786138061789698,-0.0972901576337235,0.06289602163078145,0.08988092312023488,0.06570068205590318,-0.051996024392114926,-0.07471838376123974,0.08947076092185613,-0.2164389470634851,0.2808116080513088,-0.005014554441293839,-0.052095189813532894,0.002630649888547776,0.018232290292323317,0.008587438821181514,-0.10742610244792772,-0.016336420326379608,0.016437231755910997,-0.021544705597722924,-0.035290626849719064,-0.0635259397432173,0.018623120384375635,0.05826685689819966,0.0041424974669328485,0.08780357037840636,-0.01788975061075382,0.01510776135402958,0.07055960220047863,-0.012565417998242623,0.027889277197601814,0.015179251566737939,0.04618936154830333,0.13043247657062507,0.0336967045714347,0.03532047984008013,-0.005134004388808289,-0.03983045084545753,-0.03378882977423858,0.035427034113226785,0.057216088230750195,0.021062906157269135,-0.02190407173063802,0.010145670521196859,-0.013952845724782614,0.0032363689958114783,0.0014863719751132543,0.0600837309133162,0.004148344648027269,0.030554930314605988,0.020852646116904072,0.013101902662494891,0.020959997983730272,-0.030114697573392135,0.05417942867614611,0.03673511923407258,0.04402945239569922,0.009702739227503088,-0.038650452536783675,-0.040718672053022376
1,-0.046324134589694754,-0.028232620747642656,,0.09173140222990356,0.009593842160142807,0.017818083779385763,-0.05283111926399402,0.19066056483780658,0.031919575136681644,0.17730624876365142,0.052873957786943926,,-0.009628014611934965,0.013160720373482482,0.062154068645948746,,-0.08275643539030186,-0.07812558639326106,-0.03387097679876394,0.1020256544706839,0.09516682513408992,0.1069213349813028,0.04448583963058428,,0.02737375887159621,-0.005416364321078726,0.05445290152300164,0.0693479233169838,0.025930537005504184,-0.026456280404095533,0.07356761992628158,0.0008750951457578982,0.005230167384345341,,-0.09563002102268703,-0.015366150837434756,0.11731282022187917,-0.026345440178529245,-0.02315706977538534,0.058760490313927605,-0.054965851862881276,-0.028929961779819102,-0.028947498460781373,0.05347117413333491,0.1394511853839706,0.03377954394852445,,-0.08691621315219278,0.05332829711097231,0.15100164109142322,0.08115047974588285,-0.12797079404136702,-0.09009326110788196,0.10286286703944247,,,-0.0658815843505669,-0.1609637750467523,0.017046368322001904,0.0935237024781177,-0.029341936806352997,,-0.031162819886558557,0.039090829044569564,0.002611616609581091,0.021262305998130948,,-0.04457299769726619,,-0.0021482210415211256,,-0.021268201802552067,0.054733592871987646,0.05886713146162004,0.005607291888822363,0.043880810252815206,0.023702253484459312,0.04601956507927163,0.1459246199723636,0.003967975050779948,0.06624908687299058,-0.015045006313490705,-0.03883281389202628,0.009473399680177685,0.07468572346976021,0.08707703688926793,-0.009934809299414482,-0.023580612945936608,0.011580920337325384,-0.012357886824588382,-0.04741691980492302,0.0274660953589414,0.040734155785770554,0.001139530921897336,0.016392203450747767,0.021636087219047084,-0.01913475633034556,0.02632971770130821,-0.028220674647046806,,0.04787478993304051,,0.08476782108208614,-0.0277552778022776,-0.03823427857357098
2,-0.03806460142533866,-0.04837030755143257,,0.10099335643746082,0.04412243476523248,0.0057287298844841406,-0.037775461173239724,0.18762724400892195,0.08238373285635792,0.23565153611912815,0.06078404654644842,,-0.10452303365606941,0.025589662563258342,0.011862904498001203,,-0.031641957314499036,-0.008857843066094162,0.012156157236099752,0.01898386743871283,,0.1138414125611305,0.05579749780903143,,-0.0012573304211223046,-0.026638723639574424,0.0392357888072572,0.03835166565522874,-0.003737388183543966,-0.020951961100596606,,-0.01837695642571746,0.04033681615508611,,-0.11412243793113097,-0.054615641928730696,,-0.023217922854035677,-0.01753375430706461,0.07411247376066754,-0.05683299503691552,-0.07723120849490406,0.0074404206858746935,0.09950062335611731,0.13441435425799053,-0.05477144863370853,,-0.14313691458627265,0.01003359183235153,,0.058769369277025474,,-0.12452633476556718,0.0543215782207902,,,-0.07604491895801391,-0.09043397602983694,0.025151957617882026,,0.04648833643937955,,-0.055412281901053406,0.018580703523442932,0.02332354412640436,0.002269894081198043,,-0.05399836668231606,,0.015418212347215743,,-0.005205488922205959,0.11331054714461253,0.06005730052894265,-0.025707584933073235,0.038919386073289264,0.006325258270016398,0.15038567651708412,,-0.0027494204280651413,,-0.048287901004869016,-0.044290034753503654,0.0030801819682118037,,0.08072909112509441,0.016964787585791674,-0.0436648079018469,-0.022599186391509818,-0.01737271355595804,-0.08275143570995369,0.04975409575724177,0.05037159583237383,0.005023707968218272,0.02375501664230728,0.004755068264907791,-0.0403312393345997,0.0005246044822568852,-0.028248186784899598,,0.042625869733111,,,-0.0925740159732733,-0.0409191065743959
3,-0.04219034289820221,-0.012997799934304943,,0.1348092254623458,0.11176585866262012,-0.04034744292827375,0.038617520534314054,0.148703892390033,0.0471196266624716,0.2068026674866772,0.12173488647512531,,-0.22897811449381233,0.010744758235650798,-0.016226082453775215,,0.005177829202516193,-0.023391300627854772,0.055456249512557676,0.0032495009306385825,,0.1260775506124006,0.07628133866177689,,0.00954748278900519,-0.0251439638251989,0.054969499567686375,0.013199887117712805,-0.005701083985317434,0.002808128559717238,,0.008901959790002634,0.08025062437677066,,-0.17487171670296675,-0.02144484685470882,,0.00746409164197992,0.020055190603272877,0.05920683765548107,-0.08015366371105004,,-0.004278635660124097,0.12181915278593602,0.076322320474703,-0.06761758103766935,,,-0.023032281475981353,,0.06323856052044152,,,0.014759386161721455,,,-0.09436549351580847,0.024089434488119954,0.1199383197370909,,-0.012092127587317592,,,0.017967023467371945,0.00018048093836675605,-0.031901923797433174,,-0.05414626747855644,,0.03765212147583363,,0.005966122417297992,,0.05826824532708619,-0.03771368804822872,0.03502439453822559,0.035326800912457657,,,-0.015545671612399836,,-0.07128202823489083,-0.07234035123458757,0.01467093378903117,,0.06889951192936872,0.02120509684211891,,-0.01879676457924795,-0.010677013738610297,,0.027303369966131363,0.09015193401306165,0.038708230245473096,0.020300167322762297,0.008971718948417529,-0.023629232505550823,0.0247858211228158,-0.05550056165690975,,0.005062314517982891,,,,-0.018203820003789284
4,-0.034975804029672514,0.009843652302684802,,,,-0.14087201595575172,0.06946499618331547,0.16473659464779922,0.059914726213768255,0.19478346432982774,0.0930384295048503,,,-0.07632865920633747,-0.023463630755808262,,0.0021941488212995353,0.015740729110910845,0.11982001201275239,0.031542741099962024,,0.12544894209179752,0.07483584211855443,,0.07063521534236905,-0.014625741459816322,0.056847029318197295,0.008757195761049275,-0.018036373686667995,-0.014036519839451644,,-0.003171630577074147,,,-0.21624095254462983,-0.007336834152997795,,0.017800258259267565,0.046083454988465,0.03921640461777898,,,0.10486140780917652,,0.10978293909238257,-0.09702703185747463,,,-0.04769004069407723,,0.05973760831752606,,,-0.046667674895062294,,,-0.10301152447371931,-0.0660733433365075,0.03502200742140271,,-0.06366753227630895,,,0.04308257063519322,0.018827983575246066,-0.044052474066990754,,-0.016766863701025425,,0.053239137543223514,,0.010540049395616258,,0.02323444290800003,-0.01721825756116102,0.049770276897351806,0.03123215232034049,,,0.002690054238092099,,,,0.03613009039392079,,0.07935377135596422,0.022017495213547678,,-0.00037239098658714553,0.011946324580613732,,0.004585050594454687,,0.035870261637245715,0.008565103813005903,-0.009121252874319197,-0.0308384629035644,0.027235212274887344,,,-0.014450701231210505,,,,-0.022755766676562983
5,-0.06392662276967062,0.11453857998569372,,,,,0.06990725199163467,0.14522930612852258,0.07284073006126768,0.18305124460903133,0.045066620644869104,,,-0.02593091987382823,-0.05638088179209455,,0.007050475598669781,0.06421755960507403,-0.0016395059108287313,0.02096046022551379,,0.14347004672709113,0.034289665254064294,,,0.00599956541771407,0.07271258522627,-0.0015413206187187,-0.015501530719217893,0.0034645807507820425,,0.014245572920319693,,,,0.014774329145683218,,0.04685469225298933,0.08833254446367755,-0.022523698741463427,,,,,0.0723583596902766,-0.09595027981839044,,,-0.08831378334026097,,0.052716582088938146,,,0.048559287612655044,,,-0.10422411272997101,-0.022536866040963943,0.07786340325334251,,-0.04930199685656689,,,0.01267930845621451,0.03758065645888031,-0.04992829296069656,,-0.02938759432168192,,0.05825220917234697,,0.009938466702517967,,0.03362172527905827,-0.0070966495075230895,,0.02115424575970426,,,0.01644096498181713,,,,0.05059638668256117,,0.06901063619945802,0.02381139771186258,,-0.020808059508804266,0.02170086672746474,,-0.0010233065776557027,,0.04713644669660422,-0.004673224408494603,0.0021432014050564163,-0.00018620870738661477,0.02818547952018724,,,-0.04679118589927578,,,,-0.029216014005045032
6,-0.06509347231599091,0.15545449584784699,,,,,0.09628025698920081,0.15325559665601185,0.16881043193249212,0.14636863997689742,0.09096876679314558,,,-0.01273353022520518,-0.011952889149693391,,-0.012517243375910203,0.06432089474686453,0.00863897725165419,0.005030476916253024,,,0.013949795270191467,,,0.0022514458588471786,0.02230822055553472,0.021052251709881675,-0.020208355485199503,-0.012950510538637161,,0.011887652363698153,,,,0.07874502119358828,,0.013390672478565957,,0.025236920129918072,,,,,0.13292088817902847,-0.04431258426634299,,,-0.018421692194949824,,0.044988061536290536,,,0.08292790397193484,,,-0.07131615454269302,-0.06195348714371618,0.032944631296298876,,-0.003844042905509326,,,0.012974559233624394,0.0545233914851897,,,-0.020273091234739304,,,,-0.023307245499399887,,0.07064331988815153,-0.010839714212196316,,0.022734812474561217,,,0.03295666997415081,,,,0.062230759687175397,,0.07026691187131862,0.03636589701074189,,-0.008464759112115416,0.046519313054872,,0.0153902670623427,,0.06888076095881823,0.010178821684062589,-0.021947994674440086,-0.0012929241385032375,0.025980369546271476,,,-0.001799806806931148,,,,-0.06639931273156785
7,-0.07340426516419254,,,,,,0.11590502357248952,0.17565520478754015,,0.17013552090712936,0.043867638985727986,,,0.008487348458023236,-0.09977477693128312,,-0.07189439790266317,0.15681753678059795,0.04104498942658896,-0.009287753807847299,,,-0.017974691460429515,,,-0.01194103529622903,-0.001681257027236649,0.027805549601930935,0.0005988870180175798,-0.026379431640738082,,0.006129501903240575,,,,0.04248853526113594,,-0.059220593676867495,,0.001576741229545764,,,,,0.1587493616096518,-0.0635108080067992,,,-0.0035031445893864976,,0.021180720606472248,,,0.009616929839268984,,,0.03815721699030572,0.03039942443796151,0.06718559663988044,,-0.022862363322149637,,,0.003901313504460824,,,,-0.006005724909326826,,,,-0.01935541185381906,,0.10018267569849781,-0.004693471617812417,,-0.011199487351349013,,,0.03664306626054592,,,,0.09472287286346281,,0.07537841322470928,0.018207597677905918,,-0.015931095040371712,,,0.05590310326286252,,0.06814107989065832,0.021866290356703955,-0.023353568389635093,0.00046387961603644445,0.028460972222488445,,,0.00027079783631966947,,,,
8,,,,,,,0.15998506354043773,0.24908218397043735,,0.27206705104097517,-3.4887179015008485e-05,,,0.0072695231057633425,,,-0.0673537153094359,0.1461787725947552,-0.005671035366673571,-0.0392943581711398,,,-0.037194459055635454,,,0.003093674185013384,0.019797015267084328,0.003266464291597382,0.04505966394707972,-0.029252615952682026,,0.02102107760244465,,,,0.01149987705029698,,-0.05257841177300149,,0.022210325070882053,,,,,0.14369446559267107,0.05128580284120421,,,-0.021601985768982868,,0.011991595315286707,,,-0.0859659120687346,,,0.0741753010188757,-0.014989398158706146,0.14274311588322464,,0.01871246279622829,,,-0.007754949957853252,,,,0.005977950898540918,,,,-0.005862404940362165,,,-0.007438885893614966,,-0.04947879170210978,,,0.029721707033651956,,,,,,0.04839071585693233,0.04048061860312124,,-0.03778085514339358,,,0.07993523172578976,,0.06624978558279526,-0.0013967716581071432,-0.04522324417552581,-0.012603133218857532,0.039736354996277035,,,-0.007346022038491551,,,,
9,,,,,,,,,,,-0.022051261653894372,,,0.03556579364230528,,,-0.08400697516577527,0.16299720229982162,-0.052237477211813044,-0.014699230478904646,,,0.01329282388454045,,,-0.047248204981279684,0.026502246791537898,-0.040073332116215665,,-0.04838445980079897,,0.06129357915234679,,,,0.04419012396279154,,-0.0358601406244059,,0.04166053369908296,,,,,0.13706333822476147,0.001498731991471658,,,0.01615467512471591,,0.020648034137760396,,,-0.09805028291008444,,,0.07320771703446005,0.0031622073800663397,0.16855539529566022,,0.03090454920652208,,,0.004461415649280653,,,,-0.004740321794548752,,,,-0.012942546824635581,,,-0.01594908916177884,,-0.07698100797733609,,,0.028770769260343165,,,,,,0.0692694774441347,0.025287476366255612,,,,,,,0.053422427285323426,0.017011297214888144,,0.006139159272737005,0.020991597088545477,,,-0.0029620492556210465,,,,
10,,,,,,,,,,,-0.05781945416154155,,,0.08656137198730196,,,-0.17162321666005464,0.08796598578831594,-0.11423108563398365,0.001722646384230142,,,0.012193926773537367,,,-0.048599170381147694,0.025856443412402896,-0.03468362655574997,,,,,,,,0.05466371575865647,,-0.051245324030416484,,0.037822268800365766,,,,,0.15662994378686879,0.0808809544869562,,,-0.07901413051746564,,0.050668226190063725,,,-0.22007303393793398,,,0.1131873943885704,0.08921556642339157,,,0.07639415434917263,,,0.0009728569329035541,,,,0.019614516915142932,,,,-0.009401956279633694,,,-0.03199697773752641,,,,,0.0676466701260181,,,,,,0.0527237095186881,0.026425642832568208,,,,,,,0.06526296117985364,0.015413425644919654,,0.022114256997346815,0.01609077037605,,,-0.008493132667408254,,,,
11,,,,,,,,,,,-0.03364322461927305,,,0.0034952563558761085,,,,0.022339899069234725,-0.0728504058974977,-0.021583066916453175,,,0.02094347891337489,,,-0.049002776785570745,0.035761570280113286,-0.06298017959120239,,,,,,,,0.018581416061792755,,-0.058711758600334285,,0.03315769979164873,,,,,0.14904913932522046,0.03341680657012214,,,-0.004807230348414571,,0.09332240072683451,,,,,,0.06161888932959836,0.16952443596642386,,,0.0464397839306927,,,-0.008091459695951986,,,,-0.002916313308376939,,,,-0.0005408384083631645,,,-0.0215355346145234,,,,,0.08703991776129594,,,,,,0.05063434042160653,0.01365678271950288,,,,,,,0.05895022990149057,0.035701473435069575,,0.020852496493553585,0.024783630929556155,,,0.0074480135934904546,,,,
12,,,,,,,,,,,-0.07883752941139921,,,-0.008270067623551869,,,,-0.01843725141591923,-0.07178797255240266,-0.027647172480433913,,,-0.0014253825587120517,,,-0.02379372463204743,0.05947805783765703,-0.07279740657578548,,,,,,,,0.04488743213688906,,-0.0356204204823678,,0.03849722234779973,,,,,0.19500387341059167,-0.02521933964073453,,,0.09104983486376472,,0.05448029315689484,,,,,,0.11772468336904307,0.14202372620766912,,,-0.0016489310927467749,,,-0.02345403438681809,,,,-0.016881425835514108,,,,-0.0019281547581488923,,,-0.05504164254551336,,,,,,,,,,,0.04344289725526718,0.012592289821898861,,,,,,,0.07545221087754239,0.06303684328495218,,0.030162600751042157,0.029844711006843827,,,-0.007538030032809839,,,,
