,2002-05-01,2002-07-01,2002-08-01,2002-09-01,2002-10-01,2002-11-01,2002-12-01,2003-01-01,2003-02-01,2003-03-01,2003-06-01,2003-07-01,2003-09-01,2003-10-01,2003-11-01,2004-01-01,2004-02-01,2004-04-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-10-01,2008-01-01,2008-02-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-02-01,2009-04-01,2009-05-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2012-01-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-06-01,2013-07-01,2013-08-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01
0,-0.00997215851749983,-0.05840788628047111,-0.04774100382119206,0.0383645567021495,0.06910698622444844,-0.05553434200309596,0.03386416704624606,0.020176849617940196,-0.031827686367985386,0.017291371919173515,0.27322674309113193,-0.011077831146650396,0.08964594539345061,0.01873040111809554,0.005911214023301303,-0.02220298048716529,0.012272646701589118,0.07446552207208446,0.07629627127595229,0.07384328035355725,0.10433372174777711,0.05794764384106916,0.055388466102068545,0.012557042445948241,-0.003967677387226365,0.059117621533306464,0.012935503791123515,0.06683199524068562,-0.014308882089190345,0.01571511224140032,0.022143187009639576,-0.043474250422836924,-0.006994235007577343,-0.008641486120358616,0.020595044236220383,0.05987844472315107,0.021798403260899657,-0.007499999883807562,-0.022654460209157623,0.021802003444870266,-0.05063432028226522,0.032135614031239434,-0.01510667531427523,-0.019537031581471354,0.002087827239514395,0.03734512687225333,0.014342120802155023,0.03046476868925807,-0.045590013399922746,0.05880244662774614,0.06281192057832508,0.03273665283069427,0.008513603676363779,0.07151765332053328,0.051240525309458995,0.07762422236571065,0.0896105513378731,0.027205676740444495,0.04836099488438217,-0.03405852622142269,0.043645038848101336,0.016036912040986673,-0.28146784207651265,0.10383442509863006,0.181493089698737,0.4745906681710006,-0.019821595733785724,0.011108033703338238,0.20246798230802376,-0.10561027799507317,-0.0009885628610325492,-0.030748885003415105,0.018815636945769043,0.03430973628502754,-0.018716959183138204,-0.00020372588283490423,-0.0314873392712014,-0.02147626700128158,0.0845506367844957,0.010145889562461652,0.057514839691966246,0.00143893118446492,0.06795938005170071,-0.06054799907138231,-0.01062885451639417,0.06270236545408503,-0.0003483455186454876,-0.0007145718240515464,-0.035909825207618984,-0.009939413387285878,0.012384428801966663,0.0012386534449648767,-0.015430435583708269,-0.03379714397187694,-0.0077135616984200794,0.16564688857570076,0.06940418607815668,-0.06634895057073753,-0.052609298705191807,-0.04073180882474947,0.04207189010897194,0.046374044099728784,0.12271559847292768,0.04982342563261566,0.06250776777777178,0.003808208443939587,-0.08732204874288796,0.011915402862315183,0.004373780098506974,-0.003647441743871216,-0.05160781022141958,0.045298847886610094,-0.012707467092027969,-0.10565054928162965,0.06311275947676087,0.046677019648071055,-0.04044749023139384,-0.04301958782324786,-0.003858420944644947,0.017358915294608757,-0.005455618952141417,0.010651466693554323,-0.03722745834940877,-0.05616113076442672
1,-0.009659823272941181,-0.0833166939125598,-0.03101413007054976,0.0745794998409896,0.09471699533462369,,0.02859243251589172,0.023193832403140657,-0.05149711014801106,0.0335848127677163,0.3120164999617505,-0.019654318067479082,,0.06912771320839872,0.04997206660281783,0.0042640138623122326,-0.001414496652249464,0.06158249727596643,0.08240165495158014,0.08945004487116548,0.04059096602736467,0.05092762811811708,0.08689070437198182,-0.007771017675398895,-0.02153931028350864,0.06965892130833828,-0.00568347330954555,,-0.013624080029928987,0.013962594320747423,0.009722756429225488,-0.031997955625440055,-0.002358630228927905,0.01679680234554462,0.00838789326528322,,0.016602931583631464,-0.014930358596146998,0.013109760420011218,0.02806303826233214,-0.09091731588423824,0.01415897593967319,-0.00785924246499592,-0.027121286246748477,-0.028152470542988528,0.07249671732289631,-0.03035896885257028,-0.012310489703855176,-0.042008627607622806,0.07026393792245056,0.06361237116094198,0.12728872186841733,0.02709042416031071,0.04864792889159775,0.06446894364424827,0.10099686063072189,0.029010144185025677,0.03793999506227719,0.09388855147139852,-0.08913052442882574,0.06615377712769055,0.0061101202962767776,,0.2146079888847252,0.21990974087200854,,-0.015791728715991216,0.02914210843338627,0.21279282549453526,-0.10701038931969076,-0.004538095860770253,-0.0363263174758367,0.025644894434981635,0.07280887995438978,0.020610283097274973,-0.02473808626443641,-0.02927398776468193,-0.04024618757196485,,-0.015631613468008565,0.04229103099988918,0.0015961686343162196,0.0374484765654875,-0.05148603391943296,0.015133879059604949,,0.009581082299187083,-0.002479599036342872,-0.03648891574624724,0.0031718515797294344,0.017489790171657638,0.0147900421763687,-0.02904750069351003,-0.05626518212785658,-0.008196097962589022,,0.10688826278524766,-0.08343789324499373,-0.05855235809980795,-0.029647219522448864,0.0748574634084408,0.05585343280224797,,0.09682593216573365,0.017069615032118124,0.07962210078981713,,-0.0017752334609340004,0.040269119131285724,0.009378672206328265,-0.06626406958238135,0.09236644234629887,-0.0443421609709056,,0.11567295355623197,0.06159306375209475,-0.051328324710659415,-0.047348401609734164,-0.01938006314380858,-0.003792575923864838,0.006729619416399268,0.047382353507520625,,-0.05413748402867344
2,0.019210187419438293,-0.1016658325807569,0.0371773417954806,0.07443926917216881,0.08550192533429768,,0.05609619378430386,-0.0009782374362681256,,0.03682515949758569,0.34687411484779407,-0.04167546126097221,,0.05874815060694982,-0.006088936692066893,0.029495306770495056,0.07266048300126637,0.12945406676836324,0.022969030170400973,,0.09943586837926155,0.049486368515171915,,-0.06025627430721192,-0.05565231510739266,,0.02662688869355123,,-0.03459962568447317,0.025952201757718063,0.055133716485148865,-0.04560375954885243,-0.03395610413795758,0.004062858979407308,-0.0018881764401426082,,1.3513437675527484e-05,-0.015112278370028709,0.013883208551501047,0.03623759422505635,,0.02926042109671434,0.015331682518630707,-0.008832530720275455,-0.033653291793322326,0.05518034031488073,-0.07291730929878804,0.0695935765344795,-0.08864865216388695,0.09769502866770252,0.0483172848518818,,0.037104876462611625,0.01585561228135024,0.07216376930142765,0.1549758565140853,0.016239501124988287,-0.0006792864617974903,,,0.02394632853350398,-0.04551296426113627,,0.21137331074131183,0.1985453827707011,,0.06193109705025268,0.013390175851035302,0.15699556490356015,-0.1525209564612222,-0.013394658728475894,,0.024326505133783538,0.10405655549999748,-0.006518962869296763,-0.013594326915047139,-0.036975780834722416,-0.07421430675245255,,-0.03922302676234801,0.057217679946042654,0.018082148876855664,0.013534430755393345,-0.06350823014287121,0.0067048115123249374,,-0.012800162574320595,0.0035645369092973667,-0.03342874518504513,-0.018081847814160223,-0.015839773228510823,0.014979711901604631,-0.020155163350346728,-0.015349845671930318,-0.07285223577020972,,0.05716540509821244,-0.09836565129357067,-0.08117264757981067,0.07920223237386637,0.10170064542631896,0.057746685677351195,,0.10341786809789522,0.0220330389298119,,,0.024223721872977944,-0.04107207720133377,-0.009553196667072772,-0.06590361782173254,,-0.06277873427336145,,,0.029915737637061707,-0.07365745681576609,-0.04708102192899685,-0.03391522896731969,-0.019701500716215903,0.013172302024755722,,,-0.038685638963995767
3,0.003562047509191868,,0.0371773417954806,0.09222972916958105,0.06629830175862583,,0.0702319315608404,-0.006813279989018151,,0.07626482963148962,0.3323818825131686,-0.04414664483698427,,0.02882966122240771,-0.0685486607054242,0.09771559306502886,0.09569070446855299,0.05305630875036593,0.02535725550110568,,0.08707813175743717,0.05182716907549085,,-0.04692173725630133,-0.02290086470993158,,0.0115779141093717,,-0.022821896259689556,0.023372811422075257,,-0.033871802823289165,-0.03341994259901637,0.016331374871104615,0.00838789326528322,,0.005328100176999251,0.0032751370775642163,0.002627752761696467,0.0711880324367733,,0.032289902836908246,0.013972435925827087,0.030901122413805382,-0.029660927779199486,0.07531381501872048,-0.03443916556363602,0.03141583668558101,-0.16382597569406832,,0.05735624473452994,,0.02785312474729773,-0.004961499358655086,0.017786905743916837,,0.02920196106038242,0.018759258082006847,,,0.018926792362392142,-0.10320103657240987,,0.162504666453259,0.15656822055804165,,0.1746394162386462,0.09866589076226329,0.15755435933708783,,-0.027274926578612857,,0.02205264431832976,,-0.004095269635497445,0.020991963571288297,0.029160661897778883,,,0.00899336152481034,0.06914032005528736,0.06284382936335975,0.014167304792240432,-0.05892389765625827,0.027300385198478105,,-0.042079136533415884,0.008451507783674206,-0.048771689013982544,-0.02935155977118309,-0.0037376819769140424,-0.009020903495145172,-0.05072723748073105,-0.08066351081600232,-0.01994650927377073,,0.039544625646339204,,-0.10754990234182181,0.07400974085048961,,0.07915276733452492,,0.07008176720750858,0.04471906539310988,,,0.012366616284535059,-0.04505289693105352,-0.022033754780375503,-0.09128617782468373,,-0.05828286677481764,,,0.009978634753374932,,-0.03132667075297321,-0.0020596755323903926,-0.0446799543959332,0.024177080242627547,,,-0.024386189434104616
4,0.0176355629978638,,0.04546135773359605,0.07484806329358551,0.06332251854027487,,,-0.05150673871989109,,,0.35342703673052167,-0.0332229535730173,,0.028536735379371958,-0.09070650326903329,0.07115489075584058,0.14603103800884287,0.14472386037085938,0.02788198716242485,,0.003907653058321969,0.062233757071798186,,-0.07294753913794128,-0.010345659862414536,,0.034566618363389034,,-0.0015584834158015592,-0.00021368832728851928,,-0.019212291205661036,-0.06625295165263212,-0.012785560634412357,0.013164049824169188,,-0.026451122344585132,0.011053123521410746,0.0015629800905458957,0.06701243586426764,,0.013575751711561113,0.004493487435515586,0.012620371377979778,-0.0550672501787699,0.033064307802211035,-0.13605656149946777,0.0659951039647888,,,0.11432744300004072,,0.022195191226491495,0.007370467315023443,0.05044591458233061,,0.09115851635360617,3.062055231040084e-05,,,-0.025699750278689315,-0.11406431331842537,,0.13844844790906574,0.13472916377619892,,0.17478904217408742,0.1071331904262367,0.10808241141369468,,0.014877325917053819,,0.010248107482561997,,-0.023319739297342545,0.06551403734488948,0.03483794154340125,,,0.00813643851850443,0.04056091708045084,,0.013741320501377496,-0.04218671232222826,0.026495153800748517,,-0.03563534816896885,-0.013491936373110747,,-0.026607512872787842,0.001337520796539704,0.0036912040908747557,-0.054910932999644,-0.11327264591337904,-0.060880140671624616,,0.05621295120879566,,,0.10975144199262221,,0.10276876006994984,,0.08399223384176069,0.033667401174402034,,,-0.006975272911983632,-0.009575530625463347,0.03551486708307827,,,-0.06468531110768372,,,0.019427293263160533,,-0.04866549305262255,-0.040541423561276435,-0.031148639153341873,0.03414337484550678,,,-0.0054158602352575025
5,-0.011040365157395843,,0.1322296788354853,0.07582246051551411,0.07758190317821562,,,-0.06268898144518942,,,0.3270192735666777,-0.07502311494291991,,0.03512544207959256,-0.08668594612312708,0.06380840789841824,,0.23092144057346298,0.0314891101940169,,0.10957406404291836,0.05476479572716093,,,-0.014887543717514662,,0.030081290657602122,,0.009980699784790215,0.03977693653584946,,-0.03379335196617328,,-0.029839695714858422,0.015820244505164283,,-0.04335580208423784,-0.025615588598834615,0.013819350077528547,0.0763240674571739,,0.035912705743583406,0.015513636212331039,0.012452429408907228,,-0.023419172170631386,,0.01842455885574612,,,,,0.019966213536879884,0.02748291004187209,0.005060745868588956,,0.04056203131929648,-0.029958058098213503,,,-0.045689512471720706,,,0.25500353700122336,0.12310720610818393,,0.22953287744490813,0.12221572481478726,0.13006386040597162,,0.023529602662085036,,0.006812944413055799,,-0.03259454856743593,0.06360729596291148,0.02158139915749624,,,-0.011306790046552884,0.049403288113690325,,0.012768794492566127,-0.05671066483268028,0.03050568880790272,,-0.013706166649188667,0.017995749647776726,,-0.05670761017213022,-0.01397949552649369,-0.044801656061801864,-0.06259550295984107,-0.07611832994003365,-0.07018255784555905,,0.12208572496508352,,,0.14537778397528633,,,,0.09149998050182395,0.04868857022364703,,,0.017344681996467548,-0.013984986588878923,0.03485406982660755,,,-0.08917092834381712,,,0.02255556850241283,,-0.05281059656790496,0.010685250916962152,-0.03815552718366455,0.027591384603271485,,,-0.012155858512782086
6,0.004511484671432794,,,0.10691202607416217,0.0613258626032101,,,-0.07872777269959075,,,0.3419157473921661,-0.07195422703844656,,0.06032305029264595,-0.05398740106724387,0.06793104674423356,,,0.028177521638672265,,,0.04338112224811048,,,-0.006391921527092892,,0.03568319810968856,,0.014818965804025197,,,-0.033688760396158424,,-0.021306070157085383,-0.0002736075801836879,,,-0.04465418666720711,0.013444953292788053,0.06767342537974597,,0.03548092529321334,0.007661433308040921,-0.0046507317691675265,,0.0255238228723087,,0.016695416628969006,,,,,-0.0003447618622547388,0.03314971190313587,0.021651790150849948,,-0.06738074091606361,0.028708894720389067,,,-0.050944088155348455,,,0.04937156833777401,0.09505373843736109,,,0.0995258985374261,0.1561339758817648,,0.004939261629103853,,0.0062378628694905736,,-0.050537776109960575,0.03831737911081268,0.010046829717166528,,,0.004837173906325876,0.05385856897538521,,-0.0429741266976173,-0.020068470859949228,0.017762390901827407,,-0.009052949881793282,0.013685145459764847,,,-0.052915560726331745,-0.046439620326352404,-0.11379936575591665,-0.10477038955056273,0.08407090046644505,,0.1788292371797735,,,0.2060599235282048,,,,0.0731626198495332,0.09614048141055642,,,0.03907898709699742,0.014004705479978674,0.038127775314797496,,,-0.12672355647949063,,,-0.01395670264885604,,-0.07072240767800039,0.02232827677647331,-0.016805238683482493,0.034578651615854494,,,-0.04498302881838642
7,-0.011198778476189108,,,0.07227151918785374,0.05626308042206951,,,,,,0.36466303940817113,-0.15377989607776676,,0.06574832718234935,-0.1406308458408021,0.024326793338835584,,,0.009823828479306629,,,0.06665302724285832,,,-0.009839834447863849,,0.032942264615938965,,0.003954900296942787,,,-0.015187324688189285,,-0.034766431316426066,-0.021974062684679385,,,-0.05228596530480856,0.057440161438854886,0.09599306817359476,,0.06385975356224516,-0.0013933386429854089,0.0031084721077914157,,0.008912002922212947,,0.024815966008547186,,,,,0.00992656500440603,-0.03766816854211186,0.01871365329848418,,-0.08485472809457129,0.012111029913443483,,,-0.10368663538585987,,,0.0985778882113646,0.1991554297898115,,,0.18716340333502135,0.12710606913988265,,0.023020871716422087,,0.015131100768156491,,-0.026927310854319098,0.029306887670894177,0.014157053828773858,,,0.016658645872002276,0.07496603325802331,,-0.027024544373658477,-0.006317436695746692,-0.04967170616091976,,0.0021667330945323027,0.04419685455527134,,,-0.061313457232858304,-0.028260833254227347,,-0.05980815671774575,-0.013526445653615937,,,,,,,,,0.08741235872756248,,,,0.024452643546176933,-0.012778479950139587,0.027203759290144847,,,,,,0.0032416723472531717,,-0.10560008802186047,0.0010785534906979644,-0.010878061714089338,0.04079688765085843,,,-0.03903647749060932
8,-0.011841039228639827,,,0.07212541647738857,0.03973840808977197,,,,,,0.42169942556326223,,,0.08870169274275796,,-0.06589416698396744,,,-0.024004935402701766,,,0.07181926682046164,,,-0.008293008707699556,,-0.00043472494932450534,,0.009016049260650139,,,-0.0010162721155421162,,0.011615004302375859,-0.001977394444395042,,,,,0.07089975086626188,,,-0.007543694942133028,-0.016617205418648195,,-0.02693242885720215,,0.0012071706721199504,,,,,0.013832601916437426,0.004571494949532795,0.046459701988492697,,-0.07432480297098998,0.03210482596303654,,,,,,-0.017779028334405922,0.23899639507099213,,,,0.08595031543472809,,-0.00026273257187348076,,0.02979925389819038,,-0.0377102379559755,0.018325607413463896,-0.0004238715586140085,,,0.011246883427969645,,,-0.03577456071123869,-0.028158186290773823,-0.04902041412610836,,-0.009353608680538583,0.006087933838469173,,,-0.07288735598411489,-0.08898461219160003,,-0.07262372175093557,-0.0803536108569105,,,,,,,,,0.06378085651083909,,,,0.030807871200539738,-0.043467802053825055,0.006538758846561077,,,,,,0.00421279907790309,,,-0.01936102988460875,0.0037126983531455826,0.040604653894018794,,,-0.0806612318477031
9,-0.026659846130934306,,,0.05473420155996539,0.05626308042206951,,,,,,,,,0.12494356735681733,,-0.12646467179045429,,,-0.024463441870232083,,,0.07767221366522686,,,-0.03797994950094563,,-0.024028169793875676,,-0.0006317794050929582,,,-0.02808737569670805,,0.0250908788055281,0.01877298585647691,,,,,0.0716338781922814,,,-0.004629274263664884,-0.05752104561039073,,-0.028996320322540292,,-0.025196075984273425,,,,,0.005170080136359445,-0.023168459807037856,0.05906970356879171,,-0.037761080162607374,0.07818818565065144,,,,,,-0.08850693453478442,0.27492996620028176,,,,0.1930962265490157,,0.0035688009536295473,,0.08109606361450061,,-0.009074893182219324,-0.009165020078826913,0.010502183870783943,,,-0.004520762799310463,,,-0.031819811148800115,-0.048513507638766384,-0.06014379850538698,,-0.028719072743450536,0.0064287780792755544,,,,,,0.017441232617073865,-0.03659130631037222,,,,,,,,,0.053524902573858,,,,0.045518693761379625,-0.02600742246011023,-0.030179546929182344,,,,,,0.009378981955740523,,,-0.014049538879797208,-0.002277238960307848,0.022776014879408835,,,
