,2014-12-01,2015-01-01,2015-02-01,2015-04-01,2015-05-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-03-01,2016-04-01,2016-05-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2018-01-01,2018-02-01,2018-03-01,2018-05-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-06-01,2021-07-01,2021-08-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01
0,-0.012401104826086806,0.004906223708079638,-0.013876391054542081,-0.05580894864999708,0.06808427007858953,-0.04163364744371162,0.08278574667737987,0.041165366279116045,0.00994586573861167,0.0002018138386438162,0.025909238221646702,0.001756405547556572,0.03429078997863333,-0.0017138233397315794,0.032121539683553066,-0.009923739341045401,0.008284189581926227,-0.0042167109724133844,0.009237459899113204,-0.017785935548476406,-0.008771848287375317,-0.028069105627588464,-0.026068985664902844,-0.036438477122991864,0.004688479548176083,0.021934294366071472,-0.0025118154224978984,-0.03234902042305543,-0.011661574709495692,-0.028138953079967388,-0.038192867136413566,-0.025355329787925873,-0.0030239399470491923,0.03427088368861253,-0.02260226910803831,-0.05481571822329734,-0.03003101808480757,0.011573109655577118,0.05494543020508058,0.015403255330251775,0.06471541930892333,-0.050652827849399396,0.06208813267797553,0.03506449167836578,0.006882012215143618,-0.06984880168170804,0.0007064045731375312,0.010323727190334697,0.0038824800600550935,-0.05078539611600136,-0.07849560640980968,-0.03859454044940136,0.040932930749470325,-0.07205324855904682,-0.02518577287207424,-0.014898138313649945,0.06041713537343707,-0.028109125335899154,-0.011165248891775392,0.023504318594281093,-0.0317693099560743,-0.03232160876789858,-0.011715541768237192,-0.028147006538101316,-0.0296150374643305,-0.029718275509437286,-0.09134966971347291,-0.005050316038457625,0.004615253232039929,-0.033690879290382114,-0.08873684722137254,0.018641733815185635,0.0021751142442715254,-0.005020878862800504,-0.012343051552666906,-0.0005398773000441781,-0.0035365076315831967,-0.019194193175390117,-0.03324685932085447,0.03563296134693472,-0.018527241195178568,-0.01281469778357791,-0.012624530430527803,0.0028578510300368842
1,-0.019890922396233468,-0.011561681525401213,-0.01431087771539552,-0.14398589528032701,,-0.008714138407632188,,0.04447468003183985,0.03337816485923051,0.035046741430851625,0.024244730580948226,0.00711846766557761,0.03184114619690359,-0.009040502429243036,0.039397615349908086,0.0176907533169246,0.004586482116702539,-0.01844604438275166,-0.031031535620430234,0.002597847076300841,0.010519375147821641,-0.010139915977607994,0.016256810387526854,-0.029348110878934963,0.012279156480880515,0.027119814793380936,-0.010287007153079286,-0.01430701235326759,-0.0090276300837131,-0.026769129692173488,,-0.03507055459946673,0.010235981372842873,0.057587219108047094,0.03515541012592527,-0.04096194823374155,-0.053331427643846574,0.028756381869744274,0.061288823934895986,-0.03482460313773117,,-0.08698746513515565,,0.03730443203421441,-0.026624120607886992,,0.0037299931227205985,0.004035889016779981,0.015600240775307639,,-0.04282814019011849,-0.040703222630362634,,-0.08672849842872132,-0.032925606958022935,0.0014994860324895054,,-0.04661538076014271,0.014029656242490418,0.007675174617323088,-0.03834684481933848,-0.02734381027010757,-0.008348472929379569,-0.03076719245629389,-0.01114874915437783,-0.03623293045335768,,0.05336394140127387,0.02046598580514336,-0.02500953057683708,-0.057271948406125484,0.011195707585048176,0.01210130954324784,-0.012104663830494966,-0.023647588158290156,-0.014856286345367453,-0.002340437433461462,-0.013711399443242123,-0.00968727455002738,0.01870585556491189,-0.0023407749338001382,-0.0006970568233419794,-0.006024405490437257,0.004298448604959426
2,-0.02191529863044195,0.01877907118775396,-0.015122424916623078,-0.144248492207099,,-0.08593380476227125,,0.03149523170455115,,0.023679834681322953,-0.026078030373601013,0.030523451354029618,0.004252866112517073,0.0023894074793755493,0.02180572234799731,0.04975817108023328,0.020185091236951447,-0.016227932720635163,,-0.018002697916891908,0.0058489071524410186,-0.020526447969132833,0.020492351142077536,-0.03318392249144797,-0.00125021615548504,0.014766357398219576,-0.015449446614443363,-0.034268957813791356,0.002879268273801028,-0.04260737229770317,,-0.04137708541716145,0.01672180013878155,,-0.021783559178228162,-0.036220476139177116,-0.06015092044926429,0.033092978258607686,0.04498008612632398,-0.045031262498066216,,,,0.044039988404243946,-0.024555902757670722,,0.040017299506366566,0.007720119158474592,0.027975114352291608,,-0.07524588625797213,-0.05379390042577781,,-0.05782916192940468,-0.03615623591910311,0.012792433012495774,,,0.010935523592010665,0.027768794169892697,,-0.02824264425788603,0.00318637597084237,-0.028962734842292726,-0.018387503491600038,-0.04848964892742191,,0.028239213065638813,0.011981463645763246,-0.038118764137941574,-0.03924226052415902,0.00020706255829383569,0.00848717035110097,-0.006386446865005058,0.005491823450196165,-0.01900660971630913,-0.03212818726218991,-0.023478302218206126,0.014523895145343357,0.02679214486320458,-0.0011232473366639129,0.014504572769851287,-0.01694597672568643,0.005307916180476879
3,-0.02024517708399398,-0.0055337710887622404,-0.01491947636338442,-0.14091295359671174,,-0.053016984477441575,,0.033745549412281584,,0.03612653378934949,-0.00589174288066574,0.03918156663927924,0.0108118181133815,-0.0037195939270993073,0.024185142424619818,,0.018767946424941506,-0.03129855411860394,,-0.010731438796341086,0.023748266174759003,-0.04134706819701528,0.05107524442999395,-0.0339078097471156,0.056784852260538754,0.018433819574425636,-0.03917592374159207,-0.03651012683476074,-0.020982208249497036,,,-0.03360537100649108,0.030104506630310834,,0.011475898449669009,-0.03699831851109092,,0.03909478348739048,0.028659386926129904,-0.08630649351223363,,,,0.02903408856668266,-0.012907850475608384,,0.02522916786230689,0.016568088757612953,,,-0.07675032208630506,,,-0.07404205515125661,-0.023186910122844462,0.019407377026528838,,,0.02219928635509394,0.026358572766850552,,-0.014040949837647476,-0.0035211950155425997,-0.023914849331372667,-0.008769938213350398,-0.052150596284767536,,0.15167143919850656,0.01635451514445796,-0.0038694000535395845,-0.04423504858286276,-0.014365550157919849,0.016322174514562193,-0.008079339889300707,0.007950594304648173,-0.04900083901842406,-0.05008094776424843,-0.002948567044922523,-0.01906351079385682,0.0485840609233259,-0.013767744039388685,0.021440525193676452,-0.014993075473197615,-0.003948933987934278
4,-0.02090478855681488,0.020221138590391374,-0.014368823536069275,-0.2446104820846735,,-0.03469514351996811,,0.018878036780443308,,,-0.015363925043686444,0.029127320531436796,-0.013072024975188556,0.03231439900733113,0.008049297834204203,,0.014195238710498437,-0.03268116216066219,,0.021162326293659106,0.05024390227982489,,,-0.03007801173359026,,0.013119686483932302,,-0.031962497194639505,-0.030686282024551703,,,-0.022640692242554272,0.030537261746072963,,0.016988400085371613,-0.04529478650185781,,,-0.0011310681611779172,,,,,0.04236428108589485,-0.029971401234824002,,0.05231043334442376,-0.00042943437559039843,,,-0.08872686993685064,,,-0.08031834773419733,-0.037453411373051915,0.011805713031831866,,,0.03133897964975574,0.0011576047524766708,,0.007262033621972641,0.00801656161146802,-0.03091010864003696,-0.012310766220191921,,,,0.04066892947110179,-0.007382235483338884,-0.06507318299996923,-0.0017915464808449522,-0.006461054767393226,-0.012737399703189656,-0.006211633792783222,,,0.002734282379283859,0.014076425409846549,0.07305631235927401,-0.01035326776246731,0.025782487816278232,-0.007505647970705853,0.0020378831515566187
5,-0.022987739930604656,0.008631624829026519,-0.013963273285732436,,,-0.031430639354076584,,0.012064802786940776,,,-0.06513045782200655,0.025842268885519715,-0.035652570981556164,0.035081679827095646,0.040273601279694746,,0.013534846625031571,-0.011242462293181932,,-0.007893069567829425,,,,-0.031142315266360687,,0.015254822110406352,,-0.03855360355255022,-0.007114006541912188,,,-0.03789640396534344,0.013851519157462522,,0.059961488049476985,-0.055330336826210136,,,0.02020238202925817,,,,,-1.9890803383271205e-05,-0.02847826265372988,,,0.027024357914505748,,,-0.0804346874483659,,,-0.08266299798982901,-0.021780010783653103,0.05271054432213318,,,0.011268184914529411,0.002160006468439557,,-0.007933767315617457,-0.0010347651249298373,-0.03859401884115554,-0.013466160570106883,,,,,-0.02908455528291215,-0.077686972279146,0.010078807191774675,-0.0029418262994080346,-0.01489988891624272,0.014300087069827105,,,0.009595445909958866,-0.013958094100258056,,0.005844218047107774,,-0.0014612577112174119,-0.02133874324840146
6,-0.040474075037315815,0.03490821617885825,-0.013789516371218058,,,-0.013657799370050905,,0.012365115387311443,,,,0.05771407976794046,-0.011101911270356646,-0.003494782277713604,0.05659673775755096,,0.036847341602284645,-0.0148165796561337,,0.015539393870853457,,,,-0.05073804592930442,,0.006516999515693567,,-0.031751232946224395,0.0037829827213449185,,,-0.03393826565970892,0.03766697235866212,,,,,,0.00665060920285121,,,,,0.008201447128336259,-0.04336477215418544,,,0.0013598054190191444,,,-0.06900179299858467,,,-0.07604945619206394,-0.0468125431310672,,,,0.03288766510461061,-0.00577775338426173,,0.020562521837755865,0.0007136428631655534,,-0.01782755418120499,,,,,-0.028119375502324462,-0.05416162892322096,0.008798776533821329,-0.007704187993414324,-0.018074702393448827,0.002688483157299748,,,0.004569685185975836,-0.013369551198901153,,-0.0026673944249998582,,-0.009326189316920308,-0.045737449747600856
7,-0.046285960372779544,-0.0009317465569099181,-0.014977457461562649,,,-0.025511788451348216,,0.020358415334920554,,,,,-0.016040306168812024,0.006330903225757023,,,0.037833222982280645,-0.02187901840775952,,0.010177985569195469,,,,,,0.023366984696887416,,-0.04876755544722067,-0.013355411817127516,,,-0.022562604905943195,0.038858063658591346,,,,,,0.037944120489928346,,,,,0.00874944829007207,,,,0.02728973309021554,,,-0.06813183495868302,,,-0.07758342311345134,-0.07128950491863784,,,,0.025839346316244738,-0.01277695270323237,,0.0075255683571360255,0.0066025035005694566,,-0.025394254167268066,,,,,-0.03670602575093246,-0.04476140074981605,0.013966720073082028,-0.0026492022523452174,-0.00825564518037153,-0.0024677331008439163,,,0.016266526057496677,0.012700547937841478,,-0.015989346114338887,,-0.004817677201113257,
8,-0.05161685611266986,-0.012462482706588507,-0.015557453417850198,,,-0.013991322891739377,,0.01230207396566807,,,,,-0.028729054969265477,-0.021239897833274846,,,0.04402637060194581,-0.03376441896479321,,0.012110221504525454,,,,,,0.039055953955826006,,,-0.007857624309728584,,,-0.029307830984843464,0.007230825404171304,,,,,,0.049189542021387256,,,,,0.018236166760134065,,,,0.018169189970424826,,,-0.06703366178094905,,,-0.08021219822883441,,,,,0.047939959850799796,-0.0032814674533065413,,0.007857539609056108,-0.008842245905003043,,-0.016735795367491063,,,,,-0.051444791517719246,-0.026765598331533802,0.00346872161249967,-0.004473879852048279,-0.025983615817141203,-0.01214128648034929,,,0.0006365888801367348,0.027530418944342716,,-0.005304029995177095,,-0.00964624129224756,
9,-0.043046669131987514,-0.016980344015372906,0.3609068111556506,,,0.023896963736263654,,0.026330122735899852,,,,,-0.028017205557995806,-0.039970948739640466,,,0.04972920718774343,-0.019163697231330934,,0.02901934548542906,,,,,,,,,0.0007859737007267498,,,-0.03496415608385561,0.029702203439146424,,,,,,0.05820830083052331,,,,,0.05670808955982287,,,,0.013030547326307707,,,-0.06969162660358985,,,-0.07455629459349389,,,,,,-0.002383495138693237,,0.033038922715307395,0.005851189980959348,,-0.022988877500168342,,,,,,-0.049030789178955425,0.018941701358930696,0.01079160126964046,,-0.014826003459092463,,,-0.029784230280073043,-0.013053395647737887,,-0.02039704044669166,,0.003787120013213685,
10,-0.042079179764312746,-0.011047290716600433,,,,0.004302258840086115,,0.03788818533045002,,,,,-0.02104943310534446,-0.021101832458408465,,,0.05562645348711315,-0.01579119021054698,,0.039075392928225705,,,,,,,,,0.00035628459556225067,,,-0.006403145849239622,0.02255958634616928,,,,,,0.06606267878209571,,,,,,,,,0.0070248145933715644,,,-0.06521619095554998,,,-0.07527963970517293,,,,,,-0.011313397606023401,,0.016140086771384343,0.0011007290592242036,,-0.03827227952704107,,,,,,-0.03832463774342254,0.02932434849155402,-0.009590636815528186,,-0.04005660278821088,,,-0.025843407052300815,-0.01075321521040784,,-0.015118186516779208,,0.006602001411009861,
11,-0.042097242626727316,-0.09391140344124077,,,,0.00042549957057030907,,0.0202912711291372,,,,,-0.025372919682361217,-0.03377483782155055,,,0.047539047289556824,-0.0023659637933146627,,,,,,,,,,,-0.009883184722066174,,,-0.01238443971764136,0.05101989721957367,,,,,,0.04544718292561545,,,,,,,,,0.03148987302559836,,,-0.07000838178160151,,,-0.06423715615473058,,,,,,-0.002448704879400354,,0.017015456292894804,0.001347527744098409,,-0.07637270414249411,,,,,,-0.024763473448057516,0.029115972529050904,-0.007694492576786838,,,,,0.027395431471179066,0.027738189566324345,,0.004449003279374586,,-0.00434281408724857,
12,-0.05513341754325263,,,,,0.0393413345255213,,0.045573995602879114,,,,,-0.027784568256902675,-0.018096422909396725,,,0.03879847402247605,0.0024745667274381766,,,,,,,,,,,0.0009222927072585207,,,-0.04315925106544838,,,,,,,0.042695197942066,,,,,,,,,0.02044670806287363,,,-0.04981168247748591,,,-0.08409884147543667,,,,,,-0.020051658339101774,,0.026660469545797483,-0.004645467746779319,,,,,,,,-0.01268675639003325,0.01666938716897065,-0.013340750938917068,,,,,-0.0076586769736702864,-0.0009148203072130157,,-0.009280710118181379,,0.0031293137600170162,
13,0.011790968980441852,,,,,0.06652548322006341,,0.014272089122787879,,,,,-0.03825506782833821,0.008145615119250271,,,0.024584186326903956,-0.006548066504264982,,,,,,,,,,,0.005295169529641486,,,-0.043377254897959516,,,,,,,0.014727962201284694,,,,,,,,,0.023478500174497596,,,-0.07351020138451503,,,-0.08238852778302874,,,,,,-0.011122931924230361,,0.019773547639670097,0.0005062458672291381,,,,,,,,0.008602011926243103,0.021063035190434398,-0.011100442064061689,,,,,-0.024105063085160694,-0.02140473563326628,,0.0002560409805640318,,-0.004789958224005186,
14,0.01100130866517468,,,,,0.05369800501213157,,0.01801806792815719,,,,,-0.03442936314164835,-0.00017285892059515362,,,0.026519127473978665,-0.012802998138767618,,,,,,,,,,,-0.001553503243253651,,,-0.03677931234922671,,,,,,,0.02125466443553392,,,,,,,,,0.019684139258558275,,,-0.089994680998849,,,-0.07882575189884555,,,,,,-0.013826074143570122,,0.02289139321781275,0.012410507982877239,,,,,,,,0.030013990360099108,0.03739653482186034,-0.009540884334113042,,,,,-0.02924791005410765,-0.03755486900276561,,0.006120027574633702,,0.011562094171248649,
15,0.00781114363960056,,,,,0.06702280992804605,,0.02639520485454594,,,,,-0.046100682721491815,0.009536674979197635,,,0.012289794063640391,-0.0029485486856204446,,,,,,,,,,,-0.00946395245656495,,,-0.0006672000167523562,,,,,,,0.05598725762217094,,,,,,,,,0.013101931127127209,,,-0.05347300071877359,,,-0.08355554900903273,,,,,,-0.012086533155103163,,0.00505621666753342,0.005418368500680448,,,,,,,,0.006090632827704279,0.023555697764022332,-0.006508968727622744,,,,,-0.022765895525324042,-0.01909319832340106,,0.017180176603920183,,0.022576171676233492,
16,-0.012952964329200456,,,,,0.05564606439633951,,0.03731301229683348,,,,,,-0.008274450586089888,,,0.018447156454953872,0.007326173845094486,,,,,,,,,,,-0.043362568337803165,,,-0.039444352273864225,,,,,,,0.0394783532766515,,,,,,,,,0.03288646010570806,,,-0.05883541265934622,,,-0.07771748622101815,,,,,,-0.021842073442319754,,0.010164511793320008,0.02912398895661783,,,,,,,,0.030768388679647485,0.018586138206392655,-0.0014641365159508979,,,,,-0.03718924197370277,0.0033454052016305136,,0.006208755278531097,,0.01582832824776692,
17,0.008602413508817297,,,,,0.02858079360633453,,0.017417987383826272,,,,,,-0.01712454874281888,,,0.002068249899456198,-0.002042311664271379,,,,,,,,,,,,,,-0.02677009122433327,,,,,,,0.025509369639337476,,,,,,,,,0.019800535343017067,,,-0.035131920006010287,,,-0.079171224342796,,,,,,-0.025286717510778545,,-0.0006698821697523893,,,,,,,,,0.020790629200935218,0.01206890332916355,-0.011050500745100944,,,,,0.15103112960645781,-0.00492948191359277,,-0.006178972476551914,,0.0025410966065599894,
18,-0.015710428767698903,,,,,0.04407135814327828,,0.020309914116131145,,,,,,0.0024295927331317024,,,0.003317251444726388,0.01431081221160646,,,,,,,,,,,,,,-0.022197841531145346,,,,,,,0.032499508814425204,,,,,,,,,0.03173263430098894,,,-0.10706104815727513,,,-0.09938188851934693,,,,,,-0.03126746410086473,,0.0026971866691052337,,,,,,,,,0.01449340303013702,0.010215261255712094,-0.0009151826656262352,,,,,,0.02044048308735491,,-0.0021545389850463614,,0.005027050091724883,
19,0.004806915917929588,,,,,0.07907212117069168,,0.0027408828001760366,,,,,,0.020171981296945418,,,0.022124341724878205,0.005801373243232044,,,,,,,,,,,,,,-0.026344569027127118,,,,,,,-0.01850212635219861,,,,,,,,,0.032856363851746506,,,-0.10689273296038793,,,,,,,,,-0.02315412854943405,,0.007672238935281017,,,,,,,,,0.008133259199516796,0.02090544884392259,-0.00042830146637040656,,,,,,0.034777532549611356,,-0.0006006037404133746,,0.006546214717275123,
20,-0.003773168945019445,,,,,0.08785510730952234,,0.02066247617376682,,,,,,0.027232223319755056,,,0.018550224361926437,0.015680882945670938,,,,,,,,,,,,,,-0.017578597054383138,,,,,,,-0.0310474134297668,,,,,,,,,0.024025479237033798,,,-0.11772299997316793,,,,,,,,,-0.04352046438054974,,0.007524464582942203,,,,,,,,,-0.012216654772170266,0.01780760310270657,0.006632271758694852,,,,,,0.03657181032362089,,-0.017873174243176637,,-0.0022070568441052707,
21,0.02473155849992159,,,,,0.06949840858275319,,0.04288348154528432,,,,,,0.03463903672382851,,,0.011487785610300616,-0.0012361259780406808,,,,,,,,,,,,,,-0.030575508333652857,,,,,,,-0.059396482917527194,,,,,,,,,0.037272577460141565,,,-0.08856512559486052,,,,,,,,,-0.016426087097478448,,0.009168771770154072,,,,,,,,,0.002650972566949683,0.025383890549731003,-0.0012689236003271542,,,,,,0.019328321486870803,,-0.008457742927139467,,0.004111870093360781,
22,-0.01110840423584658,,,,,0.07628555668367437,,0.051763287260728985,,,,,,0.017208996489104678,,,-0.004327587841997493,0.011057446003825744,,,,,,,,,,,,,,-0.01881844618954176,,,,,,,-0.08698000268127748,,,,,,,,,,,,-0.0873498779487889,,,,,,,,,-0.02878693888015932,,0.0017943538563878203,,,,,,,,,0.016844677613905845,0.0018333172288733657,-0.009834363784114952,,,,,,0.02679218618650625,,0.0067438866660538,,-0.019264756306597297,
23,-0.016752932724618752,,,,,0.07970803246194275,,0.030248561052381717,,,,,,0.019459203351917642,,,0.007672500017996353,-0.004025121923072472,,,,,,,,,,,,,,-0.014859675305061493,,,,,,,,,,,,,,,,,,,-0.09640920077502568,,,,,,,,,-0.041297310498858264,,0.0018658530218516045,,,,,,,,,-0.002419474915667519,0.005607881124343073,-0.004858934595235953,,,,,,0.04889442963110513,,0.011003074170075178,,-0.04284882226944431,
24,-0.013366127087796054,,,,,0.11215546627459588,,0.01284518238372434,,,,,,0.0035488421364466838,,,0.009743407070781585,-0.009007391937098541,,,,,,,,,,,,,,-0.002495325409661464,,,,,,,,,,,,,,,,,,,-0.089934571682033,,,,,,,,,-0.05194177875388023,,0.009431622481887114,,,,,,,,,0.007121994202107684,0.0013575280417544855,-0.010321442802209924,,,,,,0.07431340876374981,,0.018021801712480745,,,
25,-0.009565758033623362,,,,,0.09412998404823764,,0.035996723491118265,,,,,,0.03564453901613884,,,0.02188177567895344,-0.02510856218452262,,,,,,,,,,,,,,-0.0005345825469291743,,,,,,,,,,,,,,,,,,,-0.09228081951371836,,,,,,,,,,,-0.006013126923685386,,,,,,,,,0.0010816835784516199,0.006931097333168101,-0.01346394608713114,,,,,,,,0.031479131869814325,,,
26,-0.057275460264166966,,,,,0.09725823768827163,,0.03279732989864681,,,,,,0.05200001189865833,,,0.029310763976765464,-0.04706494877168521,,,,,,,,,,,,,,-0.01570321815543463,,,,,,,,,,,,,,,,,,,-0.0863619180046089,,,,,,,,,,,0.011987024184642703,,,,,,,,,0.01994688103950426,0.005890945851300011,-0.015626435300184205,,,,,,,,0.007887719884582312,,,
27,-0.05260824656256069,,,,,0.13586786203565554,,0.05494374362286569,,,,,,,,,0.013833766797295421,-0.007629642951318072,,,,,,,,,,,,,,0.006595128065659983,,,,,,,,,,,,,,,,,,,-0.08147054732181092,,,,,,,,,,,0.003929848040541861,,,,,,,,,0.02358904511203519,0.02011203402124606,-0.019557331215250273,,,,,,,,-0.01015438188082618,,,
28,-0.08083538788000966,,,,,0.118864001591312,,0.04865819063750454,,,,,,,,,0.014033199110559669,-0.032417315260647506,,,,,,,,,,,,,,0.00471920590183339,,,,,,,,,,,,,,,,,,,-0.0698385714185994,,,,,,,,,,,0.009126615591525944,,,,,,,,,0.02449487502921799,-0.0012962648192615944,-0.009738274002172975,,,,,,,,0.00321030775667136,,,
29,,,,,,0.1091636928007857,,0.030837022737142172,,,,,,,,,0.018722795620828014,-0.03029908047642782,,,,,,,,,,,,,,-0.013931033614527188,,,,,,,,,,,,,,,,,,,-0.07743169255600169,,,,,,,,,,,0.0031336201006482156,,,,,,,,,0.012048289669137735,0.001625940174818763,-0.0244561035473721,,,,,,,,-0.01062712884302619,,,
30,,,,,,0.07211689454571663,,-0.025469026098860148,,,,,,,,,0.025149523347249958,-0.08691855263852055,,,,,,,,,,,,,,-0.0028976286008258745,,,,,,,,,,,,,,,,,,,-0.08445823932465424,,,,,,,,,,,0.004992108831667785,,,,,,,,,0.02782890561256557,-0.0037604513534037487,-0.03517343964261743,,,,,,,,-0.0027402930446283613,,,
31,,,,,,0.08499694844828992,,-0.035497751964690405,,,,,,,,,0.01706458818164791,,,,,,,,,,,,,,,-0.010040245693803018,,,,,,,,,,,,,,,,,,,-0.08966754275983013,,,,,,,,,,,0.010214749423929526,,,,,,,,,0.03954543020760992,-0.002296302763386937,,,,,,,,,-0.022217829336669215,,,
