,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-05-01,2022-06-01,2022-08-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01
0,0.03307030418804979,-0.04253341965827362,0.054498518638540716,0.022949627860122668,-0.0009645124452788423,0.027327238994709013,-0.009860839996988169,0.07176245874561715,-0.013195196658949304,-0.04487075388635403,0.015779068324290435,0.019688453069927725,-0.002291725232808961
1,0.017341991421782943,-0.0405202471329722,0.11048123733716686,-0.007602824879915371,0.03948498307160353,0.0482210744396685,-0.01774112468868516,0.05526964772557896,-0.0072707435368953854,,-0.006727691046945594,0.02339219095465417,-0.007191717897934158
2,0.015002559150473882,-0.05936924805244059,0.08462841769927643,-0.09935925765619613,0.06640153299512086,0.07775619643529108,-0.041633954444875165,0.05791313591861158,-0.04293743904800629,,0.0024358133601971588,0.02002442584025932,0.020007044713828304
3,-0.00047787186005088245,,0.07758435142822506,-0.04658575431492373,0.05692530970098009,,,0.05043407390646237,,,-0.051607593141207,0.028188370206206237,0.01141210612967436
4,0.021326048800133002,,0.10250211836154044,-0.16672525950975414,0.05449977654912086,,,0.05369851453279395,,,,0.034134600480798305,0.041785898724667536
5,-0.01979284651367408,,0.07391719731428914,,0.082020021002009,,,0.07557505015636412,,,,,
6,-0.04069188157581349,,0.05806089222292865,,0.06432607247746436,,,0.07474528699450111,,,,,
7,-0.01655114339729069,,0.0823221693717393,,0.0637404913823083,,,0.0837713434361973,,,,,
8,0.004592475447334543,,0.04010445097896209,,0.054665919913690963,,,0.09674046885246756,,,,,
9,-0.02412795208587548,,0.05624968178953882,,0.06882031120066934,,,0.09023841398865429,,,,,
10,-0.046480615658453406,,0.06650561518041975,,0.04641019563081006,,,0.09750791529674885,,,,,
11,-0.03649572553720759,,0.08026479364072969,,0.0385276044930416,,,0.08608051300335706,,,,,
12,-0.03364871158222771,,0.09137417164036155,,0.04139242272572208,,,0.09463586817404668,,,,,
13,-0.06312570649949212,,0.15629100046998534,,0.04181007764112543,,,0.07668467205575169,,,,,
14,-0.06268850029131157,,,,0.06042030243803076,,,0.0708485619701067,,,,,
15,-0.044627642714890836,,,,0.05108750792651762,,,0.06184099519739039,,,,,
16,-0.05696678301263258,,,,0.08030163424337111,,,0.06285745937696596,,,,,
17,-0.05260617437275883,,,,0.1065870617866187,,,0.0693588319745766,,,,,
18,-0.06951813488935032,,,,,,,0.040285129039057566,,,,,
19,,,,,,,,0.009443873633241395,,,,,
20,,,,,,,,0.044406939464166406,,,,,
21,,,,,,,,0.0322742741232922,,,,,
22,,,,,,,,0.04340465467578891,,,,,
23,,,,,,,,0.0428645341684053,,,,,
24,,,,,,,,0.03093062971286198,,,,,
25,,,,,,,,0.04434048194806817,,,,,
26,,,,,,,,0.022637698042648147,,,,,
27,,,,,,,,0.029273669314417106,,,,,
28,,,,,,,,0.05005639934298678,,,,,
29,,,,,,,,0.06077692502698895,,,,,
30,,,,,,,,0.0553312059281339,,,,,
31,,,,,,,,0.05110799639842334,,,,,
32,,,,,,,,0.04581355187135294,,,,,
33,,,,,,,,0.04640462645914134,,,,,
34,,,,,,,,0.035667579445363806,,,,,
35,,,,,,,,0.03258889415338029,,,,,
36,,,,,,,,0.006143203100203998,,,,,
