,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-06-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01
0,-0.008621030380188577,0.005002045682570788,-0.04571650749765488,0.002785474299549673,0.01190691692637369,-0.038894385465821024,0.025003217861335414,0.006360652339834738,-0.0006251082095238836,-0.0015686480545269443,-0.032346101657660054,0.005982614007361775,-0.009585836155698413,0.018385771151933017,-0.03238725174371804,-0.0010117991863265452,0.012950488428645102,-0.027424220672130017
1,0.027845672081667106,-0.014826949433417669,-0.040497475033713703,0.07176752860459334,0.07373434748828078,-0.023870247416101442,0.04225038677027004,-0.010599683514923242,-0.0076270663043487286,-0.016805254840595474,-0.03829043218283901,-0.04072175815713441,-0.008762629730079352,0.012537474854899144,-0.04613904179095463,0.00021059121827038396,0.025097979899915135,-0.019208594106617793
2,0.028694192222195714,-0.017153985610716793,-0.04780296323912259,,0.12183488025832467,-0.03567771730205216,0.0350302599057174,-0.023679228465054547,-0.016396299339638265,-0.019012379629103293,,,-0.007924636372791838,-0.00438192738373161,-0.003827220349044369,0.009637603278245033,0.04413390178744825,-0.016296492207646063
3,0.05907888842530773,-0.02693544553203564,-0.055875650368428786,,,-0.02154881883956783,0.03475823491338004,-0.012361653750099455,-0.01515872230669002,-0.03061929178780587,,,-0.016458027790044794,0.0161905089763425,-0.052788466818931123,0.009319039707639032,,-0.010104011472227059
4,,-0.038393038631707954,-0.06319781727688989,,,-0.0386067770274412,0.0329047530003127,-0.015020212894724327,-0.004194675555037275,-0.02323907368030942,,,-0.004425827386864256,0.03825666697022129,,0.007765754544891923,,-0.0023578185882133784
5,,-0.04132610109982271,,,,-0.0744155721872719,0.03016169318544437,-0.006056625164760465,8.798623696359975e-05,-0.012393534490797053,,,-0.020135764678600454,0.030503880106231118,,0.008295842167421297,,-0.019028374971246542
6,,,,,,-0.10584951836276879,0.031443666182345065,-0.0010932117511841533,0.009558995100104939,-0.006574463519862572,,,0.0008262851741471788,0.03947035215076283,,0.011659212514611106,,-0.018827611028942925
7,,,,,,,0.029701759532764327,-0.014839713872098814,0.01934676769025967,-0.005299747877074212,,,-0.005008401819234898,0.019107113341636894,,0.01501823420520254,,-0.0014009294658074989
8,,,,,,,0.0446943216408755,-0.007685968292420853,0.03286103751623193,0.014011208736717906,,,0.0030299117469274606,0.006723156751376302,,0.037035161937328365,,-0.003333759971165806
9,,,,,,,0.04434770412979672,0.002878159722356166,,-0.004630581723029659,,,0.02367490384361748,-7.039499125977011e-05,,0.02053691132839508,,-0.0007810933715119983
10,,,,,,,0.04405961797734581,0.015703228347222042,,0.002943299470874461,,,0.039317975967640306,0.0019905100176693113,,0.00915696929516363,,-0.028797885455972727
11,,,,,,,0.019594244266866512,0.007301780296642191,,-0.015523797215515556,,,0.049193340576884514,-0.003954937436654149,,0.017551009375808224,,-0.021786861023313397
12,,,,,,,0.031175838698736413,0.005931570694159616,,-0.02222410842320577,,,,-0.05411329152282379,,0.017244198442395664,,-0.022992858060193022
13,,,,,,,0.01906553922536325,0.016232728658857942,,-0.018678057523647373,,,,,,0.014360057964121875,,-0.008111332119121073
14,,,,,,,0.008049125866571027,0.04817832704915803,,-0.04089811437704349,,,,,,0.009617909412539039,,-0.027268749957161775
15,,,,,,,0.01577008444738759,0.06230145271976939,,-0.018588714477520085,,,,,,0.019800828530347037,,-0.048027842452753156
16,,,,,,,0.04810814114209805,,,-0.04920818622173906,,,,,,0.022689977901957592,,
17,,,,,,,0.026852880195204043,,,,,,,,,0.018422749995264276,,
18,,,,,,,0.013344833520107957,,,,,,,,,0.03096171614377985,,
19,,,,,,,0.0002652885699766516,,,,,,,,,0.04931099863157051,,
20,,,,,,,0.010196569711997672,,,,,,,,,,,
21,,,,,,,0.008230254817941485,,,,,,,,,,,
22,,,,,,,0.017193842547905347,,,,,,,,,,,
23,,,,,,,0.02077456316729087,,,,,,,,,,,
24,,,,,,,0.0077185095899983125,,,,,,,,,,,
25,,,,,,,0.014181806626054172,,,,,,,,,,,
26,,,,,,,0.026128627435021978,,,,,,,,,,,
27,,,,,,,0.03826145180931917,,,,,,,,,,,
28,,,,,,,0.029169555215117215,,,,,,,,,,,
29,,,,,,,0.02642379854952892,,,,,,,,,,,
30,,,,,,,0.039483196371523754,,,,,,,,,,,
31,,,,,,,0.07004610196763306,,,,,,,,,,,
