,2022-04-01,2022-05-01,2022-06-01,2022-08-01,2022-09-01,2022-10-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01
0,0.0027789812958962656,0.004430572738205019,0.03212508305106887,0.010066944127360422,0.00483268918076174,0.013021612472397415,-0.013279749587614909,0.02079467189578299,-0.02426682152403803,-0.010562358147442996
1,0.0038106581680592555,-5.084726668558304e-05,0.0009914248460498598,0.009953750783064041,0.018835402449038696,0.0005511199152756774,-0.02428607975434094,0.019343138210220268,-0.005574065045883536,0.005201318057488358
2,0.024787187429412327,-0.005118679639161794,0.010460617959549445,-0.006110098731658464,0.03014130378763369,-0.01458404664362467,-0.09198674477702884,0.015456333017661361,0.013543376223752901,0.018982042642132768
3,0.015599302221480649,-0.011094248896555303,0.004748398022886402,-0.027215211317631383,0.028993481584858927,-0.039156185659535936,,0.03922134031245417,0.006326884151519163,0.019534608418207533
4,-0.005400694708543874,-0.00963457134589385,0.01576888493899853,-0.017980407499837536,0.04015191763406101,-0.033151483345457144,,,0.005405023444619239,0.030635857502836927
5,0.034838702202760086,-0.0046748515233230314,0.012311759089335794,-0.008566671228095402,,-0.03798801053726253,,,0.036039627134335284,0.032208573809608065
6,0.021034296913835515,-0.005704100800399736,0.02269447335339958,-0.0161377316202147,,-0.05136178219717191,,,,0.03586199901392906
7,-0.00525494404392024,-0.012436787063831556,0.02702818007232377,0.006510920119510821,,,,,,0.03318714032609682
8,0.008953254321999005,-0.024480473575444694,0.021568060644508336,0.00786915351108819,,,,,,0.02694270433637813
9,-0.008654010891445019,-0.024650746891816677,0.031152577381140745,0.024981305228989115,,,,,,0.017595429120837558
10,-0.0010020956141199022,-0.04274376284709769,0.024687957042965003,0.027804253667733203,,,,,,0.00907450122041542
11,-0.02130704815311013,-0.032797804863413216,0.025020733336358347,0.010420283178143475,,,,,,-0.001879762447193123
12,-0.03142074582359822,-0.014680089036144928,0.01115867982623353,0.03323827667025725,,,,,,-0.005983032250563625
13,-0.020743493489859155,-0.012870700150862557,0.014969566841326554,0.05439264524973142,,,,,,0.014545027566854163
14,-0.01169707126699171,-0.01656265657690037,0.020765768275588847,,,,,,,0.004958455849110255
15,-0.028669058575941264,-0.0048449502900873576,0.00961851133746272,,,,,,,0.0045323475366854105
16,-0.03872965624467195,-0.0025824730575005894,0.026442504245772547,,,,,,,0.004586551525661786
17,-0.04324596468810604,0.005040257284658178,0.023330083610966668,,,,,,,0.01606200879390407
18,-0.02611611980676365,0.012692223434814576,0.003473224147511722,,,,,,,0.007982970344652784
19,-0.020358714450587456,0.021033363668649496,0.035990481597075075,,,,,,,0.010634623539806931
20,-0.015199861274212356,0.019677066862170633,,,,,,,,0.011952745895539962
21,0.0007134687437275744,-0.0113521779526784,,,,,,,,0.02039390274006081
22,-0.0031742196218207397,-0.0028775886148335594,,,,,,,,0.016567476059281105
23,-0.009727312102497887,-0.00981050118097615,,,,,,,,0.02568930393480251
24,-0.016541371991011466,-0.0010142750062183126,,,,,,,,0.007556174421366357
25,-0.014115753866875913,-0.005300667905262291,,,,,,,,0.022216421333527858
26,-0.00984396202624449,0.006021637043766237,,,,,,,,0.019715173300382638
27,-0.010844138729924069,0.010629451216189079,,,,,,,,0.044187386393742756
28,-0.01809090378904088,0.004730197070791142,,,,,,,,
29,-0.0295769705010116,0.01589549280057767,,,,,,,,
30,-0.030226729470556712,0.01060904313105171,,,,,,,,
31,-0.0478817670534073,0.010354939317384737,,,,,,,,
32,-0.03655238702269248,-0.003990704144786417,,,,,,,,
33,-0.018669523996555526,0.0006780207538361616,,,,,,,,
34,-0.016919115829630904,0.0056163843045689,,,,,,,,
35,-0.021408206628620974,-0.004247846361840946,,,,,,,,
36,-0.009905659386412857,0.013942717914914748,,,,,,,,
37,-0.007566142437027246,0.01592451607219969,,,,,,,,
38,-2.045181166732135e-05,-0.001290970576573347,,,,,,,,
39,0.007816098707973396,0.03378185947318757,,,,,,,,
40,0.01630985566070553,0.03125010323617117,,,,,,,,
41,0.014631699276575372,0.03681155327306218,,,,,,,,
42,,0.04174557674762358,,,,,,,,
43,,0.045160191846238096,,,,,,,,
