,2018-08-01,2018-09-01,2018-11-01,2018-12-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-10-01,2019-11-01,2020-03-01,2020-04-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01
0,-0.04633073460102155,-0.1011533565549192,-0.04522576391969424,0.012446345545749075,0.03095445208800382,-0.19748392187105868,-0.15440314850897696,0.00980767404917618,0.04042164127647219,0.009769994597661036,-0.03870654072271296,-0.016775768870117114,0.005078758605717382,-0.16216466686117714,-0.13636251180554115,-0.15789718743768866,-0.011654451855267034,0.05251356646429728,-0.0025391165226673618,0.030204346733555987,-0.039179552814428587,0.02322043106707039,-0.01829612399086017,0.024898633702144235,-0.005276661095326929,-0.0017475202967258685,-0.053615203701694814,0.03513613110876701,0.05456288435924406,-0.07134590815122,-0.03197080250296058,0.06236896251638879,4.4142623445431184e-08,-0.0005617850501830057,0.006391908953145231,-0.02861043301712035,-0.08157694590614384,-0.13197135821089678,-0.0670191754086728,-0.07578621018522524,-0.004069320827172707,-0.09014999726646877,0.002512379095796158,-0.011310915634243801,-0.026104320925655955,0.009128416897907887
1,-0.06785849173570635,-0.1343520894968404,0.030891641284485627,0.020470507137750775,0.09681372565485954,,,0.028782138500958926,0.0034613657273001586,0.01718223737432356,-0.06904361524878855,-0.034406405793601436,-0.01251334881695032,,-0.2027934097545847,,-0.013457378631693606,,-0.02557304368973301,0.02159300546072418,-0.059932323821076244,0.05228586105419053,-0.0676468236480034,0.023325480833614354,0.03482466219262209,-0.025377641493358638,-0.03951349871819371,0.028756446770204447,0.036089754490800985,-0.06230441911862972,-0.07391894658876308,0.07284962128642614,-0.004971372023968579,0.015293459581903313,-0.04509212210151248,-0.012892931507332783,-0.10269346859729267,-0.13020951065413977,-0.05977828224579185,,-0.00942029142938905,,0.0417368394616372,-0.01313661474053529,-0.09054695941195923,-0.011645935510057215
2,-0.09622164482657025,-0.14278626243584547,-0.00277070397627055,0.014493204199715441,,,,0.022655916317047692,-0.03345145406811678,-0.013776774740531295,-0.06863455317443878,-0.07335156099366302,-0.00263572553756497,,,,-0.04042173914705316,,-0.021747691332609564,0.04073631310585202,-0.07103267534974969,-0.018519484100999795,-0.06021008895362773,0.029514184811507693,0.2195340344021795,-0.04070495278504893,-0.051775983527077796,0.013408198366538726,0.04483056918129846,-0.07234396552564792,-0.06688791566023689,0.08038683531220292,0.04104808825934314,0.0387946767673637,-0.002797651110465482,-0.033362620114549324,-0.08375785881558728,-0.12434447978319896,-0.07328658634028812,,-0.015305273000352004,,0.056524522103185926,0.001955434148995905,,-0.0023942465659270162
3,-0.24867808066147634,-0.12694309335799647,-0.032828905646002715,0.008613759090413502,,,,0.01459640945040755,-0.0225843510032413,-0.020868558628943212,-0.058722883592984054,0.08535057552736836,-0.007181410403579891,,,,-0.07650953307345909,,0.015063793544744575,0.04937227847519865,-0.04817282310562529,-0.04733816184019313,-0.04121460082663764,0.09676582043659243,,-0.04254362415624624,-0.05961600412256729,0.04779941832085233,-0.01615416866396091,-0.07253078675454572,0.055340579831270054,0.11489496343620176,0.003431601427613673,0.06232603684225446,-0.036056349920820185,-0.03867942340086866,-0.08296017440956271,-0.1181028354993302,-0.07906009262621588,,-0.11745742152948413,,,0.00023263788971128463,,0.005350812196346255
4,,-0.12148400118988756,-0.049768180288826125,0.03236926883585544,,,,-0.029536442788786615,0.0004406467157673788,-0.0394926725483038,-0.04552082018467596,0.0015605783908315685,-0.021111391537406488,,,,-0.02961903271682309,,-0.02234579135550352,0.05815561981712081,-0.04869532041216523,-0.0008137808598563945,-0.0284105596374572,,,-0.03222144260796944,-0.054579183082921034,0.07991473236432833,-0.042540790177469145,-0.09826995007780015,0.017591053743884588,0.09008997744624048,-0.009272659530055072,0.05120427838968922,-0.05347566435146278,-0.010793100864634753,-0.0812825380130755,-0.12954153577626804,,,,,,-0.0007285442122194619,,0.008055147681800046
5,,-0.1042276634256375,0.009909517645232402,0.0044087064461805145,,,,0.01220150537890366,0.02466238826137057,-0.03860172036971732,-0.045802655551375526,0.00151601547608482,-0.017508738122555823,,,,0.01725943200062474,,-0.030055891886962227,0.08415516271644408,-0.04917026698960436,-0.061408745737135506,-0.05294234183160068,,,-0.028666979322024444,-0.02541775204114638,,-0.05916535904388753,,0.0009122169737041386,0.07897936890160495,-0.02850576724482967,0.04508938940314877,-0.028857754310835704,0.014970831385736127,-0.08266997421839073,-0.13215118986313568,,,,,,0.009639112317954779,,0.017416037602413392
6,,-0.310595571017933,-0.09081994419239248,0.02011035288868556,,,,0.023149061424847878,0.006695058345137284,-0.024486814546655467,-0.04614519371897918,-0.0025120684682268246,-0.03628377335352273,,,,0.006432633068548244,,0.05335902191802788,0.116430431415395,-0.0764166116865013,-0.06271746009120571,-0.04694705282096773,,,-0.08783542052779536,-0.032744932368117596,,-0.028648520131914323,,0.03432303045153884,0.06696774682631745,-0.07560741960757078,0.03902789737682155,-0.013970535508113224,0.0024436628239986047,-0.08197121409882901,-0.119118026610319,,,,,,0.020853388379862503,,0.01304708807676258
7,,,-0.06538667061190151,0.04216103929307046,,,,0.03898440664125272,-0.10740537407381967,-0.0723290203526199,-0.04598705965583383,0.04343640009231442,-0.03347812512680104,,,,-0.0020993719915542997,,,,-0.06614516881655874,-0.0939556129319723,-0.024010267477869496,,,,0.005088253202749471,,-0.022707293956611863,,0.051486822525522946,0.01681394748410525,-0.05430581879429208,0.07402101193715416,-0.03987550176777299,-0.00608417037505099,-0.09934529733830388,-0.11943159304487883,,,,,,0.0345229604887034,,0.01774551732642604
8,,,-0.020243435553133016,0.03696388785832149,,,,0.11965257934827925,-0.061894911464931646,-0.034323966013101614,-0.04873067281233401,0.1955293474723223,-0.04911245873791503,,,,0.07174828646407105,,,,0.006656027184653801,-0.12269588704542556,-0.04338492029419905,,,,-0.026784361614059393,,-0.0021761534449251663,,0.06199825755558597,0.0006306829246954804,-0.08473124318276659,0.14050760951556662,-0.03475443411997392,-0.042383636617164766,-0.1164872885493371,-0.10314076178455978,,,,,,0.22038365799608495,,0.015718238111116722
9,,,-0.006316373822318755,0.012369956087370786,,,,,-0.06317720295130558,-0.036232222283869575,-0.10863399236621218,,-0.05625069048492226,,,,0.021238523010273846,,,,-0.013664618752832591,,-0.018445774733083342,,,,0.005489543713930789,,-0.02062212184559098,,0.039024352862368605,0.00276087006582304,,,-0.05195370791645737,-0.025567109982961134,,-0.12199091077622481,,,,,,,,-0.00809033406817361
