,2017-01-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-08-01,2017-09-01,2017-11-01,2018-01-01,2018-02-01,2018-04-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2019-03-01,2019-04-01,2019-06-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-07-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-04-01,2023-05-01
0,-0.01525911704528582,-0.017068857834738216,-0.025516855499887026,-0.05098017543804981,-0.033224938272303994,-0.03863483423958525,0.023778945142996832,0.04995823840993241,0.040770315902310506,-0.14084104702285094,0.03827796260542349,-0.043205444452177666,-0.04878471047264599,-0.027621528762503234,0.033632835203741385,-0.08169864519180792,-0.06480007600951632,-0.0956485764461632,-0.020427654519634908,-0.05056465135253041,0.01966143373188578,-0.0004193995336458922,0.03270901368903545,-0.016003537936001955,-0.04572988589930789,0.05453991341504816,-0.02409967502306254,-0.007691918750756255,-0.10456661485877472,-0.11828366111853805,-0.0029490220055274907,0.007614779158728213,0.06879178324463942,0.04941814517702614,-0.03555294035333456,-0.0637409699795124,0.20171726634992382,-0.041666130592465045,0.009764900162108514,-0.005486246863991795,-0.07964971113998631,-0.12721621945376105,-0.012295920801788984,-0.018471041732104343,0.06900704910139455,-0.0016913875023334413,-0.06019003228330444,-0.0700605794233593,0.031623445949130025,0.06562828182653813,-0.2117740866366571,-0.07794342677382404,0.02110524060804697,0.056556504017105436,0.021420828447966223,0.0047065191198205625,-0.00864050275301409,-0.01291350163296534,0.010908940973783032
1,-0.013551769412083692,-0.028063243224611067,0.017573695693955393,-0.002910028758527,-0.020036647805463215,-0.039882028111160706,0.0036137982701998084,0.03794196141650863,-0.01214171320033719,,0.023466098562795024,-0.005204775848716592,0.05756522580367873,-0.012402014641437975,0.07657104120314262,-0.10915592999484347,-0.1144550128991434,-0.10166986218267837,-0.03337876316037591,,0.013050549154932534,-0.03242012992163046,0.03561438953828977,0.03450768603792809,-0.04499354334152235,0.022874311120572255,-0.009421727232280963,-0.006595270840353495,,-0.16290229141385337,0.024648770179864,0.04474801889401436,0.22886619210720616,0.13581177807493994,-0.020723079329345362,-0.02913277980443585,,-0.1143928075900762,-0.052844814652364125,0.0011331183090526054,-0.05443549205384457,,-0.02342200056310162,-0.08297197819853075,0.031376426307476724,-0.05028525688631813,-0.03283419373002383,0.011086674378989692,0.017566937443118213,0.06178749516504478,,-0.07515384666003644,-0.012878067383771619,,0.05472316668996302,0.008122038032362555,-0.02347884548498813,0.0005099546228930496,0.11214560077743574
2,-0.0343605216945293,-0.006799600059363975,-0.008086660601556162,0.037014658513087356,-0.05723961509763997,-0.041454108992750704,0.01172764137498028,0.018544555856748968,-0.0024922393836048773,,0.021695206556042068,0.1569280544126499,-0.027448375278080972,-0.04095560190031833,0.045109964301570216,,,-0.06521757570269315,-0.05054575502281322,,0.014816590554425302,-0.013964170640000995,0.01461512808994414,0.01360440698305565,-0.04136062017781146,0.01855260543768167,-0.02766008665507802,-0.014202545770102382,,,0.02561503493723183,0.05571436238938543,,0.1379699455091261,-0.016604182161215286,-0.05534236852491814,,0.00564542398952117,-0.07185715266854142,0.013970328544246513,-0.0145421973831803,,-0.01352644695008065,,0.018083502671479845,-0.043187754077385065,-0.06456235776695385,-0.022927764721538013,-0.02837649488576499,0.03826167020128546,,-0.12178901128166741,-0.008513460281312835,,,0.022932156447250218,-0.028704980360853005,0.012659224453245077,
3,,-0.006162276639763098,-0.012718593747926388,-0.014011088225432206,-0.054372883843199826,-0.028306590613758953,-0.035987173496740965,0.05269738675728064,-0.03198977629323818,,0.006713756992432929,,0.014544226248441872,-0.02719093784241955,0.04483585129574186,,,-0.09580311226963212,,,0.008553186919085465,0.0016348047154420842,0.003285468296297833,0.01892666827030909,-0.02667970771706292,0.01589155610979054,0.0028381313216915283,0.09270643787529309,,,0.07869243965603101,,,0.12130846328664902,-0.0378533845305038,-0.07660681244164813,,0.06269917046161133,-0.09486046691213623,-0.0416212052704914,-0.020618584909915194,,-0.042921565237227455,,0.019132433461045206,-0.058409553951891624,-0.07156270203960946,-0.010051579831857005,-0.01175069400134654,0.0942473451217285,,,0.006419891602130523,,,0.02700835140358948,,0.00839041677847785,
4,,-0.00854122193969209,-0.04606025042078832,0.006881119979138622,-0.03525690380973767,-0.04967228017987435,-0.10293486345299918,-0.001994987161693995,0.013535503008469174,,0.019702304180402974,,0.07380730131666136,0.01773463528899999,0.014569589792087223,,,-0.11508937744636971,,,-0.004043017074778055,-0.009308133762424342,0.006076713644432963,0.007064293936208665,-0.04424297987719268,-0.005073464723292176,-0.00016885183961867778,,,,,,,0.15085484908799351,-0.06745264451654198,-0.09377338931242685,,-0.0014931649470044661,-0.10932499102564641,-0.07568363530229139,0.005702594536449723,,-0.043836923561967556,,0.04061386313137483,-0.057985375790706506,-0.08051580920464874,-0.0004842185354589912,0.007136734145243517,,,,-0.010179068131944913,,,0.02962307997859348,,0.002579588544479927,
5,,-0.0028316567096169365,,-0.005166072257552307,-0.054264804161216595,-0.05102882353099547,,0.04893118785072925,0.015913085594472687,,0.017385726306499594,,0.2234880015596774,0.04090595236930161,0.04481268871215627,,,-0.134763165856004,,,-0.0069577411004675405,-0.006718581903705001,-0.0069420235328784274,-0.00583634476185102,-0.04653740903400212,0.030849467784746842,0.01836421129571042,,,,,,,0.24603779589706498,-0.10750521143116387,-0.09488404455989263,,-0.0005963344898400891,-0.06361182364395646,-0.06648818134839951,-0.005523604272114069,,0.03716271283222161,,0.03532728269108221,-0.03377044244069882,-0.08095998157520579,0.016743112659600268,-0.012295665149738122,,,,-0.019692453873130678,,,,,0.004169553440616536,
6,,-0.012489842683361285,,-0.0038052154345299682,-0.09527868128238692,-0.03444987722964732,,0.04067046535104657,-0.01026797386627254,,0.03472605993394651,,,0.047124732493195154,0.008578874599338704,,,,,,-0.013440165779517121,-0.021660987867212822,-0.03301369522491393,-0.014763953370632299,-0.08446898756090089,0.01439666646558102,0.026822566492832656,,,,,,,0.29938544492034325,-0.18598315766801043,-0.007189545990939905,,-0.09767500612994606,-0.04236073459830214,-0.05976587112465648,-0.044196646633736014,,0.031259577960902174,,0.00041052916884254387,-0.03802546049922029,-0.15779754864525852,0.001052578729220155,-0.030260753678280627,,,,-0.010159796303424118,,,,,0.002611006799494664,
7,,-0.02833585222623758,,0.020604308570979585,,-0.03943129748619634,,0.07425291942565515,-0.011377253890089811,,0.03307021491633266,,,0.09426723897313938,0.022437834409276824,,,,,,-0.03364595515288615,-0.027283861528087816,-0.02531343535362296,-0.014618648690413849,,0.012415240947605488,-0.01352696169750367,,,,,,,0.2883937331097819,,0.08347976977027827,,-0.06529981977818,-0.08680012357610689,-0.08750116775799643,-0.06905640972792493,,-0.020978341281455037,,-0.006677634714016278,-0.09096333283943414,,0.03440205794882978,-0.0299206516843622,,,,-0.02100232203817698,,,,,0.10814198068336789,
8,,-0.025075006021426427,,0.00437618777583601,,-0.005943404174282296,,0.04096661403401791,-0.028965323689779554,,0.031432665225036516,,,0.12206509119177955,-0.035878420315244686,,,,,,-0.023351616602620084,-0.03107606284940978,-0.030078433271847005,-0.03055199858059421,,0.03247807188721663,0.016044582124445705,,,,,,,0.34921161084524854,,0.07599832784655014,,-0.08477852220250437,-0.11670517710609873,-0.08958906664235755,-0.06394444394704935,,-0.014182087115910402,,-0.029247098725298404,,,-0.001570359176086944,0.032676802349966616,,,,-0.028768092798546085,,,,,,
9,,-0.01648086336512189,,0.005826772322394896,,0.015407303010270823,,0.07784588853121521,-0.06762218433662226,,0.029932038665145377,,,,-0.025868245908377663,,,,,,-0.01927092358777116,-0.007201417121428522,-0.019331401153220518,-0.038611240750555886,,0.051846603332974084,-0.015505383556376318,,,,,,,,,0.027746423793137964,,-0.015565984037121616,-0.06766355593601414,-0.08072407317703689,-0.07233136464775725,,-0.03605519773199184,,1.7084312077475516e-05,,,0.07862089913081483,0.025375009603603838,,,,-0.03459060785444623,,,,,,
