,2012-11-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-02-01,2014-04-01,2014-06-01,2014-07-01,2014-09-01,2014-10-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01
0,0.05374181539573464,0.033278910387668725,0.0171798164982242,0.01734993894259751,-0.03597830991679141,0.013348875799489845,-0.01116743203355186,0.005042930725904338,-0.001839493937916603,0.0887566365286303,0.001166384398021636,0.07266204636579882,0.01362632380592621,0.03219349601143939,0.11387737786652963,-0.06038314417678725,-0.029990248439115685,-0.15186219413507107,-0.029713386891553173,0.02438559065401069,0.09017967632678614,-0.12435180332388907,-0.010628465124765007,-0.0033422609372431022,2.382815397261595e-05,0.1067410518417038,0.16026135091124427,0.056092499027866616,0.1959756838818012,-0.015149613129848305,-0.05269911557546747,0.0024971143332818135,0.10896777862251916,0.0007528463783678663,-0.03263531402947678,-0.005133194331671698,0.10485377552462194
1,0.05712764325526343,0.019464724333061012,0.00915203894921457,-0.005817438255194318,-0.014006499519081173,0.03550311321267707,-0.009058030934617323,0.007043743625460452,0.00803628720711791,,-0.027411232085572168,,-0.013014508239999723,0.04968919638525815,0.22300191105549416,-0.06365561860590407,-0.030897593674126256,-0.2706541336700914,0.009032757223178256,-0.0008868318512254003,,-0.09902209675820561,-0.010551219483587726,-0.003469243311707837,0.00012872026700971873,,0.10737368239493383,0.11171625918774808,0.21502452250634452,0.015113583257937213,-0.1527526312441041,-0.06647995886620361,0.10163703386457934,-0.0039916692063688974,0.002749699722268073,0.031359032181280444,
2,0.05131305026284183,0.0488551992594779,-0.039742795840628675,0.013244447776744162,-0.01089294880414271,0.02200444796838641,-0.024603489019987435,0.006151289664149129,-0.014231478052998292,,-0.01429880436137676,,0.0009616251402575493,0.07889263391370704,0.15379781138853232,0.005791862375637891,0.0042274116461444855,,-0.003913509507813162,0.01455024031463048,,-0.33532311695286676,-0.011467516383714127,-0.0033422609372431022,0.00012872026700971873,,0.0929672946447524,0.12219414234202075,0.2479116934079202,0.009322208727119863,,-0.015231690255918306,0.09043888722140547,-0.033877573996317356,0.019574334262541904,0.05095019200630424,
3,0.08098822320031551,0.05165806223013214,-0.044936491548927426,-0.0012372913685059217,-0.040255505516045176,0.014392727887957535,-0.014789110546038375,0.0004994668791832302,0.0001166802234411346,,-0.004814427934402898,,0.01166565620572202,0.054431118844937565,0.07882070497874949,0.05427645790502389,-0.022941756064942087,,0.00998700517390233,0.013744922295177542,,-0.3059346243377741,-0.011379162038555712,-0.003485807418944331,0.00029431699519699706,,-0.015513035953337972,0.18863048355290157,,0.01335947006736804,,-0.029550932249909345,0.11451399565385012,-0.01610233889351581,0.0292018263546841,0.048339095155685685,
4,,0.06350649220036408,,0.019077026544841003,-0.00485035539445966,0.021052809656206817,-0.017414684819322734,0.0014157597805450894,-0.01010622912071335,,-0.04050234468592184,,-0.006031234921987982,0.058149670075138715,0.08167800990877083,0.05094066594165758,0.0012500258171628253,,-0.001399880488565819,0.012099079942045288,,-0.191055868107175,-0.010920949116111078,-0.0036238523168863335,0.0002556802113180545,,0.0005872321672208969,,,-0.06782871389040368,,-0.017361472504827113,0.10824893858270279,-0.032182392619486244,0.031692481071283585,0.06251156402904279,
5,,0.04840477589249503,,0.02438346388286572,-0.03429824785844726,0.02062160991215911,-0.021056679731722316,0.0035438100628450986,-0.013628246832247615,,-0.05077716391139053,,-0.002313621355133577,0.026563866772981726,0.1520808341072062,0.052179997480199525,0.0424567698895153,,-0.026700990688125315,0.08370406519964946,,-0.2558753213079319,-0.010628465124765007,-0.003712211053413794,-7.555347155108194e-05,,0.021275762092246353,,,-0.03624354961434628,,-0.01159115498721175,0.16899639642825814,-0.011689962155759404,0.03322469560701552,0.03386840396260049,
6,,0.03143632016021325,,0.006955767181894723,-0.01288477965522139,-0.011964255651368938,-0.042007965331055774,0.013923981495525983,-0.023510881116570848,,-0.01270265561025874,,-0.005126717890196364,0.08444999284717625,0.11590056312049768,0.07795457560744978,0.1528629433042945,,-0.012574819602884146,0.08379646723815859,,-0.2980604830687108,-0.01099822332367495,-0.003574153958302295,0.018339138024091373,,-0.10539593881148024,,,-0.05358927273437919,,0.07010666840501167,,0.016508013454234305,0.03067373353216568,0.08385724236823955,
7,,-0.0013579184732250837,,-0.007192666818977678,-0.012718330959258894,-0.01607943145819213,,0.007162249375355256,-0.0004962475563303759,,-0.018136966691522094,,0.3372737079386132,0.14108393346442227,0.04442234260793043,0.05668663099029869,,,-0.011537624413894998,0.056201471434842665,,-0.3576059963453764,-0.011213518679371148,-0.003828193744507713,,,-0.06440163498412854,,,-0.03606339296469496,,0.04706282504629511,,0.02395701340320827,0.018872927685446073,,
8,,0.02056168684709836,,0.01129922662413918,0.008235842768249624,0.0037594833842357067,,0.01567708302152082,-0.02743068940344373,,-0.003468456782642848,,,0.24754252336683535,0.0504010413994358,0.07398437921624312,,,-0.031508972129771495,0.040707906210627254,,,-0.01152826452470146,-0.003358822941245565,,,-0.12939431075262808,,,-0.023599180987373458,,0.010175604471308275,,0.027500725518698033,0.07358349429224625,,
9,,0.021596217748855784,,0.04241563837716944,0.01784386192274212,0.0025707702746673444,,0.00206302053919849,,,-0.013883024745386718,,,,-0.058241620205851774,0.008841302469305035,,,-0.05355159383613378,0.05831976131364547,,,-0.011235602875369288,-0.003535501386935147,,,-0.06797931255115275,,,-0.04986538278750374,,0.051021303194714984,,0.026061849528763392,,,
10,,0.017933466635566164,,0.019481519667846392,0.027753185689822546,-0.012116385963447884,,-0.011526872110696362,,,-0.03626292536666664,,,,-0.0158022758378209,0.025201898193272676,,,-0.04706373064063479,0.05454379718060687,,,-0.011290815499197748,-0.003115941035857661,,,-0.1861326336599327,,,-0.03230630099608356,,0.05630645563739367,,0.0324471322646695,,,
11,,0.04008829820759341,,0.03728447952565417,0.029011744353834468,0.019360987487754833,,-0.0007512210581260836,,,-0.042632191736163394,,,,-0.2773590389494345,0.0009296683316279974,,,-0.05395356618785302,0.036719876177371935,,,-0.01142886039713975,-0.002812421587588654,,,-0.27450121696201935,,,-0.043477300926094475,,0.07198603823358762,,0.060983756088759555,,,
12,,0.012766073268106748,,0.026572093047852796,-0.010927568335366677,0.005853679959144542,,0.0007346108391482753,,,-0.035113692000406926,,,,-0.11571397122385108,0.05833298852721258,,,-0.03681832705255689,0.03826329280276397,,,-0.011351552906557316,-0.002657937976337399,,,-0.13717085672267348,,,-0.07066981585781229,,0.03078010985702251,,0.0922276176481251,,,
13,,0.0014567093375779105,,-0.013323047534774313,-0.02544723561038187,-0.009174759796598986,,-0.024106285587484955,,,-0.06577810950052432,,,,-0.03415966007504778,0.03680773397893855,,,-0.01334607622277334,0.07966178957389958,,,-0.011870732173141718,-0.002713107955055749,,,-0.0901680297632379,,,-0.1526894204128011,,0.03661134268206412,,,,,
14,,-0.0022468823082733014,,0.019210437831212346,-0.03651471677855134,0.0008835303396427241,,0.008295845753735875,,,,,,,-0.11029853384075494,0.03858286919306986,,,0.051587292631030957,0.06860217568030835,,,-0.012279637473057825,-0.0031766559819639273,,,-0.013914468500088262,,,,,0.09160011858283956,,,,,
15,,-0.0002149595557896511,,-0.003471974723691984,-0.05141927333147556,-0.016508048685510035,,0.0031614649613184165,,,,,,,-0.08024086950660703,0.03333947388090053,,,0.030130906851785377,0.06295319359125306,,,-0.011848633946523801,-0.003077306171199057,,,-0.05495001224742069,,,,,0.11769024792405236,,,,,
16,,0.01862179666067809,,-0.02844715383628893,,-0.01234025962811025,,0.0017020897726381934,,,,,,,-0.10135339645441377,0.08221168310588434,,,0.0035619149343525947,0.10833229353762364,,,-0.011705007375361287,-0.00320425490340015,,,-0.08680784115145146,,,,,0.08837800277803332,,,,,
17,,-0.0021982282655834684,,-0.048240200962544444,,-0.019611795702642265,,0.007686173833490018,,,,,,,-0.14393577959074122,0.056776133621262215,,,0.012568170952022617,,,,-0.01154483284000829,-0.003088344551647859,,,-0.015221953732472038,,,,,0.08079865881930404,,,,,
18,,-0.017341941072350542,,,,-0.024060111939910755,,0.015221775951791194,,,,,,,0.10587552599520578,0.04632007816000616,,,0.020976182937971488,,,,-0.011594539433045448,-0.003408510599117731,,,0.02138388321068163,,,,,0.0973598117214779,,,,,
19,,-0.03218013223650118,,,,-0.03828106314034152,,-0.006561288605942184,,,,,,,-0.014063173031832576,0.03378426347086538,,,0.014518989384851133,,,,-0.01122456071640654,-0.0035078933220653585,,,0.057904452017530694,,,,,0.11417547933094585,,,,,
20,,-0.0040015509876611954,,,,,,0.006529608186028324,,,,,,,-0.14665061345458952,0.06825777692196544,,,0.08926395011838512,,,,-0.011721578619281914,-0.0032539348815510127,,,-0.016251473718419618,,,,,0.1279854658301306,,,,,
21,,-0.014471646997742837,,,,,,-0.007026762655859331,,,,,,,-0.14593032111466897,0.08308592557863337,,,0.08972728387802625,,,,-0.01114726901749652,-0.003320178691919251,,,0.0619244685370246,,,,,,,,,,
22,,-0.06986298225701182,,,,,,-0.008174424915065037,,,,,,,-0.13773284956944565,0.0656769126043053,,,0.05678248575322703,,,,-0.011274251391961254,-0.0033974686840079205,,,0.04435089634621914,,,,,,,,,,
