,2021-02-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-11-01,2022-06-01,2022-09-01,2023-01-01,2023-02-01
0,0.039035338851073575,-0.017000057717127426,-0.014124448192732508,-0.013080336568741524,0.012671079420112141,0.015221799768024846,0.006995562661655352,-0.01678855768362464,-0.010486249286678517,0.005197273013356707
1,0.038387212072656496,-0.00754851353996111,-0.009932117737995627,-0.011798919307529188,0.00537865409267968,0.006017774037142765,0.00034471469102115293,-0.022619890781485408,-0.010809052870951796,-0.0006148103288816653
2,0.04291013800185617,-0.010119638976091805,-0.015010087242067316,-0.008376999648976646,0.012380426269271494,0.01026444817311667,0.0095407721755576,,0.006457859131058785,0.0012199905909247022
3,0.04724722288491767,-0.01734343520646342,-0.007835701623870817,-0.0021000193450160243,0.0031365480573724014,0.014206004538095396,0.0066176150975461034,,0.018353221699400346,0.007332048863768481
4,0.055850863704566045,-0.015957478365784095,0.0006734043327671912,0.003353326431634329,-0.0143004178734909,0.025990219856154795,0.00481765765338471,,,0.009671084136408048
5,,-0.012366033743458571,0.004565319949724422,0.019926001242607017,-0.013742501545561225,,0.01379632021892041,,,0.01779336295312106
6,,-0.00789133493131633,-0.011107345160547233,0.014974763109498967,-0.01497931789497553,,,,,0.012775878295606669
7,,-0.011887121617602858,-0.013920607423026699,0.0036991098054226512,-0.017466542981511957,,,,,0.014727915226534272
8,,0.0010965474456834379,-0.009648964518695013,-0.024493951143269133,-0.008500284404233005,,,,,0.017447812007332475
9,,0.003110722460997639,-0.0025750708218705842,,0.0025762187392708302,,,,,0.018397335814403837
10,,0.0031293752869769875,-0.01726735417893388,,-0.0011868677413866546,,,,,0.020929689990867306
11,,-0.00568972949209301,0.0010856309612583548,,-0.012485291701834988,,,,,
12,,-0.01298981675464006,-0.028405666488482417,,0.008802314449346316,,,,,
13,,-0.004361717628157624,,,-0.005435237141568239,,,,,
14,,-0.013044699058491815,,,-0.0071065012905187075,,,,,
15,,-0.015283376730409692,,,-0.006949206120748785,,,,,
16,,-0.020879604397263662,,,-0.0030198740949056724,,,,,
17,,-0.022198811276456842,,,-0.009563726971469233,,,,,
18,,-0.01482586945259401,,,-0.014232776161575256,,,,,
19,,-0.007986357461105209,,,-0.015995701492568237,,,,,
20,,-0.012844208025828419,,,-0.010298319061337713,,,,,
21,,-0.02107851019821405,,,-0.010899788129420607,,,,,
22,,-0.03095000195086728,,,-0.008509657222315337,,,,,
