,2005-03-01,2005-09-01,2006-02-01,2006-06-01,2006-09-01,2006-11-01,2007-03-01,2007-05-01,2008-02-01,2009-03-01,2009-04-01,2010-01-01,2010-12-01,2011-03-01,2011-09-01,2011-10-01,2012-08-01,2012-12-01,2013-02-01,2013-04-01,2013-07-01,2013-10-01,2013-11-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2015-01-01,2015-04-01,2015-06-01,2015-07-01,2015-09-01,2015-12-01,2016-01-01,2016-05-01
0,0.05053932947250761,0.0004999955043345494,0.031051154318180174,-0.034813225331368436,-0.001514060875746459,-0.016305228988910625,-0.04352867688597306,0.003475947694120629,0.03923644574545859,-0.021110490210160204,0.03820860318996644,-0.013180174281439694,-0.005481005951353701,-0.021305952697956876,0.04559251440940404,0.06773581909928339,0.17186375287632805,-0.01614185660880496,-0.06740300630391127,-0.06473045744266193,0.04634516918724163,0.018958022035773237,0.014843482991851564,-0.019992591767363344,-0.02987324797442259,-0.017362675727323307,-0.010175146835769588,0.03927254464880825,-0.005220909320120981,0.04466664920564778,-0.10026195369198465,-0.03161336865095876,0.015251903672027112,0.04875880396747112,0.009646087553907945,-0.03839292822929341
1,0.09779551529667385,-0.03029395967068549,0.024701484950315322,-0.03906025119590595,0.017347544527225978,-0.034547774590173774,-0.07137423718231295,0.02468966422692409,0.11577969193682724,-0.07139443192197215,0.041762468503439454,-0.001108014794697354,-0.00508397526321458,-0.08973888075585146,0.017543154021370633,,,-0.020113598545510758,,-0.059366870472777666,0.014055346306477645,0.020923605214600016,0.01777844233402237,-0.031702054903567145,-0.00958617159611741,0.017289353311571443,-0.0064726198332185625,0.025399507882853722,-0.0205173996301804,0.12099263208904354,-0.10651504227279762,-0.045405216547854454,0.03486084494230468,0.03837273090758897,0.02170055663202608,-0.08540561503436317
2,,-0.04802057759323297,0.012140691348428323,-0.03713202878551103,0.016441990006773377,-0.06664697256679031,-0.07736652600744165,0.025505740300236335,,-0.05028951705156404,0.032855707238332865,0.015422809303768936,-0.0405555242404354,,0.012638315004843914,,,-0.015624128580729035,,-0.05234311097208977,0.021213997793182227,-0.016431042586984024,0.005296886282417423,-0.049827325166623915,0.020947302555345715,0.017497991405513336,-0.005602006422503969,0.02606523195563426,0.0060694619208194744,,,-0.04883027012582675,0.03671610800010239,0.0047034980957243455,0.01932502398681568,
3,,-0.03625629053624202,0.009756504611749595,-0.02702021488399442,0.0667782423827159,-0.06333267886667093,-0.07680632640426599,0.018570421116249403,,-0.01678588442022777,0.10643458508609704,0.03492016355016192,,,0.0434231193807908,,,-0.03466753618429719,,-0.07491103234508678,0.03352233973674812,0.03354031086243303,0.005145477578476276,,-0.0050643511695520615,0.02019695651953146,-0.03934320240771605,0.05453643879877168,0.01289676710518739,,,-0.006278109331684156,0.004441952165069374,-0.0030068913740222136,0.003385556295924408,
4,,-0.06786795268608437,0.033632112828875904,-0.032374910544505475,,-0.09741222977966235,-0.05053410178569351,0.00702767419704764,,-0.02206372326772721,,0.05316372589482521,,,0.043185383940767874,,,-0.04730544188116026,,,0.011377811040603536,0.029580487133617606,-0.013243760122905845,,0.021390721627448706,0.022563128013324274,,0.05266248316357558,0.012465045302373134,,,0.029102724302915828,-0.025393522571377503,-0.024473297479445932,0.025133394561449363,
5,,,,-0.037057239197065606,,,-0.036832680180037825,0.046202115009842615,,-0.05358370107423971,,0.014554923773967943,,,0.054297021418498126,,,-0.05027601371850876,,,-0.008723416197074396,0.02269725360851549,-0.004071112708652569,,0.04029592187082631,0.0015070897893751933,,0.0677826366464287,0.006263535365324202,,,0.03301121380177241,-0.06927815620044164,-0.0470004025379569,0.023870007808916016,
6,,,,-0.027783501063091798,,,-0.05782357581806008,,,-0.012020412452371954,,0.03859832663708351,,,0.10881775148334949,,,-0.06811999253018275,,,0.01922046554160861,0.018837197247165705,-0.01010333606220759,,0.024786919712432187,0.01705242860305134,,,0.020959247019324945,,,0.09747121394851099,-0.07907373632123083,-0.04904672895502227,0.024763596077735928,
7,,,,0.005570191327622709,,,-0.026078526638167787,,,-0.056268373689293494,,0.04750926225409691,,,,,,,,,0.04202198094006482,-0.005012814810220423,0.011530498908601805,,0.003481460032799255,0.028930536775037652,,,0.013553807080899816,,,0.050107833003414814,-0.06885484801037034,-0.04292621413487385,0.02528874780849688,
8,,,,0.020777712310158236,,,-0.04886575438124052,,,-0.04281654753743558,,0.07997677027570971,,,,,,,,,0.06006126751119556,-0.026921332610005955,0.03603234585260773,,0.010633372723563461,-0.014192173994347801,,,0.013901817553260809,,,0.09063577365817999,-0.11525937049584378,-0.046895255927887014,0.02207648686427377,
9,,,,0.007711125165469568,,,-0.04265238397663729,,,-0.02004903356189791,,0.08515418014113152,,,,,,,,,0.054479574036921274,-0.03238608515746311,0.0390773847197019,,-0.010061755325085464,-0.00470319279400222,,,-0.007233471831592286,,,0.1349744986997541,,0.0016582154312030362,0.022638540009854102,
