,2002-06-01,2002-07-01,2002-08-01,2002-09-01,2002-10-01,2002-12-01,2003-02-01,2003-08-01,2003-09-01,2003-10-01,2004-01-01,2004-05-01,2004-08-01,2004-11-01,2005-01-01,2005-10-01,2005-12-01,2006-06-01,2006-08-01,2006-09-01,2006-11-01,2007-02-01,2007-05-01,2007-12-01,2008-04-01,2008-08-01,2008-11-01,2008-12-01,2009-02-01,2009-04-01,2009-06-01,2009-11-01,2010-04-01,2010-05-01,2011-03-01,2011-07-01,2011-09-01,2011-10-01,2012-01-01,2012-03-01,2012-04-01,2012-09-01,2013-01-01,2013-06-01,2013-07-01,2013-08-01,2014-01-01,2015-02-01,2015-05-01,2015-10-01,2016-03-01,2016-05-01,2016-07-01
0,-0.013283461335711899,0.004760559979963386,0.01762152314571086,-0.06988222167942193,0.029907799630423337,-0.019670498331063935,0.001170380804019211,0.02952445927575198,0.13501402809276253,0.00048136888988037363,-0.11592485732658897,0.06444419673401747,0.009976769018330112,0.04581675298664112,0.02325718465118043,0.05336700352253687,0.027336218245254784,-0.011540135773481452,-0.05376824792890611,0.03532830040311152,-0.020924237370198773,-0.02032139536971833,0.022852969008923196,-0.084509960351284,-0.030956241582961397,0.09087027538910553,0.03918316673616007,0.2477269564072787,-0.03152811773521269,0.07870336580045567,0.012622351327968406,0.003766504709106222,-0.03438576206326127,0.040614643091410496,0.020494953587054,0.018109417251731763,0.07085797117058057,-0.034252952972310347,-0.041698542372732295,0.11441527301339383,-0.030813832394542384,0.06251766952225912,-0.009054292271688524,-0.03235715224641833,-0.028260304523621604,0.01376886893127921,0.0041783174816047985,0.007551790566816541,-0.006558262605085297,0.017895322881127607,0.01434388897971206,-0.036736245061958606,0.0022883043830733973
1,-0.01195302239881435,-0.014517319436946785,0.01769814269139447,,0.07635549774817862,-0.00052559494343829,0.03097000529917948,0.029903740425804237,,-0.04146461184490602,,0.03609813387249616,0.04136814821579393,0.06703740979287875,0.003344987219163098,0.04033599286232348,,-0.029737306437767064,,0.04682055677090613,0.015321721804410826,-0.007387347005671785,0.05415048439034864,-0.07449006440508876,-0.013887549668684773,0.11471822903307416,0.049028833459254684,,-0.13484852729055152,,-0.05577023801021319,0.018465279926501488,-0.06945267187226101,0.040949960855522605,0.021982391324746775,0.023648427065469324,0.01516133744221726,-0.03809336999154578,-0.02717384869618744,,-0.037503741390984224,0.0489890724163784,-0.03922658939074086,-0.06392944849169901,-0.018038105366318113,0.03692328749838186,-0.0010787498364026593,0.015771468041354764,0.007070222180464825,0.034719674239315435,0.026315166121614997,-0.01973698634047283,-0.006942430271171224
2,0.006240167909167593,-0.09369801205133976,-0.037697005619222956,,0.10591861835415628,0.024454793168530387,0.008270489219807886,-0.01970931068546733,,-0.06357711516929765,,0.14518701240202825,0.014656703408224336,0.0714807595269642,-0.009726459085668271,0.04762869026098815,,-0.019757914666178156,,,-0.04724211217471619,-0.0038170036774047844,0.11464123683229488,-0.08218371436772642,0.01887909573780222,0.022590750378534086,0.05852056098832936,,-0.029307895432249875,,-0.03257092355752711,0.03179645394798625,,0.021118124127437632,0.03554565375491903,0.02184708843344807,0.10754207101262736,-0.08544543057800791,-0.04386313535137676,,-0.035554312530816645,0.03516821425659655,-0.048178274057701476,-0.07249354094380855,-0.023098450146956218,-0.0072184167773400865,-0.027900418161569407,0.026238307179798692,-0.03346695534679989,0.03907886884874445,0.04714693207213094,0.026164831775090214,0.007302032352243609
3,0.021542015258864566,,0.0031441505971918637,,0.16798647735040007,0.04907392378943737,-0.021662681732101063,-0.00039025208216081353,,-0.10042559556393593,,,-0.009736993917945913,0.06709947116966464,-0.0003367137681964394,0.06357150324805239,,-0.03781134515723794,,,,-0.05509500997984773,,-0.07198596790997946,0.02657107738582143,0.01801683338381599,0.08573046157358066,,0.0030447357435812172,,-0.028497599609194957,0.006722219892663084,,0.021630155294050546,0.014418929740339426,0.026190582021194064,0.04750668410000358,,-0.028940180947538252,,-0.06242367196343368,0.05683963105533252,,,-0.0228385801145925,0.0034044687265711304,-0.021278531637636933,0.019518866929699508,,0.021761565652363757,,0.0051131842668179495,0.00968115181132681
4,0.030101994862021808,,0.017217211736104465,,,,-0.10927233316804663,-0.00039025208216081353,,,,,0.014608672558003022,0.03204959500480409,0.02967465584353013,0.06523499857913673,,-0.02724237840387822,,,,-0.04530944440057372,,-0.08463945123189998,0.03592580593895267,-0.028389883151030304,0.032218920926923134,,-0.06564879081542552,,-0.040601154407163165,-0.004454455199874197,,-0.03331606938349596,0.041322850175741,-0.02338124091876148,0.006871068010553927,,0.011466180467794018,,,0.09926647857847892,,,-0.01498456734563236,0.007079989565309364,0.004478910394399849,0.00047227666293170323,,-0.07170841355837787,,0.04589060578808346,0.025608240235811014
5,-0.004275714707430489,,0.026417615592071897,,,,,-0.03953082934407526,,,,,0.02014644695640766,-0.015794704211429922,0.014722735008046994,0.07193456499883899,,-0.018393216760614894,,,,-0.06798111110899718,,-0.12605814989896613,0.04736516155478787,-0.030649518137598086,0.08705302623121558,,-0.07588011249521065,,-0.05109929187005502,0.002232180643380044,,-0.03387212690070296,,-0.07570103196761568,0.004128368315134523,,0.023060112491522844,,,0.07992886528517129,,,-0.04795792837977997,-0.010898843870121355,0.017299975867899553,0.01806010318949469,,,,,0.02956111702517719
6,0.0222184628731934,,0.029682698677038877,,,,,-0.019036993465091356,,,,,0.03466478256538719,-0.06492629388185267,0.0026311685444262434,0.04823848711405998,,-0.007059390474954519,,,,,,-0.05987807743915319,0.08240193692174413,-0.032703728683756594,0.11737295832558481,,-0.06564167901862383,,-0.05392195690696955,0.006033837957571286,,-0.028610799744262394,,,0.011433812912716945,,0.05632440610747658,,,0.07501320069835415,,,-0.01756140244435045,-0.023321128305601346,0.007551734733447502,0.01535271581273423,,,,,0.003960203765292519
7,-0.004958843742013164,,0.05056485582436809,,,,,-0.13778578400480335,,,,,0.02158747938288741,-0.056569013422978376,0.034649765966001,0.07162172009255907,,-0.005673995771069862,,,,,,-0.08672375887922446,,-0.14352429643280828,0.2074471927081848,,-0.03604816894414298,,-0.06934276656613658,-0.004226056816485357,,-0.08279526637116774,,,0.14544734562115025,,0.04723616510168771,,,0.10323918693471534,,,-0.017647132564212686,-0.08704820573451183,-0.011265121776627085,-0.046197764239114925,,,,,-0.017690211290899288
8,0.0028507642622904728,,0.053555249916513725,,,,,,,,,,0.04413188216041708,-0.034166546331444225,0.046848853857190065,0.07041719220140896,,-0.018198633487843896,,,,,,-0.10252123763047116,,-0.15849620304422096,,,-0.06095135816580788,,-0.07423087991595345,-0.01659819966521381,,,,,0.12499796774726768,,0.025491997224955654,,,0.11464518764827525,,,-0.013853472553810864,,-0.013292063198307558,-0.05043250202656835,,,,,0.0017428531260933744
9,0.0014706889182392047,,0.04006096621306221,,,,,,,,,,0.05051143516537748,-0.03235228110344979,0.03980425874472027,0.032967192875604345,,-0.048754585436292075,,,,,,-0.10142699801186517,,,,,-0.052472112786320135,,-0.07072658346830796,0.046229751142114583,,,,,0.16972787567658543,,-0.013693119316378954,,,,,,-0.0214258135815224,,-0.03251097470468722,,,,,,-0.024464672961512418
10,-0.01784327812948039,,0.03914445388815735,,,,,,,,,,0.05622738697461371,-0.021510290270874588,0.06159778006481953,0.022765951812479868,,-0.02106077516759397,,,,,,-0.1811499767695901,,,,,0.0011330088047318831,,0.00546930789894251,,,,,,,,-0.01688485524075478,,,,,,-0.03551223589645369,,,,,,,,-0.0736340552391784
11,-0.043215972930765734,,0.030576251604892857,,,,,,,,,,0.015461433423069826,-0.016714712440400348,,0.05106546128634992,,-0.056969509111178596,,,,,,,,,,,0.06334533999189662,,-0.01762303521320785,,,,,,,,-0.035340633433835755,,,,,,0.020533019323760282,,,,,,,,
12,-0.04140453225716101,,0.016531696272053642,,,,,,,,,,0.0679284575469381,-0.014965579536757367,,0.015564144742117314,,-0.06647300252319743,,,,,,,,,,,0.0127962365547587,,0.02071697148083551,,,,,,,,-0.0538557793614558,,,,,,-0.055206630861990735,,,,,,,,
