,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2013-03-01,2013-08-01,2013-10-01,2014-05-01,2015-03-01,2016-03-01,2016-10-01
0,-0.01126732587718382,0.014239179736492469,0.029914709725663347,-0.010793584442393422,-0.032553954986004996,0.003621688714638527,0.0002484577540711186,0.0274637650417211,3.138589561491045e-05,0.017680690413746758,-0.008846875170682722
1,-0.04770277525860389,-0.004750853392769816,0.05221132629532965,-0.030639057131333303,-0.013621080968003962,-0.013304266551815047,0.0014953297414921352,0.05010563073611829,-0.00041324311913859546,-0.005386159001878221,0.01765940061003457
2,-0.02492632810728268,0.01167260019411942,,,-0.053533808533795524,0.022228755371930697,-0.012181390756639487,,-0.0012191125783282963,-0.025027309950016674,-0.025387667834222416
3,-0.011664127115096123,-0.0026930015315251854,,,-0.053436729942712535,0.0006440568522756429,-0.04205995381806238,,-0.0010175843217052893,-0.016508294809577162,-0.01745594316657728
4,0.0026579793542043095,0.0007957146831023554,,,-0.038051598281341414,0.004537892231756269,-0.05052686541997842,,-0.0004635909386694337,-0.004512542886126791,0.013789721839325253
5,-0.017657387225051613,0.0020009594241323647,,,0.00911824185257526,-0.005393093759198386,,,-6.087934184462185e-05,0.005306847238242485,0.06919878824896042
6,0.016959394319248533,-0.008410385138916343,,,0.010322578140322669,-0.012475110302471837,,,0.0001152559976502765,-0.004910449038838083,
7,0.0026736964006828234,-0.022589430270917532,,,0.021518361399386343,-0.029734918777062802,,,-0.0010931526586079876,0.011231242955941356,
8,-0.04111366319695975,-0.03895778842082098,,,0.01769217998913364,-0.05711981092299889,,,-0.001647495021199319,0.0346229547080803,
9,-0.03444522866656752,,,,-0.025865921223575894,,,,-0.002311430332908593,0.05055175463951378,
10,-0.012340715339713038,,,,-0.04314886964335507,,,,-0.002437543809982401,,
11,-0.011730721415435186,,,,-0.0754975235313895,,,,-0.001941589192271831,,
12,-0.01231226860819512,,,,,,,,-0.001781927338931233,,
13,-0.0078103658207062665,,,,,,,,-0.0019331853012705125,,
14,-0.009312010792882353,,,,,,,,-0.0025636731936713453,,
15,3.3491002589203234e-05,,,,,,,,0.2677116462797515,,
16,-0.0360399336643773,,,,,,,,,,
17,-0.025890393213324314,,,,,,,,,,
18,0.005793445549686194,,,,,,,,,,
19,0.0033207290172658777,,,,,,,,,,
