,2017-01-01,2017-04-01,2017-06-01,2017-07-01,2017-09-01,2017-10-01,2018-01-01,2018-03-01,2018-06-01,2019-08-01,2020-01-01,2020-04-01,2020-05-01,2020-06-01,2020-08-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-05-01,2021-06-01,2021-10-01,2022-08-01,2022-09-01,2022-11-01,2022-12-01,2023-02-01,2023-03-01
0,0.0035116358369271516,-0.021030002054243546,0.032032761095494244,0.01846362247576705,0.017067095100026464,0.016845895474661754,0.011335708614716111,0.05143602349011955,0.011952125527066482,-0.006077776540770685,0.004779340602692139,0.043652359198425916,0.008089236923936705,-0.03970899357532609,0.013300049601761454,0.0797102493653905,0.05510536314431569,0.008607590404897003,-0.0014242859730415613,0.006534411115398875,-0.022145811367514145,0.01310045778904767,0.019712408791503933,0.004269132168742917,-0.004888941888210541,-0.002172356867602865,-0.0009276427981168567,0.01749031024338099,-0.027274880471242824,0.007068518913185162
1,-0.024018882516938067,-0.01242479813049746,,0.001996791306576373,0.0031604695247697823,0.003939788319273774,-0.0023881868630524217,,0.015308163261848584,-0.00321226095292948,0.04246293724994454,0.027290859439695225,0.010005473446581759,,-0.03153844563296815,,0.020359992906960223,0.02295836280571084,0.019024738471486335,0.03452139769707907,-0.12513881858121056,0.02650344111600278,-0.0052323643267462305,-0.0050896646954590175,0.012170654316493001,0.005097512393488879,-0.010340506195374743,0.029567747104874975,-0.021087943942171172,-0.009267958020623857
2,-0.0245139377009429,-0.0418330198874961,,0.0015137929778443748,-0.0020901709969962656,9.107709839506484e-05,-0.09962894158870306,,0.0015118306526389347,-0.018847526147649285,,0.025365283275223804,0.03966205067609874,,,,0.02359342013424115,0.039838931561096746,0.039255855338654166,-0.009749005384039222,,0.013671004249064644,-0.030718415465450066,-0.026255309309723085,0.014368115905604162,-0.003101920968393568,-0.0029983065233096795,0.025489070565650973,-0.008471030955978787,-0.029631512413423433
3,-0.004010877430193016,-0.03566538127124552,,0.0012421597770657655,-0.018432281039378884,-0.00038513410077456456,,,0.025380962875467983,-0.013031763643053473,,0.022802921118679542,,,,,0.031377979538175005,,0.05659848850844651,0.008974748285168754,,0.0034590724281740037,-0.04464201477451035,,-0.003973284984797543,-0.016420408924952445,-0.06821573845832729,0.041702003117967124,-0.004281882155518613,-0.030645149631845392
4,-0.00259552204590463,-0.04663818478580284,,-0.014108629243560156,0.009174949738136151,0.007676822620479085,,,,0.054436438190888614,,0.01267896481884434,,,,,0.059181076933087606,,,-0.05824402875318491,,-0.0011084162659398267,,,-0.02276412365628744,-0.019000104977407783,,0.026741104416140304,0.008652943366451282,-0.018692539429920663
5,-0.013636254907087864,,,-0.020183654372899484,0.04688503646913156,-0.005816385212576547,,,,,,0.021578110125966887,,,,,,,,,,-0.012056779825695862,,,-0.02702146215850809,-0.018920055666989732,,0.054051727782073344,-0.016142760880303975,-0.05458921831774033
6,-0.03650374360238917,,,-0.050509972061406394,0.052072587169098794,-0.018377548579947556,,,,,,0.008259064999384336,,,,,,,,,,-0.005514457210602064,,,,-0.012936402004805059,,,-0.01181452404338712,
7,-0.01787336101470416,,,,0.037161333984557565,0.003378995612685509,,,,,,-0.007689066197175576,,,,,,,,,,-0.017315822879844234,,,,-0.013889823810365964,,,-0.03284966751484264,
8,-0.02972137529507357,,,,0.02942626102681989,0.010165589167781874,,,,,,-0.010675796757565914,,,,,,,,,,-0.005508823415430797,,,,-0.014139662570982203,,,,
9,-0.02278700901509767,,,,0.003863944398681207,-0.0011166362266030738,,,,,,0.03054553838674101,,,,,,,,,,0.020265272963460035,,,,-0.014139662570982203,,,,
10,-0.04218923537438357,,,,0.03078081585421688,-0.0016686169428570263,,,,,,0.020939609525405523,,,,,,,,,,0.0006340558725494994,,,,0.0012207321752466527,,,,
11,-0.011599116298363743,,,,0.01519332694036346,0.012689628822490917,,,,,,0.0566231466229159,,,,,,,,,,-0.014886010080629841,,,,-0.01704430480628316,,,,
12,-0.04147208538835612,,,,0.01715536360331904,-0.009560002856561889,,,,,,,,,,,,,,,,-0.016772534752711454,,,,-0.05075420111871454,,,,
13,-0.014608134462003264,,,,0.004703327012702374,0.006624596145633266,,,,,,,,,,,,,,,,-0.04206142595129991,,,,,,,,
