,K,annualYieldRate,annualExcessYieldRate,MonthlyYieldRate,MonthlyExcessYieldRate,annualYieldRate(non-compounding),annualExcessYieldRate(non-compounding),originalYieldRate,originalYieldExcessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,SharpeRate(annual),SharpeRate(original)
0,0.0,0.43719998551232775,0.11138139117931083,-0.0014002635873477066,-0.0007021688892312772,-0.016803163048172483,-0.008426026670775327,-0.0019623124421740286,-0.0010261781102980897,2.2345051762400012,1.3817814176249925,527.5469979229256,5256.414976124432,5783.961974047357,3.435086791891184,-5.6579110067745395
1,0.25,0.38969400067186244,0.10430021967147897,-0.00040070240905586656,0.000297392289060563,-0.004808428908670398,0.0035687074687267566,-0.0006258085221675547,0.0003103258097083846,1.6437911338743758,0.8028231252128244,380.41344423109746,3811.6295416802272,4192.042985911325,3.404223748948437,-0.9588951895289337
2,0.5,0.5637854128740182,0.11264818409371274,0.00012079040815459541,0.000818885106271025,0.0014494848978551448,0.0098266212752523,0.00012003200803791387,0.0010561663399138532,1.26479739121341,0.43823463435624554,319.2098203629597,3193.5945319686816,3512.804352331642,4.40501934161098,0.1654216234027948
3,0.75,0.5158765735154989,0.093740172593658,-0.0001697076487965016,0.000528387049319929,-0.0020364917855580154,0.006340644591839146,-0.00027927268043561503,0.0006568616514403254,1.025466379326112,0.22552118485748834,286.3848299672909,2861.568289704969,3147.95311967226,4.808549699570732,-0.3316817300923803
4,1.0,0.28374183546343246,0.060551328836375574,-0.00041695581812920386,0.0002811388799872262,-0.0050034698175504475,0.0033736665598467133,-0.0005931058528435991,0.0003430284790323408,0.8545688616452082,0.10287696836443726,268.2673565629785,2701.26754243731,2969.534899000289,4.384394758641034,-1.8811608051396902
