,2012-04-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2013-07-01,2014-04-01,2014-07-01,2014-08-01,2014-10-01,2014-12-01,2015-05-01,2015-07-01,2015-08-01,2015-09-01,2015-11-01,2016-08-01
0,-0.007397217616827989,0.008566034179435578,0.030477782453066427,-0.016074878351782118,0.06407937388442586,-0.026238132459346142,0.06434857222015244,-0.01051748543773856,0.0178866183398545,-0.044939686005251556,-0.029764324841013767,0.018006974260581732,-0.06754275828879752,0.06858329740673064,-0.00944431183596528,0.020403309885886678,-0.025736474310538604
1,-0.016211228351950213,-0.012263721821339502,0.050369848520782634,-0.03584510829864174,,-0.03315271218407401,0.07933462778434208,-0.002492052609717632,-0.011251643850559434,-0.11595325670825707,-0.04613807341287601,0.0029969890076526617,-0.017506727291173974,0.09165647546622413,-0.006992474037103236,0.11491703081159033,-0.02524634238371215
2,-0.009153961066864058,0.0007825535891361479,,-0.004926057276678053,,0.007609468495887395,,-0.01975453600028798,-0.012359856285904192,,-0.044725757864057414,-0.01742711777005934,-0.10423870672624247,,-0.006518618356776251,0.08187644807230665,-0.035820280276967154
3,-0.012383646648162605,-0.013630780434408019,,-0.021828509203328128,,-0.018933584112806878,,-0.06442041424847922,-0.013297064135028291,,-0.05064335690426747,-0.1830121466165351,-0.08053137020558987,,-0.005920038486049162,0.06195625440155217,-0.03273987010530721
4,0.00311557781344729,-0.007161260506124867,,-0.020020209058025262,,-0.015513621571643377,,,-0.0307460598243543,,-0.07208434541119146,,-0.027413178311750386,,-0.004717384616644171,0.06048958335119847,-0.06649234710181728
5,-0.019563096701105565,-0.003843779684873372,,-0.0006297485722146501,,-0.026327167032034415,,,-0.05637216799157119,,-0.08253470375646588,,0.001159304415361273,,-0.0029128333780601423,0.12017112417179998,
6,-0.003363759149368706,-0.013053639979913267,,-0.017892387476862837,,-0.030165486290078425,,,,,-0.06423519405297684,,-0.029902569819884484,,-0.002611298827126518,0.1452319872774801,
7,0.012666066079891403,-0.02914997316617418,,-0.018237523913470444,,-0.035868764693280264,,,,,-0.09602694469801198,,-0.03067909296891802,,-0.00241469483281076,,
8,0.013517709303272563,-0.045660987527926356,,-0.017997270017778844,,-0.06785344720759401,,,,,,,0.01625042530529086,,-0.0020347033452887686,,
9,0.021301841568051705,-0.0394092012011229,,-0.030164444693841164,,,,,,,,,-0.008650810097001305,,-0.0015631905664155177,,
10,0.03512423419451727,-0.03298539226156083,,-0.0006215658991455264,,,,,,,,,-0.015009891766785799,,-0.034179293032182034,,
11,,0.009438678494938957,,-0.015405669864353655,,,,,,,,,-0.016147603617001405,,-0.21082958514977657,,
12,,0.015313257522067802,,-0.0029877095369279516,,,,,,,,,0.016040311275369312,,,,
13,,0.00022923396712704047,,0.011302759609741253,,,,,,,,,-0.01548313983500238,,,,
14,,-0.008453054913778235,,0.03342371419258838,,,,,,,,,0.014419051789181125,,,,
15,,0.0010255620569425972,,0.018062901585117697,,,,,,,,,-0.02854770293495479,,,,
16,,0.008428768364953099,,0.02120555684168668,,,,,,,,,-0.027710384267325416,,,,
17,,0.02448174431072747,,0.05274851346091425,,,,,,,,,-0.05778593483035488,,,,
18,,0.04164116533609219,,,,,,,,,,,-0.048261567546591166,,,,
19,,0.006637135272361316,,,,,,,,,,,0.04003444146996671,,,,
20,,0.020692326610465495,,,,,,,,,,,0.06293491135953477,,,,
21,,0.025859174489038406,,,,,,,,,,,0.06946113391551556,,,,
22,,0.054282641385847485,,,,,,,,,,,0.051707467208021995,,,,
23,,0.037490611942512464,,,,,,,,,,,0.043802720573309806,,,,
24,,0.09335760158756967,,,,,,,,,,,0.09426022015380697,,,,
25,,,,,,,,,,,,,0.08577702257725184,,,,
26,,,,,,,,,,,,,0.06991787539082761,,,,
27,,,,,,,,,,,,,0.06216343279565795,,,,
28,,,,,,,,,,,,,0.11591931029447178,,,,
29,,,,,,,,,,,,,0.07756649871717691,,,,
30,,,,,,,,,,,,,0.010271290815400125,,,,
31,,,,,,,,,,,,,0.06053680354527913,,,,
32,,,,,,,,,,,,,0.06119952670546214,,,,
33,,,,,,,,,,,,,0.062150193719092695,,,,
34,,,,,,,,,,,,,0.060563058361398525,,,,
