,2003-08-01,2004-11-01,2004-12-01,2005-03-01,2005-09-01,2005-12-01,2006-02-01,2006-05-01,2006-07-01,2007-01-01,2007-02-01,2007-05-01,2008-03-01,2008-05-01,2008-07-01,2009-06-01,2009-08-01,2009-09-01,2009-10-01,2009-12-01,2010-05-01,2010-08-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2012-01-01,2012-03-01,2012-04-01,2012-06-01,2012-09-01,2013-04-01,2013-05-01,2013-06-01,2013-11-01,2013-12-01,2014-02-01,2014-05-01,2014-09-01
0,-0.009091852107037668,-0.012637399307693364,0.03994561641439254,0.01216649578539597,0.00612845147354113,0.02052415407146224,-0.01644566590182084,0.02928093042085278,0.021183949606278674,-0.019558826657816608,-0.003917505832893964,0.0007707942633796705,0.1004649980540595,0.00591592564088117,-0.01896843620583999,0.035052951755834894,0.001185867978450661,0.013585928800704306,0.011879260535902159,-0.0008755833887603703,-0.0051252120421880765,0.00237871750664298,-0.005645210314634497,0.0014740649741713518,0.004258519940101291,0.017277941290900843,0.01952202357224664,0.05188679040064215,-0.09370336763567777,0.003358179529789007,0.016969622159794362,0.036168117540905875,0.037227744942634367,-0.04088769907562262,-0.014157905536104853,0.0012470273333986537,0.03426947573053174,-6.0120723571532864e-05,0.03370174868512521,-0.029387521991319332
1,-0.02932738963608661,-0.03414121348430932,0.06152888743388152,0.008998890678254767,0.03140383874713981,0.026302132031506886,-0.03368676521201408,0.028798435054416593,0.029120778157177618,-0.027876495014413027,-0.018221124075545436,-0.009118684126004695,,0.0153321604935579,-0.012456993315721032,0.047188487067736595,0.02881463753768676,0.02581754204653386,-0.013142275383879243,-0.007129726385808777,-0.0317770528929342,0.012888233356659784,0.008120689963864614,-0.008827949953392533,0.0031185082416218535,-0.0003609518731949937,0.002929134567876801,0.04102332425563815,,-0.015273220503767782,0.036335073258360495,,0.061576855220923044,-0.051017595277918604,-0.03925536009417829,0.003078078767106529,0.05122248178493849,0.008394621608160735,0.08821894906521033,
2,-0.045994454706997034,,,0.021875196719065793,0.022749020773057405,0.019303841961378687,-0.012371745494912822,0.02728990013859489,0.021399245004706025,0.0143660303588935,-0.02541672018359109,-0.05988090937267909,,0.0027539776126004334,-0.021624765978021765,0.0416884860627742,0.008421052702135556,0.03123862468320282,-0.03572260374307734,-0.000471191800594406,-0.045292724071519075,0.0283242910859407,0.020799825288720042,-0.00873863230155525,0.00445370664934952,0.01680053402325051,0.10511324838132374,0.08916605093196361,,-0.02097167098097419,,,,,,0.01828344824369532,,0.013528812828390135,,
3,-0.02485514786526355,,,0.005878461995721729,0.012426918683695387,0.057516823462279376,-0.016738458330348482,0.018589443244442894,-0.011408819452152885,-0.01673135114577584,-0.060716080265087236,,,0.012942534248988391,-0.03183357487121152,0.06828725228113797,0.0027532740689844015,0.025740187569604833,,0.0029815747485602007,-0.03767554791676009,0.013122123453847667,-0.004019444456637267,-0.013709072403188305,0.0005727219135547301,0.029659563215919414,,,,,,,,,,,,0.0034409969351578695,,
4,-0.043408238199428184,,,0.009479312264603967,0.012467371727724386,,-0.022677842040273788,0.028712293132402422,-0.023210591620186793,-0.05963302381882185,,,,0.020593827482610294,-0.0611823361181838,0.02981768518394734,0.0316435308683809,0.0173089950939751,,-0.005890415814798544,-0.05809254297145561,-0.002925264982874598,0.007648128504554874,-0.0037003473801098252,0.0016500356576600872,0.02219461921438278,,,,,,,,,,,,0.015252564014119452,,
5,-0.03318491531523804,,,-0.007868069859606752,-0.017332412783177098,,-0.02659687566187463,-0.01597512933321177,-0.0343444696681634,,,,,0.0005730456833961117,,0.025541593800797013,0.0358350278536963,0.01784801045403328,,0.001357553610038309,-0.034987983557475566,0.021792609417138342,0.026244605326510406,-0.005606083046371335,-0.0027958576628197562,0.008683068429705086,,,,,,,,,,,,0.012070489893746261,,
6,-0.005743950383131025,,,-0.004004557197354597,-0.0472509083702819,,-0.0550771502189118,-0.0345907778181711,-0.06334335576335404,,,,,0.07301222278830011,,0.03373933059588685,0.024320156972498896,0.03217107789989537,,-0.006224380376586236,-0.04094893594780813,0.012738605656627877,-0.0010897506785756406,-0.00923736077122106,-0.008526860903411926,0.004751073601405219,,,,,,,,,,,,-0.00016233408027788165,,
7,-0.05210032322612135,,,5.152076485237522e-05,,,,-0.025086133829698598,,,,,,,,0.05262408315845457,0.044387567411440454,0.04176520471393741,,-0.008011218081573901,-0.04943550472890257,0.006319341414434909,-0.005468661747226822,-0.013018047513526643,-0.036824551707351105,0.02945209773784193,,,,,,,,,,,,-0.0024209216499464503,,
8,-0.09278756654742781,,,0.010185265724644177,,,,-0.05411452584016363,,,,,,,,0.05687941964126253,,,,-0.032333427991071195,-0.04343074590764617,0.0029700278372992717,-0.005431303069183269,-0.029351652000368045,,0.013133817642523825,,,,,,,,,,,,-0.01853097385970348,,
9,,,,0.009473934452956634,,,,,,,,,,,,0.053182495815258246,,,,,-0.06609369646932661,-0.00111543870348485,-0.007194444533374034,-0.03825204398003823,,-0.03152948059728403,,,,,,,,,,,,-0.02876919173626047,,
10,,,,0.0020030801676171883,,,,,,,,,,,,0.06523476004291151,,,,,-0.07805044315272092,0.003192689198123544,0.02355465249713906,,,-0.0029314294205699323,,,,,,,,,,,,,,
11,,,,-0.009391397899972453,,,,,,,,,,,,0.06245764468045234,,,,,,0.000195597385009183,0.03617557719283915,,,-0.031843461470288416,,,,,,,,,,,,,,
12,,,,0.0012203541934785456,,,,,,,,,,,,0.10884297241694574,,,,,,0.011992047000196848,0.03909260658427116,,,-0.05336106082614559,,,,,,,,,,,,,,
13,,,,-0.008863360529297815,,,,,,,,,,,,,,,,,,0.013165244960892108,,,,,,,,,,,,,,,,,,
14,,,,-0.01673638177980208,,,,,,,,,,,,,,,,,,0.0018701684740460855,,,,,,,,,,,,,,,,,,
15,,,,-0.013821127888555829,,,,,,,,,,,,,,,,,,0.0217405438138476,,,,,,,,,,,,,,,,,,
16,,,,0.008250139052576655,,,,,,,,,,,,,,,,,,0.024616178749876205,,,,,,,,,,,,,,,,,,
17,,,,0.019706626055781662,,,,,,,,,,,,,,,,,,0.03455621620617788,,,,,,,,,,,,,,,,,,
