,2005-02-01,2005-11-01,2006-07-01,2006-10-01,2006-11-01,2007-04-01,2007-08-01,2007-09-01,2007-10-01,2008-01-01,2008-02-01,2008-12-01,2009-04-01,2009-07-01,2010-02-01,2010-05-01,2011-06-01,2011-10-01,2012-03-01,2012-04-01,2012-05-01,2012-09-01,2012-11-01,2012-12-01,2013-02-01,2013-04-01,2013-05-01,2013-12-01,2014-02-01,2014-03-01,2014-09-01
0,0.00019873120215518902,0.018143184332430673,-4.440892098500626e-16,0.03688325921762953,0.06225300944244139,0.05198475319712348,0.03954215789393123,0.01250131805861976,0.0025791393756957604,0.005805408193562123,-0.01956729946875624,0.11536992107004873,-0.023176579303123113,0.04013392314206099,0.00035743275777688766,-0.0044170275932701175,0.028896277338851473,-0.022937366694463446,0.003081395811327714,0.007848400334699468,-0.015358983684005345,0.007103910068640973,0.03919761997160931,0.062340380447688304,0.01576930379948638,0.08311076704334575,-0.05647375180722247,0.003940091671450041,-0.0058561030340725795,0.047742916880820996,-0.023526677830166154
1,0.013381793041632895,0.030473046032361895,-0.0006153510405244589,-0.007184547881550485,0.0662373057132164,,0.027785087932737262,0.06039312426944754,0.004176730547930774,0.07577196987899515,-0.042924696653457106,0.1255156896817664,0.03641404195612363,0.07056785995783588,0.008194474655362716,0.015299139176057519,,-0.02605843190109136,-0.004447498769417413,0.005627651878046924,-0.043468755977632334,-0.028134737610405636,0.0792335827424151,,0.04254980474382264,,-0.03986865124242556,-0.011685923849996449,0.0004157133826265813,0.06079060855203067,-0.0007192327210332472
2,0.012252539392663131,0.03408394020444616,0.005538275426792194,-0.0426345213166302,,,-0.011198777776404434,,0.020713530717557216,0.015622799311304059,-0.06501949446191924,0.13531225792769086,0.042432150655480116,0.028324857563161165,0.014861030232550476,0.0023639255673715276,,-0.02188377211356085,-0.03472554301714803,0.01719471302620801,-0.015083316313470263,-0.020915580872012063,0.05904907529943659,,,,0.0008237588471542434,0.014433988227906092,-0.02069346826363061,0.03632436127361549,-0.018621226198134666
3,0.00019873120215518902,,0.01714446208219844,0.0037916550098059942,,,-0.03895815828629945,,-0.03550939459295366,-0.054646786058903274,,0.04999175335304584,0.12039382568303059,0.019957925785244912,0.02110460177827156,0.01316229975073191,,0.032176236397504665,-0.03352049577925165,0.03980785855125091,0.04918564664489833,-0.009865663546431258,0.021718095845983276,,,,-0.007406379138752861,0.05067074697339824,-0.02377830437377082,0.05944787602236534,-0.08184400401344827
4,-0.008509787409092029,,0.014548720643664859,-0.023582441362314743,,,0.02678348504782746,,-0.02316924847004831,-0.05170835101119087,,-0.010012830348075763,,0.03594793187346679,0.01670771341176125,0.0010354874813464088,,0.0245861954556843,-0.017334243839964403,,0.12274914064554032,-0.011828791524118754,-0.01053479352923592,,,,0.0064643227204512765,,-0.03086882970876237,0.03900183326610751,
5,-0.010709449266937288,,0.0016265647757544022,-0.018504253599129827,,,0.05879414288559004,,0.0035024254467832527,-0.08183233574120807,,0.05865595670620061,,0.03589215645755184,0.03195453455694819,0.0027614172705111573,,0.040664737107146465,-0.03649220417798038,,,-0.035859018539533216,0.029267943317564438,,,,-0.016803420413505243,,-0.05380922801551202,0.009384799141967326,
6,-0.007932649706658967,,-0.010765945815110922,0.03213511920196871,,,-0.07669782133047631,,-0.03411476337179886,-0.13116634552067064,,0.012123156945937907,,-0.00034120613900823216,0.023206317426898493,-0.004908025785160697,,0.09893945604822219,-0.05711080293488646,,,-0.055739016453204226,0.06085783699474123,,,,0.10334216282137199,,,0.054166482505963565,
7,-0.008899391796271416,,0.008555146940830927,0.037702014270252604,,,-0.013486142484424146,,-0.09422046668990536,-0.12908727122569874,,0.0161742601262016,,0.0068394560864335485,0.0168943945124026,5.186471970175521e-05,,,-0.039314161482659205,,,-0.062411974720218866,0.06457414773811854,,,,,,,0.012232864735369775,
8,-0.023253550337640094,,-0.002794644373903199,0.09334467419817244,,,-0.1853090428008175,,-0.12496618149458838,-0.13069216465920874,,-0.0626211712841207,,0.06561675782536702,0.01996715892328782,0.028037381315458854,,,-0.034607101259029216,,,-0.08757909334421343,0.03314056139185184,,,,,,,-0.016662179747644057,
9,-0.03242088309863367,,-0.004537704997489067,,,,-0.14311544641157203,,-0.08476252841629295,-0.0992166376767658,,-0.0741346607417046,,0.04102134110534794,0.02062185853770937,0.0656170775211502,,,-0.023566844330310976,,,,0.07813844480050314,,,,,,,-0.0064247634098362205,
