,tf,tt,annualYieldRate,annualExcessYieldRate,MonthlyYieldRate,MonthlyExcessYieldRate,annualYieldRate(non-compounding),annualExcessYieldRate(non-compounding),originalYieldRate,originalYieldExcessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,SharpeRate(annual),SharpeRate(original)
0,1,1,0.5886835754731208,0.19147075814558528,0.0021039704514450525,0.00018090832503959536,0.025247645417340623,0.0021708999004751445,0.0021039704514450525,0.00018090832503959536,0.8760680926081158,0.1668227051503177,1166.369242905834,5068.8840795782835,6235.253322484116,1.8066422761520307,0.17486828201580307
1,1,2,0.036021414915707387,0.013149506419291185,0.0022369252293327397,0.0005024422765254114,0.026843102751992885,0.006029307318304937,0.004473850458665479,0.0010048845530508227,0.8911821607002766,0.17780245029711092,1166.4487890069834,5099.940555781296,6266.389344788278,0.8515479038118623,0.359657307069662
2,2,1,0.5665655538704969,0.1982343768750054,0.002986415760822185,-0.0006723171677259302,0.035836989129866215,-0.00806780601271116,0.002986415760822185,-0.0006723171677259302,0.891375717443946,0.14777193607653455,1160.3939522301966,5180.571987339039,6340.965939569237,1.8703563760180233,0.2700449447788934
3,2,2,0.029542546002906473,0.008823990990734217,0.0013475983326044,-0.000374978989252777,0.0161711799912528,-0.004499747871033326,0.0026951966652088,-0.000749957978505554,0.9211627215801219,0.17564094077048711,1176.1262623610824,5300.495729147548,6476.62199150863,0.7509682389263521,0.22974899865444237
