,2002-07-01,2002-08-01,2003-01-01,2003-12-01,2004-02-01,2004-04-01,2004-05-01,2004-11-01,2004-12-01,2005-01-01,2005-03-01,2005-04-01,2005-07-01,2005-08-01,2005-11-01,2005-12-01,2006-03-01,2006-10-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2009-03-01,2009-08-01,2010-01-01,2010-04-01,2010-09-01,2010-10-01,2011-02-01,2011-03-01,2011-04-01,2011-12-01,2012-05-01,2012-06-01,2012-11-01,2013-03-01,2013-06-01,2013-08-01,2014-01-01
0,0.034537678128880867,-0.08003692584536459,0.013846291543642586,-0.10150361853447998,-0.02482390972254489,0.03908105267108519,0.09635192716240071,-0.014033635423261526,0.035994002656820845,0.05889903330033164,0.01665963610257082,0.007702288908354449,0.011012963336663795,0.012581661132321287,0.01793568000783674,0.0571056122307807,0.01869178299798957,-0.019238519708092205,0.04416904386005194,-0.05707833066172863,-0.00030435289505426066,-0.08747613656584452,0.030844118913558205,0.012575503960575274,0.011318095641460246,-0.3636642876656302,0.09018375460537198,0.1290430955390791,0.058129301351939944,0.048642596563822194,-0.022760693507779095,-0.019024321035796543,0.018934386899049915,-0.06340883421122756,0.03732687889001651,0.12768667305073578,0.08040726207316284,-0.01086076920280532,0.04175154870359565,0.03287470498229439,0.020276828446527784,-0.0012042608234414942,-0.009037116261645313
1,0.01558288223137927,,-0.022157692141977048,,-0.0035490217427081028,-0.07704332537240965,0.13999116811721368,-0.07449271388991052,0.012452323900760787,0.03491243840549263,0.007866764958899708,0.00576605559575416,0.007017934926003777,0.028215646856602383,0.021217078337695483,,-0.011326112572435987,-0.06083223354655276,-0.034484830461017246,-0.047298688581616455,0.01318237241690412,,0.018684892794183172,0.07315068044367834,0.012313985585208354,,0.10347922840285351,,0.0575417797871518,0.04559999334307285,-0.03095089842716492,0.007394525740873847,0.054907594506814705,,0.046993356995202795,,0.038803950968134604,0.01854684856972244,0.06966161819770489,0.03478087348777592,0.06787304801237348,0.0013867100978791624,-0.019439821099082637
2,0.00669663988551239,,-0.0353878962398233,,0.04803226546907702,-0.03559012434733333,0.13891231283984795,,-0.01672911523200571,0.03363515420549801,0.0012502487362722192,0.023594802980410723,0.0016288805561728292,0.021957342263865476,0.016566480823385632,,-0.06179924239514101,,-0.0005236609677166104,-0.0724104871808473,0.04583628778761606,,0.041783830862709426,0.0263089381042656,-0.030132558960723976,,,,0.08545816822647945,0.01721133810903397,0.01392309457622698,0.014445838965897018,0.05615988459912247,,0.055286489094152014,,0.10197996676233467,-0.009525172838211526,,0.03838204212649554,0.04076248077484812,-0.020971522868761028,0.016295696974866953
3,0.028469364582933476,,-0.0385846878788777,,0.06823170401685807,0.0027085016091810132,0.1598475178019858,,-0.006241368373678169,0.0349517267200814,-0.01548086633910728,0.011411813842323593,-0.021965582663690197,0.03904302423290629,0.04289471970461323,,,,0.017979252274145763,-0.1188266567308145,0.021749020657227836,,0.029358323972382916,0.04946880956543498,-0.08745627180176019,,,,,0.0352714243948149,0.07147130600828122,-0.006247083390180208,0.06857650923249503,,0.0360726440157646,,,0.018629709873609457,,0.028917270152248875,0.08335565895384867,-0.012638683238686443,0.021691979286348657
4,0.05893323545762996,,-0.05798459249862642,,0.1067531534408186,0.019398612742880683,,,0.04478764059758045,0.04991673184268963,-0.007604745326732942,0.028984680260488727,0.00416809328646095,-0.0006636777117980941,,,,,0.02837023582715692,,0.0739088203302064,,0.017388478165425214,-0.07156294678682351,,,,,,-0.013728829859806169,,-0.037651993198965394,,,-0.01255969923843736,,,0.04705773345822095,,0.06377917358798513,,-0.03136714435445287,0.0052073312357164446
5,0.12156588582429473,,-0.07784742814130086,,,0.0675539649257848,,,0.03566832868368408,0.05775414384612754,-0.038021151031559786,0.05980192419453112,-0.013244496258288718,0.00501859835512386,,,,,0.011250384919786027,,0.06378446373815694,,0.025178509568013707,-0.0790628714932502,,,,,,-0.01786664225928658,,-0.04729987571987482,,,-0.015025029396744216,,,0.07049383212220506,,0.07048582626389077,,-0.026732971345692635,-0.01916078795330926
6,,,,,,0.08697572678048404,,,0.030195668501039608,0.03410977782803171,-0.09137451798737883,0.04282517655257845,-0.009452380007728634,0.00375303779796754,,,,,0.0020565343212519682,,0.05350129713192475,,0.029768580337971917,-0.08802787736589912,,,,,,-0.024983396638080357,,,,,-0.025604106152775863,,,0.12297502182941789,,0.1128020623620003,,0.0006323702211732396,-0.008782502800416632
7,,,,,,0.13818973944809354,,,0.045855578084713855,0.03210840629740419,,0.017221791672641817,0.002435207565031794,0.0024909247682280977,,,,,-0.018247416732416255,,0.07289859330217185,,0.06335939422883863,,,,,,,-0.05839483550263047,,,,,-0.06638184152688709,,,,,,,-0.021161002715739397,-0.04424027608025087
8,,,,,,0.1448650178477786,,,0.0573735366111785,0.040836614899166346,,0.030576114201968485,0.027099344524368574,-0.0017127091146154072,,,,,-0.019205564663374197,,0.047141903253014594,,0.08536042214246486,,,,,,,-0.04189702605917156,,,,,,,,,,,,-0.005644269713575678,-0.07416605075030384
9,,,,,,0.1832860364143567,,,0.04076443761759174,0.019878469911663643,,0.028635907497638557,-0.0008994667951738311,-0.03456860248448357,,,,,-0.044224548335840996,,0.022831623881667373,,,,,,,,,0.006265869611843833,,,,,,,,,,,,0.010506261250528004,
