,2002-07-01,2002-10-01,2002-11-01,2002-12-01,2003-07-01,2003-08-01,2003-10-01,2004-07-01,2004-11-01,2005-03-01,2005-05-01,2005-11-01,2006-11-01,2006-12-01,2007-02-01,2008-05-01,2008-07-01,2008-08-01,2008-09-01,2009-03-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2011-02-01,2011-03-01,2011-05-01,2011-06-01,2011-07-01,2011-11-01,2012-08-01,2013-03-01,2014-04-01,2014-06-01
0,0.020716153953900474,0.01642253249846981,-0.06242185598471317,0.2204560653151344,0.026326350429453527,0.0634493905731146,-3.28514754052156e-05,0.08341290584900618,-0.00024909347527701797,0.12379604270588285,-0.011253629436453139,0.010788419070772104,0.02995124087057799,0.0011734966351499843,0.004468062427685826,-0.04803816319976639,-0.013590570708275074,-0.05020685332409003,0.2732262549964908,-0.023578932363440774,0.025481802241869023,-0.07404413524471831,0.01344383683189676,0.04078115486999501,0.06365151234660527,-0.11293843272943249,0.09469168769223302,0.0005957964194580612,-0.031056995193257754,-0.001421827282631405,0.052517558836968625,0.019498129564379685,0.02116603551278029,0.012539999210724462,0.017737333780488473,0.0424604954254546,0.018663789956729904,0.0341102056503102,0.04706339950689831,0.014674646389494672,-0.02398833906608555
1,0.016083863196260317,-0.07151877419396313,-0.0602148618528868,,0.02942429674777891,0.07993611212988849,0.08109191384620151,,0.006433475564990188,,-0.019246604862823924,0.006386115225534006,0.03024160995245917,0.001305932194988202,-0.023656852513953552,-0.07270078601498176,-0.0363399321696245,-0.08815668264502174,,-0.005034249409042513,0.036788293377906456,,0.014793052614723745,0.011185893174594952,0.06401406971856893,,,0.06426747770761398,-0.06667332096355214,0.018821781531464854,0.03386382559672674,0.0169163071720817,0.01348794708271761,0.01848875998516486,0.012794828188563478,0.0562896620686999,0.06027426667083269,0.026720496361009705,0.11115983633517246,0.04492184660278076,-0.026956528702881677
2,-0.033756814242508426,0.007707869158447345,-0.04903300804470023,,0.004851795228074884,,0.06219498882395669,,-0.020892497672591492,,0.0072663385560769456,-0.024344277968145756,0.03036948387585725,0.1201920047995948,-0.07780308242321254,-0.11578671390863571,-0.051539366622651794,-0.05223437778703599,,0.029964702667724552,0.054658604052939985,,-0.021568370646050106,0.017956434078528538,0.008383574697097274,,,,-0.07894333353488722,0.03212320455538498,0.07815634541398087,0.055593973872938296,0.07915934701572347,0.007154136399247113,-0.03420911050880715,0.01954407308558448,0.11039251244392023,0.0073620416177191395,,,-0.034140594218114995
3,0.011438418438859621,0.011574654848253596,-0.013085297221000838,,0.04003192184500648,,0.12054785544681457,,0.01804957386546069,,0.004328388656962723,0.0027175829443006894,0.029072706789901703,,-0.10367116475247506,-0.07543320555100119,-0.06663547207538567,-0.09401688421299892,,-0.029897184080552197,0.06849635317194025,,-0.02816857306186682,0.046758315072862544,-0.02565891092196093,,,,,0.08729640077780854,,0.010506233708219792,,0.015597410216272367,-0.034912801794431125,-0.008720027350188175,,0.017863692861408875,,,-0.03192474684827262
4,0.052321148401921036,0.021578000543710285,0.010258038209159714,,0.04003192184500648,,0.13682532748885634,,-0.037895366683188936,,0.003173351177991446,-0.03256166043434883,0.028781998046865764,,-0.06000375162816285,-0.06152599422754079,-0.09813855805588512,-0.02355562016437518,,-0.10024549560872975,,,0.04038823271417025,-0.006989748806540241,0.01790012314566436,,,,,,,-0.026590686890491266,,0.01744410682849229,-0.09050067788044602,0.00030274403891183965,,0.03524767858504729,,,-0.0257072357214021
5,0.021832891069213822,-0.005061237641801886,-0.004485016835840308,,0.04974157424103076,,,,0.0031163012367105836,,0.03614155377440209,0.014993646363106627,0.027604455718424292,,-0.16405743101063308,-0.05167045846621798,-0.047812272436194014,0.05552961433854464,,-0.06013074068750557,,,0.022202224346884236,-0.07689841144822829,0.027871464448915972,,,,,,,-0.014718950762508953,,0.004010012191477896,,-0.0029656002552469474,,0.04374790412006879,,,-0.026814363192948942
6,0.04740748622003732,-0.015651640554192214,0.10182423855805223,,0.08980361056802266,,,,0.0027983887690823384,,0.07294325943476387,0.040380995494973426,0.02793361451279419,,,-0.07068886530079554,-0.0657979190777298,0.01710927282220598,,0.062184711371460644,,,0.03886131228511491,-0.061391681023576616,0.04107763353604099,,,,,,,-0.0011169995373152553,,-0.012859417097376591,,-0.004771225744968355,,0.13489616074145783,,,-0.021913865995919934
7,0.011812518051892873,-0.020437765267473207,,,0.04727913615379897,,,,0.018650009479990404,,,0.04634143069970431,0.02701516416845018,,,-0.036543077450194694,-0.14010371860657322,-0.03405785910008219,,0.0013891783831829763,,,0.025822688809646888,0.006852667571696003,0.128420544833876,,,,,,,0.01420612761150064,,-0.03145553381371502,,-0.01313011082335569,,,,,-0.020788133745936133
8,0.08913541183174178,-0.017296770312714704,,,-0.02392515476032031,,,,0.061770753550959734,,,0.02921103606622033,0.026422055655564547,,,-0.009929775493758397,,0.030126770245652912,,0.0747781804490546,,,0.05283587547200641,-0.016974208995747198,,,,,,,,0.0038361038147152193,,-0.0627850454540988,,-0.040207064227169464,,,,,-0.012547321462277772
9,0.07310800820548025,-0.00428302039978623,,,0.07528987533702036,,,,0.052907072806624766,,,0.050477966977105826,0.024539816555644522,,,-0.08748152337148474,,-0.007476939862701704,,0.12104280879729945,,,0.040326051944937547,0.03191121314182688,,,,,,,,0.012646185061968573,,-0.06973899366948033,,-0.03084223546499487,,,,,-0.004667276694048539
