,2018-11-01,2019-01-01,2019-05-01,2019-06-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-04-01,2020-09-01,2020-10-01,2020-12-01,2021-02-01,2021-03-01,2021-06-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-04-01,2022-05-01,2022-07-01,2022-12-01,2023-02-01
0,-0.014462108452631739,-0.027221597738895653,-0.04876148144437242,-0.040659497603441785,-0.04157555701140048,-0.055399494571416574,-0.05490612239716164,-0.008503699959347966,0.06482570292988576,-0.010291477248292005,-0.0053391932032833544,0.07172409993696327,0.0001188219126539991,0.003354261017936011,-0.08632192350018109,-0.016643687800641516,0.011630424719268007,0.007441018194473736,0.021125805172490075,0.04250507434527795,-0.01124643452019125,0.0020412354783871933,-0.0841071398235167,0.013255247665284742,0.013106053733933365,0.03877485001638448
1,-0.03678452532984178,-0.026772776058415992,-0.019788792185593262,-0.0403031737818309,-0.010584517027565798,-0.06444865522557242,,0.06961820750802827,0.049136850144424926,0.03457565932717181,0.013074660718203734,,0.04397558147766922,0.031240290101986368,,0.07207933184083704,0.05488535190461796,-0.012932227277535402,0.032954988224523696,0.03934959009385097,0.0014900890233606745,-0.017444601399856374,,-0.011079174884654819,0.0032255448365958728,-0.005642173782092641
2,-0.03742160499624525,-0.03694573496801823,-0.01603931244843393,-0.057996604144743724,-0.04659795335291239,,,0.05027776322134736,0.0921731977744451,0.02526338600323723,0.00560252046595755,,0.04571363545616691,0.009863898783057934,,,0.026720654974083047,-0.004600137697208018,0.09474797072128993,0.04623650452614325,0.0025471299560217986,-0.032129947594566666,,-0.02918865489481437,0.0281646410168106,-0.0010901138971561863
3,-0.06025939136902636,-0.059559433180945476,-0.014095760393285861,,-0.03933078572362492,,,0.05363182353230611,,0.007918537553294455,0.07523446977004866,,0.10517398638334274,0.00042842540015186614,,,0.03098099609046745,-0.011065078902275038,,0.04191637475394416,-0.03666979645084911,-0.006978469238418938,,-0.044073384853526854,0.0336861867085263,0.0008724919517053564
4,-0.07219397054643739,-0.078203753288411,-0.024965389413939443,,-0.04965924377863962,,,0.08463980678689653,,0.02157384423536972,,,,0.021895358645654284,,,0.031565466442841306,-0.058679733376495014,,0.021105501292267848,-0.06386407417894091,-0.022027248560304358,,,0.008388693579936657,-0.009390081748819057
5,-0.06785533752252793,-0.06620801416554123,-0.024111540086249272,,-0.07275005920637723,,,0.022581743657430486,,0.01981238862570671,,,,0.037384095683839824,,,0.05079419127211793,,,-0.0028164803322219267,,0.043921451947539936,,,-0.0032474759071101644,0.017171468863022454
6,-0.0638450890440101,-0.07314094838888785,-0.01868373938353929,,-0.03966082312317498,,,0.008312243718591183,,0.00819350297281178,,,,0.024415409006973476,,,0.01302397987659809,,,-0.014802651988167659,,,,,-0.024630883581420626,0.027484537703394096
7,-0.0314272492379537,-0.069783952968002,0.002785128853538321,,-0.04586966851534413,,,0.03510767671008308,,0.07369773117741922,,,,0.025751647514386633,,,0.004338948451458435,,,-0.005653764659703908,,,,,-0.005675861647305602,-0.0024512927748219226
8,-0.06130025382053095,-0.09180290717580952,0.0074815612423977385,,-0.0439331619652803,,,0.054306995603001784,,,,,,0.017511422244860242,,,0.017440024935018172,,,-0.006519280511965375,,,,,0.01768690259389416,-0.011372588740361067
9,-0.06424981861503465,-0.11456342194645064,-0.03247733883877468,,-0.0692463274400823,,,-0.00031149496584159664,,,,,,0.02603114199176826,,,0.01814498578554158,,,0.04593072213232241,,,,,-0.007213725653262948,-0.006827165733007234
10,-0.07644239529255081,,0.012416499598884023,,-0.06846802590007828,,,0.03278379404347476,,,,,,-0.015499551318516325,,,0.02492697193071347,,,0.02385716868230081,,,,,-0.009304097797656397,0.027332863135843155
11,-0.06015316345851751,,0.006860740815154642,,-0.12869307377660277,,,0.055466342632975785,,,,,,-0.03350375321980614,,,0.03828143746475554,,,-0.020204897583030457,,,,,-0.0055509628074235096,0.031020805127308648
12,-0.03859017002915799,,-0.009415435529798177,,,,,0.10825351188816645,,,,,,-0.037686797203345,,,0.022327619085718453,,,-0.0022183715659760406,,,,,0.007470617631656573,0.05914794052948125
13,-0.04453410442499095,,-0.00995449303736673,,,,,,,,,,,-0.028210153032681262,,,0.02389578447702334,,,-0.012877679107196505,,,,,0.015542293270510044,
14,-0.037998200797606074,,-0.032509368480580614,,,,,,,,,,,-0.048208647496550405,,,0.029381256986852122,,,-0.05689660093307114,,,,,-0.03385086543784599,
15,-0.04890963794262504,,-0.06520969703704127,,,,,,,,,,,-0.009141774368408129,,,0.04193640086918826,,,,,,,,-0.03197916473790752,
16,-0.049485248952873206,,-0.053663373866415176,,,,,,,,,,,-0.008654913048624202,,,0.03843894745637755,,,,,,,,-0.04402184210621218,
17,-0.04652098296966489,,-0.08274281554051233,,,,,,,,,,,-0.03787048099524437,,,0.028967081250854676,,,,,,,,,
18,-0.042061884097637225,,,,,,,,,,,,,-0.030736214673467543,,,0.04635227257607699,,,,,,,,,
19,-0.0261098898693497,,,,,,,,,,,,,,,,0.04195152945899139,,,,,,,,,
20,0.04855515488336515,,,,,,,,,,,,,,,,0.030919748831122362,,,,,,,,,
21,0.06026342653417238,,,,,,,,,,,,,,,,0.012602298110683918,,,,,,,,,
22,0.1286916514684764,,,,,,,,,,,,,,,,0.03007130654356871,,,,,,,,,
