,2015-01-01,2015-04-01,2015-05-01,2015-06-01,2015-08-01,2015-11-01,2016-02-01,2016-07-01,2016-08-01,2017-01-01,2017-04-01,2017-09-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-11-01,2019-02-01,2019-04-01,2019-06-01,2019-07-01,2019-08-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-05-01,2020-07-01,2020-08-01,2020-09-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2022-01-01,2022-02-01,2022-08-01,2022-09-01,2023-04-01
0,0.04032415378937637,-0.07609037515403538,-0.031976355783557286,-0.006375096796620294,0.0026570500613787296,-0.06567829604529707,0.008970772200581623,-0.0036421096003534936,0.0451062522703527,-0.005959471306270947,-0.007240657435529263,-0.03833292782857978,0.0040906264360845435,-0.049766243256094356,0.03177113524637587,-0.024151433478736606,-0.054240492809662366,-0.12165321753858313,-0.017081392620017732,0.014865172030354756,-0.028474706553149487,-0.05693749769060874,-0.028680625193503617,-0.026881700323428605,0.012707027477690369,0.000607352990947635,0.021272246024487962,0.0016515778904927503,0.006693083675801348,-0.004114879650356756,0.039234891426426666,0.007702425954776104,0.006953323988633464,-0.00612519565102565,-0.03042341234915169,-0.026084436055258453,0.06765700292895116,0.09555552467692252,-0.0632776945329046,-0.04182829688384826,-0.016382071911248408,-0.016534867825899024,-0.0319903916615365,-0.030974011712002203,0.004450730688711602,-0.038913791219041816,-0.016609422129118756
1,0.006871296570392316,-0.032477820759925,-0.03210219893282251,-0.006274428611456884,0.0024631553213776414,0.13611954040595498,-0.016753092307992157,0.0020983733083440592,0.04634461849336846,-0.008888052672352487,0.04832203497528309,-0.04440576354131398,0.032237956956296554,-0.12165152898179943,-0.041639707145715965,-0.08942010507552622,-0.01533087240037223,,-0.05549246921490769,-0.04507477886066136,-0.0207250948610343,-0.0681695431252134,-0.023109251688757382,-0.07397278779722657,0.06196274565866422,0.02963124151078969,0.004448015485148615,-0.01995913461994936,0.013987974776915102,0.009225332821378801,,0.04633194497205362,0.01840405250834687,-0.0176709311904496,-0.02786969694599417,-0.04593439454104287,-0.028013985382295825,,-0.0459124652208735,-0.04236769566647336,-0.03459141070098393,-0.01814716727026583,0.016088244559495868,0.02195054137911001,0.05042708107109273,-0.07368054406150626,-0.011191166393517693
2,-0.042617462642109194,-0.03884657270651726,-0.031976355783557286,-0.006274428611456884,0.0010805660211645751,0.07569326136134968,0.021191627822475967,0.01666583044416814,0.055750643081649454,-0.017797946762097228,0.03125339493852852,-0.01003687226757144,0.015131266325745518,,-0.008054023375282382,,-0.013748376034568355,,0.0033151834632625388,-0.06143264450515162,-0.03337562789505316,-0.08218180890678073,-0.021696289232157773,,0.11119987107454254,-0.00458040120669953,0.0010957440708782018,-0.042837858883248314,0.02523535896795942,0.03895100336043264,,,0.020222039335424435,-0.034275086242484765,-0.005437619998333698,-0.0486622866251234,-0.03096804519052232,,-0.05738864728724996,-0.05078687240136681,-0.06210231258886223,-0.021751741505778688,-0.02674412871329257,0.06545609502458116,,,-0.01836599319848331
3,-0.0400986538183683,-0.022212369175327762,-0.03211478411880031,-0.0060982836688774356,-0.0016781905213956172,0.08152239985289556,-0.008104233420714646,-1.3534398929038183e-05,0.06017182190351722,-0.0059392327462926,0.004866334584466836,-0.001228319167895009,0.038722470493247896,,0.023614126962499205,,-0.026463720589110062,,0.0012543392967327982,-0.03479308099861189,-0.041276226792894166,-0.10205865369509581,-0.03468282967264397,,,-0.05460061170149663,-0.0006393478274161479,-0.013714159551706684,,,,,0.02533461781783264,-0.0495831535796909,0.004461490732406981,-0.036141083323785295,-0.023145193512324358,,-0.021488703904344264,-0.06636543913482174,,-0.009367989246431174,0.01692539280705807,0.05528816293728467,,,-0.02304086440028097
4,-0.050014821370032214,-0.08369777679519541,-0.03225323161909999,-0.0061360264018333055,0.0011291102996242586,0.12021363506202931,-0.012337696990063263,0.024875241904726564,0.04992615772931153,-0.026006431054321988,0.03547595055835995,-0.018480321073779393,0.07864743871244301,,0.05977637739539032,,-0.023212814248256164,,0.017863843116431743,0.025872851189669532,-0.09806116648912194,,-0.019014844756197802,,,0.01917841996809813,0.005705403276897614,-0.02313858419944842,,,,,0.003646047215250192,,0.00829941697314096,-7.276467868799763e-05,0.027919183593402064,,0.04196195953670273,-0.05317163651604939,,-0.0012634064372064047,0.0054042216849576885,0.03749867199299872,,,-0.026428657387079224
5,-0.05141664410171232,-0.06180142456216875,-0.03234134455476556,-0.006475775116887572,0.0010320193860438032,0.22852442126236028,0.004374008437306065,0.0063122884496241705,0.06607105352290876,-0.02157444771994821,-0.04029191686307487,-0.038205655246110304,,,0.032155759719188604,,-0.029442975632465895,,0.0454265683798587,-0.03019513875815405,,,-0.020553577484654084,,,0.023306033835229695,0.0016199994876989754,-0.03157128796497016,,,,,0.03308161030858214,,0.025488463766018432,-0.04048423824947189,-0.0321405118062823,,-0.024125958987999685,0.006342733259478539,,0.003829622335400573,-0.0207126214729334,0.0027130593228777977,,,-0.07140656705265236
6,0.0059452106972150975,-0.06503902774589276,-0.032202884855757175,0.011942237770194541,0.0015659027937382497,,-0.009836692664448865,0.10670012318022404,,-0.022344770320884555,-0.04165961809697882,-0.06518434790105765,,,0.028049415262073385,,-0.033542611387584076,,0.052729110855785244,-0.036644131393442136,,,-0.02323636811483437,,,0.06309720707758629,0.011128485658769116,-0.030317303836475074,,,,,0.0015831326352064856,,0.0007997554426217857,0.03345267613468306,-0.007902573642219357,,-0.0544798184904875,-0.016245516145552696,,-0.02577935375251511,-0.04546305224013447,0.032303954084170416,,,
7,0.0021478986495695462,-0.10282661086164313,-0.032454644024267454,0.02704982124605282,0.0029962754193038066,,0.012572635626457496,,,-0.03408417931481211,-0.02999715422333038,-0.08957188404756433,,,0.01323709619063096,,-0.04272516660982284,,0.04086725298048055,-0.03174090967757959,,,-0.03900174399350248,,,0.04955665941739798,0.029273107715282687,-0.0147149502155412,,,,,0.030266691113928768,,0.07949731355568512,-0.11792204624665936,0.023559771705672583,,-0.05187714064759824,-0.0182279042505481,,-0.030008289485078887,-0.05341653034945315,0.0453700150847266,,,
8,0.001377869938380183,-0.06766649567711092,-0.031988939385865445,0.03887024694230368,0.004364123934566866,,-0.01475490717799266,,,,-1.8307554317642527e-05,,,,-0.010612907488979584,,-0.05929628040995194,,0.08195100821732848,0.006626584428050419,,,-0.03834173223832066,,,0.02685064046657551,0.047481164372901064,-0.024035255472813266,,,,,0.028436973972936985,,-0.007270419730061484,,0.03307638914331301,,-0.08356403591180456,-0.020716157832636584,,-0.011505779141243677,-0.09594950320377649,0.02721722481095379,,,
9,0.0037387660585674887,-0.08623798727442278,-0.03216512644664005,0.038473261619531574,0.00251163253103881,,-0.00928196015812377,,,,-0.02800093055736652,,,,-0.050700629172586886,,-0.04880872951137616,,,-0.02648181121646509,,,-0.06939591609262546,,,0.03943726004469131,0.020418538647759887,-0.017169278334501825,,,,,0.05620769434608497,,0.010205292687351375,,0.05159229852208358,,-0.04774040008525532,-0.029898964482721557,,-0.0032534561689566144,,0.09706033822238702,,,
