,2019-08-01,2019-09-01,2019-12-01,2020-04-01,2020-10-01,2021-04-01,2021-07-01,2021-11-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01
0,-0.011536859820814649,-0.03824171780140023,0.0032535310225502156,-0.07654591245692544,0.018410549122420183,0.013006981326104783,0.008446936507293556,-0.008584344560870982,0.006005967300063253,-0.027774335765285207,0.013098630215873097,-0.0002834526021013861
1,,,0.004321534165734553,-0.03958440342592606,0.02741942587797902,0.002399590630178361,0.009536698624877049,-0.012963531766338243,-0.01399815529291698,,-0.022387506358509945,0.010602486505766673
2,,,0.013122793970317348,-0.06534605329068555,,-0.012023927260842338,-0.007155928648324261,-0.0038801340523687555,-0.02785040048220927,,-0.008580310376048228,0.03591304899897596
3,,,0.020546422698054734,-0.02839361898239101,,-0.011073201403212884,-0.012542452473963461,-0.016321064007429165,,,-0.06245703370343492,
4,,,,-0.006063038348469885,,0.010479476399829268,-0.020340233310597977,-0.02067739092913179,,,,
5,,,,-0.034245823957860466,,-0.00015569754330035934,,-0.0052466524695561345,,,,
6,,,,-0.04432402801192481,,-0.0015970992786119576,,-0.0007526465355437439,,,,
7,,,,-0.05200966807004326,,-0.008622468604486788,,-0.000149688526477898,,,,
8,,,,-0.0749036857135108,,-0.011263703255729562,,-0.00011211118553167143,,,,
9,,,,-0.07648376613596852,,0.004978669909538214,,-0.010414392397092187,,,,
10,,,,-0.037030284897286325,,0.0010069967160774018,,0.006339137889913582,,,,
11,,,,-0.03165524771897399,,-0.010152036196662717,,0.007118265501393717,,,,
12,,,,-0.053142437683072696,,-0.010322938825576111,,0.03217751537595559,,,,
13,,,,-0.1009202384466068,,-0.009319096147950345,,,,,,
14,,,,,,-0.0214370721606143,,,,,,
