,2017-01-01,2017-02-01,2017-10-01,2018-02-01,2018-04-01,2018-07-01,2018-08-01,2018-09-01,2018-11-01,2019-05-01,2019-06-01,2019-07-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-12-01,2021-02-01,2021-04-01,2021-06-01,2021-07-01,2021-10-01,2022-02-01,2022-10-01,2022-12-01
0,-0.0005945607418933463,0.004481551552441232,0.008591164618189318,-0.02854912849129576,-0.025607115512366718,0.02763033088661393,-0.03070572119290249,-0.010585609889716352,0.009643091139059035,-0.019130860831693575,-0.012720579153638667,-0.002566799614091231,-0.024563637844395636,0.010633301028464714,-0.09506303198894805,-0.061381073211273396,-0.0308099888849791,0.03274089556961712,-0.005871765349132474,-0.04759473923381652,0.016157690982377737,0.04551185234564281,-0.0013572054587234206,-0.010933868520321077,-0.0019806577485159127,-0.012276625307651834
1,0.0017047179668567836,0.002147828464573287,-0.014004231873477657,-0.034048449925810687,-0.012720973506870958,0.04278049026017472,-0.02139811862981711,-0.013029373963273194,-0.036921801953536004,,-0.018088984225743676,-0.03205115299571393,,0.0321978350414307,,,-0.0669842799575815,0.010168768633540992,0.02636765981304645,,-0.02857404749112291,0.08860904966173733,-0.0306064282662728,-0.012735232308159539,-0.048766591428795525,0.02269763272886749
2,0.018698577062172816,0.0067606015212957615,-0.010487555587025632,,-0.044972489779144365,,0.00400617078297838,-0.025269017631413426,,,-0.011953582224052628,,,,,,,-0.02325085444040287,0.023013825675588073,,,,,-0.014135043013508763,,0.0314480996831179
3,0.03985014306259771,-0.07095576066258413,-0.07436889130624103,,,,-0.00011461394791689727,0.009126753708487811,,,-0.034817973342796904,,,,,,,-0.030630878855499866,-0.010018177637864056,,,,,-0.0904397786264175,,0.013305571608356104
4,,,,,,,0.0046480415986094314,0.03959832807905084,,,,,,,,,,-0.03806647708091582,-0.04610011905925937,,,,,,,-0.01498490174815359
5,,,,,,,-0.027041524163845754,,,,,,,,,,,,,,,,,,,-0.0066212343994678236
6,,,,,,,-0.012659703209023654,,,,,,,,,,,,,,,,,,,0.0037853734951811546
7,,,,,,,-0.028206201168148315,,,,,,,,,,,,,,,,,,,0.03737883583062551
8,,,,,,,-0.016738157219841288,,,,,,,,,,,,,,,,,,,
9,,,,,,,0.000904642114282872,,,,,,,,,,,,,,,,,,,
10,,,,,,,0.02287125927186162,,,,,,,,,,,,,,,,,,,
11,,,,,,,0.016475447380877917,,,,,,,,,,,,,,,,,,,
12,,,,,,,0.018592804938958984,,,,,,,,,,,,,,,,,,,
13,,,,,,,0.051378724615354976,,,,,,,,,,,,,,,,,,,
14,,,,,,,0.04790242136635525,,,,,,,,,,,,,,,,,,,
15,,,,,,,0.08695600402947168,,,,,,,,,,,,,,,,,,,
