,2014-12-01,2015-01-01,2015-04-01,2015-05-01,2015-06-01,2015-08-01,2015-09-01,2015-10-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-05-01,2016-07-01,2016-08-01,2016-11-01,2017-01-01,2017-02-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-03-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-04-01,2021-06-01,2021-07-01,2021-09-01,2021-10-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-09-01,2022-10-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01
0,-0.04817500920604051,-0.0403219674631865,-0.030649056982590128,-0.02032445826222995,0.058993362491861046,-0.038751419150056865,0.04191709868229432,-0.015859405341003274,0.059061101543948835,-0.002950207004774514,0.02569278106971784,-0.03115449995167996,0.014208458873636198,0.018016534048673927,-0.01812204343949153,-0.007815009746793944,0.0038211335262468005,-0.024268762370148744,-0.0072227029067566395,-0.01533892934966996,-0.043651693357785515,0.022135233014273448,-0.02969189445994047,-0.07872866360536035,-0.011041138064785017,0.006344884122079231,0.09255346530939912,-0.012120689811869312,0.01151866806395585,0.0008312939999416402,0.014628157378715256,-0.0020469485940823873,-0.03563534174277705,-0.05152122209044829,0.010888079059963751,0.015645725410913913,0.020784927917452012,0.006823909573860254,-0.05442832955187227,-0.08812660093281888,-0.04271078384872862,0.008711744514722675,-0.01575081033543313,0.04455128145483833,0.1690693622505821,-0.015891164342530573,0.0006443783880667464,0.022764156340804087,-0.5632714505633665,0.039895342457350935,0.011715441390311554,-0.06615479700689963,-0.004236209469601793,-0.02070573502982076,0.045597744510668115,0.024464127044493633,0.010137799398586389,0.018647108294174597,0.022800577642372435,-0.00449321577185513,-0.026616859055875075,0.012241573380620374,-0.013869027029157599,-0.01000464138084145,0.02709652128726625,-0.04492303862870606,-0.040745392728184684,-0.019066649622170972,0.025307607307120117,-0.023137857032335285,0.09128003977177013,-0.01249078987035146,-0.02994885832906813,-0.05077227145441121,-0.007306213006840645,0.01517053359146281,0.010214829083984411,0.02177679928612708,0.05817398219428416,-0.03211403910693811,0.0032336282693552487
1,0.03541878094917966,-0.04442977446179541,-0.01660467567932944,-0.028490787697019515,0.04220281341094201,0.05053829935516374,0.031199106252257414,-0.03956843835453405,,-0.05705368187566846,0.049713817331161536,-0.03677634619368564,0.007926593661398806,0.03466135602389214,0.021759748243926236,-0.015056016126109295,0.017555227052176825,-0.02140342117395133,-0.01863938987465219,0.007628182158019747,-0.006926866213923688,0.013075322968123526,-0.03719936015215697,,-0.01812262572222445,-0.028962952354656846,,-0.04615385065540434,-0.013946764752987173,0.0013544469548816274,,-0.019694503912643713,-0.01231930002101278,,0.010229124942802093,0.002649109642989478,0.03895439398546918,0.021581008678122737,-0.04390055755615374,,-0.023076385053867776,0.02792965838689676,-0.024625317172032313,0.056833824011577994,,-0.009211198982911117,0.03255877099003257,0.09065017386205265,,0.023954570849895163,-0.007663960528176972,-0.08990375925427774,-0.008906944602825151,-0.044732908727541654,0.034735482795535955,0.08739664003207137,0.0013713494952322103,0.00850083214941888,0.03920207859531412,0.008154379500810105,-0.09077140089469049,0.0023145552484420406,-0.04069485701918818,-0.028687063234606125,0.010205087909212374,-0.004070683473167858,-0.03778013044313645,0.02634048302322567,-0.06753856334305275,0.016809026588017306,,-0.008909110135764564,-0.022000923365328662,-0.092751700747713,0.006774671568885227,0.018570734793988852,-0.00117542656735925,-0.013888547283823938,,0.0830736538896033,0.010855421892492334
2,0.03179076997003655,-0.059146088272016284,-0.08962459399775757,0.0007936537130701637,-0.02677682952061966,0.00496055801978712,0.02305172536134692,,,-0.0677716810904699,0.05960926930737931,,0.007040095320126172,0.06810959255169075,0.03651693272605461,0.026112751649704613,-0.0010302209240897753,-0.009923999966223063,-0.07562730541181617,-0.051595190716046124,-0.00020220453464103727,0.004995112452991446,-0.03434116455779912,,-0.021143266604164435,-0.002207861334532657,,,-0.011157355479561204,-0.010039869417945768,,-0.011560192560052251,-0.007661648033258084,,0.026117699530764316,-0.0011559506188560942,0.07891776509599069,0.022408937990454847,-0.05076346315233238,,-0.03592566546870324,,-0.03616878862987205,,,-0.015053516691492907,0.08302022944581822,0.05780809244903451,,0.03209850999452568,-0.01262822884632575,,-0.015657740284387156,,0.0492689817484433,,0.007103314311481035,0.01221402742939226,-0.0003015499792987514,-0.007116452686425245,,-0.020383051495847182,,-0.0373736462898453,-0.004504007351997741,0.037755302545381175,-0.08639903746032764,-0.03285076396384068,,-0.008680372801649905,,0.04230225759745121,-0.05515316038530049,,0.00398520943230718,0.01682147564964598,-0.005871386108188603,-0.01210260754728365,,,0.038481878963074756
3,0.018341870996875842,,-0.15315192955000567,-0.025028421343164187,-0.160203114169984,0.025985328504458893,0.05654797031146308,,,-0.09219462960862009,,,0.016061267846996685,,0.05615113432573837,0.01812033145299141,-0.013861435768176555,-0.011732769931597442,,,0.009555428976842029,-0.005245291264261542,-0.03645699846342798,,-0.028483494533736442,0.0252498493765132,,,-0.022060941654463706,0.005764930642970678,,-0.049284895065981216,-0.04040686048725273,,0.040897206456006197,-0.01204579928980265,0.10049807061442617,-0.04465882403211374,-0.046441504698994995,,-0.042126069495797225,,-0.03123962113804879,,,0.052124685187627584,,-0.04006625820219023,,0.021250164330641752,-0.03059128181545856,,-0.021113051778641978,,0.08717438266051003,,0.0024664909566867177,-0.011728223583834296,0.005637941536097549,-0.019780368538436455,,-0.03694279011301882,,-0.03200806304049442,-0.009209413337146088,0.03833633279955739,,-0.016253927452808847,,-0.014191277914007205,,0.0011803323857151327,-0.05005216879558039,,0.014968347344400446,0.03983467882145253,-0.017012850036839278,-0.014999027558072697,,,
4,-0.0038097777136164024,,,-0.03456308039608369,,0.05404364917924864,0.006967354441519413,,,-0.11476360195123199,,,-0.008090733018403906,,0.04860094636517376,0.023899944280487695,0.01978004996847238,-0.030567200433287534,,,-0.007542349748539401,0.0566972537545416,-0.035474855457228394,,-0.03062265609183923,0.010235243397429539,,,-0.029756448230137345,-0.001069514050588749,,,-0.029763595801326703,,,-0.0005820181136368952,0.09269319004139909,-0.09837784748858924,-0.05048142386791232,,-0.08543023535026717,,-0.03062148971301082,,,,,-0.06232815627854249,,0.02514275210853878,-0.008506902469324507,,-0.024018158693491554,,,,0.0007287939138131971,-0.013802293572444224,0.04787504611396044,-0.014434685744907472,,-0.03310588296964612,,-0.03698084763480347,0.001280606723967237,0.03365047150464773,,0.00462826892640722,,-0.021034843243644352,,-0.03048741871247085,-0.07341916079947453,,0.01887434139101174,,-0.014275823738912563,-0.027682144855017077,,,
5,-0.009308904093739134,,,-0.09756476808914649,,0.090900908811125,0.01715086784207065,,,,,,-0.005934968369905702,,0.019558269142830875,0.003562203417173837,-0.0032355251031233045,,,,-0.010936895242135147,,-0.038788734781532774,,-0.03588611994133939,-0.017781505845597678,,,-0.04376032529025364,-0.013876509742133503,,,-0.045567546512724766,,,-0.04435180091699287,0.07319211410761328,,-0.06477250544061608,,,,-0.05014540716178706,,,,,-0.05637536268810228,,0.032055669753498606,-0.03866814882073011,,-0.025666066817829236,,,,0.004479771171807534,-0.0479560199509903,0.04402378927335583,-0.027157900269830004,,-0.07315622201159211,,-0.013448929195827075,-0.02482283650586048,0.03779323272502144,,0.00816109860934544,,-0.025542952192378232,,-0.013732453909026443,,,0.03577198668859305,,0.008682592074938822,-0.06739440757913906,,,
6,-0.009751211285974837,,,,,,0.017002337182855376,,,,,,-0.10199821460513969,,0.09846788787446448,0.015757330213106435,-0.002854608880249021,,,,0.011840960513398002,,-0.03449105431959154,,-0.01779203778694205,-0.012853834239829887,,,,0.0019207167572470318,,,-0.03541852070355067,,,-0.04450759577336494,0.03752964388449431,,0.03680959477879142,,,,,,,,,-0.01789439444030605,,0.08768259855298544,,,-0.02431040763917469,,,,0.0033096643494943123,-0.011838209773302077,0.03267193890252042,-0.013660924972465738,,,,-0.024958785807764672,-0.022112888527044072,0.021702674310791314,,0.013980477380395095,,-0.02051253919044438,,-0.03567244968513705,,,0.03245049182319182,,0.0019208122688439966,,,,
7,-0.02285546731374094,,,,,,0.01135988940084065,,,,,,,,,0.022659993656025,-0.00801999731979608,,,,0.0031594898560713958,,-0.033002344490868696,,-0.014564707892762208,-0.008394131616188627,,,,-0.007913347557526151,,,-0.03104057202431809,,,-0.02479538254048408,0.06789387052975238,,0.0510093610747091,,,,,,,,,0.04851373002778203,,,,,-0.023080558603199464,,,,0.03153156875089769,-0.0316634967120355,0.09550773891822763,-0.05208701617550082,,,,-0.03858855583771503,-0.0299102089444927,0.01925417405517127,,-9.745589043963498e-05,,-0.038873943193533655,,-0.06501342532493393,,,0.03831902620093586,,0.0038101557367892225,,,,
8,-0.023148593506664927,,,,,,0.02854958608349789,,,,,,,,,0.024418626635485552,0.006022848263883329,,,,-0.006098382005849778,,-0.03712729721839669,,-0.012282892930338907,0.004820723887450473,,,,-0.005002819490470212,,,-0.021345019899340012,,,-0.03577135260673381,0.03701487637947076,,0.004676925904956608,,,,,,,,,0.17335426988059965,,,,,-0.0231208836861867,,,,,-0.0504755158100787,,,,,,-0.04633166057474569,0.028573116122390108,0.00822662746068148,,-0.005443605587803768,,-0.024534114645250793,,,,,0.03289422024991917,,-0.01808701741783658,,,,
9,-0.048045657752606996,,,,,,0.06446313517623437,,,,,,,,,0.05721365173085813,0.01208633347624355,,,,-0.00017967756672554458,,-0.03092671550362036,,-0.03399188345882642,-0.03429264093199125,,,,-0.006792685697518341,,,-0.04463549239026621,,,-0.0002552469859138373,0.043549822034358976,,0.00990381483005598,,,,,,,,,,,,,,-0.027658758978143183,,,,,-0.04203187665145025,,,,,,,-0.07527483057167172,0.021875770804778316,,0.002298837441919721,,-0.009219203787396824,,,,,0.04718078338278198,,-0.01962061922182412,,,,
