,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-03-01,2019-04-01,2019-05-01,2019-07-01,2019-10-01,2020-03-01,2020-05-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-03-01,2021-04-01,2021-05-01,2021-07-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-11-01,2022-12-01,2023-01-01,2023-03-01,2023-04-01
0,0.06173543293397543,-0.034583630036402635,-0.014772100921298659,0.020642201255227643,-0.08624501185183098,-0.04764618308544666,-0.026981181501856355,0.0188307000749921,-0.004706064817077138,0.019241470398821292,-0.01667499681214224,0.028882278108030235,-0.026595826745645645,0.033748580857603905,0.029300327240406432,-0.028176998032098055,0.02420104074927165,-0.021478946970569845,-0.027246772511900996,-0.012587953838473442,-0.012909414811693054,0.05837155694068178,-0.0006637717999735671,-0.007020041977235714,0.011150623470427945,0.013288789657719846,-0.0006910065977925317,-0.002919192782063984,-0.02815143728735192,0.01653670766071702,0.021962995863618218,0.009463148325869142,0.010425477257240079,0.07681692143500829,0.0023815324486125,0.0030128469291179627,-0.006530147385909069,0.006528681740108233,-0.012953259366108527
1,0.053842941189909066,,-0.007346625021100728,0.02456271461755133,,,-0.012597056832556852,-0.02535483535452787,-0.011454072077881516,-0.008588164119450958,0.0013475447780413319,0.0018720599577495278,-0.027439377423701394,0.022032792756902175,0.04191664737262446,-0.05950899361684492,0.013608966149425417,-0.030453318419633613,-0.0034507344901433257,0.016186184634087386,0.0012617710786937408,,-0.006286224478696756,-0.008771259942342624,-0.019240438884928768,-0.006018746110292517,-0.011951411975756665,0.03342495429673864,-0.0228046127383692,0.011021048819680246,0.0016743827166549319,-0.022224628795001422,-0.0031176378826205386,,0.007649453887760949,0.0021127178459350304,-0.00814499191332152,-0.013004227439494365,0.010384640985814875
2,0.05994663342647222,,0.012219199130083958,0.0173351895307996,,,0.005420851338603594,-0.02175894625182906,-0.016879213162924955,-0.004563716934701478,0.008758178773390135,-0.0021963920732108733,-0.017685303973037136,0.005916159349392824,0.02033754248163433,,0.01200883609453296,-0.01805864474467911,0.006711495741432927,0.09619579424817948,0.03474125705861386,,-0.011745012639546193,-0.008776409334796398,-0.02014373939903491,-0.019528853816569658,0.008957330208682945,0.039841912369965815,-0.033127689643275726,0.006625021559323319,-0.006597524515263242,0.04054455487186903,-0.02219067775897754,,0.01404071864566614,0.0010001883146877333,0.0010221161752802521,-0.021068489164018267,0.017288284575216084
3,0.06079326040977806,,0.015356556109114461,0.01634034315419486,,,-0.014974402056095126,-0.04748933409347167,-0.05549722293879844,-0.013368926834961048,-0.01790539569390326,-0.049967474456929395,-0.025588890263092523,0.013521705911773374,0.01726650906875804,,0.005568983384248938,-0.023057462299935993,0.012874214918140225,,,,0.032397272005954214,-0.0036551861736642266,-0.04300757676799849,-0.030761595924088336,0.008892630892862075,,-0.04736316228463977,0.0028419278989781915,-0.03000558302747286,,-0.010905125530396909,,0.01615286839099106,0.018918852457339597,0.009750022315781481,-0.03749932807520828,0.027476668640833035
4,0.05601684815738173,,-0.0016039056178813738,-0.0051917506050944695,,,-0.016449361198395795,,,-0.0021478641224050854,-0.03817539122184588,-0.10079189992463,-0.015295869754712754,0.01193671310239397,0.02841893000610085,,0.006522057560072625,-0.004170990302535982,0.024570364801316913,,,,-0.007490375606399535,-0.0033842093126885686,-0.05207688051619863,-0.03324397323333317,0.013491512912919168,,-0.05927118305261292,0.005310979359919532,,,0.012870474761137896,,0.021060630049976492,0.00181041738371146,-0.014345175568386659,,0.02723385305421472
5,0.061123989486293606,,0.04102933082254623,-0.015134448646111132,,,-0.02261897333505214,,,-0.0003867041015559458,-0.056383503705784044,,0.028098139206350403,-0.0036432547746447774,0.05270950104779537,,0.013197707922117274,-0.03172141988364152,0.021821489644304304,,,,0.0032590068152322793,-0.0435452844342219,,-0.02214269624665688,0.03523993698604211,,,0.009770108280554801,,,0.017376928293991956,,-0.018981684454201453,0.024696771715388977,-0.030151410068965157,,0.016267099323916734
6,0.055057733811048504,,,-0.00340536292904714,,,-0.01872307029111875,,,0.05864358447710227,,,0.026218070715466446,-0.04994206005022761,,,0.006984089757571699,-0.03393952092124031,0.024941160122764927,,,,0.020719138725483255,,,-0.0009610691966768226,,,,-0.008490859333364575,,,0.01082395185054752,,-0.008447104000297578,,,,0.011679233812984136
7,0.09199317339587587,,,-0.019814381855102425,,,-0.0021930339533433596,,,,,,0.011677005173769572,-0.04356524367057579,,,0.0026863946021871143,-0.026124112284449774,0.03748035171972175,,,,0.015102265354599353,,,0.00361416545063431,,,,-0.008657108631654253,,,0.005865554865072564,,-0.003055301042563574,,,,-0.027326784324119335
8,0.05819496743622832,,,0.033318465280385734,,,-0.040502880787849804,,,,,,0.033032493484526526,-0.04130186604841013,,,0.01301579298615163,-0.0002558949294428903,0.06270043011682302,,,,-0.004225012674076822,,,0.0010455825137176689,,,,-0.004526552721285437,,,0.018726506459565417,,0.009622771164867316,,,,-0.016731110205969235
9,0.05668733369613843,,,,,,-0.017103313169586798,,,,,,0.008097523967782294,-0.032859875006326256,,,0.016724345650221295,-0.02324593433197042,,,,,0.020576671265108093,,,0.011226896382258378,,,,-0.01170972730306108,,,0.00015467378697486822,,-0.0028332742794816568,,,,-0.03410780976310418
10,0.06636830799522331,,,,,,-0.04743672407435762,,,,,,0.04173462979954223,-0.03845468177409339,,,0.023168867426824225,-0.01817459719413228,,,,,0.02247260027187714,,,-0.0068365481380390225,,,,-0.017317435249745827,,,-0.005007206182873869,,-0.001208536453504827,,,,
11,0.09433260982063052,,,,,,,,,,,,0.046536546405278045,-0.03787687100199788,,,-0.011509389532100567,-0.010924786613890847,,,,,0.016917282889336693,,,-0.010102490545187193,,,,-0.04259883724429514,,,-0.00580059892670981,,0.010874374224789207,,,,
12,0.05339942618801974,,,,,,,,,,,,0.055780135003775655,-0.028490266284004306,,,0.038439081201893543,-0.020771766233206757,,,,,0.004396997601154418,,,9.612675865255937e-05,,,,,,,-0.010335987332713792,,0.0013590124892903788,,,,
13,0.07944359010129265,,,,,,,,,,,,,-0.04267870703519838,,,,-0.04661246336001823,,,,,-0.0005591804562934399,,,0.04974857754566453,,,,,,,-0.026768178629069883,,0.0011082376562248086,,,,
14,0.052284368063952424,,,,,,,,,,,,,,,,,,,,,,-0.005222363258343243,,,0.05080257453164294,,,,,,,,,-0.007282529748448674,,,,
15,0.03876833656114265,,,,,,,,,,,,,,,,,,,,,,,,,0.051139215397294935,,,,,,,,,0.010982319945096464,,,,
16,0.050211271103106636,,,,,,,,,,,,,,,,,,,,,,,,,0.057470933229998744,,,,,,,,,0.0060544240191244825,,,,
17,0.08003015252680301,,,,,,,,,,,,,,,,,,,,,,,,,0.026055452005437685,,,,,,,,,-0.00022777217092118107,,,,
18,0.0716272279132597,,,,,,,,,,,,,,,,,,,,,,,,,0.020279689338986273,,,,,,,,,0.003558244577259284,,,,
19,0.07988055351951528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02442169955243223,,,,
20,0.05548973223456111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.0418419082000554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
