,2014-12-01,2015-03-01,2015-04-01,2015-07-01,2015-08-01,2015-09-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-07-01,2016-08-01,2016-10-01,2016-11-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-06-01,2017-08-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-05-01,2018-08-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2020-05-01,2020-08-01,2020-09-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-04-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01
0,0.03436133307539202,0.09974388484532204,-0.05711835022684508,-0.09240470021513159,-0.008820953684926192,0.0452120945653407,-0.0025648216654610145,-0.0072080313917604055,0.13864380687851285,0.011151036250047375,0.06501490942994548,-0.02061039308528745,0.013321721849298918,0.003011947613984489,-0.05545482074968633,0.011347096224246567,0.005159569184750135,0.009758810682232166,-0.01661391018702929,-0.039608240692392105,-0.0006848820172213888,-0.0012330609944519733,0.0123016536972409,-0.013402090047593518,0.015611703955146328,-0.009035846778116863,-0.002507190865451925,0.009745501697051573,0.031126724222678925,-0.022064904737006952,-0.006385331069914457,0.007077058402617187,0.015701696927165054,-0.012391742850068166,-0.020486756970448106,-0.00829638002105737,0.03097312427514609,-0.0077362727960887945,-0.01887771157227891,-0.016049690686628315,-0.03076638322882469,0.0108449726391735,-0.02984327305694201,-0.02683720971782466,-0.026104882701455168,0.024212868512704544,-0.0043928046506490626,0.03923972787824681,0.07572426072651206,-0.07432683808429835,-0.010431787929023328,0.03164613000438288,-0.011490242249127869,-0.0219971610027756,0.004569604293373386,0.062064218695204953,-0.03573462182244658,-0.01863600212067551,0.08100072088000143,0.0073185658936500975,-0.02952712890781406,0.01719741215356474,-0.004898109183745447,-0.009224642242750769,-0.005521258430434273,0.01144399619913794,-0.006215427629730597,-0.01746141150568803,-0.02428750455974449,-0.01925648182108486,-0.0008268992110557413,-0.024379416200576376
1,,,-0.06528934921655694,-0.0876739166579672,-0.07060621470313988,0.05754731035689753,0.005390342443428953,0.09698380730238565,,0.06088476529908632,,-0.04664467366785541,-0.0003237788275292086,-0.0076150159757744085,-0.0738338019720417,0.012014038045402797,-0.016769667718506298,0.02479140448077244,,-0.04833110098527449,-0.014051525934695608,0.006501884962626825,0.017619358159770337,-0.011573819013944942,0.02434387799139126,-0.027900455500807775,-0.0033881305254013228,0.01962807588096993,0.005870648822889013,0.033222634710385446,-0.031166135682655582,0.004061946594270394,0.017717275915481334,-0.025452007854853242,-0.05888789561191787,0.01655232670068374,,-0.013916684527830014,-0.03817421321843062,0.009216411476182573,,0.002909542485160621,-0.07566397286469284,-0.05037446849895444,-0.04596880446763918,-0.009239902084511531,0.009575891977377293,,,,0.017630343434192897,0.0392142950658696,-0.010892892220001782,,-0.007690513021758161,,,0.017165262479435395,,0.021226014211420008,-0.020730115200079835,-0.012299273770967512,-0.006188711142604664,-0.00850523492769828,-0.004600677484528415,-0.0035432825170054194,-0.0032088641189091938,-0.010888107805471114,0.011043963675630208,-0.016592891711656788,0.028309800783724005,-0.026297777268986522
2,,,-0.10471958284564264,-0.08213801742178983,-0.0649646633520975,0.05805583560049388,-0.005035837375280794,,,,,-0.027788561533949263,0.011750285763243884,-0.01256036006070671,,0.02466086979303639,0.0026849721927570958,0.025056067594693587,,,-0.021301965330670747,0.012293322437270104,-0.0021426130882433725,-0.01943746497752552,,,-0.009167833761305255,0.006130451350710331,-0.004895158702429514,-0.007749348058763594,-0.04311121809070828,0.019688821741627338,0.01347723201649842,,,0.011821113643818437,,-0.03622127987066426,,0.04262075909338048,,-0.0034210066024498165,,,,0.040520686475034706,0.010239890905066162,,,,,0.03174998385289807,-0.012454418398199607,,-0.003930876812643147,,,0.04211359909934598,,0.0292312135882562,-0.044292697368936595,-0.02636408056735484,-0.020402086537966158,-0.013040137207830482,-0.0004576484200082831,-0.05261968735405875,0.004455674685321709,-0.035261675035521134,0.037597826179455285,-0.04373424855928876,0.017701245409604917,-0.027134517482236165
3,,,-0.13595603849435767,-0.033137692114523665,-0.04185223521329684,0.04119269091209654,-0.03374579731782523,,,,,-0.03880209549418945,0.02113299266417612,-0.012155471247562222,,,0.04471366859537218,0.019108565399457156,,,-0.027197591130284637,0.013051194120916598,-0.004849933842467236,-0.03755018487321182,,,-0.0033679943224025344,0.008948708341455003,0.023446678504081886,-0.003297221864234423,,0.016318406410590125,0.019368132012924866,,,0.01464590665520471,,,,,,0.02866304385425633,,,,,0.006918307937627044,,,,,0.05585847385205467,-0.03029202267590958,,-0.001767819907984025,,,0.052365850338037534,,-7.394941706406755e-05,,-0.04323646448307916,-0.025726043241343977,-0.018898110654996914,0.006631145672789218,,0.0013974677152686077,,,,0.04098290315132722,-0.018330547855295087
4,,,-0.12690263402108548,0.011026206560942553,0.004133959334460702,0.04089560874442344,-0.01986544914958399,,,,,-0.07462903661519382,0.02301794216437769,0.00868206084437162,,,,0.021733667808349733,,,-0.032815824351623,0.021204368651326577,-0.004427517780255741,,,,-0.02677112970746709,0.014982006995657215,0.018203424366660004,0.030132058963121544,,0.02111626160599034,0.021664762105697788,,,0.020587070746350467,,,,,,,,,,,0.014471954383508456,,,,,,,,-0.026025601020720712,,,,,-0.018785536443071127,,-0.02597786874954444,,-0.007497132448777921,0.010152089377359674,,-0.010798510455935384,,,,,-0.013196993087399633
5,,,-0.07129210544440201,0.044537876818214306,0.010298960910575694,0.05830524342132004,-0.026842729654341424,,,,,-0.1143388355694519,0.05448284337561127,0.05170235879462792,,,,0.05411163554836396,,,-0.0193084278657627,0.017073369288491014,-0.003175919724627274,,,,-0.026207495813852733,0.0257734497022728,0.0009787274991706063,0.03562176188167232,,0.028422662371707874,0.035917086279040555,,,-0.02258449872601509,,,,,,,,,,,0.02376370414339768,,,,,,,,,,,,,-0.014514467553936816,,-0.03528894653649162,,-0.03272480908328801,-0.006676365930810224,,-0.01052464987823587,,,,,0.02103337490972379
6,,,-0.11226394783170157,0.11768242825914554,0.05836109790616506,0.05281335860996972,-0.021305628044046454,,,,,,,,,,,,,,0.009977154701435342,0.009389772991483802,-0.0012901374699176849,,,,-0.017239372260961616,,0.032639475494604664,0.03683469511719073,,0.031127349769763946,,,,0.010856852231005742,,,,,,,,,,,0.0032585462669291188,,,,,,,,,,,,,-0.012809120487920822,,-0.039210628493788535,,,0.004696499550843614,,-0.012472359472204264,,,,,0.0021982119330656857
7,,,-0.13823842315843926,0.07501282034469847,0.023550315039514214,0.038924300992224214,-0.028918166228114606,,,,,,,,,,,,,,-0.0014939350467046975,0.018571334367553538,0.024362193487037054,,,,-0.012043221719604036,,0.04297127106734466,0.05777287176490509,,0.030077150314109513,,,,-0.0016960205965861341,,,,,,,,,,,-0.004099097882668601,,,,,,,,,,,,,-0.03282088632779101,,-0.031002461119270297,,,0.0002760900320115667,,-0.030573613323410687,,,,,-0.006893515307326403
8,,,-0.11890169499891501,0.12923196122740355,0.022868166541964552,0.03372852735540133,-0.07675701536019153,,,,,,,,,,,,,,-0.004107474521891197,0.03393793335330453,0.024304082371519486,,,,0.013784995902772934,,,,,0.034145066686788184,,,,-0.001795885744670489,,,,,,,,,,,0.031803935542370376,,,,,,,,,,,,,,,-0.03261422796607838,,,-0.015328504601010096,,,,,,,0.012807764638736785
9,,,-0.1231734816578487,,0.023609610315180163,0.0015814111532752584,,,,,,,,,,,,,,,0.015788688662988326,,0.009231957025163995,,,,-0.013304164510326899,,,,,,,,,0.029530997475213816,,,,,,,,,,,0.024399064776000512,,,,,,,,,,,,,,,-0.03224278472505371,,,-0.03374159296887691,,,,,,,-0.014403839378567929
