,2010-12-01,2011-01-01,2011-03-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-03-01,2014-04-01,2014-05-01,2014-07-01,2014-09-01
0,0.014328638807947214,-0.034493530552333285,0.01170585943854241,0.023065254428905002,-0.027417212033145733,-0.0026847465218211575,0.011175464110362965,0.026280130748167263,0.04258601619028379,0.028618431138125455,0.07752465260752983,-0.015094812408828595,0.05196970376088905,-0.08921383034164654,-0.007211016436343087,-0.011117037955043929,-0.012221387796650496,-0.06389558282868552,0.003627086767494403,0.0027881519177013203,0.028051805801438068,0.006380024028834752,-0.010912498707019047,0.01827544532055103,0.01975631141481715,-0.0356118940557457,-0.009572542442870313,0.040484263460671466,-0.028165472529867525,0.007787238773339644,0.006878857243194175,0.0281807774094181,-0.07468084443079344,0.00073787810525483,-0.07630275802388697,-0.007231303212529794,0.058044185392196024,-0.0391225215770028
1,0.01672083703526217,-0.061414283096884015,-0.0016078362447227157,0.007183877084796564,0.04329411472115341,-0.027113107387062296,0.06414884829778633,0.00279566360637995,0.049641866177159155,0.0024130948788307904,,-0.03331113983726253,,,0.007408072044350844,0.006779024966311109,0.01487607416623038,,0.018217086596370835,0.005036272017387322,0.05569874848028222,0.014361340071025241,-0.0022966834922493184,,0.04317744667833168,-0.03665041090280261,-0.032426068973174016,0.03306562084750275,0.03188386751852239,0.014074657094061749,0.0038301565785940073,0.0314455586009304,-0.0740151773671995,0.023058666552675966,,-0.005493098823267428,0.03776966106117641,-0.02479883612447953
2,0.03375442267392936,,-0.0037519383317059507,0.021882769766394305,0.04824682647116907,-0.027636998642976973,,0.045816719505851644,0.03845632375886465,0.03394955771426256,,-0.07396469136785244,,,-0.024446694216865128,-0.002628440015396749,0.0033923021453891034,,0.034910589938435516,0.03294450769787316,,-0.006128945835152555,0.04259889624347801,,,-0.011186816897763609,-0.02206920289355324,0.041392453895056636,0.03325406785909944,0.013483369202972662,0.0031201672871839226,0.015682971296996806,-0.07297535420954777,0.03516410671745329,,-0.01127719638699809,0.057398868057214614,-0.02011581610215374
3,0.037764975799274514,,0.001304296408177752,0.02165782607813954,0.047282104310860884,-0.03286464000563205,,0.04639846607494302,0.0862928588652041,0.060725511691074985,,-0.037392000893351485,,,-0.014171380539866774,-0.012782539923116953,0.015068411744334376,,,0.08029224982413785,,-0.01084985529954191,,,,-0.02869127643821654,-0.013762204874786965,0.04849942366921861,0.029323564297840037,0.01362569711859929,0.012053416149178015,0.006845974260804799,-0.03633002555251914,,,-0.010552293479890007,0.06844721290583533,-0.03666430745368765
4,,,0.01491154419267171,0.018263435721660726,0.05511930249469743,-0.04692655148493419,,0.044497531055968764,,0.04142717107462479,,-0.01780778967692309,,,-0.0153557787439359,-0.02988480888528855,0.040269673288654606,,,,,0.005054520210663271,,,,-0.04456648265048472,-0.020073666472031237,0.022525611509973953,0.037123251320301795,0.013782971125864574,0.05842182315004865,0.020142897571551355,-0.04709773795849144,,,-0.007168363245880716,0.05943795420628151,-0.054425442059745865
5,,,0.009866676770964755,0.008532952264765081,,-0.02458996829005633,,-0.007573946513482532,,0.0530517468581404,,-0.032163476925760826,,,0.007364075210540777,-0.04287905036637096,0.04084861842503973,,,,,-0.040294493234666884,,,,-0.06507880999564122,-0.0023250889149569187,0.0089834639829392,0.017217889136696456,0.006699377588285316,,0.025363917300424255,-0.020076540307129645,,,0.0038726085846471636,0.04308915510033917,-0.05825641139575377
6,,,-0.0221687905775374,0.02378463246176371,,0.1721300462674309,,0.0028114355171324767,,0.05394792195034537,,-0.0389677884991082,,,0.017598004599655714,-0.023139748788090553,0.052696997364327536,,,,,-0.01980886271944915,,,,,-0.007020239977505116,0.00852005660646915,0.020749938692386432,0.0013889083241620526,,0.021700786993378907,-0.012072317499915733,,,-0.0046537401846711846,0.028906343504561338,-0.04650508220443983
7,,,-0.007975447244327638,0.030672916076785517,,,,0.031025472956242695,,0.06940083444285161,,-0.0392177443764643,,,0.02486387264262091,-0.04666009531274251,0.0609593133667693,,,,,-0.00795608431214151,,,,,-0.013450709514893466,0.009867686117538632,0.055186661756111685,0.012389095731948796,,0.03577533803498151,0.01770019301274388,,,0.027520962566178364,0.027152854124837145,-0.05729645145530382
8,,,-0.007198246444413359,,,,,0.02196868607817537,,,,-0.034811223710104144,,,0.020103033264243564,-0.056974023843413546,,,,,,-0.01997771493880729,,,,,0.0220775225325881,0.04998211720363688,,0.0066138866291494125,,0.031805536889507435,-0.01668551704588224,,,,0.06687169978097995,-0.049925405117939636
9,,,0.018743551742480102,,,,,0.08995875683242804,,,,-0.06412328354016683,,,0.04617906684166778,-0.0762572465856215,,,,,,-0.026015513491955466,,,,,0.018870590747576133,0.025451241678535852,,0.023375308018529273,,0.024490703706817774,-0.015976355190888317,,,,0.07582282014265296,-0.02781005364650868
