,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-02-01,2019-03-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-12-01,2021-01-01,2021-03-01,2021-04-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-05-01
10,-0.1267970652821795,,-0.029511937130645816,,,,-0.1620980297566783,,,,,0.0053404408904778045,,0.05456113380332184,,,,0.01853630881201318,-0.014687185237254319,-0.014745077225560482,,,-0.06397298916039151,0.012308077680440732,,0.05860240765859137,-0.003917527009658972,,0.018637232951745686,,,,-0.0860622262996853,,-0.0020028544763595058,0.010336604674163863,,,0.013093954908317773,,0.018573235219519812,,-0.0106988542796973,,0.11331861934212295,-0.004473547985175852,,0.01291368672532256,,-0.009188366242494528
11,-0.15337625699083945,,-0.04218680602633462,,,,-0.13840854677070968,,,,,0.0015090068324430383,,0.09703748011913893,,,,0.0067835898782671045,-0.021912101237409942,-0.01894742487720777,,,-0.07840016249991644,0.012947511041011772,,0.029866929811280585,-0.010832925289299578,,0.001731100117986939,,,,,,-0.01146731639281473,0.049641966442985574,,,0.022732944846428182,,-0.040247813538465405,,-0.09562778621239776,,,0.057247941406531666,,0.041518877408834864,,-0.03596380348881034
12,-0.15092805156283262,,0.013068484688474769,,,,-0.14480751562803373,,,,,-0.03216295457495111,,,,,,-0.041809203708028875,-0.04584274335223748,-0.009572219519255881,,,-0.07707561417000042,-0.005392634824216813,,0.04199888511453187,-0.019349108773864643,,-0.01837890107861173,,,,,,-0.02816589391288371,,,,0.005851563148854044,,0.0008817422730880153,,,,,,,0.039575782982492314,,-0.034235608747730684
13,-0.1122114230736968,,0.006255978877923951,,,,-0.1328216689994437,,,,,-0.02387489859441594,,,,,,0.00040241603331692133,-0.08601771137887204,-8.907978875280498e-05,,,-0.12917162449906838,-0.01627954999102066,,0.014890122821068275,-0.030283105558446266,,0.002412746830258383,,,,,,-0.007372635833875929,,,,0.03748392291609237,,-0.08373727340321269,,,,,,,0.03997649500605549,,-0.05797449053806769
14,-0.1207883620124095,,-0.01751389388813207,,,,-0.15955978171178087,,,,,0.024710362505532046,,,,,,-0.01184903713720642,-0.026417122543231475,0.02438039478964585,,,,-0.033657795575885,,0.015733792926984957,-0.02438738876386326,,0.011945103635923493,,,,,,-0.008017526890297777,,,,0.07153937263577204,,,,,,,,,-0.0003650765246985266,,-0.06261933479428183
15,-0.12596870717679653,,0.00866090192696456,,,,-0.15997016185267432,,,,,-0.0067431564653568365,,,,,,-0.009307847525544588,-0.03328886523217789,0.013455429877751751,,,,-0.04332231239111817,,0.036102315875914615,-0.036325509885098306,,-0.0006266651568493931,,,,,,-0.035190438414309355,,,,0.064400793604527,,,,,,,,,0.01166380961996305,,-0.05620929702368649
16,-0.12112242375693993,,0.007489968294580596,,,,-0.22353421982637078,,,,,-0.011919867164770448,,,,,,0.0027664249928545104,-0.04536205880423383,0.002015465651388798,,,,-0.06390769265333685,,,-0.03357927004647854,,0.028438315171307904,,,,,,-0.026565156291227687,,,,0.06478481048377116,,,,,,,,,0.014257014859768713,,-0.061585314079748876
17,-0.11903929022906734,,0.005449166125869542,,,,-0.24170284171807044,,,,,-0.01043635193697412,,,,,,0.008893497044210052,-0.05315772154373066,0.007656547152499776,,,,-0.04547067592141918,,,-0.0344605047218427,,0.021938246761490143,,,,,,-0.02031389044596743,,,,0.07131995615735809,,,,,,,,,,,-0.057096208847869256
18,,,-0.019562138232922965,,,,-0.3056424561605242,,,,,-0.015618463307840003,,,,,,,-0.03838024587317945,0.02680170981224364,,,,-0.06651887222978825,,,-0.052435146309538716,,0.025931277814043918,,,,,,-0.01397178687543299,,,,0.052819188283366625,,,,,,,,,,,-0.04229664076798523
19,,,-0.008685545803821526,,,,,,,,,,,,,,,,,0.0709107881536967,,,,-0.09474528191966325,,,-0.05726066166566812,,0.039975039436816795,,,,,,,,,,0.08192862061200978,,,,,,,,,,,-0.03396597348001018
20,,,0.002973616659314171,,,,,,,,,,,,,,,,,,,,,,,,-0.05295855393821558,,0.027688679797886584,,,,,,,,,,0.05438461506620129,,,,,,,,,,,-0.028253653928803413
21,,,0.03263625524373692,,,,,,,,,,,,,,,,,,,,,,,,-0.018399885377419878,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024350877709589325,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03978558324387249,,,,,,,,,,,,,,,,,,,,,,,
