,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-02-01,2022-03-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01
0,-0.046833632108764345,-0.03907009480949919,0.012773058361017497,0.04137589271173869,-0.15505648830448981,0.16599231724670016,0.07840186397663018,0.030675690669824007,0.05353736887240812,0.030724952948280926,-0.02808445897316192,0.07651403557400682,0.01839819183847169,0.04368314188428424,-0.034468780862280335,0.018607597780833984,-0.005623546254576173,0.015736452568503534,0.001693652018581293
1,-0.0023837151149193048,-0.08930385703141719,-0.055889421756671886,0.029267456426329996,-0.18093787873094502,,,0.028979615567245265,,-0.028824195855576384,-0.03836105494830511,0.0852823492382182,0.020745483766926753,0.029077008172191166,0.002814736167731313,-0.008423199603082132,0.028311053622361193,-0.010063531482535693,0.003292908934899863
2,-0.05407713896353128,,-0.09540337775800367,0.05301148395253508,-0.25080219630433387,,,-0.0006917404753572498,,-0.06041632604562919,-0.024149308406773873,0.08615940089919238,0.004866286869093628,0.012962591876320984,-0.01962687596917001,0.007031621558963419,0.03662205464991741,-0.0029248229647522717,0.015331521394061909
3,-0.06217717550379387,,-0.07512208300286582,0.05008633489700198,,,,-0.006728831005538893,,,-0.06292413184228351,0.06807643795285356,-0.023162807389166318,0.024327153207223118,-0.04209892681759375,-0.0164046564991005,0.04649124945789174,0.022404461396247077,0.013118399629488575
4,-0.035651891717087825,,-0.06680554438957831,0.0723592708466323,,,,0.016003652369911858,,,,0.07555842873933427,0.03003037555656629,0.020015838271304487,,-0.03494513879637484,,0.004856666953215294,-0.0036852288272881673
5,0.00242520823368908,,-0.0763391288914268,,,,,-0.019904176013108454,,,,0.05491503707651235,0.05203895086991661,0.010024321753356213,,-0.035647598242691814,,-0.00338622054700477,0.009578379730497577
6,-0.01957246903316845,,-0.08054141790143543,,,,,0.040045004512212046,,,,0.09734536235650681,0.04115575088463341,0.01745532260033822,,-0.010342848291375883,,0.008994328996130507,0.01724883378691544
7,-0.025514385301415032,,-0.06171945289839087,,,,,0.023725000871613666,,,,,0.022867138638983597,0.031196707468972962,,-0.03098900011725414,,0.02251552896698561,0.011060981526229252
8,-0.05750378582160964,,-0.0852816076001357,,,,,0.03455721996711203,,,,,0.08069500911824434,0.014605143640935347,,-0.016120648258664882,,0.019041698708239574,0.02657844647806895
9,-0.026660470787832402,,-0.041412094859186954,,,,,0.045381058302218946,,,,,,-0.00021933278491936825,,0.00047114258502389816,,0.017651894932841916,0.026765859130605918
10,-0.051333620221509335,,-0.06646384728583143,,,,,0.027545175480014006,,,,,,0.017311513144349755,,-0.008455939011830615,,0.0031863526010258436,0.04525401709015897
11,-0.0054572786436546394,,-0.06814951268567171,,,,,0.02354554563708744,,,,,,0.01745223812475083,,-0.03561374223286862,,0.008527226826547496,
12,-0.024615970713763424,,-0.10034522765031095,,,,,0.04014964320407843,,,,,,0.01779983480438596,,-0.01770630382955707,,0.012065700224536569,
13,-0.044954263510879056,,-0.07338065878612365,,,,,0.03366859220532881,,,,,,0.007100188920318606,,-0.0047877651538215105,,0.007603669089588649,
14,-0.05409126379687512,,-0.10787137623674647,,,,,0.016781603240388243,,,,,,-0.013442526187845028,,-0.0035141560719389453,,-0.010824475221620888,
15,-0.06314668792820788,,,,,,,0.023153392045117904,,,,,,-0.01123815509763948,,-0.01879476161953919,,-0.026583036257744386,
16,-0.15114216779216294,,,,,,,0.014760847805304511,,,,,,-0.02676650766759603,,-0.02845043592592278,,-0.041945713539808915,
17,,,,,,,,0.005417839372811262,,,,,,-0.02496162376506983,,,,-0.028124437389743795,
18,,,,,,,,0.012593263435089153,,,,,,-0.005884350413692507,,,,-0.016289732088716757,
19,,,,,,,,0.035511738864354214,,,,,,-0.0178823289429213,,,,-0.019665166375467447,
20,,,,,,,,0.08308372092799443,,,,,,-0.05037341171418386,,,,,
