,name,yieldRate,excessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,slope,intercept,std
0,2014-12-01,0.04571789,0.004186049999999997,1,0,144.66,3654.77,3799.43,0.3498779884048529,0.4644316678416105,0.03885448144204548
1,2015-01-01,0.03990783,3.770000000000162e-06,0,0,210.37,1638.64,1849.01,0.7096791904382933,-0.1295076685656813,0.025711131232726777
2,2015-02-01,0.02964262,-0.05461846,1,0,367.07,2678.24,3045.31,0.1738722118987338,0.6827931750323275,0.03100463740766231
3,2015-03-01,0.05957317,-0.0037003299999999947,2,1,362.91,4944.28,5307.19,0.9735928370045435,-0.6344150178215587,0.10136151224643329
4,2015-04-01,-0.04357717,-0.08140407,1,0,195.58,3653.99,3849.57,0.4850238054774656,0.34567824783426904,0.07363512935770064
5,2015-06-01,-0.17746445,0.017723630000000018,3,2,708.13,3737.38,4445.51,0.9187263650370248,-0.7311438974236505,0.07738843112620364
6,2015-07-01,-0.04502188,-0.01125996,1,0,375.80,1824.04,2199.84,0.5219182453795674,-0.010399441790892361,0.08635390953003716
7,2015-08-01,0.04678278,0.09653862,1,0,367.49,2101.38,2468.87,0.42642058811968303,0.17724118563144328,0.05944560011510833
8,2015-11-01,-0.11487856,-0.008564740000000001,5,4,382.13,6283.22,6665.35,0.21587481623903904,0.44203418992114973,0.023791147723790436
9,2015-12-01,-0.07638528,-0.02900892,1,0,172.04,3588.07,3760.11,0.46607478285763926,0.0695999354510457,0.029543409917509603
10,2016-01-01,0.06799307,-0.024677389999999993,1,0,367.96,1478.31,1846.27,0.8376734670492453,-0.4563457787816891,0.03815131399336116
11,2016-02-01,0.04573172,-0.03249201000000001,1,0,376.23,1201.65,1577.88,1.1635721512568988,-0.8400153766040169,0.04995773714727576
12,2016-03-01,-0.09370374,0.007674020000000004,2,1,373.33,1039.68,1413.01,1.9631600450547997,-1.8256078868388022,0.043276253458251764
13,2016-04-01,0.05643359,0.015047239999999996,2,1,627.37,3659.65,4287.02,1.0401624239695013,-0.5609059611251433,0.038362470279640654
14,2016-05-01,-0.0044644,2.119999999999553e-06,0,0,170.05,2040.58,2210.63,0.5653028582871177,0.04904197920868942,0.03528176944382381
15,2016-06-01,0.07847856,-0.01835608999999999,2,1,374.18,5248.46,5622.64,1.3923780635302685,-0.8996542205516439,0.04765762817607326
16,2016-07-01,-0.04065156,-0.002211410000000004,2,1,379.21,2499.78,2878.99,0.33628837089481745,0.4603152437943616,0.028948951572875227
17,2016-08-01,-0.0207324,-0.0031833,1,0,120.73,3695.79,3816.52,0.3041897769716557,0.5054806035150124,0.020214464579552987
18,2016-09-01,0.02375062,-0.0017489299999999992,2,1,565.01,3662.96,4227.97,0.6395476590282233,0.04538558727653652,0.016139384012612557
19,2016-10-01,0.08501403,0.016882519999999998,6,5,1155.54,8768.96,9924.50,2.3009921619439524,-2.2051673322374894,0.025392024051356762
20,2017-01-01,-0.03671708,0.017771960000000003,2,1,379.12,1887.61,2266.73,0.962589904971878,-0.08730907621841731,0.04530750107642086
21,2017-02-01,-0.02334241,0.053201359999999996,1,0,367.45,2157.66,2525.11,0.6630689853149924,0.3921761207453569,0.034257013358031364
22,2017-03-01,0.08119299,0.06229432000000001,1,0,245.13,3663.39,3908.52,1.638377064140398,-1.0923322708729195,0.0315737625828293
23,2017-04-01,0.06511044,0.005832930000000007,4,3,597.93,7617.68,8215.61,1.2190280700126679,-0.47294409587561737,0.03172542578916001
24,2017-05-01,0.20875263,0.0003589999999999982,1,0,367.63,1916.27,2283.90,0.8438877581807251,0.07987049886917946,0.029163225080645495
25,2017-06-01,0.07072471,-0.04215635000000001,1,0,193.92,3714.26,3908.18,0.8884384029396529,0.012830881335419708,0.02479262102187815
26,2017-07-01,-0.0239093,-0.015320880000000002,1,0,363.54,2094.92,2458.46,0.5924159239708099,0.5346630571521452,0.021269641072862142
27,2017-08-01,-0.03306489,-0.02739071,1,0,367.44,2190.15,2557.59,0.5759690973773666,0.5701996106452412,0.019730737365517264
28,2017-09-01,-0.06197182,-0.02121965,1,0,128.74,3657.71,3786.45,0.4473433900871706,0.8255654334571565,0.022172840465185948
29,2017-10-01,-0.0601216,0.02401761000000001,2,1,137.68,3746.29,3883.97,0.42770055037378407,0.8531533235047384,0.026093379691710702
30,2017-11-01,0.06322935,-0.03294883999999999,1,0,380.43,2607.49,2987.92,0.35662757899424485,0.9644865524177729,0.019828814576769712
31,2017-12-01,-0.05762232,-0.019458569999999994,2,1,372.42,2267.34,2639.76,0.6451597436061497,0.48325304331480523,0.04112048394010041
32,2018-01-01,-0.12768272,0.0506192,2,1,367.81,5301.34,5669.15,1.1541486853732088,-0.3778275937768911,0.028289091851087283
33,2018-02-01,0.07443017,0.04736201,1,0,204.33,3655.45,3859.78,1.064663470905233,-0.2166197755450585,0.029036163942942218
34,2018-03-01,0.00540857,-0.01186339,1,0,367.55,2039.11,2406.66,0.7927409097346522,0.24349597200599032,0.03237911901598817
35,2018-04-01,-0.00370926,6.850000000000085e-06,0,0,216.52,1580.57,1797.09,1.4083059869803272,-0.7042134578203383,0.03296946973807607
36,2018-07-01,0.03398242,-0.006764800000000001,1,0,367.77,1733.39,2101.16,1.275324279676564,-0.4302811986416134,0.020237171333010902
37,2018-08-01,0.02613543,0.02812102,4,3,752.65,5563.97,6316.62,1.3208244165035163,-0.50452862061167,0.01702054593990591
38,2018-09-01,-0.13998188,0.013681310000000002,3,2,380.05,1914.59,2294.64,1.2453125374292684,-0.36602316852269023,0.02767194008692451
39,2018-10-01,-0.05752309,-0.00881746,2,1,194.11,3753.38,3947.49,1.0551587925581458,-0.025249663646913945,0.02373614399309935
40,2018-11-01,0.02349793,0.02956492,2,1,582.13,3626.05,4208.18,1.3613549493690316,-0.5618046131625489,0.015763089124399176
41,2018-12-01,-0.023701,-0.01305758,2,1,367.80,5396.99,5764.79,1.2663672944560396,-0.414475696163025,0.015449957782658097
42,2019-01-01,-0.00437649,3.770000000000162e-06,0,0,175.41,1987.19,2162.60,0.8449713416091167,0.2698122162493579,0.018270804606670767
43,2019-02-01,0.0451588,-0.008518570000000003,1,0,375.49,2556.55,2932.04,0.44088817993630297,0.9572858559937908,0.016927470865384896
44,2019-05-01,-0.02050806,0.026705019999999996,1,0,367.19,2527.16,2894.35,0.48918315128993006,0.8532500254457211,0.01649819230158215
45,2019-06-01,-0.04635997,-0.02667655,1,0,368.48,2391.83,2760.31,0.5897240229002563,0.6872236537539624,0.020425641192884897
46,2019-07-01,-0.01927327,-0.010458979999999998,1,0,369.93,3536.84,3906.77,0.043779151623934975,1.5417984847340633,0.01666529581695424
47,2019-09-01,-0.03454152,-0.00437537,2,1,366.81,6646.91,7013.72,0.2491896848514017,1.2497814601968855,0.0033271845723554646
48,2019-10-01,0.0176915,-0.003432890000000001,1,0,182.25,3665.63,3847.88,1.0859806178744993,0.0359831864825928,0.01654698550439239
49,2019-11-01,-0.07847266,-0.005841819999999998,1,0,126.30,3638.30,3764.60,0.5426836017660274,0.8165284883225746,0.02438561135222505
50,2020-01-01,0.01037709,-0.013429660000000001,1,0,155.96,3665.21,3821.17,0.7732574420018739,0.4452382201712283,0.015132987021903513
51,2020-02-01,-0.05644792,-0.02783813,1,0,186.62,3667.46,3854.08,1.045830952989074,0.014903188625464026,0.037120780151263244
52,2020-03-01,-0.11967302,-0.05297650000000001,1,0,218.94,3715.28,3934.22,1.4372109443583665,-0.6027957755682074,0.03587111010269239
53,2020-04-01,-0.06141098,-0.020395749999999997,1,0,144.44,3667.61,3812.05,0.5852989401540712,0.5522195363179003,0.03504345784312476
54,2020-05-01,-0.00525459,4.989999999999856e-06,0,0,121.43,2523.11,2644.54,0.40879251097784525,0.7681775695182345,0.035918201465224474
55,2020-06-01,0.01667011,-0.03475219,1,0,140.38,3665.58,3805.96,0.4944550347912141,0.6179638122752218,0.031957303023010655
56,2020-07-01,-0.02853346,-0.00438699,1,0,119.67,3664.38,3784.05,0.3630238917787631,0.7879311052678102,0.032339371017147234
57,2020-08-01,-0.02875941,-0.026385139999999998,1,0,228.64,3661.79,3890.43,1.1198845695354662,-0.4354200195456226,0.050289070470713855
58,2020-09-01,-0.00268296,4.580000000000122e-06,0,0,279.63,965.84,1245.47,2.2471392239869257,-2.186414685675827,0.03443488015259905
59,2020-10-01,-0.0027496,2.2199999999998263e-06,0,0,275.49,1004.69,1280.18,2.5928696237393396,-2.6692305483915013,0.051561708509660596
60,2020-12-01,0.01212765,-0.02061117,1,0,369.59,1719.44,2089.03,1.0201737674964244,-0.19370317217996913,0.026587669033324768
61,2021-01-01,0.14047871,0.07017169000000001,1,0,244.98,3717.76,3962.74,1.727271076654028,-1.2072357132379077,0.02348888507296314
62,2021-03-01,0.04536406,-0.04366721,1,0,380.29,1849.08,2229.37,0.9360779341886083,0.016893008073295412,0.037680017425191864
63,2021-04-01,0.04659997,0.057089619999999994,1,0,367.77,1732.39,2100.16,1.1551665010439125,-0.35866352556876185,0.04104129660247016
64,2021-07-01,-0.13384681,0.015322559999999985,2,1,364.45,5598.57,5963.02,0.701815962059116,0.3645460900097499,0.0354282636704503
65,2021-08-01,-0.07137154,0.06811073,3,2,543.91,7042.46,7586.37,0.6791858205405007,0.4138685055299306,0.04574614033090037
