,2018-12-01,2019-01-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-10-01,2019-11-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-03-01,2021-04-01,2021-06-01,2021-07-01,2021-08-01,2021-10-01,2021-11-01,2022-01-01,2022-02-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-10-01,2022-11-01,2022-12-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01
0,0.009417088248834637,-0.01614544327824352,-0.03166022806060076,-0.02343975688995209,0.01553244548878252,0.052991714292741854,0.00799449161147836,0.009928671867286742,-0.015199583727562471,-0.0019411718019102242,0.02191561448817081,-0.03999061790057312,-0.10092353154720657,-0.015103473656825961,-0.02791678233584971,-0.045141875418358124,0.034314181554162104,0.016095470274895884,-0.015823617517885802,-0.010225428885844934,0.08528097302400495,0.0246676018074643,0.044353286344864684,-0.01334691008714467,-0.012000713042070066,-0.022838801347038334,0.01519684058914661,-0.010961150636327632,0.018123161681731448,-0.004684995860310015,0.005936640631570733,0.009410091891102867,0.018899614665697895,-0.011226025661234207,0.051981631316484034,0.014332820678223834,-0.002714882354447057,0.014986772405246818,0.02453008868883977,-0.004982337400521786,0.01721055454410836
1,0.00597051530652698,-0.022373963686546317,-0.01088999531149537,-0.031167355771992755,0.01970566981141908,0.0488338406670521,0.022717913889841457,0.004359144198499698,-0.019078897508467918,0.02486207713523203,0.021997847002095727,,,-0.018218575173628904,-0.04168993266910004,-0.07414431213484485,0.07078830080296417,-0.0036369733492667145,-0.0041491635213350975,-0.003976991769843841,,0.03072732782112242,,0.0009399319004292361,0.0024873773810665245,,0.021854771306513032,0.004898457274235546,0.04001003647445045,0.01324978581674563,0.010500391899843864,-0.01302547816251387,,-0.006950741818932071,0.00978991799229667,0.02030028693035013,-0.00608182172736893,0.021938413863576867,-0.005695092377494992,0.0003572727715139834,0.029028531136412128
2,0.013048565003662638,-0.05143972494269933,-0.01862041755174637,-0.025013398435137557,0.033998898978198855,0.04225784338984906,0.0189157583032058,-0.002490988813050987,-0.02386037637001459,,0.02660556551422688,,,0.015262669714802168,-0.04780439578588913,,,0.00281833839880119,-0.010375007913087375,-0.010381885181144301,,,,0.004236660006925186,-0.007437166756261826,,,-0.006596083170540057,,0.00219116949919429,0.014349864143764046,-0.007434578822405835,,-0.01599024145299799,0.014887238139502434,0.029918501601028602,-0.016114808244530487,0.01342362961383603,0.012504333821154345,0.011741437408902877,0.030023119139754195
3,0.012262004134827087,,-0.03770912251673375,-0.019260574720250834,,0.006096147701809107,0.0244930982860333,-0.0028260988389695596,-0.015618019774252145,,0.0350716645171697,,,0.00762670614972305,-0.04554561952664127,,,0.0031725685400549875,0.00014734169546509746,0.006115009882293021,,,,0.014253818115620931,0.009673131610817398,,,-0.011753427784231829,,0.007558723461189021,0.004320818845691576,-0.00021391764248845924,,-0.03232928704505422,-0.0026968814731722635,0.0276749733272168,-0.0068182072018888595,0.01300817673005239,0.01783151383563264,0.0008663093146585865,0.029837004115820243
4,0.028883084606707576,,-0.056784009311212746,-0.011576238973529274,,0.0015202619578473797,0.035067272328306975,0.019437328198745774,-0.015850650992654036,,0.04025602944786022,,,0.00031404621717934234,-0.049643857530861535,,,-0.004213335492986525,-0.0062594764733005515,-0.004355851406881384,,,,0.020374944289819397,0.013100160075625311,,,-0.004312829653972616,,0.017970689712522914,0.011936664003906028,0.003362150985964374,,,0.020491303238578062,0.018190354731953295,-0.017830026059875936,0.035298471542320464,0.023889858093479877,0.014658937353216661,0.01284298013994234
5,0.01954434566282498,,-0.07476620651290833,-0.007546395073671663,,0.005017738451734255,0.03560367176757595,-0.0023409271708515478,-0.01330796513438759,,0.045581012284165556,,,0.014537197385533385,-0.041337528131746515,,,0.002516301196205606,-0.007175579312146574,0.011044368515868153,,,,0.022981557304166456,0.012326403341034742,,,-0.031551070397877745,,0.02102141914744249,0.0038568391859540307,0.00023979618670844083,,,0.0018890004850831144,-0.0002373319209254543,-0.01816352057425641,,0.03203210461147621,0.019220030225574947,-0.007919732324968676
6,0.011279155138471386,,,-0.024384342668112124,,0.01270068979443817,0.0417734558222953,0.01078824270352119,-0.012346299722707843,,0.03866854236354211,,,0.006888422690039753,-0.04713667287388468,,,0.0015487111617233928,-0.011456695231619851,0.022352879119533153,,,,0.021748083763819592,0.005683472522175048,,,-0.0399314643042995,,0.020372085740001822,0.013724865226590999,-0.01647422597014081,,,0.007333034852389231,0.019820705676866224,-0.010242541406191408,,0.03042879907075635,0.026722135643427514,-0.006885315221803245
7,0.006744050237724786,,,-0.03197481359903459,,0.0011836078967830677,0.04135690903174294,-0.003257571142433968,-0.009183646736033002,,0.020093443576647108,,,-0.003372535466321991,-0.04293841633134976,,,0.022939068216140557,-0.02362124806234439,0.02574450940676437,,,,0.016876437877811845,0.015873643164224016,,,-0.015795953976043275,,0.010256886712972646,0.006880703881139816,,,,0.02367422316229595,0.005357855405308198,-0.015365862934968555,,0.029971253266557918,0.05123597328076235,-0.008985057934677076
8,0.019096315750422088,,,-0.04424812966340502,,-0.004355185400218842,0.06045511252923119,-0.003228794888416542,0.006318557648413714,,0.019028760377122866,,,0.007867833446340455,-0.05624787358374461,,,0.024761068843790035,0.022170781426320507,0.02332666070491668,,,,0.00957020847702833,0.012476246004758051,,,-0.010211108084874132,,0.009310375750188227,0.008231409704411052,,,,0.048041156278755714,-0.009183939378188954,-0.02787826675135885,,0.02399429673587239,,0.012296995903926966
9,0.024048643617506638,,,,,-0.007949907362898356,,0.005792898361590804,0.01462160081471886,,0.01820953066893427,,,-0.001151879877047124,,,,0.02021502836511213,0.01507043648721701,0.023401064440080777,,,,0.02239754191911486,0.008786820229710224,,,-0.02624567078181017,,0.009174694449249343,0.009157759923845488,,,,0.0383247934960429,-0.02956352699952447,-0.01724795284169922,,0.014634554890486928,,0.006713146650446311
