,2017-01-01,2017-02-01,2017-03-01,2017-06-01,2017-10-01,2018-01-01,2018-07-01,2018-09-01,2019-01-01,2019-06-01,2019-07-01,2019-10-01,2020-01-01,2020-06-01,2020-10-01,2021-01-01,2021-03-01,2021-07-01,2021-10-01,2021-12-01,2022-02-01,2022-04-01,2022-05-01,2022-07-01,2022-08-01,2023-04-01,2023-06-01
0,0.015370083691946146,0.012822401236648684,-0.018812807615478544,-0.07332731731618658,0.012999269475280295,-0.02961413053959891,0.03328003107764399,-0.0172968412118093,-0.015939156320716935,0.004156719607661508,-0.016378137217282207,0.0035473520339341924,0.05412307976110009,0.03196465514811697,-0.014608173393078072,-0.009566849611552871,0.05201060225704879,-0.012800714739266805,-0.034283289086704194,0.05999381113797342,0.006588183790357749,-0.031048995608491614,-0.0005070697347112629,-0.036797880390585125,-0.012347981472027869,-0.03302524858289679,0.009841680562059807
1,-0.1594287762429934,0.011450991829447421,-0.01676147736477085,-0.004271341336204326,0.07368763898865116,-0.04394370898122482,0.007306949868678192,0.006208563808201117,0.037715927745655825,-0.005599559514854802,0.0041233603133179475,-0.004481288434649233,,-0.0019108964639045212,-0.012868973718497934,0.071186420739266,0.0988753692623674,-0.06746312652215325,-0.071847526056663,-0.11354410388050429,-0.001729835069055885,-0.04408336817896219,0.027292244613539185,-0.0449646219320563,-0.04413579828035796,-0.0018847780098404376,0.0385455777368886
2,,-0.004218496443989306,-0.08737657126178955,-0.016111790407982607,,-0.0570611810201167,0.03773158156774192,0.0030285658192549247,0.036317864857007304,-0.020225974574103467,-0.003982041766133593,0.019439848799216453,,0.0007119825835801841,-0.02213238786648164,0.057545414688548714,0.24438320289877336,,,,-0.02868822857732012,-0.04037369648366784,0.02183557563735561,-0.02179894720302411,,-0.030011400233235563,-0.008090491698789393
3,,0.004527613540396658,,0.0014180035875379637,,,-0.0019746770060349306,-0.05671255032985845,0.04290215277732615,,-0.020477421201192225,0.013137339066396025,,0.017338331060682943,-0.008270795079497129,0.051640621125473,,,,,-0.05466067507502892,-0.09987928273721058,-0.00034430489111325624,-0.05279492415798359,,-0.03110061333302383,0.05429996104878754
4,,0.0027178567109136242,,0.008018183353589503,,,-0.005875984271922707,,0.05285162380386585,,0.00522616765725048,0.015745630798523313,,0.10248610988068396,-0.01830138622234667,0.06302470894195088,,,,,-0.05365126336177806,,-0.010394791304510598,-0.024802875009526493,,-0.05002354979378654,0.06222575821012111
5,,-0.004222114604095717,,-0.012598161540191999,,,-0.010828618041291094,,,,-0.02158073100994584,0.002625153360219734,,,-0.015278505862013292,0.08956556732879654,,,,,-0.07824456841749661,,0.02066511191871412,-0.013349565840543143,,,0.11615738654190189
6,,-0.01979274033365841,,-0.0329133901603651,,,-0.063084445137215,,,,-0.006433572822013511,0.011310815104006,,,0.006750447106422808,0.06421470760749141,,,,,,,-0.024247045065524553,-0.009403095996941946,,,
7,,-0.05655699521587865,,-0.04587407725063963,,,,,,,0.018043312643487575,0.014952863721638954,,,-0.003115770477749802,0.042246611056760176,,,,,,,0.0043036512426468665,-0.003445317082307664,,,
8,,-0.04774588105681432,,-0.009139876078080533,,,,,,,-0.00032501050309297064,-0.007626968420192393,,,-0.029169117277359158,0.07601166397766167,,,,,,,-0.02087226989716018,-0.023518314920863537,,,
9,,-0.032689828964158174,,-0.03090969180925729,,,,,,,0.002961706055956581,0.013301000296507937,,,0.033386029127049355,0.1079692610155976,,,,,,,0.015710629319699132,-0.02454893528276214,,,
10,,-0.023778492590191158,,-0.03767490907141369,,,,,,,-0.01872615416881751,0.001691308869412378,,,,,,,,,,,0.013135307719077116,-1.9721156660823524e-05,,,
11,,-0.03297112134369273,,0.06502569452726403,,,,,,,-0.03662480191033568,-0.007580518302655603,,,,,,,,,,,-0.0601720000695225,-0.018468592598812783,,,
12,,-0.028695502031076625,,0.08299235504035574,,,,,,,,-0.02086749328885773,,,,,,,,,,,,-0.0391111608478672,,,
13,,-0.020924714403799616,,0.09913791186840415,,,,,,,,-0.042989752114585666,,,,,,,,,,,,-0.047060396813253524,,,
14,,-0.005248008975295981,,,,,,,,,,,,,,,,,,,,,,-0.062187427867707534,,,
15,,0.02824907172592006,,,,,,,,,,,,,,,,,,,,,,,,,
16,,0.012123837885984035,,,,,,,,,,,,,,,,,,,,,,,,,
17,,-0.0098354940532146,,,,,,,,,,,,,,,,,,,,,,,,,
18,,-0.002353620328926942,,,,,,,,,,,,,,,,,,,,,,,,,
19,,-0.002745337456409702,,,,,,,,,,,,,,,,,,,,,,,,,
20,,-0.015784873646248032,,,,,,,,,,,,,,,,,,,,,,,,,
21,,-0.013304393474103726,,,,,,,,,,,,,,,,,,,,,,,,,
22,,-0.003653860574048373,,,,,,,,,,,,,,,,,,,,,,,,,
