,2014-12-01,2015-08-01,2015-09-01,2015-11-01,2016-02-01,2016-07-01,2017-04-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-10-01,2018-11-01,2018-12-01,2019-02-01,2019-09-01,2020-05-01,2021-01-01,2021-02-01,2021-09-01,2021-10-01,2022-01-01,2022-02-01,2022-03-01,2022-09-01,2023-02-01
0,0.03436133307539202,-0.008820953684926192,0.0452120945653407,-0.0025648216654610145,0.011151036250047375,0.003011947613984489,-0.0006848820172213888,-0.013402090047593518,0.015611703955146328,-0.009035846778116863,-0.002507190865451925,-0.022064904737006952,-0.006385331069914457,0.007077058402617187,-0.012391742850068166,-0.01887771157227891,0.0108449726391735,-0.0043928046506490626,0.03923972787824681,0.03164613000438288,-0.011490242249127869,0.062064218695204953,-0.03573462182244658,-0.01863600212067551,-0.009224642242750769,-0.02428750455974449
1,,-0.07060621470313988,0.05754731035689753,0.005390342443428953,0.06088476529908632,-0.0076150159757744085,-0.014051525934695608,-0.011573819013944942,0.02434387799139126,-0.027900455500807775,-0.0033881305254013228,0.033222634710385446,-0.031166135682655582,0.004061946594270394,-0.025452007854853242,-0.03817421321843062,0.002909542485160621,0.009575891977377293,,0.0392142950658696,-0.010892892220001782,,,0.017165262479435395,-0.00850523492769828,0.011043963675630208
2,,-0.0649646633520975,0.05805583560049388,-0.005035837375280794,,-0.01256036006070671,-0.021301965330670747,-0.01943746497752552,,,-0.009167833761305255,-0.007749348058763594,-0.04311121809070828,0.019688821741627338,,,-0.0034210066024498165,0.010239890905066162,,0.03174998385289807,-0.012454418398199607,,,0.04211359909934598,-0.013040137207830482,0.037597826179455285
3,,-0.04185223521329684,0.04119269091209654,-0.03374579731782523,,-0.012155471247562222,-0.027197591130284637,-0.03755018487321182,,,-0.0033679943224025344,-0.003297221864234423,,0.016318406410590125,,,0.02866304385425633,0.006918307937627044,,0.05585847385205467,-0.03029202267590958,,,0.052365850338037534,-0.018898110654996914,
4,,0.004133959334460702,0.04089560874442344,-0.01986544914958399,,0.00868206084437162,-0.032815824351623,,,,-0.02677112970746709,0.030132058963121544,,0.02111626160599034,,,,0.014471954383508456,,,,,,,-0.007497132448777921,
5,,0.010298960910575694,0.05830524342132004,-0.026842729654341424,,0.05170235879462792,-0.0193084278657627,,,,-0.026207495813852733,0.03562176188167232,,0.028422662371707874,,,,0.02376370414339768,,,,,,,-0.03272480908328801,
6,,0.05836109790616506,0.05281335860996972,-0.021305628044046454,,,0.009977154701435342,,,,-0.017239372260961616,0.03683469511719073,,0.031127349769763946,,,,0.0032585462669291188,,,,,,,,
7,,0.023550315039514214,0.038924300992224214,-0.028918166228114606,,,-0.0014939350467046975,,,,-0.012043221719604036,0.05777287176490509,,0.030077150314109513,,,,-0.004099097882668601,,,,,,,,
8,,0.022868166541964552,0.03372852735540133,-0.07675701536019153,,,-0.004107474521891197,,,,0.013784995902772934,,,0.034145066686788184,,,,0.031803935542370376,,,,,,,,
9,,0.023609610315180163,0.0015814111532752584,,,,0.015788688662988326,,,,-0.013304164510326899,,,,,,,0.024399064776000512,,,,,,,,
10,,0.02289783485027952,0.011838264539486332,,,,0.0052574054945533355,,,,-0.01020478492795096,,,,,,,0.013472684762480536,,,,,,,,
11,,0.021948012128569783,-0.0018777814876795862,,,,-0.006183589086754537,,,,-0.017046515894967307,,,,,,,0.020044841150891446,,,,,,,,
12,,0.035934476437835094,0.008218851708224895,,,,-0.0040913212720063985,,,,-0.01995815825288494,,,,,,,0.05301852568715859,,,,,,,,
13,,0.06124825454910354,0.017776812296571798,,,,-0.003540757804741501,,,,-0.03493433277137814,,,,,,,0.01144090977642842,,,,,,,,
14,,0.010757652605026369,0.01012174762599316,,,,-0.012389380946167261,,,,,,,,,,,0.010220047815592825,,,,,,,,
15,,-1.9562602277423125e-05,0.0016678675005514787,,,,-0.02807773110469558,,,,,,,,,,,0.0671719038205899,,,,,,,,
16,,8.617187932369319e-05,-0.029761495029740903,,,,-0.024302471199189046,,,,,,,,,,,,,,,,,,,
17,,-0.020816926111115075,-0.0021786302402568847,,,,-0.0252336374265969,,,,,,,,,,,,,,,,,,,
18,,0.01759673840981124,-0.036443727369169565,,,,-0.02927369687399195,,,,,,,,,,,,,,,,,,,
19,,0.051061100271005966,-0.03284296751800153,,,,-0.04381564708199148,,,,,,,,,,,,,,,,,,,
20,,0.06317720442929331,-0.04621482388967424,,,,,,,,,,,,,,,,,,,,,,,
21,,0.06280131184162308,-0.054173251260376754,,,,,,,,,,,,,,,,,,,,,,,
22,,0.05442289860871652,-0.07349380268827899,,,,,,,,,,,,,,,,,,,,,,,
23,,0.05433839860317602,,,,,,,,,,,,,,,,,,,,,,,,
24,,0.07281601795849513,,,,,,,,,,,,,,,,,,,,,,,,
25,,0.07258746570771368,,,,,,,,,,,,,,,,,,,,,,,,
26,,0.064669909308257,,,,,,,,,,,,,,,,,,,,,,,,
27,,0.054542191248390326,,,,,,,,,,,,,,,,,,,,,,,,
28,,0.03847339838183417,,,,,,,,,,,,,,,,,,,,,,,,
29,,0.05201672789325862,,,,,,,,,,,,,,,,,,,,,,,,
30,,0.03887662105048495,,,,,,,,,,,,,,,,,,,,,,,,
31,,0.04197683596741486,,,,,,,,,,,,,,,,,,,,,,,,
32,,0.047359551112049036,,,,,,,,,,,,,,,,,,,,,,,,
33,,0.03688438220637802,,,,,,,,,,,,,,,,,,,,,,,,
34,,0.026599113485815007,,,,,,,,,,,,,,,,,,,,,,,,
