,2017-09-01,2017-10-01,2017-11-01,2018-06-01,2019-05-01,2019-10-01,2019-11-01,2020-01-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-10-01,2021-03-01,2021-04-01,2021-12-01,2022-04-01,2022-06-01,2022-07-01,2022-12-01,2023-02-01
0,0.013143262680508472,-0.01410779894289127,0.02619538126145593,-0.005597519726217914,-0.04961097746681242,0.00020129470899410418,0.009590747069770894,0.07122399470262875,0.02928478827783798,0.01996477751290837,0.005930723407071681,0.004186626846125474,-0.012856149276087137,-0.026651731491357578,-0.0027777353160596263,0.013244613068592592,0.010013929730875504,0.0025895446165626057,-0.0004959477911142263,-0.0032957800122772607,-0.005007502780872142
1,-0.002351678213592945,-0.022755240772414087,0.029868087126255327,-0.029316627103084025,,-0.0007447191332026204,-0.014415343660711871,,0.004118753395727315,-0.007616701209680166,-0.00551231566370558,0.03196793681538734,0.010028088150443315,-0.011551381892591306,-0.015053253679785494,0.015952713207300184,0.019472505481915148,0.006423035482511136,-0.004538814556299564,0.013400041239542304,-0.004951908618244905
2,0.004471469387805405,-0.02380915794853422,,,,0.01284477455636146,,,-0.015547359071330868,0.008774403634607575,0.001476597278884717,,-0.007954391900677926,-0.03725546480019892,,0.00014999625735162558,,0.014187357673308837,-0.016181068349373606,0.007941252456147296,0.00851509767528158
3,-0.0146335078644807,-0.02988688876300194,,,,0.009380723952769787,,,0.010801514005339019,0.013717126930924306,0.0131066920528502,,0.009469892698705018,,,-0.0045538570686093904,,,,0.019038941937440934,0.014908934394320839
4,-0.012710193020040172,-0.053225514160359255,,,,0.015984162600375496,,,0.020032539144808736,0.02095485838370925,0.012457283877003178,,0.01645025700438485,,,0.00909634229024503,,,,,0.0349394677322431
5,0.008017422033260169,,,,,0.015287158912838272,,,0.020871515642753025,0.004765872056706533,0.03326655056434602,,0.02243269762399147,,,0.009897991439909992,,,,,
6,0.02652539379715735,,,,,-0.006335986527735038,,,0.04380741169940072,0.005529881858620134,,,,,,0.00955450620639775,,,,,
7,0.029036319954080292,,,,,-0.013115675808167193,,,0.06634497767309455,0.010434313379068305,,,,,,0.018080305640122085,,,,,
8,0.036436005373535085,,,,,-0.012529056054257137,,,,-0.0068116216948657105,,,,,,,,,,,
9,0.017549194925334688,,,,,-0.018893564768997617,,,,-0.021687502717885,,,,,,,,,,,
10,0.030966451595701883,,,,,-0.011775639163354334,,,,-0.012876873035730152,,,,,,,,,,,
11,0.036563071318360785,,,,,-0.026740660544602557,,,,-0.0008457719477463765,,,,,,,,,,,
12,0.014052262728655784,,,,,,,,,-0.013923314524414754,,,,,,,,,,,
13,0.016278555707325837,,,,,,,,,-0.005112559449669041,,,,,,,,,,,
14,0.0011725998649946279,,,,,,,,,0.004570401705491278,,,,,,,,,,,
15,0.06766796222576577,,,,,,,,,-0.0008044567775258304,,,,,,,,,,,
16,,,,,,,,,,0.007025214647671363,,,,,,,,,,,
17,,,,,,,,,,-0.011334747522785293,,,,,,,,,,,
18,,,,,,,,,,0.004991898023638752,,,,,,,,,,,
19,,,,,,,,,,-0.0047587288111131665,,,,,,,,,,,
20,,,,,,,,,,0.005007477461649534,,,,,,,,,,,
21,,,,,,,,,,0.014421990956299258,,,,,,,,,,,
22,,,,,,,,,,0.013772582780452236,,,,,,,,,,,
23,,,,,,,,,,0.033456319880916574,,,,,,,,,,,
24,,,,,,,,,,0.0438045017899924,,,,,,,,,,,
