,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-06-01,2017-08-01,2017-09-01,2017-10-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-09-01,2019-10-01,2020-01-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-05-01,2021-06-01,2021-08-01,2021-09-01,2021-11-01,2022-01-01,2022-02-01,2022-03-01,2022-05-01,2022-07-01,2022-08-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01
0,-0.009303160800383736,0.014833477001793827,-0.03570513080073523,0.01684763714690174,-0.03133761458948259,0.03781570694727643,0.04060900103005327,-0.058531786370549455,0.004995833692887253,-0.01191792887719112,-0.04032385077166367,0.04105777537715838,-0.019400020231689297,0.0910321305903361,0.020115003794727304,-0.008608255364888961,-0.08792883436381382,0.06771343961806808,0.001769742890870507,0.028703083397746965,-0.032613166375210945,0.018624073225282034,0.012776633141751148,-0.024672186047810296,0.015472910885276248,-0.022714596617241067,-0.00991544319742177,-0.05960069442760285,0.0007412524906524887,-0.022029871775030685,-0.04228364636790083,-0.0027804798863628327,-0.013562247138506844,-0.07261606842962909,-0.042273774775475115,-0.01434370014354247,0.013615030496425762,-0.04462076299322182,0.0625531980139491,-0.018644873491608926,0.012610588338145323,-0.049209935752534406,-0.02266262132728558,0.012780585204951844,-0.03174859728858492,-0.01249923097907768,-0.007360586354228094,0.039097888589076035,0.029766338584548135,-0.008877866309630278,0.04564374687928385,0.05096209723935141,-0.04691495532053169,-0.010896084373256315,-0.013481319853140716,-0.008306894768839168
1,0.0006187835288873345,-0.007804683985115468,-0.040533707933919416,0.00613279866648897,-0.041761856170830836,0.03900011817287119,0.03111557766917805,-0.0471447542556116,-0.016152636763351325,-0.03190863858381254,,,0.038193470989572376,,0.02441347504838065,-0.025760630029876275,,,-0.0458213045165623,-0.0016402397667688584,-0.007029036333245031,0.018583882072611857,0.0010454775712465114,-0.03565671269692805,-0.007473424585650035,-0.013950634602369671,-0.02288391560412739,,0.03257608606982698,0.025077681335684776,-0.06273880453906688,-0.02957296350604284,0.01323170956310249,-0.040675808476975384,-0.04773102184034439,-0.00483851838842142,-0.02376124044582184,0.000567077510656766,0.08365523470721992,-0.0059565214427461655,-0.004141513489066995,-0.03388033237988486,-0.020705015378157388,0.05117448031138516,,-0.014437653498176717,-0.017561643693832618,,0.04097477014132633,-0.04064974385763409,0.030770021598442554,0.032095620891125165,,-0.005213461364169808,-0.017736067959422064,0.027570010265367095
2,0.020816356608870823,-0.0010237441615120746,,0.01627941341372363,,0.04053339425523328,0.033327335082633525,-0.051011433215195856,0.014126530901350076,-0.04372508027146571,,,-0.025488365100357235,,0.019354756134519313,-0.039482213802166655,,,-0.03252600543747608,-0.006514228459981841,-0.01622678407674183,0.019932906287230656,0.021603188216850366,-0.03273717233952311,0.01589899475503742,-0.0339366513672954,0.016722733582159144,,0.05149288468362068,0.021439965975132314,-0.026769902176008387,-0.02022679459459105,0.009958733030627442,-0.011781273186515229,-0.059184491399857375,-0.009817471370595854,-0.019015336006300565,0.03620268443459107,0.0722509495376451,-0.016344273992523473,-0.010334747374840747,-0.04327142083667734,-0.02017421920305207,,,-0.035112800933347676,-0.017654440795375814,,0.012731281313148823,,-0.010243529705911136,0.05020479678254741,,0.021861614961825565,-0.02243287620017731,0.02009659836077371
3,0.00839729904257247,-0.018669839543774658,,0.018729939923089578,,0.048351208932877476,0.12323737222009612,-0.08276754118757612,0.016023567118891524,-0.061186120190452,,,-0.05283774946096287,,-7.671927825958491e-05,-0.05104540672328861,,,-0.0597323898685147,-0.003557212919163555,-0.020477741897052315,0.03337541788050724,-0.00918986862965454,-0.005315244284593401,0.013544599263095813,-0.026190540815872243,0.026650615422657342,,,0.015137774100293377,-0.029609753945976536,-0.02806277701306477,-0.018739279811596177,-0.03543470804826754,-0.07578916128905133,0.01140763295824998,0.021216509879854017,0.0034927640315163266,0.08533245835010228,-0.04175853059146828,0.020119718388591723,-0.05971141082797571,-0.047334029054465265,,,-0.04897945108981738,-0.03554382033780845,,-0.016120363606616728,,0.046287257517750646,0.036931052147945564,,0.026691750734084335,-0.00879379782006584,0.00486862533803345
4,0.01564916137444028,-0.013246658679779366,,0.023796720956440254,,0.0697578362297766,,,0.0028410636375100218,,,,-0.04362619778483712,,0.02647374449825657,,,,,-0.006519212348660042,-0.02030083376703473,0.035715428235256086,0.03246217004764418,0.01976723831759264,0.006395370307784809,-0.034310471232334105,0.01787749055739063,,,0.017414313004540993,-0.019064991793616315,-0.01690532662016482,-0.034695060801424926,-0.052301543282750274,,-0.03561651049527548,-0.0002648300861674002,-0.02931260731468166,0.06388634819408145,0.0038807940640546157,0.012878307830492597,,,,,-0.051588990799155354,-0.033110846597689036,,-0.010278344507548276,,0.04573159589616349,0.012087118728233648,,0.030152039795530133,-0.005836102783479902,0.010568261034689108
5,0.002862099821779651,-0.10127479293539665,,0.016085513930715223,,,,,-0.013518746836773232,,,,-0.052644680852548476,,0.020715988887898718,,,,,-0.012937941197798453,-0.025211340552758532,0.05665344630989466,0.005940789214064157,-0.009622517029852062,0.021057982345899173,-0.04154555371571478,0.009667194109652666,,,-0.010439602915019552,-0.02425439646790828,-0.04052905656555268,-0.022321793981717075,-0.06977861530891971,,-0.0675030182067684,-0.01012455068840823,-0.019274546136972326,0.044535400336159325,-0.025368311080214756,0.016477570752717607,,,,,-0.028810187433113255,-0.037839100315596896,,-0.008289186506846402,,0.030665783993367945,-0.0018065060133647393,,,0.009196963743815179,0.036417831068743745
6,0.014757647806156182,,,0.024967654708209608,,,,,-0.041469878974618624,,,,-0.033137833701945674,,0.029661623532913683,,,,,-0.03049810738085601,-0.03912168042083275,,-0.028060848890787415,0.03415901750286343,0.010046740914615215,-0.04718217848304196,-0.0029539508607840936,,,0.017095615528082142,-0.013055826632745848,-0.02625544372015072,-0.03857022196265847,-0.05892495799695219,,,0.0020714867793032443,-0.026078401501711923,0.05296218254301399,0.008602407145382518,0.021818884568427954,,,,,-0.06067641025028103,-0.038076276529403374,,-0.007577651912795247,,0.043636730265763646,0.01819377094306862,,,-0.01602610703624663,0.03481693456853452
7,0.018331665306423606,,,0.013036719854752743,,,,,-0.043587235105222444,,,,-0.0054387443581198625,,0.003691733980041967,,,,,-0.015848880283770517,-0.03601925028546349,,-0.05492296882178893,0.03744055842563787,0.009512302787646476,,-0.02804811306197763,,,-0.013888214402116628,-0.01717084377449174,-0.029622904035674094,-0.06491941666461098,-0.06794385782875967,,,0.021101035810559887,0.012368618320474312,0.05300049650982719,-0.0158267605838609,0.0031963657528903955,,,,,-0.050290567592885305,-0.025290678287904766,,0.0022658030396702777,,0.042259536186675106,0.005101206235890388,,,0.003945926046264869,0.0533843059205481
8,0.009345794612122482,,,0.005298511810952977,,,,,-0.0329280546823747,,,,-0.00795161918239895,,-0.02100159737936158,,,,,-0.002240686262270253,-0.050228727222072944,,,0.03543265041331889,0.00907962393771311,,-0.07149896643137588,,,-0.008481772943682575,0.03601692535923373,-0.03665159443111694,,-0.08547675969989843,,,0.019307566140978283,0.027924967767718245,0.0647243769060899,-0.01978851058371589,-0.01971261981787742,,,,,-0.06434839326800335,-0.03471301130517568,,0.02179264460924335,,0.04434846151807026,0.03871347516315238,,,-0.006658737896471756,
9,0.024465836167483435,,,0.0075228210336195644,,,,,-0.012132169996830644,,,,-0.0256562824591251,,0.019802743390383792,,,,,-0.04847961168673243,,,,0.007560275835487573,-0.02118320644984606,,,,,-0.011516177080657997,0.03095086417709192,-0.07537129512293102,,,,,-0.00013716887040082781,0.07218674929389257,0.015618383697608262,-0.021443427776299817,-0.006339375674337511,,,,,-0.06162631196192092,-0.05011980793118864,,0.020111036701552676,,0.03338057621289714,0.03198050961794241,,,-0.009346307284492594,
