,2014-12-01,2015-01-01,2015-02-01,2015-04-01,2015-05-01,2015-07-01,2015-08-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-05-01,2016-06-01,2016-07-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-02-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-11-01,2018-12-01,2019-02-01,2019-03-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-03-01,2020-04-01,2020-05-01,2020-07-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-04-01
0,-0.008558944262420987,0.03826998177307339,0.014103042456248938,0.032797783583612405,0.00971297713419128,-0.07377576112713524,0.03516800732212366,-0.01608087831157956,0.0018222074582097125,0.04300954135920243,0.004457874205075929,0.011177790387007613,-0.0014199668520348263,0.05168281276548159,0.0027290938407181775,0.0013281584507849331,-0.007654312416264242,0.007330920814037701,0.007431570982908031,-0.015460501018576656,-0.04031999397917563,-0.005181837935205547,-0.029131734352085714,-0.0034195880832188497,0.015006099245632454,0.03054758538786695,-0.01595759882579384,-0.022052359338103678,-0.007895483281609161,0.019206141510783592,-0.012946825554014163,0.02777388134824843,0.02997393723310582,0.0073198172879080925,0.038664836344490916,0.012868501973239965,-0.023572700640244193,-0.04527798950788586,0.00791546572964652,-0.008116139082511964,0.01578534611458532,-0.009019266968817385,0.003224400351458101,0.015116129819050528,-0.017212930110261038,0.009338970948101766,-0.0006473689193606802,-0.006721753509215445,-0.010420111100204243,0.00680570748906284,0.05325477709868953,-0.034274344976668925,0.001588569517881444,-0.00028997311750680876,-0.025954673284492413,-0.01925772373891288,-0.00519637863950706,0.0018193234803278724,-0.01898091389364498,-0.011413449567167167,-0.02156077655483646,-0.0047391673368029075,-0.01787908945848704,-0.003906792825833838,-0.0012281859345393276,-0.003573564390379508,0.00021785398293805436,-0.01666086218635332,0.03125383301560625,-0.005188950989091001,-0.030396458529647674,0.030105720292851412,0.011277731915943612,-0.0016834290264482465,-3.0929472066842933e-05,-0.011249755962540853,-0.009318458442910682,0.009834370170279882,0.008381462185120814,0.0037275551000324203,-0.011344406421659521,0.005490243063409395,-0.022272334861064724
1,-0.007748043122250525,,0.03549462425232175,0.02332252499361709,-0.0007414173215996023,-0.1274877031924827,0.04321327333665015,-0.015183081509062113,-0.03410934243377284,,0.020909633126164784,-0.01598272013489499,-0.017210706937185516,0.01792460426928777,-0.013897341519084727,0.013798921287824673,-0.014192929109564378,0.0021405815342005596,0.011499155472350031,-0.00888660881896386,,0.002802683770571024,,0.01938298393585125,-0.001199784526060732,0.017664653834297273,-0.018453334609461525,-0.014133079419825556,0.013566348163015052,-0.01581960236127622,-0.020428713246809282,0.017382876693334715,,0.017491535147125425,,0.006015447820104214,,-0.056874280487768214,0.019707710839072412,-0.007161091084423976,0.008728996432278702,0.003486573050975439,0.016685769160178276,0.020228369183817207,-0.032175963575261424,0.004976054670446484,0.0025230721314315474,0.013866297669863581,-0.010828857015205307,0.007934266967762227,,,0.008633727359608434,-0.005056023445537489,,-0.020329670539814382,-0.051063664388313335,-0.01573404615300733,-0.004796396437002137,-0.024384544208223335,0.012021202733663472,0.001694707821339847,-0.02112544332643207,0.006250342493996142,-0.0002655773388469118,-0.016813444417145634,0.00750553632308093,,0.034938702055261395,-0.013508442496493522,-0.036477492523347754,,0.013354065140025129,-0.012252727886275183,0.005832175171289755,-0.00651796575767527,-0.011664510473834433,0.009113998393626366,0.023081948660470752,0.008348550561652512,0.0011604451112582834,0.011985177264011604,
2,-0.0005552757984168544,,,0.012858819321840187,-0.010903986535643284,,0.047398909012986046,0.0028227688658271077,-0.03512882141612228,,0.03755701124287192,-0.03613833338305539,-0.024185686573867993,0.002239935797567316,0.011285978746558123,0.041525758878629526,-0.030496128150226065,-0.0024663858260543393,0.006296531165486563,-0.006056151225914963,,0.005457476016824447,,0.009172330937173623,-0.02156352333142486,0.020258717596712827,-0.024714366722454306,-0.006818622103198502,0.021377148331912954,-0.030879434903347658,-0.011943462812618266,0.009784002816169979,,0.018381965478979856,,0.0025194410240259035,,,0.015495230132856141,-0.007646062431971856,0.012319460621552814,0.015804681830640877,,0.02458277272398446,,0.003989807512435828,-0.007964335022247582,0.03525721720515751,-0.014560708698980962,0.005469920748610191,,,0.010918901935021985,0.005738806601849972,,-0.019062349950695667,-0.04960286681341497,-0.010489284796379339,-0.016989611379557346,-0.023497954052558168,0.01009424758098909,0.005366860752086922,-0.023394782269822834,0.013869068096787673,-0.004662018214334429,-0.02061010829914403,-0.0018337015492300157,,-0.010153060952373671,-0.025345070705350636,-0.05546389323680012,,0.010951697920244086,-0.01760508074131395,0.0016290212072882504,-0.021825416733449288,-0.01517075627154707,-0.0023061836168016825,0.018156141369387813,0.009577100018163254,0.006909072608686166,0.009736789302642102,
3,0.04231129230196484,,,0.016796496682901063,-0.05793822198914622,,0.03977087270118096,0.007657455162983773,-0.04117289260784629,,,,-0.03485813467122789,0.005095763510658768,0.015533740166459586,,-0.03017907044306778,-0.000963988436679707,0.01077822962059849,-0.0016409531884777895,,0.012662943692477002,,0.01542472902858405,-0.02407624476135084,0.015859080521281932,-0.026540241713463253,-0.01945696775156458,0.02933752362208253,,-0.007388680725840091,0.005401805724905007,,0.023589332839981436,,0.010845011992663967,,,0.016086454631687674,0.0027244808812381116,0.010371829778525299,,,0.015599709760723002,,-0.002321829978558343,0.00859945130724582,,-0.0031016793685614275,0.004565987671006466,,,0.014781902772691868,0.002659355043591799,,-0.0009267554801981603,-0.03535285307705305,0.004554731999418582,-0.019044891373593886,0.0010093484287636567,0.013537937403987232,0.0008493771805397898,-0.01824579443464791,0.010790622369796887,-0.012391181424709297,,-0.0005770703957410639,,-0.0075284533456070335,-0.041279691585528244,,,0.004481478211999845,-0.023493492810409133,-0.002655181755451874,,-0.014626021484788643,-0.027444441802000563,0.011433297695540467,0.008864493428162756,-0.010468214931957771,0.015914326195386463,
4,,,,-0.033809219199177454,,,0.020430491006065532,0.008587972587957626,,,,,-0.01912631282101518,0.002262454516253287,0.02959927800076001,,-0.02030833570265589,0.010806731148045935,0.027065183033701423,0.027779754459452022,,0.011590141822670486,,0.024208441484000476,-0.020713612319444685,0.00937824652603303,-0.0299041284967545,-0.03260721517063203,,,-0.011773070195545188,0.007414126675827193,,,,0.011741557684957327,,,0.019176155287094376,-0.00029422662869671434,0.0022832780108900663,,,0.0066142885498394755,,0.008200712710190627,0.006330398304014606,,-0.005301870073946224,-0.026470835549425864,,,0.013509161715956619,0.0008437437976547002,,-0.004565815880343216,-0.01812314659665404,0.00223041781268285,-0.013769854680892646,-0.006479368000464003,0.022915173546681267,0.0028528383733941176,-0.014827910539190636,0.0024388456659829583,-0.0015833294092810757,,-5.434931155345879e-06,,-0.024126964450636557,,,,0.01412989430028111,-0.016690199331575784,-0.015771441032788713,,-0.0003549139350029762,-0.03586182986386888,0.006279883574362488,0.005532802291024597,0.0059209198976403685,,
5,,,,-0.0327352298741268,,,0.023263760062157024,-0.02600591397722596,,,,,-0.02349330178285547,0.03142067769326595,,,0.001275585406608215,0.020730434152032642,,0.04821694930305154,,0.0002948904634698657,,,-0.027499683531260866,0.017436967055777686,-0.03391517948883216,,,,-0.009950110670779555,0.008540860359953384,,,,0.008621181906227848,,,0.02947751919061581,0.023451616195919733,0.009688804633722625,,,0.0037346429406812653,,0.000543012279646593,-0.007460760704262048,,-0.005354562064212809,-0.023134116538836347,,,0.005273276449137665,0.019953660928868605,,0.011827664146867312,-0.00665286388279851,0.003010459065798443,-0.014871976612843119,0.0009411017955955892,0.007291067244730165,-0.01179216376740877,-0.03401091077566165,-0.002099482341771486,-0.0053018993909879075,,-0.007615850843337935,,-0.018405481766025744,,,,9.96553617349516e-06,-0.009108859316317108,-0.01219677245502826,,0.016923812249157066,,-0.00039574282581433806,0.0022674806342359854,0.0016665641743220314,,
6,,,,-0.07617630718078439,,,0.0382316371557343,-0.04697906740516311,,,,,-0.009166694680056486,0.020028399626297544,,,0.008032359049944038,0.01866680374318537,,,,-0.006797057632620174,,,,0.03153702392792734,,,,,-0.0013479879008739815,0.011864543819800066,,,,-0.0027187230932990136,,,0.020557917829570505,0.012312170259733968,0.007870084181150483,,,-0.00029516918628136324,,0.011849689114504569,-0.01588956110740325,,0.004798749674158831,-0.0052086981962984336,,,0.006989094650004857,0.00462989234365338,,0.01978605380965681,-0.011510969697019036,0.02257468713802946,-0.019156873829088372,0.03168931831834665,0.027832623435954496,-0.004099045029501092,,-0.0020415668526791997,-0.010172282163855018,,0.005375906064762681,,0.006150903046897582,,,,-0.005313890426735579,-0.010095242828273676,-0.012910684640949688,,0.025723776301378454,,0.007678985974593822,0.003246311652628009,-0.00534664167072247,,
7,,,,,,,0.029366399777551955,-0.04416675065803233,,,,,-0.021790567429497698,0.01741840109074455,,,-0.010171341714187987,0.0008047843407616561,,,,-0.002523696925333274,,,,,,,,,0.006428856970811969,0.01899728172013715,,,,0.008086754589725853,,,0.0028348523003727255,0.014003650843627868,0.0015420152716567048,,,-0.003974368447249077,,0.01468430878204341,-0.0011445137178620612,,0.004679167853476107,-0.0082023320620781,,,-0.00023812009831858383,0.014606366134523013,,0.012824136033304345,0.0011728494803016076,0.019189795890098615,-0.016506119250545126,,0.0463673222395391,-0.012626599434506947,,-0.013162816596881788,-0.011074029360033766,,0.0021953447860532105,,-0.015221282223727428,,,,-0.012458114731797476,-0.0132949802952822,-0.00997156729393156,,,,0.010496202207710859,0.006186200022635591,-0.012785065679626957,,
8,,,,,,,0.04102901438359563,-0.057071132029529625,,,,,-0.01863032571744594,-0.013239914239648432,,,-0.021420581503388103,-0.02905184370476381,,,,-0.008624902100837106,,,,,,,,,0.01974651885118406,0.003241786071741637,,,,-0.0010242669470588162,,,-0.00718377525301972,0.008607954299775677,0.005752330734166422,,,-0.004603453149783832,,0.025132480199716145,-0.005532929788180541,,0.017545454128985893,0.004295719489821437,,,-0.0031503479603920415,0.01266945441318132,,0.016175951545878142,0.006850426422747802,0.01749383738242072,0.01822310034723329,,,-0.024698239637104713,,-0.006503247349016306,0.00265672732624056,,0.0014412474698604072,,-0.01936847611708714,,,,-0.01771027839384942,-0.02089590365986216,-0.01262837936743888,,,,0.008463949198714626,-0.00579598943785542,-0.018812124147372274,,
9,,,,,,,0.026513570100029193,,,,,,-0.0233318358032365,0.007153303501838515,,,-0.025021211075918925,,,,,-0.005785183867665689,,,,,,,,,0.021742670934072228,0.011012348009987405,,,,0.003379977276182222,,,0.001245387085762717,0.010084907686716438,0.006620022091062994,,,-0.008281022396214865,,,0.01229952022422931,,0.03200842732414522,-0.0007859855682619266,,,0.020907745445158277,-0.005867214148121774,,0.010997391262472123,0.016477479436554532,0.004643490023694241,0.007679107337829283,,,-0.024963398721067342,,-0.006364954237316978,0.020559099129918046,,0.0004289504652195131,,-0.03696590670071309,,,,-0.0331661898237503,-0.004755577591443405,-0.01642124070076245,,,,0.0036107578658650663,0.006508907076585135,,,
