,2014-12-01,2015-01-01,2015-03-01,2015-04-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2017-01-01,2017-02-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-09-01,2017-10-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-10-01,2021-11-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01
0,0.06309011887727589,-0.023749214269012775,-0.015054179714199645,-0.0007249913472930913,-0.03712421152986378,0.030118842269028168,0.1294539748108563,-0.0362779858834541,0.044324480820287615,0.014700913676295002,0.18022434298840895,0.015209319047721492,0.06749507532294263,-0.04832457904505105,0.06144724672988566,-0.06695548467573298,-0.03208756616213382,-0.014558823729104997,0.004236490567837592,0.024094546966714425,0.03899956845415642,0.015076981756817709,-0.040126694722151246,-0.025411955326562374,0.020137943634964905,-0.003252664506319114,0.006824891183994097,-0.031674528189061135,0.004192125650066547,0.048118739278856903,-0.003973659177267663,0.013004443526520859,-0.022391049622576098,-0.004246500086619198,0.02574445267481984,0.029234077896961974,0.04347310647748426,0.02721164411907706,0.055090192393211,-0.01423341456435745,-0.0008091306064654802,-0.05635041001681884,0.0019440501951208944,-0.01289832039182004,-0.012709759748867011,-0.0333615493461048,-0.0016347420584885697,-0.020042477126238634,-0.0012026744706146175,0.02332521880904137,0.04561216549361191,-0.034161364156399365,0.020902718901633754,0.0239149408730035,-0.006965253507482672,-0.010205633315553797,-0.045193715215358754,0.006032908487133781,-0.0345510455567557,-0.011770776241522451,0.05291082252531387,0.01642555948256641,-0.0034508352794575536,0.03879960359243029,0.04027234485822051,0.025165556005121603,0.038076880292681636,0.02647839504732552,-0.038184102395537156,-0.08420762904232904,-0.010608785087757866,0.004420123412137045,-0.03291975876615183,0.026028387777603523,0.013462857373379045,0.03414452288219083,-0.02619991139107114,0.02454070942316733,0.009723570501489753,0.026508278885371883,-0.008331191883760525,0.006368801442925065,0.005494587287563135,0.014782034843914271,-0.02621143681602467,0.0007106880426177575,0.02177802735779233,-0.006639789416023056
1,0.058658845626147205,-0.028471149693289455,-0.015028946729640946,0.02190780351453725,-0.07276447267172026,-0.0018268382481689827,,-0.015584300594420508,0.02322273431266053,0.005358365116390207,,0.016481510556882628,,-0.05120750751455905,0.033401594152220326,,-0.029720473015996784,-0.013145580565026016,-0.030611014532892167,0.033869218963285874,,0.014456654188651719,-0.02927047289252105,-0.011914669883873685,0.02205904072938525,-0.0720259622184578,0.001536583547181447,-0.04233438491776109,-0.004900650556973307,0.04111751540197828,0.010042839999457875,0.011036508337532336,-0.009818183845178297,0.018690075540183093,0.029229130079561738,0.008401890922839605,0.05534124867493739,0.017151790380769416,,-0.024102499399258015,0.010652139346638556,,-0.030749970137567306,-0.03402787172218025,-0.019282157369963304,-0.05252522439074658,-0.005492050936902082,0.0039811522131461,-0.011768644858660249,0.023816257951221775,,-0.04530495065009266,0.013362642684611625,0.016945981725537074,-0.0022665626522133664,-0.039064782902243245,,0.01264456003807446,0.0010241544577413997,-0.02746235161171562,0.03212764214595243,0.0621550403296931,0.033288931633454144,0.01975210698810992,0.03797367055286571,0.0241741022302977,0.03122437605333417,0.03653108715701858,-0.026401211113120215,,-0.021403189423571334,-0.03278957138216665,-0.05134599544218954,0.054189395469657065,0.03199028412083926,0.024599763201285985,-0.04546110817484417,0.0276493907096258,0.002969076062382392,0.02146775989287919,0.001431728696714707,0.013547871496022434,0.004805584393930307,-0.002634782348211573,-0.025667053008131546,-0.02248852240966359,0.0283281918626912,-0.019960248413613435
2,0.02693613184041377,-0.021093973132339627,-0.015218209635306845,0.0009986557576926458,-0.08268307198044855,-0.04586528068908047,,-0.008941180660282821,0.04436788239349454,-0.019994220415623598,,-0.003228745239005737,,-0.045201559013583914,0.05888461697431557,,-0.04161690254018158,-0.029596529704658092,-0.020358850684967678,0.03044272696900574,,0.0064781987957447384,-0.03228547225937861,-0.020603480700784438,0.03283200125254648,,0.014363092658607801,-0.046949681892016315,-0.019686490706594117,0.048253871437750284,0.011991676290270092,0.008544490331265475,0.00656416525341319,0.043072492136760454,0.02152628349205088,-0.014504311389543112,0.04611191384320623,0.005701161844823055,,-0.0167242968824457,0.012174759122566936,,0.0014917978916551,,-0.014388869339919896,,-0.011724345782690548,0.005909755805280081,-0.002851094538678378,0.009978630776223074,,,0.024573738354227714,0.036731106475695885,-0.02607714826144658,,,-0.005352374575591234,-0.0027393622948825858,0.004887579063713066,0.019221593205010823,,0.005434231026607339,0.027314834883203076,0.03454876518706662,0.011996568708774413,0.028084107784109413,0.029485275561910385,-0.0465440633202121,,-0.025206682772947353,-0.027599997631483575,-0.034008118649108354,,0.032973779088394384,0.036523510570669604,,0.042956820078017266,-0.016323498054918506,-0.005455958493850943,0.0011146932852885705,0.02345702918132142,0.00859590461179005,0.0011507002925927878,0.007403617297576659,-0.026620616295648603,0.03721084290004528,0.00014496204140579394
3,-0.0038225475910103057,-0.021031437361178185,-0.015992457517451708,-0.03490796646197092,-0.04754027217954748,-0.014770411296572306,,-0.03147928310287362,0.05822219919891447,-0.013913507386479118,,-0.026753643802563176,,-0.015877614797526363,0.06371335564727243,,,-0.0022785794258655123,-0.027182582814330836,0.04169130328836346,,0.039008965671921914,-0.04648057729112143,-0.025927875681167833,0.0017057122648744816,,0.00809641131456651,,-0.011866820801168743,0.036518599699476795,0.03222128492907261,0.0010095745923162092,0.0046307353175212285,0.04081017724723712,0.00785712037751507,-0.05949315435369673,0.046530513633041615,0.012828123644703648,,-0.03620923169101431,0.006408092622404382,,-0.016420422591559625,,-0.05344066484479626,,-0.018858876127328728,0.009207964182425865,-0.0018785732000763389,0.04124129616215555,,,0.029318029944695567,-0.007855403650329773,-0.033391346897293506,,,0.01820401011134809,0.008204931492802103,-0.008935302144278623,0.01734240226785433,,0.04609326052125384,0.03756278767529375,0.07340307106943822,0.03693196037209545,0.007423362463239602,0.025460301560909837,-0.03240040450623649,,-0.03490486778841895,-0.032621320620363825,-0.050778436055036735,,0.069710549284701,,,,-0.017999074852395047,5.697893187051051e-05,0.014057941822050779,,0.03211962678354885,0.00968346983778856,0.006293269051269146,,,0.0033738829073106658
4,0.03518805631985833,-0.003428751242559258,-0.015649442241491673,-0.07416362361201534,-0.06296744329372128,0.02961086447325778,,-0.0661764070317381,,0.044356836640496944,,-0.0027488451804483782,,-0.017027879985632932,0.09011237465712396,,,0.008923761885333281,0.010396672280581498,0.043599705461596194,,0.00968991900686067,,-0.02765839867451536,0.025034141338580618,,0.0017967982158184626,,-0.0059890359165652995,0.04864033420411307,0.061334357945995954,0.002438452784434997,0.027845666797877033,0.06497391437289912,-0.014937789710369742,-0.03831706011555802,0.05136822964699084,0.005115580030836231,,-0.03690900556575816,0.02494033075168911,,0.005575301911482811,,,,-0.0005849674471392063,0.015558348791463672,0.0024953458933971717,,,,-0.01154355934740181,0.009920238013386928,,,,0.018320839716411186,-0.004507120467312387,-0.0056228096613617495,-0.04931036495184804,,0.023309443130212326,0.07014741894374232,,0.009838692916637859,0.02787265521067006,0.038581970267476784,-0.01993108073846228,,-0.029638845194276175,0.00013171824602054016,-0.04580027342712345,,,,,,-0.014034150382489674,0.011300321218871812,0.035397164595831754,,,-0.015064474007262518,-0.006083308718617175,,,-0.0038325532995258094
5,0.05038512883816093,-0.01190939445592809,-0.015929317036174506,-0.0873457106577975,-0.02988132556913481,0.05072673329953492,,-0.06535783724435618,,0.14023450429593565,,-0.02880751521449787,,-0.013624401758834281,,,,-0.005394864049939052,-9.127208835746359e-05,,,0.06931325779804798,,-0.02364800450787863,0.03440798683187207,,-0.0014610872740918879,,-0.04937472015636901,0.03384561574344058,0.05860105689908046,0.0008084328575308497,0.034140231589728565,,-0.03875495872014145,-0.00218626205020378,0.05310064813863624,-0.013979029586694836,,-0.044058436001878754,0.05280842690056353,,0.0010493842493244365,,,,-0.01100667062020122,0.03042126496189157,0.0163458413229689,,,,-0.021265082865696616,-0.0007273161450065402,,,,0.025420995460783136,0.03300084962152727,-0.012560441625667718,-0.04547271531014152,,0.02984591359955724,,,-0.025581058231559206,0.017277637668311918,0.019152104745970178,-0.036050139205922704,,-0.0279797434529776,0.03181051364306331,-0.005329372527599574,,,,,,-0.027052515497258067,-0.006818670268612159,,,,-0.019905916503252463,0.0036116720108672062,,,0.0015964730220225931
6,0.050019568940920855,-0.03955443277921766,-0.015371749195707718,-0.06184962106954783,0.011224379772979631,0.0543575546099242,,-0.08643632081598573,,,,0.03197364809980463,,-0.03314521721264452,,,,-0.00906340328002786,0.012340699183480908,,,0.05976058650901539,,-0.02671535010941284,0.014867176696773399,,-0.0016521131804978495,,0.004168871763458704,0.06779195612010058,0.051985365585576204,-0.00043392530830166365,0.0462612483373972,,-0.030628148890556872,0.01370295713720271,0.04163005520675833,0.004655935403332645,,-0.035745637261213936,,,-0.007045591340280488,,,,-0.008876490187414099,,0.021041162322577023,,,,0.016956910085118793,0.011959933986658289,,,,0.02358607974014948,0.03873156992596538,-0.00999219785363925,-0.04248226294923585,,0.0569230044052369,,,-0.03641896160548819,-0.015543821398436464,0.012688578061911482,-0.05330745741013043,,-0.02483418882835764,0.04437519902552012,-0.04720924369889978,,,,,,-0.022441785580867624,0.013750354594439074,,,,-0.02034686479547476,-0.002459036831386374,,,0.007291539540838166
7,0.03438806314941134,-0.08329208592841653,-0.01582619615631442,-0.09817700302016741,-0.010219147746957091,0.021966937286134414,,-0.10138261755343692,,,,0.020713416810835272,,-0.03648448731197673,,,,-0.0008023367778196011,-0.011049068771522563,,,0.04004309456305499,,-0.027882788670290815,0.015026083133158785,,0.002672610551564425,,0.08030294744335142,0.04676404157714442,0.04447188928084245,0.007072396078790177,,,-0.057718831867699105,0.05506414667076864,0.05459919383395473,0.010946932108840457,,-0.06242086367963795,,,-0.008984342401922252,,,,-0.017556132020406956,,0.0030705676261959525,,,,-0.04946436911608609,-0.005335368781706151,,,,0.012113692509535756,0.038149020721021554,0.003647331215174354,-0.08091893153993057,,0.09374361490121119,,,-0.009964522505900186,0.00699385273717823,-0.012954463464704524,-0.04435112222567339,,-0.020848072358487624,0.0033968771919985485,-0.012506419953405512,,,,,,0.004067439625854874,-0.003823486353367045,,,,-0.00918705861935143,-0.030887301868876005,,,0.0111563476417893
8,0.0368460710640055,,-0.01629558733511649,-0.09625094005345813,0.016058186666529473,0.01726961707225394,,-0.09448210573817128,,,,-0.006849882185568146,,-0.029021418653038644,,,,-0.01289215807809363,0.02309081051712747,,,0.019534795160737417,,-0.032497469601266094,-0.010727501681343288,,0.005629142787340058,,,0.05853370651933254,0.03046623097592427,-0.0013759564548943004,,,,0.0667155645654467,0.03389586089987606,0.008090526386725916,,,,,-0.015279207999378208,,,,-0.002133024556773222,,-0.0034052469087137993,,,,-0.05970368412860694,0.02771965909711005,,,,0.016919666262415145,0.04215332744154754,-0.012891604071653795,,,,,,-0.02430982529539505,0.02684291742806666,-0.004077005770409592,-0.03909147959297554,,-0.03843219141072174,0.013349063101332881,0.019718355570306656,,,,,,0.003135654454542891,-0.004242064561067238,,,,-0.0017598047887514845,,,,0.01653043594735193
9,0.03162017162139641,,-0.016308219738494945,-0.1308803687955966,0.002656268909383197,0.052918660003201,,-0.08857652778398073,,,,-0.025940358103266115,,-0.037317320511256025,,,,-0.03729611824773338,0.0034218232406466598,,,-0.03452108886348082,,-0.033304763292580475,-0.01309750230061546,,-0.011945288065366988,,,0.06058495406807607,0.07642267270918257,0.022144204199197492,,,,,0.023527192134556785,0.0222128867383522,,,,,-0.004636271023711558,,,,0.0032146810887345723,,0.02919825031297707,,,,-0.004166124195255971,0.030105867479159887,,,,0.024231615254775907,0.08102855768608963,0.0016512858743613634,,,,,,0.014944653716576495,0.013301076627275865,0.004524298506882296,-0.0032283136879551755,,-0.03673483637171637,0.038998194501536076,0.03727111163903807,,,,,,0.005275918199256324,0.003708643270213141,,,,-0.018745297966340058,,,,0.004656822245190817
