,2017-06-01,2017-08-01,2017-10-01,2018-02-01,2018-03-01,2018-05-01,2019-01-01,2019-06-01,2019-08-01,2019-09-01,2019-12-01,2020-03-01,2020-09-01,2021-04-01,2021-06-01,2021-07-01,2021-09-01,2022-01-01,2022-03-01,2022-04-01,2022-07-01,2022-08-01,2023-01-01
0,0.0608382603100317,-0.012830042393410679,-0.05551807851288748,-0.036861229022187914,0.10061795228655068,0.012106388835715354,0.06508105389587238,-0.01112759577202116,0.02632166705164707,0.03207633210088101,0.02253261338481405,-0.008300431962455335,0.16104775669036164,-0.026273063572479938,-0.018689050747311864,0.09959474049098138,-0.015383323759989409,-0.00969232601121206,0.045039453092670545,0.007008625099627963,-0.010514756357203003,0.01261875176333671,-0.0009664269152040994
1,,-0.011482538204520054,-0.050696651177816854,-0.05989490885212323,,0.09881541616602174,0.034584854911243745,0.05104499703136112,0.02934137297895356,-0.026797402319905572,-0.004448626712428183,0.07891067516413486,,-0.053326597760063876,,,-0.04202506023589381,-0.012846267577171666,0.03180943359412103,0.01918947757636369,-0.014044865166891407,0.03718243191723891,0.026340973126142586
2,,-0.02658525852237492,-0.04409978159692196,,,,0.03408992143605216,,0.03181262332926238,-0.04289983665768915,-0.002646347322653231,,,,,,-0.05755930901380912,-0.027178143839787783,0.014648041586202254,-0.028091573640429246,-0.002741840988902622,-0.00890146600309727,0.02205902102603874
3,,-0.030378886199829758,-0.04306479482806447,,,,-0.008501708167944155,,0.0213930406806484,,-0.018777363753446075,,,,,,,-0.03166090361234586,-0.003987560230641396,0.045197316301755386,0.012532592352744176,-0.026225865888029,0.014337706319359711
4,,-0.031293647938658076,-0.03635148079967898,,,,-0.00487227261480605,,0.06251133496718397,,-0.018674453278243686,,,,,,,,0.037044016925040335,,0.03731333387209834,-0.02815341600095822,-0.01855979428952903
5,,-0.04300536788172593,-0.04176640243973884,,,,-0.015767957068328897,,,,-0.014835540556878524,,,,,,,,0.05235306915157878,,,-0.03571390183750722,-0.008952177834450126
6,,,-0.01912089000815209,,,,-0.021130242308397662,,,,-0.00023193147521372026,,,,,,,,0.04641441425107562,,,-0.022971778280971744,-0.01755672687453247
7,,,-0.03031752548210065,,,,-0.021422447423689928,,,,-0.025172376440404154,,,,,,,,0.08145928652037782,,,-0.0068493320270217595,-0.014047746096730318
8,,,-0.01115373150168697,,,,-0.005239785898336624,,,,-0.0402829991851652,,,,,,,,,,,-0.00960640280998426,-0.03873095583946151
9,,,0.046651963205907254,,,,-0.01611161281737461,,,,,,,,,,,,,,,-0.02648284798137457,-0.050707836971343845
10,,,0.02281516181578791,,,,0.010925874628539667,,,,,,,,,,,,,,,-0.0006892092754609003,
11,,,0.03545801821775463,,,,-0.007812105339840336,,,,,,,,,,,,,,,0.024961242669951034,
12,,,0.04257986825975424,,,,-0.04390995733726788,,,,,,,,,,,,,,,0.012966769124116428,
13,,,0.04089886577330404,,,,-0.0677515155742503,,,,,,,,,,,,,,,-0.016356333260381994,
14,,,-0.006643055222619321,,,,-0.06229071225635341,,,,,,,,,,,,,,,0.001406061315430751,
15,,,0.00047382534260620446,,,,-0.05446461646187517,,,,,,,,,,,,,,,0.0025115764178433864,
16,,,-0.004905099826056247,,,,-0.04744188774401881,,,,,,,,,,,,,,,-0.0023099538373152484,
17,,,-0.005784516341862389,,,,-0.01570197255594996,,,,,,,,,,,,,,,0.0072124150082979455,
18,,,-0.005928440447036998,,,,-0.008950053889976939,,,,,,,,,,,,,,,-0.024069949977845173,
19,,,0.01842494047996901,,,,-0.03620002403579958,,,,,,,,,,,,,,,-0.03592101822479954,
20,,,-0.030360159570755663,,,,-0.031868556429935246,,,,,,,,,,,,,,,-0.03597451389715234,
21,,,-0.05332973197624424,,,,-0.02492704187307293,,,,,,,,,,,,,,,-0.033198188513907656,
22,,,-0.0406724182091196,,,,-0.05179638626238914,,,,,,,,,,,,,,,-0.0395790421388722,
23,,,-0.02925967713563704,,,,-0.027961386064401683,,,,,,,,,,,,,,,-0.0842515792637899,
24,,,-0.014467361971362003,,,,0.0031963331050599564,,,,,,,,,,,,,,,,
25,,,-0.028282574602282118,,,,0.013954744749156589,,,,,,,,,,,,,,,,
26,,,-0.07587868860725466,,,,-0.049958848306639325,,,,,,,,,,,,,,,,
27,,,,,,,-0.043484749493157615,,,,,,,,,,,,,,,,
28,,,,,,,-0.053907504021802666,,,,,,,,,,,,,,,,
29,,,,,,,0.017660380398753617,,,,,,,,,,,,,,,,
30,,,,,,,0.019403178840518454,,,,,,,,,,,,,,,,
31,,,,,,,-0.01194718612223955,,,,,,,,,,,,,,,,
32,,,,,,,0.00908368014069394,,,,,,,,,,,,,,,,
33,,,,,,,-0.05217350772525764,,,,,,,,,,,,,,,,
34,,,,,,,-0.011993942405123637,,,,,,,,,,,,,,,,
35,,,,,,,0.1469997244193313,,,,,,,,,,,,,,,,
