,2015-01-01,2015-05-01,2016-03-01,2016-05-01,2016-11-01,2017-01-01,2017-04-01,2018-05-01,2018-09-01,2019-02-01,2019-08-01,2019-12-01,2020-01-01,2020-03-01,2020-06-01,2020-07-01,2020-10-01,2020-12-01,2021-06-01,2021-09-01,2021-10-01,2022-04-01,2022-05-01,2022-06-01,2023-01-01,2023-03-01,2023-05-01,2023-06-01
0,-0.0403219674631865,-0.02032445826222995,-0.03115449995167996,0.014208458873636198,-0.007815009746793944,0.0038211335262468005,-0.0072227029067566395,0.014628157378715256,-0.05152122209044829,0.006823909573860254,0.04455128145483833,0.022764156340804087,-0.5632714505633665,0.039895342457350935,-0.06615479700689963,-0.004236209469601793,0.024464127044493633,0.018647108294174597,-0.026616859055875075,-0.013869027029157599,-0.01000464138084145,0.025307607307120117,-0.023137857032335285,0.09128003977177013,0.01517053359146281,0.02177679928612708,-0.03211403910693811,0.0032336282693552487
1,-0.04442977446179541,-0.028490787697019515,-0.03677634619368564,0.007926593661398806,-0.015056016126109295,0.017555227052176825,-0.01863938987465219,,,0.021581008678122737,0.056833824011577994,0.09065017386205265,,0.023954570849895163,-0.08990375925427774,-0.008906944602825151,0.08739664003207137,0.00850083214941888,-0.09077140089469049,-0.04069485701918818,-0.028687063234606125,-0.06753856334305275,0.016809026588017306,,0.018570734793988852,-0.013888547283823938,0.0830736538896033,0.010855421892492334
2,-0.059146088272016284,0.0007936537130701637,,0.007040095320126172,0.026112751649704613,-0.0010302209240897753,-0.07562730541181617,,,0.022408937990454847,,0.05780809244903451,,0.03209850999452568,,-0.015657740284387156,,0.01221402742939226,,,-0.0373736462898453,,-0.008680372801649905,,0.01682147564964598,-0.01210260754728365,,0.038481878963074756
3,,-0.025028421343164187,,0.016061267846996685,0.01812033145299141,-0.013861435768176555,,,,-0.04465882403211374,,-0.04006625820219023,,0.021250164330641752,,-0.021113051778641978,,-0.011728223583834296,,,-0.03200806304049442,,-0.014191277914007205,,0.03983467882145253,-0.014999027558072697,,
4,,-0.03456308039608369,,-0.008090733018403906,0.023899944280487695,0.01978004996847238,,,,-0.09837784748858924,,-0.06232815627854249,,0.02514275210853878,,-0.024018158693491554,,-0.013802293572444224,,,-0.03698084763480347,,-0.021034843243644352,,,-0.027682144855017077,,
5,,-0.09756476808914649,,-0.005934968369905702,0.003562203417173837,-0.0032355251031233045,,,,,,-0.05637536268810228,,0.032055669753498606,,-0.025666066817829236,,-0.0479560199509903,,,-0.013448929195827075,,-0.025542952192378232,,,-0.06739440757913906,,
6,,,,-0.10199821460513969,0.015757330213106435,-0.002854608880249021,,,,,,-0.01789439444030605,,0.08768259855298544,,-0.02431040763917469,,-0.011838209773302077,,,-0.024958785807764672,,-0.02051253919044438,,,,,
7,,,,,0.022659993656025,-0.00801999731979608,,,,,,0.04851373002778203,,,,-0.023080558603199464,,-0.0316634967120355,,,-0.03858855583771503,,-0.038873943193533655,,,,,
8,,,,,0.024418626635485552,0.006022848263883329,,,,,,0.17335426988059965,,,,-0.0231208836861867,,-0.0504755158100787,,,-0.04633166057474569,,-0.024534114645250793,,,,,
9,,,,,0.05721365173085813,0.01208633347624355,,,,,,,,,,-0.027658758978143183,,-0.04203187665145025,,,,,-0.009219203787396824,,,,,
10,,,,,,-0.0010275856247417003,,,,,,,,,,-0.031393944049444844,,-0.013272181748904988,,,,,-0.026575550572315976,,,,,
11,,,,,,-0.012271424617753546,,,,,,,,,,-0.039039899290922,,0.010778284045758202,,,,,-0.026482445918577957,,,,,
12,,,,,,-0.011322147309173136,,,,,,,,,,,,-0.023747392926087185,,,,,-0.052096251056991005,,,,,
13,,,,,,-0.005901364147824051,,,,,,,,,,,,-0.030432558156498812,,,,,,,,,,
14,,,,,,-0.016515778852719265,,,,,,,,,,,,-0.0506693819873314,,,,,,,,,,
15,,,,,,-0.014250612671263596,,,,,,,,,,,,-0.04858659810431987,,,,,,,,,,
16,,,,,,-0.021241596254503836,,,,,,,,,,,,-0.05436406717035114,,,,,,,,,,
17,,,,,,-0.00865392340655946,,,,,,,,,,,,-0.09224453274978606,,,,,,,,,,
18,,,,,,-0.02858329431452944,,,,,,,,,,,,,,,,,,,,,,
