,2009-03-01,2009-04-01,2009-07-01,2009-08-01,2009-10-01,2010-04-01,2011-03-01,2011-04-01,2011-07-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-05-01,2012-06-01,2012-07-01,2012-11-01,2013-02-01,2013-04-01,2013-08-01,2013-12-01,2014-08-01
0,-0.02979640242543402,0.010094706753234206,-0.05018444773115327,0.03548860057503256,-0.02721160659350952,-0.023362313019649306,0.02987661737286129,-0.030863611154052117,0.03588785453349663,0.11043839100619146,0.029508658782697372,-0.0905955322191685,-0.019698981559847617,-0.037436933586361576,0.012521911486240156,0.06243469801470369,-0.003046009164267449,-0.0016148956149759641,0.04709184571639202,-0.020507937465385595,0.014330638091654802,-0.02132059444473
1,0.011000045134037517,0.0203785353880781,,-0.000781472528526117,-0.03464847259243742,-0.066444631430572,0.08459482789529216,-0.04135402942789512,0.02552301397038137,,0.020135367868805654,,-0.03885275420997569,-0.03532839318080505,0.017691823244175287,0.06512546168488753,0.00039070644667460463,0.03429227149398062,0.08361988432936984,-0.010086862278399944,-0.006213060464459574,-0.01597020686844175
2,0.0387690736203794,0.01324783908211491,,-0.0002612398052156406,,,,0.022182998974382917,-0.026689300639738733,,-0.014715660410137499,,-0.04722150035689365,0.013933369232535409,0.017032374743506384,0.058976189637507836,-0.005329652952160258,0.05638698991184454,,-0.0011960025451248635,-0.004579311062809399,0.017335126566963455
3,0.11179401482286377,-0.010436058058279851,,0.036292268719293364,,,,-0.010872803315497004,-0.02514707213947942,,0.018264803226391235,,-0.03451529889322558,0.001446176532974519,0.009610804709811571,0.06144156453525662,-0.0012917233545910456,,,-0.005238075491161065,-0.009151644674791015,0.012303239100347252
4,,-0.09896185683240266,,0.039433226576216396,,,,0.009627819809931104,-0.09922635241816724,,0.05982108526001406,,0.005603091373339808,-0.011842960520856316,0.019872844536810153,0.054663159215460055,0.011940656494698443,,,0.0006602813439759991,-0.030356556902393472,0.015795754851597565
5,,,,0.05953249995930787,,,,0.025195357978246014,,,,,-0.017070902721969983,0.01971509625718726,0.004687327565488286,0.06628905839327093,0.019132021100679797,,,-0.01816462710129607,-0.020798520799615194,0.015730209396871198
6,,,,,,,,0.01698993703865903,,,,,-0.016509862913502538,0.11687006830002122,-0.014742518416482664,0.12855879115318647,0.0583763612102437,,,-0.02311139061813927,-0.03596484520299126,0.04602535057444579
7,,,,,,,,0.0263684489487932,,,,,-0.03547263964262881,,-0.0015306244442521155,,,,,-0.004134446259815405,-0.03213434258393977,
8,,,,,,,,0.008346832199126908,,,,,0.014064997127551715,,-0.019648745501958054,,,,,-0.007717079955866568,-0.06114048517214543,
9,,,,,,,,0.037360185668162016,,,,,-0.0517469415460996,,-0.09627439142854999,,,,,-0.011401399723965477,,
10,,,,,,,,0.040961042666630254,,,,,-0.0011106310978761247,,,,,,,-0.04068760550526829,,
11,,,,,,,,0.04183940256570118,,,,,-0.015419571625577833,,,,,,,-0.031512274093036696,,
12,,,,,,,,0.0702320893627697,,,,,-0.050624683234981926,,,,,,,-0.044128858243167146,,
13,,,,,,,,,,,,,-0.100152921195513,,,,,,,,,
