,2014-03-01,2014-04-01,2014-05-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-07-01,2015-08-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01
0,-0.05340576133976871,-0.017760341560386195,-0.019446184752796025,-0.0019483598463043705,0.006266634146712136,-0.05727398269926187,-0.04038014822024605,-0.1045862211851798,0.02359049319860773,-0.015316766762992096,0.021923213117761797,-0.040265578792004764,0.0018490774701476198,-0.005242703371228341,0.01108111104248799,0.017757880986429164,0.05820672906219171,-0.01812836231962134,0.016096596830844412,0.06206313081774972,-0.007175920886712817,0.019221960693025508,0.03949330081490121,-0.014487838633471917,-0.07504067667959013
1,-0.03995591719972014,0.005220924033144225,-0.0029378195694982345,-0.03184517410595422,0.007990671099616264,-0.08155928972593429,-0.017290387265056828,,-0.012967497940655992,-0.0061120373602072675,0.001370951825304001,-0.045999082702045335,-0.0002217568091205102,,0.002633285429151311,0.023952448848559627,0.061382663774067314,-0.03349243433649507,0.0005483763052929191,0.1006360736913483,-0.024763578705301992,-0.004186079110545471,0.07923351904713138,0.0028590490491242626,
2,-0.05585150917499471,-0.0021111229571117995,0.003781258316253755,-0.01238298196150156,-0.0036144380765152917,,-0.030228791407710065,,-0.01939431845452999,-0.04540577882619923,0.013264516225809597,-0.038278993211672496,-0.0008063193129648205,,0.024933192642147883,0.02258615145485221,0.07146725096634388,-0.014062542681767543,-0.0041152110604678604,,-0.021689775246838128,0.007303175049826471,,0.07090733656135795,
3,-0.07089178298067278,0.007350729239657294,0.02450006349988998,0.006806530291012969,-0.03490478366056671,,-0.02796480440348359,,0.09595186270708966,-0.06575838417389468,0.012591124780978902,0.0014768408622627405,8.41967504361385e-05,,0.011573574390645547,0.03478211927679142,,-0.06452615883928092,-0.006286409703326168,,-0.026435198920155667,-0.0019402828991577081,,,
4,-0.13183000428568414,0.0026063142821306506,0.07203233516363028,-0.004003674344128516,-0.0426815547125039,,-0.012290816081457545,,,-0.12325358114094609,0.027056582853058675,-0.024373390135860262,-0.00012282925276929646,,-0.0019520140919326856,0.04500369097470891,,,-0.030001940963126028,,-0.01836335904731312,0.01085001519894746,,,
5,,-0.001435088955917152,,0.007161698817960804,-0.06616718263468524,,0.024258298881231544,,,,-0.04639739556768285,-0.038186106269865405,0.0020051929500031207,,-0.012530938346248632,0.026407122215036605,,,,,-0.013705772805032712,0.017400633873942972,,,
6,,0.005858254478021241,,0.0039849045980435704,,,0.00870269184574568,,,,-0.07174489276622564,-0.021181863389525546,0.0013507223760949039,,-0.022098907418956593,-0.031468270137445575,,,,,-0.0623506019937774,0.02386154077109781,,,
7,,0.01202100885858215,,0.01495943085081386,,,0.008112627586038035,,,,,-0.006078602002922651,0.0011784220631159137,,-0.0049600983546902455,0.013494471336735092,,,,,,0.030289746015588648,,,
8,,-0.029851743441526413,,0.08497147663102789,,,0.0002490879458744155,,,,,0.005741230033762257,0.0004981202218972136,,-0.01860367254092532,0.031824173944936085,,,,,,0.051482401420416046,,,
9,,-0.005904978477147438,,,,,-0.0041873587636728216,,,,,0.005354513401843786,0.0012289665652631676,,-0.021307855110177965,0.008046905159613704,,,,,,,,,
10,,-0.0022673718807815213,,,,,0.008075052546414274,,,,,0.004869189850920996,0.0005211109474396736,,-0.07843551283173333,0.011319971263538786,,,,,,,,,
11,,0.0040359776231926325,,,,,-0.010659412859142736,,,,,0.004990542822214561,-0.0004288461689192502,,,0.017989308082894784,,,,,,,,,
12,,0.009666979780392548,,,,,-0.028624493327320866,,,,,0.004905826262022295,0.0006797325490457418,,,-0.0019897749741035753,,,,,,,,,
13,,0.003311921607855428,,,,,-0.05714143501328628,,,,,0.004408830556416277,0.001385178876489146,,,0.042064535853621354,,,,,,,,,
14,,-0.015704809442851353,,,,,,,,,,0.0037282099967139715,0.0022003030328781037,,,-0.03463235263642872,,,,,,,,,
15,,-0.020893379092908226,,,,,,,,,,0.003570019693449833,0.002468804075793418,,,0.0004961310282722842,,,,,,,,,
16,,-0.02861132721391524,,,,,,,,,,0.005608527570792443,0.0023334151249314594,,,0.01833250083225213,,,,,,,,,
17,,-0.05961816437631562,,,,,,,,,,0.00660108121357883,0.00040155340218150926,,,0.08718065295906907,,,,,,,,,
18,,-0.04533548165028378,,,,,,,,,,0.0072660439853144965,-0.00031839317345960794,,,,,,,,,,,,
19,,-0.06044937550634977,,,,,,,,,,0.005851039445911699,-0.0020133478661406023,,,,,,,,,,,,
20,,-0.06011996795694996,,,,,,,,,,0.004397376130712782,-0.0022092818900190103,,,,,,,,,,,,
21,,-0.0546672907603587,,,,,,,,,,0.0021750281285646267,-0.003588821554867394,,,,,,,,,,,,
22,,-0.06813118615591396,,,,,,,,,,0.00010419384929649667,-0.00635362343443413,,,,,,,,,,,,
23,,-0.045718844032183625,,,,,,,,,,-0.00048036865454781363,-0.0035403439255525804,,,,,,,,,,,,
24,,-0.04617512897844378,,,,,,,,,,0.0004101474088531454,-0.0036373015343769133,,,,,,,,,,,,
25,,-0.045265343308086514,,,,,,,,,,0.00020312140564771042,-0.003111073194531855,,,,,,,,,,,,
26,,-0.04775773699542274,,,,,,,,,,0.0023311436084201276,-0.0016722837427796122,,,,,,,,,,,,
27,,-0.045747642422382384,,,,,,,,,,0.0016766730345119107,-0.0003068883546664125,,,,,,,,,,,,
28,,-0.06333560773409852,,,,,,,,,,0.0015043727215329206,-0.002158565872045326,,,,,,,,,,,,
29,,-0.035338362149452074,,,,,,,,,,0.0008240708803142205,-0.0005991517758374698,,,,,,,,,,,,
30,,-0.04072112420842089,,,,,,,,,,0.0015549172236801745,-0.0013290325982144857,,,,,,,,,,,,
31,,-0.06744271154688386,,,,,,,,,,0.0008470616058566804,-0.002195449993665388,,,,,,,,,,,,
32,,-0.07241888080444392,,,,,,,,,,-0.00010289551050224333,-0.0015363514138306833,,,,,,,,,,,,
33,,,,,,,,,,,,0.0010056832074627486,-0.0005853421325632269,,,,,,,,,,,,
34,,,,,,,,,,,,0.0017111295349061528,-0.0021723972582270434,,,,,,,,,,,,
35,,,,,,,,,,,,0.0025262536912951106,,,,,,,,,,,,,
36,,,,,,,,,,,,0.002794754734210425,,,,,,,,,,,,,
37,,,,,,,,,,,,0.0026593657833484663,,,,,,,,,,,,,
38,,,,,,,,,,,,0.0007275040605985161,,,,,,,,,,,,,
39,,,,,,,,,,,,7.557484957398941e-06,,,,,,,,,,,,,
